标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
A Survey of Reinforcement Learning for Large Reasoning Models,大推理模型强化学习综述,LLM,"THU, Shanghai AI Lab, PKU",https://arxiv.org/pdf/2509.08827,https://huggingface.co/papers/2509.08827,本文系统综述了强化学习在提升大型语言模型推理能力方面的最新进展，重点关注其在复杂逻辑任务如数学和编程中的应用。文章分析了强化学习助力大型语言模型向更强推理模型转变的关键技术和挑战，涵盖基础组件、核心问题、训练资源及实际应用场景。同时，探讨了当前在计算资源、算法设计和基础设施方面的瓶颈，并提出了提升强化学习可扩展性的策略。该综述为推动强化学习在更广泛推理模型中的研究与应用提供了重要参考。,78
RewardDance: Reward Scaling in Visual Generation,RewardDance：视觉生成中的奖励缩放,Multimodal LLM,ByteDance,https://arxiv.org/pdf/2509.08826,https://huggingface.co/papers/2509.08826,本文提出了RewardDance，一种针对视觉生成任务的可扩展奖励建模框架。该方法通过将奖励评分设计为模型预测“是”标记的概率，天然契合视觉语言模型结构，突破了现有奖励模型在架构和输入形式上的限制，实现了参数规模和上下文信息的双重扩展。实验表明，RewardDance在文本到图像、视频生成等任务中显著优于现有方法，且有效缓解了奖励欺骗和模式崩溃问题，提升了生成内容的多样性和质量。该工作为强化学习驱动的视觉生成模型优化提供了新思路。,45
3D and 4D World Modeling: A Survey,3D与4D世界建模综述,Agent,Other,https://arxiv.org/pdf/2509.07996,https://huggingface.co/papers/2509.07996,本文系统综述了三维（3D）和四维（4D）世界建模领域，明确了相关概念和分类体系，涵盖基于视频、占据网格和激光雷达数据的建模方法。文章总结了专门针对3D/4D数据的公开数据集与评估标准，探讨了实际应用场景及当前面临的挑战，指出未来研究方向。该综述填补了以往研究对3D/4D原生数据建模关注不足和缺乏统一定义的空白，为推动该领域的理论与应用发展提供了重要参考。,31
Emergent Hierarchical Reasoning in LLMs through Reinforcement Learning,通过强化学习实现大语言模型中的新兴层级推理,LLM,THU,https://arxiv.org/pdf/2509.03646,https://huggingface.co/papers/2509.03646,本文研究了强化学习提升大型语言模型复杂推理能力的机制，发现模型在训练过程中表现出类似人类认知的层级推理结构，经历先提升低层次执行技能，再探索高层次战略规划的两个阶段。针对现有算法在优化过程中信号分散的问题，提出了HIerarchy-Aware Credit Assignment（HICRA）方法，重点优化关键规划步骤，从而显著提升推理表现。此外，论文验证了语义熵作为衡量战略探索的有效指标，优于传统的词元熵，为理解和改进语言模型推理提供了新视角和方法。,14
"AgentGym-RL: Training LLM Agents for Long-Horizon Decision Making
  through Multi-Turn Reinforcement Learning",AgentGym-RL：通过多轮强化学习训练大语言模型智能体以实现长时决策,Agent,ByteDance,https://arxiv.org/pdf/2509.08755,https://huggingface.co/papers/2509.08755,本文提出了AgentGym-RL，一种用于训练大型语言模型（LLM）智能体进行多轮决策的强化学习框架。该框架结构模块化，支持多样化的真实环境和主流算法，且无需依赖监督微调。论文还引入了ScalingInter-RL训练策略，通过阶段性调整探索与利用的平衡，提升训练稳定性和智能体的多样行为表现。实验结果表明，AgentGym-RL训练的智能体在多个任务中表现优于或匹配商业模型。该工作推动了自主智能体在复杂长时序决策中的发展，并将开源完整框架以促进社区研究。,14
P3-SAM: Native 3D Part Segmentation,P3-SAM：原生3D部件分割,Other,Tencent,https://arxiv.org/pdf/2509.06784,https://huggingface.co/papers/2509.06784,本文提出了P3-SAM，一种原生的3D点提示部件分割模型，能够自动且精准地将复杂3D物体分割成各个组成部分。该模型结合特征提取、多重分割头和IoU预测器，实现了交互式分割与自动掩码合并。基于包含近370万模型的新数据集训练，P3-SAM在处理任意复杂物体时表现出优异的准确性和鲁棒性，显著优于现有方法，推动了3D模型理解与应用的发展。,13
Hunyuan-MT Technical Report,混元-MT技术报告,LLM,Tencent,https://arxiv.org/pdf/2509.05209,https://huggingface.co/papers/2509.05209,本文介绍了腾讯团队开发的多语言翻译模型Hunyuan-MT-7B及其改进版本Hunyuan-MT-Chimera-7B。两者支持33种语言的双向翻译，特别强化了普通话与少数民族语言及方言之间的翻译能力。通过结合预训练、监督微调和强化学习的训练策略，模型在多项翻译任务中表现优异，尤其在WMT2025比赛中，在31个语言对中获得30个第一名，展示了其在多语言环境下的强大适应性和领先性能。,8
Benchmarking Information Retrieval Models on Complex Retrieval Tasks,复杂检索任务中信息检索模型的基准测试,Other,Other,https://arxiv.org/pdf/2509.07253,https://huggingface.co/papers/2509.07253,本文构建了一个多样且贴近现实的复杂检索任务集，系统评测了多种先进的信息检索模型在处理多部分、多约束查询时的表现。结果显示，即便是最先进的模型，在复杂检索任务中的检索质量仍然有限，最高平均指标nDCG@10仅为0.346。基于大语言模型的查询扩展虽能提升弱模型表现，但对最强模型反而有负面影响。研究揭示了当前检索模型在复杂搜索需求下的不足，强调了提升复杂检索能力的必要性，并提供了统一的评测资源以推动该领域的发展。,3
"<think> So let's replace this phrase with insult... </think> Lessons
  learned from generation of toxic texts with LLMs",<think> 那么让我们用侮辱替换这个短语... </think> 从使用大语言模型生成有害文本中获得的经验教训,LLM,Other,https://arxiv.org/pdf/2509.08358,https://huggingface.co/papers/2509.08358,本文研究了利用大型语言模型（LLMs）生成的合成有害文本替代人工数据，用于训练文本去毒化模型的可行性。通过对比实验发现，基于LLM生成的有害文本训练的模型表现明显逊色，性能下降最高达30%。主要原因在于LLMs生成的有害语言词汇单一、重复，缺乏人类表达的多样性和细腻差异。研究结果揭示了当前LLMs在敏感领域生成多样化有害内容的局限性，强调了多样化人工标注数据在构建有效去毒化系统中的不可替代作用。,3
EnvX: Agentize Everything with Agentic AI,EnvX：用Agentic AI实现万物智能体化,Agent,Other,https://arxiv.org/pdf/2509.08088,https://huggingface.co/papers/2509.08088,本文提出了EnvX，一个利用智能代理技术将开源代码库转变为具备自然语言交互和协作能力的自主智能体的框架。EnvX通过环境初始化、自动化执行和代理间协作三阶段流程，实现了对代码库功能的全面理解和自动化操作。实验证明，EnvX在多领域任务中显著优于现有方法，提升了代码复用效率和多库协作能力。该工作推动了将代码库从被动资源向智能交互体的转变，促进了开源生态的易用性和协作性。,2
"From Noise to Narrative: Tracing the Origins of Hallucinations in
  Transformers",从噪声到叙事：追踪Transformer模型幻觉的起源,LLM,Meta,https://arxiv.org/pdf/2509.06938,https://huggingface.co/papers/2509.06938,本文系统探讨了预训练Transformer模型在输入信息不确定性增加时产生“幻觉”现象的内在机制。研究发现，随着输入变得无序，模型激活的语义概念数量增加，且容易激活与输入无关但连贯的语义特征，导致输出内容出现虚构信息。尤其在纯噪声输入下，模型中间层仍能稳定激活多样且有意义的概念，这些激活模式可用于预测模型的幻觉风险。该研究为理解Transformer内部处理过程提供了新视角，对提升AI安全性、模型可靠性及风险评估具有重要意义。,1
"HumanAgencyBench: Scalable Evaluation of Human Agency Support in AI
  Assistants",HumanAgencyBench：AI助手中人类能动性支持的可扩展评估基准,Agent,Other,https://arxiv.org/pdf/2509.08494,https://huggingface.co/papers/2509.08494,本文提出了HumanAgencyBench（HAB），一种基于六个关键维度的可扩展评估工具，用于衡量人工智能助手在支持人类自主决策方面的表现。通过结合哲学与科学理论，利用大型语言模型模拟和验证用户交互，HAB评估AI助手是否能提出澄清问题、避免价值操控、纠正错误信息、推迟重要决策、鼓励学习及维护社交界限。研究发现当前主流AI助手在人类自主支持上表现不一，且提升模型能力并不必然增强这一支持，强调未来需关注更稳健的安全与对齐目标，以保障人类对AI的控制权。,0
