公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
具身智能之心,2025-05-09 08:54:41,还不知道发什么方向论文？别人已经CCF-A了！！！,具身智能论文辅导项目及研究方向介绍,“具身智能之心”公众号推出具身智能论文辅导项目，旨在帮助学生冲击顶级学术会议。辅导涵盖多模态大模型、机器人导航、机器人抓取、具身泛化、具身合成数据、端到端具身智能体及3DGS等方向。辅导团队成员均在CVPR、ICCV、ECCV、ICLR、RSS、ICML、ICRA等顶会发表论文，具备丰富指导经验。项目面向国内TOP100高校及国外QS200以内学生开放，感兴趣者可通过微信咨询了解详情。,Embodied AI,Other,,https://mp.weixin.qq.com/s/k19f6IhcbjjLUBtv6kZQ0w
量子位,2025-05-09 08:16:23,刚刚，ChatGPT的深度研究可以连接GitHub了！网友：这是真·RAG,ChatGPT深度研究功能支持连接GitHub及强化微调功能发布,OpenAI为ChatGPT深度研究功能新增了GitHub连接器，允许用户直接从代码库中获取实时数据并生成分析报告，提升开发者效率。该功能目前处于测试阶段，面向全球Team用户开放，未来将扩展至Plus和Pro用户。同时，OpenAI发布了强化微调（RFT）功能，利用思维链推理和任务特定评分提升模型在复杂领域的表现。OpenAI明确企业级用户数据默认不用于模型训练，保障用户隐私。,LLM,OpenAI,,https://mp.weixin.qq.com/s/5V4lbj25QuX3qmQHsN-a1Q
智药邦,2025-05-09 01:12:19,Nat Rev Drug Discov｜候选药物临床前安全评估新范式：从动物到微生理系统,基于微生理系统的新范式在候选药物临床前安全评估中的应用,本文综述了新方法学（NAMs）在药物临床前安全性评估中的应用，重点探讨了利用人源化体外模型替代传统动物实验以提升人体相关性。文章提出基于药理靶点特性的四类药物分类框架，结合工业界案例展示了NAMs的适用性和优势，强调多模态整合研究和“fit-for-purpose”设计的重要性，推动了临床前安全性预测的现代化。,Other,Other,,https://mp.weixin.qq.com/s/5RCfXawZQW2Sz-ZDOs-qNw
智药邦,2025-05-09 01:12:19,Org Chem Front｜机器学习助力酶工程：解锁转氨酶在中性pH下的高效催化,机器学习辅助蛋白工程提升转氨酶中性pH下催化活性研究,本文报道了河北大学、中国科学院化学研究所及德国格赖夫斯瓦尔德大学的研究团队，利用机器学习指导蛋白工程，优化转氨酶在中性pH条件下的催化活性。通过识别关键氨基酸残基并构建酶变体文库，结合机器学习模型预测，显著提升了转氨酶在非最佳pH环境中的性能，推动其在工业合成中的应用潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/JsbOcP-vwpwy72unyl7a3w
机智流,2025-05-08 23:12:37,今Bench之OmniGIRL、PTBench、SwarmBench、SRBench、YABLoCo、TA-Dubbing,今Bench系列基准测试工具介绍：OmniGIRL、PTBench等,本文简要介绍了今Bench系列的多个基准测试工具，包括OmniGIRL、PTBench、SwarmBench、SRBench、YABLoCo和TA-Dubbing，涵盖了不同的AI应用场景和评测维度，旨在为相关领域的研究和开发提供标准化的评测平台和参考。,Agent,Other,,https://mp.weixin.qq.com/s/HUmjF4ErPFQUvQUFfCsBLg
夕小瑶科技说,2025-05-08 22:53:37,Cursor到底有没有护城河？,Cursor的竞争优势与护城河分析,本文分析了AI编程工具Cursor的快速崛起及其潜在护城河，重点探讨了其“AI原生”产品体验、深度集成与先发优势、快速迭代的社区驱动机制以及数据飞轮和技术栈控制等核心竞争力。同时也指出了底层模型商品化带来的挑战，探讨了Cursor未来在激烈竞争中的可持续发展能力。,LLM,Other,Zachary DeWitt,https://mp.weixin.qq.com/s/8MdhrWHjZhrg2zODSKoG8g
夕小瑶科技说,2025-05-08 22:53:37,太魔幻了！AI信用卡来了，还没学会自动赚钱，AI已经开始学会自动花钱了！,Visa与Mastercard联合科技巨头推出AI智能支付信用卡,Visa与Mastercard联合OpenAI、Anthropic、微软等科技公司，推出基于智能体技术的AI信用卡，能够根据用户预设规则自动完成购物支付。通过数字Token和严格授权机制保障支付安全，支持灵活的消费限制和实时风险监控，防止AI乱花钱。该技术有望实现自动化购物、预订等场景，推动智能支付的发展。,Agent,"OpenAI, Microsoft",,https://mp.weixin.qq.com/s/7FTlxD7yKnJDK2Psy0wFEA
机智流,2025-05-08 22:15:08,聊聊大模型推理系统之 MuxServe：多LLM并发服务如何实现1.8倍吞吐量提升？,MuxServe: 基于空间-时间复用的多大语言模型并发推理系统设计与性能提升,本文介绍了MuxServe系统，通过灵活的空间-时间复用技术优化GPU资源分配，实现了多大语言模型（LLM）并发服务的高效推理。MuxServe通过分离预填充与解码任务、基于流行度的共置策略及自适应批调度算法，显著提升了吞吐量和降低尾延迟。实验结果表明，该系统在多种工作负载下均表现优异，提升了GPU利用率并减少了请求排队时间，对多模型并发服务具有重要参考价值。,LLM,Other,,https://mp.weixin.qq.com/s/_9f6zB6lnZEr0rUb4hmQXA
机智流,2025-05-08 22:15:08,LTX新开源13B模型生成提速30倍，5090跑出好莱坞特效,LTXV-13B视频生成模型实现30倍提速及多关键帧控制,LTX最新开源的13B参数视频生成模型LTXV-13B在推理速度上较同类产品提升近30倍，支持消费级GPU运行，具备文本转图像、图像转视频及多关键帧动画控制等功能。该模型采用多尺度渲染和整体式Latent Diffusion技术，实现高压缩率和高质量视频生成，提升了运动流畅性和帧间连贯性，适合实时反馈和大规模生产场景。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/ZnuBSWLrA4Twob0M68Nb5Q
量子位,2025-05-09 10:04:15,AI开源社区来了国家队！华为百度第一时间加入,中国电信天翼云牵头成立魔乐社区，推动AI开源资源共享与产业协同,魔乐社区由中国电信天翼云牵头成立，汇聚华为、百度等多家企业及科研机构，搭建开放的AI开源平台，提供模型、数据及算力资源，支持开发者学习与应用。社区设立理事会管理，覆盖AI全产业链，促进产学研合作，推动学术成果转化和中小企业创新。魔乐社区旨在弥补现有开源平台不足，强化国产化适配与产业生态建设，推动AI技术与产业深度融合。,LLM,Shanghai AI Lab,,https://mp.weixin.qq.com/s/5LdU0BdKabNvbe1-kxdW9g
