公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-11-30 01:00:07,MIT模拟1.5亿打工人：程序员竟是安全？AI首波「血洗」1.2万亿白领薪资！,MIT基于智能体模拟评估AI对美国劳动力市场的影响,麻省理工学院联合橡树岭国家实验室利用超级计算机构建包含1.51亿智能体的美国劳动力数字孪生体，模拟当前AI技术对不同职业的替代能力。研究发现，AI对金融、医疗、人力资源等白领岗位的影响远超IT领域，涉及工资总额高达1.2万亿美元，覆盖美国各地区。该模拟工具为政府和企业提供职场转型和再就业培训的决策参考，强调AI影响的广泛性和预警意义。,Agent,Other,,https://mp.weixin.qq.com/s/QtJIHdilUmxFZl4EJAYimQ
机器之心,2025-11-30 03:16:56,那些年，AI创始人创业有多奇葩,AI创业初期的人工替代与商业验证实践分析,本文报道了多起AI创业公司在产品尚未完全自动化前，通过人工假扮AI完成任务以验证商业模式的案例。以Fireflies.ai为例，其创始人通过人工记录会议笔记，成功获得资金支持并逐步实现自动化。文章还揭示了部分创业公司利用虚假演示视频和开源项目套壳以吸引投资的现象，反映了AI创业环境中的生存压力与资本博弈。,Agent,Other,"Sam Udotong, Krish Ramineni, Devin",https://mp.weixin.qq.com/s/cWNOO3VH5b5Ge4nphHL8Lw
机器之心,2025-11-30 03:16:56,泄露代码显示，OpenAI要往ChatGPT里插广告了,OpenAI ChatGPT广告功能测试代码泄露分析,近日泄露的ChatGPT安卓测试版代码显示，OpenAI正在内部测试多种广告形式，计划在用户查询时插入赞助广告，可能改变其盈利模式。此举旨在缓解高昂的算力成本压力，拓展收入渠道，同时保持免费用户体验。广告可能出现在对话回复中，带来用户排斥、信任和隐私等挑战。该举措反映AI对话界面向结合搜索意图与广告的成熟模式演进。,LLM,"OpenAI, Microsoft",Tibor Blaho,https://mp.weixin.qq.com/s/3AUAR-kKL1m65WfkzNsQJQ
机器之心,2025-11-30 03:16:56,NeurIPS 2025 | Language Ranker：从推荐系统的视角反思并优化大模型解码过程,Language Ranker：基于推荐系统视角优化大语言模型解码过程的轻量级框架,本文提出Language Ranker，一种借鉴推荐系统排序机制的轻量级大语言模型解码优化框架。通过复用主模型隐藏层特征，使用小规模学习模块对候选响应进行重排序，显著降低计算成本且提升生成质量。该方法在数学推理、代码生成等任务中表现优异，参数量不到0.5M，媲美甚至超越大规模奖励模型，支持灵活部署与个性化定制，提升了解码阶段的效率与效果。,LLM,PKU,"林宙辰, 王奕森",https://mp.weixin.qq.com/s/Y9bmlGTmge7BXg_aj5HmsQ
机器学习算法与自然语言处理,2025-11-30 03:12:58,Scaling已死吓坏硅谷，Ilya紧急辟谣！,Scaling时代的转变与AGI研究的未来挑战,文章讨论了Ilya Sutskever关于Scaling法则效用减弱的观点及其澄清，强调尽管规模扩展仍能带来进步，但实现AGI需要更多关键突破，如持续学习和样本效率。文中还探讨了情绪价值函数在人类决策中的作用及其对AI系统设计的启示。多位业界专家对AGI实现时间给出不同预期，指出创新和新架构是未来发展的关键。当前AI技术虽足以影响经济社会，但仍面临重要研究瓶颈。,AGI,"DeepMind, Microsoft, OpenAI, Amazon","Ilya Sutskever, Noam Brown, Demis Hassabis, François Chollet, Sam Altman, Yann LeCun, Dario Amodei, Koray Kavukcuoglu",https://mp.weixin.qq.com/s/gkG1kB3vewXjt4ikXO-PvA
机器学习算法与自然语言处理,2025-11-30 03:12:58,达摩院 NeurIPS'25｜SparseDiT用动态 Token 稀疏化破解 DiT 效率瓶颈,SparseDiT：基于动态Token稀疏化的Diffusion Transformer计算效率提升方法,本文提出SparseDiT框架，通过空间和时间维度的动态token稀疏化策略，显著提升Diffusion Transformer（DiT）的计算效率。空间上采用三段式架构结合Poolingformer和Sparse-dense token模块，时间上动态调整去噪阶段的token数量，实现计算资源节约的同时保持生成质量。实验证明SparseDiT在图像和视频生成任务中有效减少计算量和提升推理速度，具备良好的实际应用潜力。,Diffusion Model,Alibaba,常舒宁,https://mp.weixin.qq.com/s/4Xn0njOeBcf13Meoj89DsQ
深度奇点,2025-11-30 02:37:34,Nat. Methods | DeepCor: 基于对比自编码器的 fMRI 去噪方法,DeepCor: 基于对比自编码器的功能磁共振成像去噪方法,本文介绍了一种名为DeepCor的基于对比自编码器的生成式去噪模型，能够在单一受试者的fMRI数据上训练，适用于任务态和静息态fMRI。DeepCor通过主动分离噪声特征与神经信号特征，实现对复杂噪声的有效去除，显著优于传统CompCor方法。在模拟及真实数据中均表现出更高的信号恢复精度和功能连接清晰度，具有广泛的认知和临床应用潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/5JjN31lB6Ekx5g0ELIBPBg
AINLP,2025-11-30 06:24:21,硕士论文一夜被下载两万次，不少人读了之后表示破防！,研究生导师制度矛盾的案例分析及学术创新边界探讨,本文聚焦一篇因揭示研究生导师与学生矛盾而广泛传播的硕士论文，分析其对导师制中导生关系、评价机制及制度困境的深刻反思。文章还讨论了近年来多篇“奇葩”选题论文的学术价值与争议，强调学术创新应基于科学方法和规范，呼吁建立更精细的评价体系以平衡多元探索与学术规范。,Other,Other,,https://mp.weixin.qq.com/s/4ufcpzi9nNSrV3PXqU_E_Q
新智元,2025-11-30 05:29:56,OpenAI大溃败！GPT-5「换皮」GPT-4o，两年半预训练0突破,OpenAI GPT-5预训练进展分析及谷歌TPU优势探讨,本文报道了OpenAI自GPT-4o发布以来，在大规模预训练方面遇到的瓶颈和挫折，导致GPT-5未能实现预期的性能飞跃。相比之下，谷歌通过TPUv7在预训练阶段取得显著进展，提升了其Gemini 3模型的推理能力。文章指出OpenAI在预训练规模和效率上停滞，转而加大推理范式投入，面临来自谷歌的激烈竞争。,LLM,OpenAI,"Sam Altman, Ilya Sutskever",https://mp.weixin.qq.com/s/Y4nvwCeB8xXXPD4-MEeNeg
新智元,2025-11-30 05:29:56,英伟达的疯狂账本：一边收割巨头，一边「包养」OpenAI,英伟达在AI算力供应链中的核心地位及其对行业成本结构的影响,本文分析了英伟达在AI算力市场的主导地位及其对AI服务价格上涨的推动作用。随着ChatGPT等AI应用爆火，科技巨头纷纷加大对英伟达GPU的采购，导致算力成本大幅上升，进而推动AI产品涨价。英伟达不仅通过销售芯片获利，还通过投资和合作锁定下游生态，确保其在AI行业的长期影响力和现金流增长。巨头企业因算力成本压力被迫将费用转嫁给用户，AI服务的免费时代逐渐结束。,LLM,"Meta, Microsoft, OpenAI, Amazon",,https://mp.weixin.qq.com/s/2bIxoDBI8ellHt6vbdbaVA
