公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-07-15 11:50:39,小扎自曝挖人秘诀：小团队我亲自带，豪掷数百亿建GW集群，大家不图天价薪酬只为“造神”,Meta投资数百亿美元建设吉瓦级超级计算集群推动AI研发,Meta宣布将投入数百亿美元建设两个吉瓦级（GW）超级计算集群Prometheus和Hyperion，支持其生成式AI和超级智能实验室的训练与推理需求。该项目预计在2026年至2030年间分阶段上线，旨在重夺大模型时代的领先地位。与此同时，Meta内部围绕开源与闭源模型策略展开激烈讨论，显示出其在AI研发方向上的战略调整。为满足巨大的能源需求，Meta还计划建设现场天然气发电厂以保障数据中心供电。,AGI,Meta,"Mark Zuckerberg, Yann LeCun, Alexand",https://mp.weixin.qq.com/s/89UF9kUCTQmk2a2K38ocxw
量子位,2025-07-15 11:50:39,零代码开发，从与AI对话开始｜聊聊百度秒哒,百度秒哒：基于对话的零代码开发平台探索,百度秒哒是一款零代码对话式开发平台，用户无需编写代码，通过与AI对话即可完成网页开发。AI在平台中扮演架构师和研发工程师角色，调用智能体和工具实现产品构建，极大降低了开发门槛。文章介绍了秒哒的使用流程、产品实际应用情况及其背后的技术能力，并邀请百度秒哒产品部总经理朱广翔分享零代码开发的关键能力与未来展望。,Agent,Other,朱广翔,https://mp.weixin.qq.com/s/ID-ssMFLskIWsrkcZSdxuw
新智元,2025-07-15 11:50:34,刚刚，H20重返中国！老黄亲自斡旋，还有特供版RTX PRO,H20重返中国市场及特供版RTX PRO发布,H20品牌宣布重返中国市场，NVIDIA创始人黄仁勋亲自推动相关事宜，同时推出了针对中国市场的特供版RTX PRO显卡，旨在加强本地市场的产品供应和技术支持，促进高性能计算和图形处理的发展。,Other,Other,黄仁勋,https://mp.weixin.qq.com/s/VXltRWYpUY45n6AlV9N-jQ
老刘说NLP,2025-07-15 11:41:57,18个Deepresearch项目技术实现对比及RAG与Reasoning结合范式,RAG与推理结合的技术实现及18个Deepresearch项目对比分析,本文系统回顾了检索增强生成（RAG）与推理能力结合的必要性及实现范式，重点介绍了三种结合方式：推理增强的RAG、RAG增强的推理和协同RAG-推理。文章还对18个Deepresearch项目的技术细节进行了对比，包括模型基座、优化策略和检索方式，帮助读者理解当前技术发展及选型参考。,Agent,"OpenAI, Alibaba",,https://mp.weixin.qq.com/s/NaaE1d52Il801uhpQcC_ZA
DASOU,2025-07-15 11:33:43,被导师放养，后果可能很严重。。。,面向科研人员的全流程论文辅导服务介绍,文章讨论了科研过程中导师指导不足带来的挑战，介绍了咕泡科技提供的一站式科研辅导服务，包括选题分析、实验设计、创新点设计、论文润色及投稿等环节。该服务由多位计算机领域专家组成，旨在帮助研究生和科研人员高效完成高质量论文，提升学术竞争力，适合毕业论文写作、职场晋升及海外留学申请等需求。,Other,Other,,https://mp.weixin.qq.com/s/pw1FT4gw3KAN6yNB8It9XQ
ScienceAI,2025-07-15 11:31:01,精确捕捉疾病进程中细胞动力学变化，生成式平台UNAGI准确模拟药物扰动,基于生成式深度学习的UNAGI平台用于疾病细胞动力学建模及虚拟药物扰动模拟,2025年，麦吉尔大学与耶鲁大学团队提出生成式神经网络UNAGI，能动态建模时间序列单细胞转录组数据，精准捕捉疾病进程中的细胞状态变化。UNAGI构建虚拟疾病模型并模拟药物扰动，成功预测特发性肺纤维化中药物疗效，验证了其在复杂疾病细胞动力学解析和虚拟药物筛选中的应用潜力，为新药研发提供一站式计算平台。,AI4Science,Other,"丁俊, Kaminski",https://mp.weixin.qq.com/s/MeSZa5khubhlMv46glGRwQ
ScienceAI,2025-07-15 11:31:01,元科学可以改进科学——但它也必须对社会有用,元科学联盟成立推动科学研究改进与社会价值实现,2025年7月，元科学联盟在伦敦成立，旨在通过科学方法改进科学研究本身，涵盖同行评审、可重复性、研究评估等多个方面。人工智能作为重要议题，助力科研资金分配与证据合成。元科学不仅应推动科研进步，还需回应社会需求，重建科学信任，防止研究成果被误用。英国政府设立元科学单位支持相关研究，强调科学透明与社会责任。,AI4Science,Other,"Tim Errington, Patrick Vallance",https://mp.weixin.qq.com/s/Rmju4EO1n7joSAgYOOrWyA
机器之心,2025-07-15 11:20:23,内部爆料：Alexandr Wang上任第一把火，Meta大模型闭源,Meta超级智能实验室探讨闭源大模型策略调整,Meta新任首席AI官Alexandr Wang领导的超级智能实验室正在讨论是否放弃开源最大版本大模型Behemoth，转向闭源开发。该决策反映了Meta在AI战略上的重大转变，伴随组织架构调整和大规模算力投入。尽管Meta官方表示将继续开源与闭源模型并行发展，但内部讨论和行业竞争加剧使未来开源路线存在不确定性。此举对依赖开源模型的学术界和创业公司带来潜在影响。,LLM,"Meta, OpenAI","Alexandr Wang, Yann LeCun, Nat Friedman, Mark Zuckerberg",https://mp.weixin.qq.com/s/wNyo-WnGdrozZ6q42tMK1A
DrugAI,2025-07-15 09:54:58,Sci. Adv. | AbEpiTope-1.0：结合AlphaFold与反向折叠提升抗体靶点预测精度,AbEpiTope-1.0：结合AlphaFold与反向折叠的抗体靶点预测方法,本文介绍了AbEpiTope-1.0，一种结合AlphaFold结构预测与反向折叠技术的新型抗体表位预测方法。该方法无需抗体-抗原共晶结构，仅依赖抗体序列和抗原结构，显著提升了16种蛋白抗原上的预测准确性（平均ROC AUC 0.82），适用于疫苗开发、免疫治疗及抗体工程优化。研究还提出了AbEpiScore-1.0和AbEpiTarget-1.0模型，分别用于评估抗体-抗原界面结构准确性和抗体-抗原配对的真实性，表现优于现有AlphaFold评分体系。,AI4Science,Other,,https://mp.weixin.qq.com/s/sL68H0zFFaHjPB5yjGiQ2w
新智元,2025-07-15 09:23:23,刚刚，29岁IOI金牌华人收购Windsurf剩余团队！OpenAI 30亿彻底梦碎,Cognition AI完成对Windsurf剩余团队及资产的收购，推动AI编程工具发展,29岁华人IOI金牌得主Scott Wu领导的Cognition AI完成对AI编程工具Windsurf剩余团队及知识产权的收购，获得包括产品、商标、8200万美元年经常性收入及350+企业客户资源。此次收购整合了Windsurf顶尖工程、产品及市场团队，旨在推动下一代AI自主编程技术发展。此前谷歌已收购Windsurf部分团队，OpenAI的30亿美元收购计划未能实现。Cognition AI强调对员工的尊重与财务回报，计划深度整合技术打造更强产品生态。,Agent,Other,"Scott Wu, Varun Mohan, Jeff Wang, Russell Kaplan",https://mp.weixin.qq.com/s/pa92sR0ASweUq5LTpmCliA
