标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Think-at-Hard: Selective Latent Iterations to Improve Reasoning Language Models,Think-at-Hard：选择性潜在迭代以提升推理大语言模型性能,LLM,THU,https://arxiv.org/pdf/2511.08577,https://huggingface.co/papers/2511.08577,本文提出了Think-at-Hard（TaH）方法，通过动态识别和重点迭代“难预测”词汇，有效提升大型语言模型的推理能力。与传统对所有词汇进行多次迭代不同，TaH仅对可能出错的词进行深度优化，避免了“过度思考”导致的正确预测被破坏。该方法结合轻量级判断器和低秩适配技术，实现了在保持模型参数量基本不变的情况下，显著提升推理准确率。实验证明，TaH在多个复杂任务上均优于现有多次迭代和单次迭代模型，展现出较强的实用价值和推广潜力。,40
AraLingBench A Human-Annotated Benchmark for Evaluating Arabic Linguistic Capabilities of Large Language Models,AraLingBench：用于评估大型语言模型阿拉伯语语言能力的人类标注基准,LLM,Other,https://arxiv.org/pdf/2511.14295,https://huggingface.co/papers/2511.14295,本文提出了AraLingBench，一个由专家人工标注的阿拉伯语语言能力评估基准，涵盖语法、形态、拼写、阅读理解和句法五大核心领域。通过150道多项选择题，直接测试大语言模型对阿拉伯语结构的理解。对35个阿拉伯语及双语模型的评测显示，当前模型虽在表层语言能力上表现较好，但在深层语法和句法推理方面存在明显不足。AraLingBench揭示了知识型测试高分与真实语言掌握之间的差距，为阿拉伯语大模型的进一步发展提供了有效的诊断工具。,35
A Style is Worth One Code: Unlocking Code-to-Style Image Generation with Discrete Style Space,一段代码值千金：利用离散风格空间解锁代码到风格的图像生成,Diffusion Model,Other,https://arxiv.org/pdf/2511.10555,https://huggingface.co/papers/2511.10555,本文提出了CoTyle，一种基于离散风格空间的开源方法，实现了通过单一数值代码生成具有一致且新颖视觉风格的图像。该方法首先从大量图像中学习风格编码，再利用文本到图像扩散模型生成对应风格的图像，最后通过自回归模型生成新的风格编码。CoTyle简化了风格控制过程，提升了风格多样性和一致性，填补了学术界在代码驱动风格图像生成领域的空白，推动了风格生成技术的创新与应用。,32
Can World Simulators Reason? Gen-ViRe: A Generative Visual Reasoning Benchmark,世界模拟器能推理吗？Gen-ViRe：一个生成式视觉推理基准,Agent,Other,https://arxiv.org/pdf/2511.13853,https://huggingface.co/papers/2511.13853,本文提出了Gen-ViRe，一种基于认知科学设计的生成式视觉推理基准，用于评估视频生成模型在多步骤推理中的认知能力。该框架将连续帧推理分解为六个认知维度和24个子任务，结合多源数据和细致评价标准，实现了对模型推理深度的量化测评。实验结果表明，尽管现有模型在视觉效果上表现出色，但其实际推理能力存在显著不足。Gen-ViRe为视频模型作为“世界模拟器”的能力评估和改进提供了系统化工具和基线。,29
MVI-Bench: A Comprehensive Benchmark for Evaluating Robustness to Misleading Visual Inputs in LVLMs,MVI-Bench：用于评估LVLMs对误导性视觉输入鲁棒性的综合基准,Multimodal LLM,Other,https://arxiv.org/pdf/2511.14159,https://huggingface.co/papers/2511.14159,本文提出了MVI-Bench，一个专门用于评估大型视觉语言模型（LVLMs）对误导性视觉输入鲁棒性的综合基准。该基准基于视觉概念、属性和关系三个层次，设计了六类典型误导场景，收集了1248个精心标注的视觉问答实例。同时引入了细粒度的MVI-Sensitivity指标，用以量化模型对误导视觉信息的敏感度。对18个先进LVLM的测试结果显示，这些模型在面对误导视觉输入时存在显著脆弱性。MVI-Bench为提升LVLM的可靠性和稳健性提供了重要工具和指导。,23
"REVISOR: Beyond Textual Reflection, Towards Multimodal Introspective Reasoning in Long-Form Video Understanding",REVISOR：超越文本反思，迈向长视频理解中的多模态内省推理,Multimodal LLM,Other,https://arxiv.org/pdf/2511.13026,https://huggingface.co/papers/2511.13026,本文提出了REVISOR，一种针对长视频理解任务的多模态反思推理框架。该方法突破了传统仅基于文本的反思机制，融合视觉信息，实现文本与视频内容的协同 introspection。通过设计双重归因奖励机制，REVISOR在强化学习过程中能够精准选择与问题相关的视频片段，提升推理的因果一致性。无需额外监督微调或外部模型，REVISOR在多个长视频理解基准测试中表现出显著优势，显著增强了多模态大语言模型在复杂视频理解任务中的能力。,19
OmniZip: Audio-Guided Dynamic Token Compression for Fast Omnimodal Large Language Models,OmniZip：面向快速全模态大语言模型的音频引导动态令牌压缩,Multimodal LLM,Other,https://arxiv.org/pdf/2511.14582,https://huggingface.co/papers/2511.14582,本文提出了OmniZip，一种无需训练的音频引导动态多模态令牌压缩框架，旨在提升音视频大语言模型的推理效率。OmniZip通过先识别关键音频信息，计算音频保留分数，动态指导视频令牌的剪枝，有效减少计算和内存开销，同时保持模型性能。实验证明，OmniZip在多项音视频任务中实现了最高3.42倍的推理加速和1.4倍的内存节省，显著优于现有方法，推动了统一音视频理解模型的高效应用。,10
"ATLAS: A High-Difficulty, Multidisciplinary Benchmark for Frontier Scientific Reasoning",ATLAS：面向前沿科学推理的高难度多学科基准测试,AI4Science,Shanghai AI Lab,https://arxiv.org/pdf/2511.14366,https://huggingface.co/papers/2511.14366,本文提出了ATLAS，一个涵盖数学、物理、化学、生物、计算机科学、地球科学和材料科学七大领域的高难度、多学科科学推理评测平台。ATLAS由领域专家设计，包含约800个原创题目，强调跨学科知识整合与多步复杂推理，采用开放式答案形式并配以严格的质量控制。该平台有效避免数据泄露，提升评测真实性，能够更准确区分先进大语言模型的科学推理能力。未来，ATLAS将作为开放社区驱动的长期基准，推动通用人工智能的发展。,9
Large Language Models Meet Extreme Multi-label Classification: Scaling and Multi-modal Framework,大型语言模型遇见极端多标签分类：规模扩展与多模态框架,Multimodal LLM,Other,https://arxiv.org/pdf/2511.13189,https://huggingface.co/papers/2511.13189,本文提出了一种结合大型语言模型和视觉信息的多模态极端多标签分类框架ViXML，有效提升了在超大标签空间中的分类性能。研究展示了利用数十亿参数的解码器模型和视觉嵌入能显著提高准确率，同时保持计算效率。ViXML通过对图像生成单一嵌入，成功融合视觉与文本信息，且在多个公开数据集上优于现有方法，最高提升8.21%的准确率。此外，作者还扩展了文本数据集以支持视觉元数据，为未来研究提供了新的基准资源。,8
Back to Basics: Let Denoising Generative Models Denoise,回归基础：让去噪生成模型真正去噪,Diffusion Model,Other,https://arxiv.org/pdf/2511.13720,https://huggingface.co/papers/2511.13720,本文重新审视了去噪扩散生成模型的核心任务，指出现有方法通常预测噪声或含噪数据，而非直接预测干净图像，二者在本质上存在差异。基于自然图像位于低维流形的假设，作者提出直接预测干净图像的模型设计，使得网络在高维空间中更有效地工作。通过简单的大块像素Transformer架构（JiT），无需预训练和额外损失，在ImageNet高分辨率图像生成任务中取得了竞争性表现。该研究回归基本原则，推动基于Transformer的扩散模型向更纯粹和自洽的方向发展。,7
