公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-12-05 03:02:11,刚刚，2026年英伟达奖学金名单公布，华人博士生霸榜占比80%,2026年英伟达研究生奖学金获奖名单及研究方向概述,2026年英伟达研究生奖学金公布，10位获奖博士生中8位为华人，研究涵盖加速计算前沿领域，包括自主系统、计算机体系结构、计算机图形学、深度学习、编程系统、机器人技术和安全等。获奖者来自南加州大学、加州大学圣地亚哥分校、斯坦福大学等，研究重点涉及物理人工智能、神经渲染、AI安全、人机协作及模型协作等方向，体现了华人在相关领域的突出贡献。,Embodied AI,Other,"李飞飞, 吴佳俊, Divya Mahajan",https://mp.weixin.qq.com/s/M0UYSoKp081tEPa6TYP5EA
机器之心,2025-12-05 03:02:11,告别「2D错觉」，SpatialActor通过解耦语义与几何，为具身智能注入强鲁棒空间基因,SpatialActor：通过语义与几何解耦提升具身智能的空间感知鲁棒性,本文介绍了SpatialActor，一种通过解耦语义信息与空间几何信息的双流架构，提升机器人操作模型在三维空间感知和语义理解上的鲁棒性。该方法结合显式3D空间编码器与视觉语言模型，有效融合多模态信息，在RLBench仿真任务中达到87.4%的成功率，显著优于现有方法，并在噪声环境下表现出更强的稳定性。该研究已被AAAI 2026收录并即将开源。,Embodied AI,Other,,https://mp.weixin.qq.com/s/fQke8kuvk2VSHHuP5wprzA
大数据文摘,2025-12-05 02:46:36,DeepSeek的模型，让AI第一次学会了反思。,DeepSeekMath-V2模型实现数学推理的自我验证能力,DeepSeek发布了685B参数的数学专用模型DeepSeekMath-V2，具备自我检查和纠错能力，实现了奥林匹克金牌水平，在IMO 2025和Putnam 2024竞赛中表现优异。该模型通过自我反思提升推理过程的严密性，回应了前OpenAI首席科学家Ilya Sutskever关于AI评测表现与实际应用差距的担忧，推动了AI在数学推理领域的进步。,LLM,OpenAI,Ilya Sutskever,https://mp.weixin.qq.com/s/29rttyf5sdunAgPekk8x8w
新智元,2025-12-05 02:45:56,谷歌IMO金牌级Gemini 3深夜上线！华人大神挂帅，OpenAI无力反击,谷歌DeepMind发布Gemini 3 Deep Think模型，提升复杂推理能力,谷歌DeepMind推出了新一代推理模型Gemini 3 Deep Think，基于并行推理技术，显著提升了在复杂数学和科学难题上的表现，在多个国际基准测试中取得领先成绩。该模型已上线Gemini App供Ultra用户体验。DeepMind同时组建由华人科学家Yi Tay领导的新加坡精英团队，专注于高级推理和大模型研发，汇聚多位AI领域顶尖专家，推动AGI研究进展。,AGI,"DeepMind, OpenAI","Yi Tay, Quoc Le, Denny Zhou, Mostafa Dehghani, Noam Shazeer, Vinh Q. Tran, Thang Luong, Xuezhi, Shane Gu, Demis Hassabis, Jeff Dean",https://mp.weixin.qq.com/s/Qe7Bqe1W6T_6pADDZDkflA
新智元,2025-12-05 02:45:56,四足机器人首次同时「思考+走路」，北大提出链式推理MobileVLA-R1,北京大学提出链式推理MobileVLA-R1实现四足机器人边思考边行走,北京大学研发的MobileVLA-R1模型首次将链式推理引入四足机器人，实现机器人在理解自然语言指令的同时，生成可解释的推理步骤并驱动连续控制动作。该模型融合RGB、深度和点云多模态输入，通过多粒度链式推理数据集训练，显著提升导航成功率和路径效率，推动具身智能向“既会想、又会走”迈进。,Embodied AI,PKU,,https://mp.weixin.qq.com/s/d9y8Rchx7ZHqfIEIwfmy4A
量子位,2025-12-05 02:09:39,2025年的冬天，上海凭什么被称为“世界具身智能第一战场”？,2025年上海具身智能产业发展及生态构建分析,本文聚焦2025年上海作为具身智能产业发展的重要节点，探讨其成为全球具身智能第一战场的原因。文章详细介绍了上海在政策支持、算力资源、场景开放和产业链集聚等方面的优势，推动机器人从实验室走向实际应用。重点分析了智元机器人、傅利叶智能和国地中心等企业的技术突破及产业生态，揭示上海通过政策引导和市场环境催生的技术突变，促进具身智能技术的快速发展和产业化。,Embodied AI,Other,王琛,https://mp.weixin.qq.com/s/ef9_-nRxR0UiPqOBwfvGOw
量子位,2025-12-05 02:09:39,华为新架构砍了Transformer大动脉！任意模型推理能力原地飙升,华为诺亚方舟实验室提出高阶注意力机制Nexus以提升Transformer推理能力,华为诺亚方舟实验室提出了一种名为Nexus的高阶注意力机制，通过将Query和Key的生成过程也设计为注意力操作，实现了多层递归嵌套，增强了模型对复杂多跳逻辑关系的建模能力。该架构采用权重共享策略，参数量不增，显著提升了模型在数学和科学推理任务上的表现。实验表明，Nexus在小规模模型和大模型架构改造中均表现出优越的推理能力，突破了传统Transformer的推理瓶颈。,LLM,Other,金磊,https://mp.weixin.qq.com/s/ibsLM5C80Qjt19fHg1Jvug
量子位,2025-12-05 02:09:39,市值3055亿！摩尔线程敲钟，国产通用GPU第一股来了,摩尔线程科创板上市，国产通用GPU迈出关键步伐,摩尔线程作为国产通用GPU领域的领先企业，于2025年12月成功登陆科创板，开盘市值超3055亿元。公司创始人张建中拥有丰富的GPU行业经验，曾任英伟达中国区总经理。摩尔线程专注于高性能AI智算芯片研发，收入结构由桌面级产品转向AI领域，前三季度营收同比增长182%。此次IPO募资80亿元，主要用于新一代AI训练推理芯片及图形芯片研发，标志着国产GPU产业的重要进展。,Other,Other,张建中,https://mp.weixin.qq.com/s/FvV6VkTSip-vjyudOaHkYA
量子位,2025-12-05 02:09:39,下周三！量子位的这件大事就要来了｜MEET2026,MEET2026智能未来大会预告及重点议题解析,MEET2026智能未来大会将于下周举行，汇聚清华大学、智源研究院等学术界专家及百度、高通、亚马逊云等产业界领军企业。大会重点探讨大语言模型、多模态、具身智能、自动驾驶、云计算等前沿技术，特别聚焦生成式AI与Agent技术的实际应用与发展。会议还将发布2025年度AI十大趋势报告和人工智能年度榜单，旨在推动AI技术从理论走向产业落地，促进智能体生态建设与行业创新。,Agent,Other,"张亚勤, 孙茂松, 王仲远, 韩旭",https://mp.weixin.qq.com/s/7k1q0vzsxMOUvGygw8CBXg
具身智能之心,2025-12-05 02:03:32,RoCo Challenge @ AAAI 2026 面向机器人组装的具身智能国际竞赛,RoCo Challenge @ AAAI 2026：面向机器人组装的具身智能国际竞赛,RoCo Challenge 2026是由南洋理工大学感知与具身智能实验室、A*STAR及卡内基梅隆大学联合主办的机器人协作竞赛，聚焦具身智能与人机协作。赛事涵盖虚拟仿真与真实机器人平台，围绕齿轮箱装配任务，考察机器人在任务规划、错误检测与恢复等方面的智能协作能力。优胜队伍将获得奖金、证书及在AAAI 2026展示成果的机会，推动机器人自主决策与协同规划技术的发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/XXTVj0GzH5QWjf0ln5i1fg
