公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-11-16 01:01:41,从好莱坞特效到AI芯片的十年之约：SIGGRAPH Asia 2025登陆香港！,SIGGRAPH Asia 2025香港会议聚焦AI与三维图形技术融合发展,SIGGRAPH Asia 2025将于香港举办，标志着中国图形学与AI技术十年跨越式发展。会议回顾了中国从技术跟跑到引领的历程，展示了国产数字特效、GPU芯片及空间智能等领域的突破。大会重点探讨三维图形与人工智能的融合，推动元宇宙和具身机器人等新兴产业发展。特邀嘉宾包括行业资深专家，分享AI如何重塑影视制作流程，为国内外技术交流搭建重要平台。,Embodied AI,Other,"陈宝权, Scott Ross, Paul Debevec",https://mp.weixin.qq.com/s/oLFi9DbTNAQWnVEl-BXZ2w
量子位,2025-11-16 00:38:37,10人团队千万融资，这个原生AI产品要做“人人可用的数据Agent”丨对话ChatExcel,ChatExcel：基于对话式交互的原生AI数据智能体产品开发与应用,ChatExcel团队开发了首个生成式AI Excel与数据分析智能体，致力于通过自然语言对话处理多模态数据，实现数据清洗、分析及图表生成的全链路服务。产品支持复杂表格和企业数据库操作，定位于平民化数据处理，已获得千万天使轮融资，并与多家大厂合作。团队强调高精度和用户体验，推动AI Agent在数据处理场景的广泛应用。,Agent,Other,逄大嵬,https://mp.weixin.qq.com/s/uVxSnqlLUMfE4FJp9tLnYA
量子位,2025-11-16 00:38:37,小度AI眼镜Pro 2299元起售：这次把“超能小度”塞进了39g的眼镜里,百度发布小度AI眼镜Pro，集成多模态AI助手超能小度,百度推出小度AI眼镜Pro，售价2299元起，搭载多模态AI智能助手“超能小度”，支持实时翻译、智能识物、自动拍照及多模态备忘录功能。产品采用39克轻量设计，配备索尼1200万像素摄像头和第一代骁龙AR1平台，支持4K拍照及1440p防抖视频。新增与网易云音乐联动的氛围歌单功能及会议智能洞察，续航达7.5小时，充电盒可延长至68小时，提升办公及生活场景体验。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/M_MtK_PkhU4hPVOVxNLbaA
机器之心,2025-11-16 03:58:44,首发 | 陈天桥盛大团队，推出最强开源记忆系统EverMemOS,EverMind团队发布面向AI智能体的长期记忆操作系统EverMemOS,EverMind团队推出EverMemOS，一款基于类脑记忆机制设计的长期记忆操作系统，旨在解决AI智能体在长时程任务中记忆断裂的问题。该系统支持一对一对话及多人协作场景，采用生物‘印迹’启发式记忆提取技术，在主流长期记忆评测集上表现超越现有技术，推动AI从工具向智能体的演进。,Agent,Other,陈天桥,https://mp.weixin.qq.com/s/MYc9ostRD51tRe9priL2Aw
机器之心,2025-11-16 03:58:44,离谱：打造超10亿美元的独角兽，从真人假扮成AI开始,Fireflies.ai：从人工假扮AI到十亿美元独角兽的创业历程与争议,Fireflies.ai的两位创始人在创业初期通过人工假扮AI助手为客户记录会议笔记，验证了商业模式的可行性。该公司现已发展为估值超过10亿美元的AI会议助手，具备高准确率的语音转录和智能摘要功能，服务全球数百万用户。尽管商业成功显著，但其早期以人工代替AI的做法引发了用户隐私和商业诚信的广泛讨论。,Agent,Other,Sam Udotong,https://mp.weixin.qq.com/s/LksC107zvynvCQZMy7WaWQ
机器之心,2025-11-16 03:58:44,WithAnyone重磅开源：这可能是你见过最自然的AI合照模型,WithAnyone：复旦大学与阶跃星辰联合开发的个性化AI合照生成模型,WithAnyone是一种创新的AI合照生成模型，能够基于单张或多张人物照片，生成自然、真实且无违和感的多人合照。该模型通过大规模多视角、多表情数据训练，采用双通道编码和对比学习策略，突破了传统方法中“复制粘贴”式生成的限制，实现了身份一致性与多样性的平衡。项目已开源，提供代码、模型及评测基准，支持社区复现与扩展。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/5eRbeqP7rQ7YoxmCM40Dng
机器之心,2025-11-16 03:58:44,Lumina-DiMOO：多模态扩散语言模型重塑图像生成与理解,Lumina-DiMOO：基于离散扩散的多模态生成与理解模型,上海人工智能实验室推出了Lumina-DiMOO，一种基于离散扩散建模的多模态扩散语言模型。该模型实现了文本到图像、图像到图像及图像到文本的多任务闭环，采用并行生成和双向注意力机制，显著提升了生成速度和质量。通过Max-Logit缓存技术和自我强化训练框架Self-GRPO，Lumina-DiMOO在多模态生成与理解任务中实现高效统一和自我优化，推动了多模态扩散模型的发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/IgF5hFeAvSZjMzNQx17Ncw
DASOU,2025-11-16 06:12:11,Kimi Linear一作张宇：关于模型训练的一些感想,Kimi Linear模型训练及架构设计的经验分享,本文分享了Kimi Linear模型的架构设计和训练经验，重点介绍了采用激进稀疏度的MoE和混合线性注意力机制（KDA:MLA 3:1比例），在5.7T Token训练量和3B激活参数下实现性能提升。作者还讨论了训练过程中的挑战、Ablation研究细节及模型在多个Benchmark上的表现，体现了小规模模型在效率和效果上的平衡。,LLM,Other,,https://mp.weixin.qq.com/s/2VcDMtPZz_FiI4KZcIf7Yg
AI研究前瞻,2025-11-16 05:43:22,11.15-1|轻量潜在空间超分adapter；任意视图多输入相机位姿估计；文生图多样性评估,轻量潜空间超分辨率适配器及多视角相机位姿估计与文生图多样性评估进展,本文介绍了一种轻量级潜空间超分辨率适配器（LUA），通过在扩散模型生成器和VAE解码器之间插入模块，实现单次潜空间放大并高效生成高分辨率图像，显著提升推理速度和视觉质量。LUA采用共享Swin Transformer骨干和多尺度训练策略，具备跨模型泛化能力。文章还涵盖了任意视图多输入相机位姿估计及文生图多样性评估的最新研究，推动计算机视觉与AI生成内容领域的发展。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/J0gZwGcE_mrpKI6fXZAoZA
AI研究前瞻,2025-11-16 05:43:22,11.15-2|生成对抗蒸馏，on-policy黑盒学习；去中心化GRPO攻击防御；量子电路模拟启发的叠加梯度下降,生成对抗蒸馏框架实现大语言模型的黑盒按策略学习,本文提出了一种生成对抗蒸馏（GAD）框架，解决了大语言模型黑盒蒸馏中缺乏细粒度概率反馈的难题。通过将学生模型视为生成器，判别器动态评估生成文本并提供奖励信号，实现按策略的强化学习优化。实验表明，GAD在多模型和多数据集上显著优于传统序列级知识蒸馏，具备更强的泛化能力和训练稳定性，尤其适用于教师模型闭源且仅提供API访问的场景。,LLM,Microsoft,,https://mp.weixin.qq.com/s/XYpFuB_9LpyoImRzU_qFIA
