标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
SceneCompleter: Dense 3D Scene Completion for Generative Novel View Synthesis,SceneCompleter：用于生成式新视角合成的密集三维场景补全,12 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.10981v1,http://arxiv.org/abs/2506.10981v1,2506.10981v1,本文提出了SceneCompleter，一种通过密集三维场景补全实现一致性生成新视角合成的新框架。不同于传统先在二维完成缺失区域再进行三维重建的方法，SceneCompleter结合了几何和外观信息，利用双流扩散模型和场景编码器同时在RGBD空间生成新视角，提升了生成场景的三维结构准确性和视觉连贯性。该方法在多种数据集上展示了更自然且结构合理的新视角合成效果，推动了生成式三维场景重建的发展。
How Well Can Reasoning Models Identify and Recover from Unhelpful Thoughts?,推理模型在识别和纠正无益思维方面的能力如何？,12 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.10979v1,http://arxiv.org/abs/2506.10979v1,2506.10979v1,本文研究了推理模型识别和纠正无益思维的能力，聚焦于四类无效思维：无信息的杂乱思考、与问题无关的思考、引导错误问题的思考以及导致错误答案的思考。结果显示，模型能较好识别这些无益思维，但在实际思考过程中难以有效纠正，导致性能显著下降。尤其是较大模型在纠正无关思维时表现更差，表明其自我反思能力尚不成熟。研究揭示了推理模型在自我评估和恢复方面的局限，强调提升这方面能力对于构建更准确、安全的智能系统的重要性。
Fine-Grained Perturbation Guidance via Attention Head Selection,通过注意力头选择实现细粒度扰动引导,12 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.10978v1,http://arxiv.org/abs/2506.10978v1,2506.10978v1,本文针对扩散模型中的注意力扰动指导方法进行了细粒度研究，发现不同注意力头负责控制图像的结构、风格和纹理等特定视觉属性。基于此，提出了“HeadHunter”框架，通过选择特定注意力头实现对图像生成质量和视觉风格的精细调控；同时引入SoftPAG技术，提供连续调节扰动强度的手段，有效减少生成中的伪影问题。实验验证了该方法在大型文本到图像模型上的优越表现，提升了生成质量并实现了风格定向控制，首次揭示了注意力头在扩散模型中的可解释性和实用价值。
GenWorld: Towards Detecting AI-generated Real-world Simulation Videos,GenWorld：面向检测AI生成的真实世界仿真视频,12 Jun 2025,Other,Other,http://arxiv.org/pdf/2506.10975v1,http://arxiv.org/abs/2506.10975v1,2506.10975v1,本文提出了GenWorld，一个大规模、高质量的真实场景模拟视频数据集，专门用于检测AI生成的视频。GenWorld包含多种生成模型和多样化的输入提示，增强了检测模型的泛化能力。研究发现现有方法难以识别由先进生成模型制作的高质量视频，针对这一问题，作者设计了SpannDetector，通过多视角一致性判断视频的真实性，有效提升检测性能。该工作为提升AI生成视频的识别准确性和解释性提供了重要资源和新思路。
AutoMind: Adaptive Knowledgeable Agent for Automated Data Science,AutoMind：用于自动化数据科学的自适应知识型智能体,12 Jun 2025,Agent,Other,http://arxiv.org/pdf/2506.10974v1,http://arxiv.org/abs/2506.10974v1,2506.10974v1,本文提出了AutoMind，一种基于大语言模型的自适应智能代理，旨在提升自动化数据科学的能力。通过结合专家知识库、智能搜索算法和动态代码生成策略，AutoMind能够灵活应对复杂任务，突破了现有方法在处理创新性问题上的局限。实验证明，AutoMind在多个自动化数据科学基准测试中表现优异，展示了其在效率、效果和解决方案质量上的显著优势，推动了全流程自动化数据科学的发展。
Principled Approaches for Extending Neural Architectures to Function Spaces for Operator Learning,将神经架构原则性地扩展到函数空间以实现算子学习的方法,12 Jun 2025,AI4Science,Other,http://arxiv.org/pdf/2506.10973v1,http://arxiv.org/abs/2506.10973v1,2506.10973v1,本文针对科学领域中常见的函数空间问题，提出了一套系统的方法，将传统神经网络架构扩展为适用于函数空间的神经算子。这种扩展使得神经网络能够处理无限维函数之间的映射，特别是在求解偏微分方程等复杂科学问题上展现出潜力。论文总结了构建神经算子的关键原则，并给出了将多种流行神经网络架构转化为神经算子的具体步骤，促进了神经算子在实际应用中的推广与优化。相关代码已开源，便于研究者实践和进一步发展。
Farseer: A Refined Scaling Law in Large Language Models,Farseer：大语言模型中的精细化规模定律,12 Jun 2025,LLM,Other,http://arxiv.org/pdf/2506.10972v1,http://arxiv.org/abs/2506.10972v1,2506.10972v1,本文提出了Farseer，一种改进的大型语言模型规模定律，显著提升了对模型性能随规模变化的预测准确性。通过构建精细的损失函数曲面，Farseer在多种规模和配置下的实验中表现出优越的泛化和外推能力，较现有方法将预测误差降低了433%。该方法有助于更可靠地评估训练策略，优化计算资源分配，推动小规模研究结果向大规模应用的有效转化。论文基于约1000个模型的大规模训练验证，并开放所有数据和代码，促进相关领域的发展。
What Exactly Does Guidance Do in Masked Discrete Diffusion Models,掩码离散扩散模型中指导作用的具体机制解析,12 Jun 2025,Diffusion Model,Other,http://arxiv.org/pdf/2506.10971v1,http://arxiv.org/abs/2506.10971v1,2506.10971v1,本文针对带有无分类器引导的掩码离散扩散模型，推导了引导下逆向采样过程的显式解，揭示了引导如何影响采样行为。研究发现，引导通过增强特定类别的区域并抑制类别间共享区域，改变了采样分布的结构，且这一效应随引导强度变化呈现不同的几何特征。理论分析还表明，在较大引导强度下，采样过程的收敛速度呈双指数加快。实验验证了这些理论结果，展示了引导在调整输出分布和控制采样动态中的关键作用。
"Eye, Robot: Learning to Look to Act with a BC-RL Perception-Action Loop",EyeRobot：基于BC-RL感知-行动循环的学习注视以执行任务,12 Jun 2025,Embodied AI,Other,http://arxiv.org/pdf/2506.10968v1,http://arxiv.org/abs/2506.10968v1,2506.10968v1,本文提出了EyeRobot，一种具备主动视线控制能力的机器人系统，通过训练机械眼球的转动策略，实现视觉观察与手部操作的协同。系统利用远程示范数据和仿真环境，结合模仿学习和强化学习的循环训练，使机器人能够自主调整视角以辅助完成复杂的操作任务。EyeRobot采用类似人类视网膜的聚焦机制，在计算资源有限的情况下提升视觉精度和稳定性。实验表明，该方法有效增强了机器人在大范围工作空间内的手眼协调能力，提升了操作效率和鲁棒性。
Beyond Attention or Similarity: Maximizing Conditional Diversity for Token Pruning in MLLMs,超越注意力或相似性：通过最大化条件多样性进行MLLM中的视觉Token剪枝,12 Jun 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2506.10967v1,http://arxiv.org/abs/2506.10967v1,2506.10967v1,本文针对多模态大语言模型中视觉输入冗余导致的高计算成本问题，提出了一种名为CDPruner的新型视觉令牌剪枝方法。该方法通过最大化剪枝后令牌的条件多样性，更有效地保留与指令相关的信息，避免了传统基于注意力或相似度方法的不足。CDPruner无需训练且适用于多种模型，在多个视觉语言基准测试中表现优异。以LLaVA为例，CDPruner在大幅降低计算资源消耗的同时，仍保持了接近原模型的准确率，展现出显著的实用价值。
