公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-08-21 10:35:42,马斯克一觉醒来，Space X在京开卖了,网易有道发布基于教育大模型的AI答疑笔Space X及多模态翻译平台,网易有道推出了基于“子曰”教育大模型的AI答疑笔Space X，支持多学科题型的快速扫描与分步讲解，准确率达96%。同时发布了多模态音视频翻译平台和全面AI化升级的有道词典，提升翻译质量和专业领域理解能力。教育AI应用能力被划分为L1至L5等级，当前产品正从L3主动学习辅导向L4虚拟老师迈进，展现接近人类教师的教学能力。,Multimodal LLM,Other,"周枫, 吴迎晖, Elon Musk",https://mp.weixin.qq.com/s/ysEuj5OFK3p_3K-gru5qrA
机器之心,2025-08-21 09:02:55,刚刚，字节开源Seed-OSS-36B模型，512k上下文,字节跳动开源支持512K上下文的Seed-OSS-36B大语言模型,字节跳动Seed团队发布了Seed-OSS-36B系列大语言模型，包含含合成数据、不含合成数据及指令微调版本，均支持最长512K tokens的原生上下文窗口。模型采用360亿参数架构，结合多种先进设计，支持灵活推理预算控制，提升推理效率和智能体能力。基准测试显示该模型在数学、代码能力及长上下文处理等多项任务中取得开源领域领先成绩，适合研究和工业应用。,LLM,ByteDance,,https://mp.weixin.qq.com/s/R7fpT8tOj9GE89UVd2WeuQ
机器学习POD,2025-08-21 00:23:24,深挖RLVR探索机制：SFT专攻Pass@k，RL强化Pass@1,RLVR中LLM探索机制的系统性分析及SFT与RL训练效果比较,本文系统分析了大语言模型在RLVR训练中的探索机制，提出了基于Pass@k和k-rollout不可解问题的能力边界量化方法，以及策略熵和Rollout分支因子衡量生成多样性。通过对比监督微调（SFT）和强化学习（RL）训练，发现SFT显著扩展了模型的能力边界提升Pass@k表现，而RL则主要提升了Pass@1性能，揭示了两种训练方式在探索行为和性能优化上的不同作用。,LLM,Other,,https://mp.weixin.qq.com/s/QSi580SJ2RFewyFirAe65A
专知,2025-08-20 23:19:52,面向具身智能的多模态数据存储与检索：综述,面向具身智能的多模态数据存储与检索技术综述,本文系统评估了具身人工智能（Embodied AI）中多模态数据存储与检索的关键技术，包括五类存储架构和五种检索范式，分析其在物理具身性、低延迟访问及动态可扩展性方面的适用性。文章揭示了物理具身鸿沟、跨模态融合和动态适应等核心挑战，并提出了面向未来的研究方向，旨在推动具身智能系统中稳健高效的数据管理框架发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/iBB9J_UJGr4zD5S5B_lzxg
专知,2025-08-20 23:19:52,智能体战争：自主人工智能军备竞赛全景透视,自主人工智能军备竞赛的技术现状与战略影响分析,本文系统梳理了自主人工智能代理的发展历程、核心技术及其在军事和非军事领域的应用，重点分析了美国、中国、欧盟等主要国家的战略布局及科技巨头在自主AI平台研发中的作用。文章指出，自主AI代理正成为国家安全和经济竞争的新核心，推动军事条令和产业结构深刻变革，同时强调技术扩散与监管挑战并存的未来趋势。,Agent,"OpenAI, DeepMind, Microsoft, Meta",,https://mp.weixin.qq.com/s/aBeYyFQirDrXwqPl2n4QXQ
专知,2025-08-20 23:19:52,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年大模型与AI智能体领域综述与前沿进展汇编,本文汇总了2025年在大语言模型、智能体系统、扩散模型、深度学习、知识图谱、因果推断、多模态AI等领域的重要综述论文和博士研究，涵盖模型优化、推理系统、对齐方法、具身智能、强化学习及安全风险等多个方向，反映了当前AI技术的多维度发展趋势与挑战，适合研究者和从业者参考。,LLM,Other,,https://mp.weixin.qq.com/s/U2h5R4KPvGwh8dWd8cn8Tw
机器学习算法与自然语言处理,2025-08-20 23:04:16,宁金忠@大连海事大学：面向语音的跨模态信息抽取方法研究,面向语音的跨模态信息抽取方法研究,本文介绍了大连海事大学宁金忠教授关于语音数据中跨模态信息抽取的方法研究。报告回顾了语音信息抽取的现状与挑战，提出了一种统一的跨语音与文本模态的信息抽取方法，并展示了构建的中英双语语音实体关系三元组数据集，推动相关研究和评测基准建设。,Multimodal LLM,Other,"宁金忠, 卢俊宇",https://mp.weixin.qq.com/s/zVaSJ1J5ordhkYW4Sqz2XA
机器学习算法与自然语言处理,2025-08-20 23:04:16,NextStep-1：一次在图像生成上自回归范式的探索,NextStep-1：基于连续视觉空间的自回归图像生成模型探索,本文介绍了阶跃星辰团队提出的NextStep-1模型，该模型通过在连续视觉空间中以自回归方式生成图像patch，避免了传统离散化带来的信息损失。采用轻量级流匹配头辅助Transformer骨干，实现端到端训练，架构简洁高效。研究发现Transformer是生成核心，通道归一化和噪声正则化提升了模型稳定性和生成质量。NextStep-1支持高保真图像生成及多样化编辑，展示了连续空间自回归生成的潜力。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/PjL--Xd5IgZz2La_22VeYw
智药邦,2025-08-20 22:12:35,AI+GPCR疗法开发｜Superluminal与礼来达成合作，总潜在价值13亿美元,Superluminal与礼来合作开发基于AI的GPCR小分子疗法，潜在价值13亿美元,2025年8月，Superluminal Medicines宣布与礼来达成合作，利用其基于结构的AI药物发现平台，共同开发针对心脏代谢疾病和肥胖症相关的未公开GPCR靶点小分子疗法。合作总潜在价值达13亿美元，涵盖预付款、股权投资及里程碑付款。Superluminal平台结合深度结构生物学与机器学习，致力于突破GPCR药物研发瓶颈，推动创新疗法进入临床阶段。,AI4Science,Other,Cony D'Cruz,https://mp.weixin.qq.com/s/7xBXiw1lAk7b1nmweq7BzQ
智药邦,2025-08-20 22:12:35,Adv Sci｜上海交通大学陈海峰课题组：AI蛋白设计算法成功设计超长效全新GLP-1受体激动剂,基于人工智能的超长效GLP-1受体激动剂设计与验证,上海交通大学陈海峰课题组利用AI蛋白设计算法成功设计出半衰期为现有药物司美格鲁肽三倍的超长效GLP-1受体激动剂。团队设计了1万种新型多肽，通过虚拟筛选和体内外实验验证，筛选出多种高效候选肽，显著提升了降糖和减重效果。该研究展示了AI驱动的多肽设计流程在药物研发中的高效性和应用潜力。,AI4Science,Other,"陈海峰, 魏婷, 俞章盛",https://mp.weixin.qq.com/s/s-OK_MoA9lhzW_pZZg8K5g
DASOU,2025-08-21 14:53:25,刚刚，字节开源Seed-OSS-36B模型，512k上下文,字节跳动开源支持512K上下文的Seed-OSS-36B大语言模型,字节跳动Seed团队发布了包含三种版本的Seed-OSS-36B大语言模型，支持最长512K上下文窗口，采用12万亿tokens训练，具备灵活推理预算控制和智能体能力。该模型在多个开源基准测试中表现优异，特别是在数学推理、代码能力和长上下文处理方面刷新了开源SOTA记录。模型以Apache-2.0许可证开源，支持研究和企业自由使用。,LLM,ByteDance,,https://mp.weixin.qq.com/s/YTjFDtHZe0l7xpkq3sSnqw
新智元,2025-08-21 14:07:06,清华校友出手，8B硬刚GPT-4o！单一模型无限工具调用，终结多智能体,线程推理模型（TIM）与TIMRUN引擎实现长程推理突破,本文介绍了由MIT、普林斯顿、特拉维夫大学等团队提出的线程推理模型（TIM）及其推理运行时引擎TIMRUN，突破了传统大语言模型的上下文窗口限制。TIM将推理过程建模为递归的任务树，结合TIMRUN的内存管理，实现了高效的长程推理和多工具调用，显著提升推理效率和内存利用率。该方法在数学推理和信息检索等复杂任务中表现优异，推动了单一模型替代多智能体架构的可能。,LLM,Other,,https://mp.weixin.qq.com/s/ps-7wH58xGUmzyuR8PfhEw
新智元,2025-08-21 14:07:06,GPT-5点赞！八大顶尖机构发布「自进化智能体」全面综述,自进化AI智能体的框架与挑战综述,本文综述了自进化AI智能体的核心框架与技术挑战，提出了基于环境反馈的自主优化机制，推动智能体从静态架构向终身学习系统转变。文章介绍了自进化AI智能体三定律，保障系统安全、性能和自主进化能力，并描绘了从单智能体到多智能体自进化的范式演进，提出了统一的闭环迭代优化框架，助力智能体适应动态环境，实现持续自我优化。,Agent,Other,,https://mp.weixin.qq.com/s/e1krl9KxExMhb66uNKi6pQ
PaperWeekly,2025-08-21 13:36:40,ICLR 2025 | 大模型为何会“举一反三”？揭开「上下文学习」的小样本学习密码,ICLR 2025：大语言模型上下文学习能力及其小样本学习机制研究,"本文探讨了大语言模型（LLM）在上下文学习（In-Context Learning, ICL）中的小样本学习能力，揭示了ICL模型作为元学习器的本质及其在预训练任务集上学习最优算法的机制。研究表明，基于transformer的ICL模型不仅能学习传统元学习算法，还能表达更丰富的学习策略，具备更强的泛化能力和适应多样化任务的优势。这一发现对提升模型性能、解释性及应用推广具有重要意义。",LLM,Other,,https://mp.weixin.qq.com/s/XKrPbkQ4m_C1Etc5Hf9bcQ
量子位,2025-08-21 12:20:00,稚晖君家智元没参展机器人大会，合着是人家自己办（doge）,智元机器人首届合作伙伴大会现场报道,本文介绍了智元机器人首届合作伙伴大会的现场情况，展示了多款具备自主讲解和互动能力的人形机器人及机器狗，体现了智元在机器人领域的最新进展。文章还提及智元未参加世界机器人大会的原因，是因为举办了自己的机器人大会，现场机器人表现出较高的灵活性和互动性，展示了机器人在数据采集、流水线分拣和电力场景应用的潜力。,Embodied AI,Other,,https://mp.weixin.qq.com/s/07GrrWq-QV07zvq-dOE0Lw
量子位,2025-08-21 12:20:00,明天线下见｜AI Agent，都能搞投资了？,AI Agent在金融投资中的应用与挑战探讨,本文介绍了AI Agent在金融投资领域的潜力与应用，探讨了其全天候在线、理性决策和快速执行的能力，及其是否能够替代传统投资顾问团队。文章重点报道了即将举办的量子位AI沙龙，邀请了新加坡金融科技公司RockFlow创始人兼CEO赖蕴琦分享其在AI Agent、金融投资及AI创业方面的经验与见解。,Agent,Other,赖蕴琦,https://mp.weixin.qq.com/s/Xraa8M4dB9DxtF7_5lIN-A
量子位,2025-08-21 10:35:42,一张图0.1秒生成上半身3D化身！清华IDEA新框架入选ICCV 2025,基于单张图像的实时上半身3D化身重建框架GUAVA及其ICCV 2025入选,清华大学与IDEA团队提出GUAVA框架，能够仅用单张图像在0.1秒内生成可驱动的上半身3D化身，支持实时动画和渲染。该方法引入了结合SMPLX与FLAME的EHM模型，采用双分支结构和逆纹理映射技术，显著提升了面部表情捕捉和纹理细节表现。实验结果表明，GUAVA在渲染质量、效率及身份一致性方面均优于现有2D和3D方法，适用于电影、游戏及虚拟会议等场景。,Embodied AI,THU,,https://mp.weixin.qq.com/s/BDPw0kOXNN1tVkqAJVi1iw
