公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-10-12 00:53:01,刚刚，「PyTorch之王」携15亿薪酬杀回Meta！史上最贵AI天才巨星诞生,Andrew Tulloch回归Meta，推动大语言模型与超级智能研发,Andrew Tulloch，Thinking Machines联合创始人及PyTorch核心人物，宣布回归Meta，继续其在大规模机器学习和大语言模型领域的工作。此前他曾在Meta任职11年，后加入OpenAI参与GPT-4o及GPT-4.5研发。Meta正加大AI领域投入，组建超级智能实验室，吸引多名顶尖AI人才，致力于开发下一代大语言模型Llama及相关AI产品。,LLM,"Meta, OpenAI","Andrew Tulloch, Mark Zuckerberg, Greg Brockman",https://mp.weixin.qq.com/s/cOG3dJo1uoVHvdOu1BmkjA
量子位,2025-10-12 02:04:14,拒绝小扎15亿美元offer的大佬，还是加入Meta了,机器学习专家Andrew Tulloch重返Meta，拒绝小扎15亿美元邀约,Andrew Tulloch，曾在Facebook（现Meta）工作11年，后加入OpenAI及其前CTO Mira Murati创立的Thinking Machines Lab，近日宣布离职并重返Meta。此前他拒绝了Meta创始人Mark Zuckerberg提供的15亿美元薪酬包。Meta否认收购Thinking Machines Lab及薪酬数字，但确认挖人计划仍在进行。Tulloch的回归引发外界对其动机和未来工作的关注。,LLM,"Meta, OpenAI","Andrew Tulloch, Mira Murati, Mark Zuckerberg, Sam Altman",https://mp.weixin.qq.com/s/hQVfy7Dkfb_emuqbWcf74w
量子位,2025-10-12 02:04:14,实测“清华特奖版Sora”：一图一prompt直接生成视频，堪称嘴强王者,基于音画同步的视频生成模型GAGA-1及其实测分析,文章介绍了由清华特奖选手创办的Sand.ai团队开发的视频生成模型GAGA-1，该模型专注于音画同步和角色表演，支持一图一prompt直接生成视频。实测显示其在口型同步和表情演绎方面表现优异，适合单角色说话场景，但在多角色动作生成和镜头调度方面仍存在不足。GAGA-1体现了聚焦单一核心能力的设计思路，提升了视频生成的实用性和体验。,Multimodal LLM,THU,曹越,https://mp.weixin.qq.com/s/ICMc833v_nFk6FBqVKHlaw
机器之心,2025-10-12 01:26:38,从组件到系统，Agent 的 Evaluation 怎么做？,Agent系统的评估方法及其范式演进分析,本文探讨了从组件到系统层面，智能体（Agent）评估的必要性及其与大语言模型（LLM）评估的本质区别。文章指出，Agent评估需考察其在动态环境中实现目标的综合表现，传统LLM静态基准难以适用。介绍了当前主流的Agent评估框架如GAIA系列、MCP-universe等，并分析了Agent评估范式从静态环境向动态世界的演进，强调了Agent自主性和环境交互能力对评估设计的重要影响。,Agent,Other,,https://mp.weixin.qq.com/s/NkNBM6qObWZlthCYMhBw-g
机智流,2025-10-12 03:59:40,1.9W篇！ICLR26论文深度洞察报告（二）：各方向论文数,ICLR 2026论文方向统计与研究趋势分析报告,"本文基于ICLR 2026共19,658篇论文数据，统计了各研究领域的论文数量及占比，揭示基础模型及其衍生领域如生成模型、对齐与安全、数据集和强化学习的核心地位。报告指出基础模型已成为AI研究的“引力场”，推动了从模型构建到应用及安全的多维发展，同时传统领域如表征学习、优化和可解释性也在新范式下持续演进。",LLM,Other,,https://mp.weixin.qq.com/s/ebRXefRasSM-aPMYEe3rqw
机智流,2025-10-12 03:43:43,1.9W篇！ICLR26论文深度洞察报告（一）：趋势、热点与未来展望,ICLR 2026论文趋势与热点分析报告：大型语言模型驱动的研究转向,本文基于对近2万篇ICLR 2026提交论文的系统分析，揭示了当前机器学习领域的宏观趋势。研究表明，大型语言模型（LLMs）已成为核心驱动力，推动从模型构建向模型应用与治理转变。报告重点解析了LLM推理能力、Agentic AI、架构创新、多模态生成及AI在科学领域的应用，反映出强化学习与多智能体系统等方向的兴起，展示了未来研究的多样化发展路径。,LLM,Other,,https://mp.weixin.qq.com/s/9NDOlKxDLvIu06PTGYDSnQ
机器之心,2025-10-12 02:41:15,曾拒15亿美金，超级天才Andrew Tulloch重返Meta，Thinking Machines Lab痛失联创,Andrew Tulloch重返Meta，Thinking Machines Lab联合创始人离职,Andrew Tulloch，曾拒绝Meta超过10亿美元的报价，最终选择重返Meta。作为AI领域的资深专家，他曾在Meta工作逾11年，后加入OpenAI参与GPT-4系列开发，并与OpenAI前CTO Mira Murati共同创立Thinking Machines Lab。该公司今年获得20亿美元种子轮融资。Tulloch的回归或为Meta在智能系统研发上注入新动力。,LLM,"Meta, OpenAI","Andrew Tulloch, Mira Murati, Mark Zuckerberg",https://mp.weixin.qq.com/s/dTP8hBgMORbJF5RSUq2izQ
机器之心,2025-10-12 02:41:15,RL 将如何提高具身大模型 VLA 泛化性？清华大学团队NeurIPS 2025文章分析 RL 与 SFT 泛化性差异,强化学习提升具身视觉-语言-动作大模型泛化性的实证研究,清华大学团队在NeurIPS 2025发表文章，系统性比较了强化学习（RL）与有监督微调（SFT）在具身视觉-语言-动作（VLA）大模型泛化能力上的表现。研究发现，采用PPO算法的RL微调显著提升了模型在语义理解和任务执行的鲁棒性，尤其在分布外任务上表现优于SFT。团队提出了高效的PPO训练方案，显著降低训练资源消耗。基于开源OpenVLA模型，研究构建了涵盖视觉、语义和执行挑战的评测基准，验证了RL在具身智能领域的独特优势。,Embodied AI,THU,"汪玉, 于超",https://mp.weixin.qq.com/s/F5t-8Aou5DJrn2PVqDLQ5w
深度学习自然语言处理,2025-10-12 06:26:31,经典之作！Agent无需奖励也能学习：通过“早期经验”的Agent Learning,基于早期经验的无奖励Agent学习方法研究,本文介绍了一种名为“早期经验”的Agent学习新范式，智能体通过执行自身动作并观察结果状态进行学习，无需外部奖励信号。该方法结合模仿学习与强化学习优点，提升了智能体的泛化能力和鲁棒性。通过八种不同环境的实验验证，早期经验显著提高了任务成功率和领域外泛化性能，并为强化学习提供了更优初始化模型。,Agent,Other,,https://mp.weixin.qq.com/s/iwlBW-g3qP96gLfmTEXWQw
深度学习自然语言处理,2025-10-12 06:26:31,LLM协作告别文本形式：直接“脑对脑”，Cache-to-Cache实现语义瞬时传输,Cache-to-Cache实现大型语言模型间的直接语义通信,本文提出Cache-to-Cache（C2C）方法，实现大型语言模型（LLMs）通过内部KV-Cache绕过文本媒介，直接进行语义信息传输。该方法通过轻量神经网络将源模型的缓存映射融合至目标模型，显著提升多模型协作的效率与性能。实验验证了KV-Cache作为跨模型语义通信载体的可行性，为未来多LLM系统设计提供了新思路。,LLM,Other,,https://mp.weixin.qq.com/s/lr3BcoaKFUnWeRcS3VIJyA
深度学习自然语言处理,2025-10-12 06:26:31,SOTA级的Embedding模型！F2LLM模型、数据、代码全部开源，人人可用,F2LLM：基于有限高质量数据的开源Embedding模型及其训练方法,本文介绍了F2LLM系列Embedding模型，包含0.6B、1.7B、4B参数规模，采用仅600万条高质量非合成数据微调基座模型，达到MTEB榜单领先性能。模型、数据及训练代码均已开源，数据涵盖检索、分类和聚类三种格式，训练采用对比学习损失。F2LLM在算力受限场景表现优异，尤其在聚类任务中创下新高，适合作为未来Embedding研究的基线方案。该项目由蚂蚁集团与上海交通大学合作完成。,LLM,Other,,https://mp.weixin.qq.com/s/GplG0CXtDR96V1rTSLWzNQ
老刘说NLP,2025-10-12 05:09:24,动态GraphFlow用于DeepResearch思路FlowSearch及多模态大模型做流程图解析评估,动态GraphFlow在DeepResearch任务规划与多模态大模型流程图解析评估中的应用,本文介绍了基于动态有向图的FlowSearch方法，用于DeepResearch任务的动态流程规划与优化，强调知识流规划器和优化器的协同作用以实现非线性任务依赖管理。同时，评述了多模态大模型在流程图解析中的最新评估成果，包括Flow2Code和FlowLearn数据集，揭示当前多模态模型在流程图代码生成和理解上的能力及不足，指出监督微调对性能提升的重要作用。,Agent,Other,,https://mp.weixin.qq.com/s/MrSVdsURyRUR-TjF3a5ZLw
新智元,2025-10-12 04:11:37,永别了，人类冠军！AI横扫天文奥赛，GPT-5得分远超金牌选手2.7倍,GPT-5与Gemini 2.5 Pro在国际天文与天体物理奥赛中的表现评估,2025年国际天文与天体物理奥林匹克竞赛（IOAA）中，GPT-5和Gemini 2.5 Pro两款大型语言模型在理论和数据分析测试中表现出色，得分远超人类金牌选手，达到金牌水平。研究由俄亥俄州立大学团队完成，评估了五大顶尖LLM的天文物理能力，显示AI在科学推理和复杂问题解决上取得显著进展，但空间和时间推理仍存在挑战。,AI4Science,Other,,https://mp.weixin.qq.com/s/QJof2TJQ2a5N_kCB-07y3Q
