标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Efficient Long-context Language Model Training by Core Attention
  Disaggregation",通过核心注意力分解实现高效长上下文语言模型训练,LLM,Other,https://arxiv.org/pdf/2510.18121,https://huggingface.co/papers/2510.18121,本文提出了一种名为核心注意力分离（CAD）的技术，用于提升长上下文大规模语言模型的训练效率。该方法将计算量随序列长度呈二次增长的核心注意力部分独立调度到专门设备上，解决了传统系统中计算负载不均衡和训练延迟的问题。通过动态划分和重组注意力任务，CAD实现了计算资源的均衡利用。基于此，作者设计了DistCA系统，在超大规模GPU集群和超长上下文环境下，显著提升了训练吞吐量，消除了训练瓶颈，优化了计算和内存的平衡，推动了长文本理解模型的高效训练。,65
"Every Attention Matters: An Efficient Hybrid Architecture for
  Long-Context Reasoning",每一种注意力都重要：一种用于长上下文推理的高效混合架构,LLM,Other,https://arxiv.org/pdf/2510.19338,https://huggingface.co/papers/2510.19338,本文提出了Ring-linear系列模型，包括Ring-mini-linear-2.0和Ring-flash-linear-2.0，采用线性注意力与软max注意力的混合架构，有效降低了长文本推理中的计算与输入输出开销。相比传统大规模密集模型，推理成本降低至十分之一，同时训练效率提升50%。通过优化混合注意力比例，该系列模型实现了在复杂推理任务中的稳定且高效性能，展现出优异的长上下文处理能力和实际应用潜力。,57
"BAPO: Stabilizing Off-Policy Reinforcement Learning for LLMs via
  Balanced Policy Optimization with Adaptive Clipping",BAPO：通过自适应裁剪的平衡策略优化稳定大语言模型的离策略强化学习,LLM,Other,https://arxiv.org/pdf/2510.18927,https://huggingface.co/papers/2510.18927,本文提出了BAPO（一种基于自适应裁剪的平衡策略优化方法），旨在解决大语言模型离线强化学习中因策略更新不平衡和固定裁剪机制导致的训练不稳定和探索不足问题。通过动态调整裁剪边界，BAPO有效平衡了正负样本的影响，保持了策略的多样性和稳定性，从而提升了样本利用效率和训练表现。实验证明，BAPO在多种离线训练场景下均表现出快速、稳定且高效的优化效果，且在多个权威基准测试中超越了现有开源及部分商业模型，展示了其在大规模语言模型强化学习中的显著优势。,56
LoongRL:Reinforcement Learning for Advanced Reasoning over Long Contexts,LoongRL：用于长上下文高级推理的强化学习方法,LLM,Microsoft,https://arxiv.org/pdf/2510.19363,https://huggingface.co/papers/2510.19363,本文提出了LoongRL，一种基于强化学习的数据驱动方法，旨在提升大语言模型对长文本的复杂推理能力。核心技术KeyChain通过将短多跳问答转化为高难度的长上下文任务，促使模型在大量干扰信息中逐步定位问题、检索相关事实并进行推理。LoongRL训练出的模型不仅显著提升了长文本多跳问答的准确率（提升超过20%），还能高效处理超长文本任务，表现媲美更大规模的先进模型，同时保持短文本推理能力，推动了大语言模型在实际长文本理解中的应用潜力。,35
GigaBrain-0: A World Model-Powered Vision-Language-Action Model,GigaBrain-0：一种基于世界模型的视觉-语言-动作模型,Embodied AI,Other,https://arxiv.org/pdf/2510.19430,https://huggingface.co/papers/2510.19430,本文提出了GigaBrain-0，一种基于世界模型生成数据的视觉-语言-动作（VLA）基础模型。通过利用视频生成、视角转换和模拟到现实等多样化的合成数据，GigaBrain-0显著减少了对昂贵真实机器人数据的依赖，提升了模型在不同任务和环境中的泛化能力。结合RGBD输入和思维链监督，模型能够更好地理解空间结构和物体状态，实现复杂、长时序的操作任务。实验表明，GigaBrain-0在多样化外观和视角变化下表现出优异的适应性，同时推出了适用于边缘设备的轻量化版本。,30
Language Models are Injective and Hence Invertible,语言模型是单射的，因此是可逆的,LLM,Other,https://arxiv.org/pdf/2510.15511,https://huggingface.co/papers/2510.15511,本文挑战了传统观点，证明了基于Transformer的语言模型在将离散输入映射到连续表示时具有单射性，即不同输入对应不同表示，信息不会丢失。通过数学证明和数十亿次碰撞测试验证了该性质的普适性和稳定性。基于此，作者提出了SIPIT算法，能够高效且准确地从模型的隐藏层激活中恢复出原始输入文本，实现了语言模型表示的可逆性。该工作为语言模型的透明性、可解释性和安全应用提供了理论基础和实用工具。,20
VideoAgentTrek: Computer Use Pretraining from Unlabeled Videos,VideoAgentTrek：基于无标签视频的计算机使用预训练,Agent,Alibaba,https://arxiv.org/pdf/2510.19488,https://huggingface.co/papers/2510.19488,本文提出了VideoAgentTrek，一种自动从大量公开屏幕录像视频中提取计算机操作数据的系统，解决了训练计算机使用智能体时标注数据不足的问题。通过开发Video2Action模块，该系统能够准确识别视频中的界面操作及其参数，自动生成超过150万条交互步骤。利用这些数据进行预训练和微调后，模型在多个测试集上的任务完成率和操作准确率显著提升。该方法展示了利用无标签网络视频作为高质量训练资源的可行性，为计算机使用智能体的训练提供了高效且可扩展的替代方案。,16
"DaMo: Data Mixing Optimizer in Fine-tuning Multimodal LLMs for Mobile
  Phone Agents",DaMo：用于手机智能体多模态大语言模型微调的数据混合优化器,Multimodal LLM,Other,https://arxiv.org/pdf/2510.19336,https://huggingface.co/papers/2510.19336,本文提出了DaMo，一种通过训练网络优化多任务数据混合比例的方法，旨在提升多模态大语言模型（MLLM）在手机智能助手中的表现。为评估效果，作者构建了首个针对手机多模态任务的基准数据集PhoneAgentBench。实验表明，DaMo能显著提升模型在该基准及其他多个公开任务上的性能，且具备良好的泛化能力和扩展性。该方法为多任务模型的高效微调提供了新思路，推动了智能手机助手技术的发展。代码和数据集已公开。,15
Unified Reinforcement and Imitation Learning for Vision-Language Models,统一的强化学习与模仿学习用于视觉-语言模型,Multimodal LLM,Other,https://arxiv.org/pdf/2510.19307,https://huggingface.co/papers/2510.19307,本文提出了一种统一的强化学习与模仿学习算法（RIL），旨在训练高效且轻量的视觉-语言模型。该方法通过结合强化学习的自我提升能力与模仿学习中对大型教师模型文本生成的模仿，提升了小型学生模型的生成性能。核心创新在于引入基于大型语言模型的判别器，帮助学生模型更精准地学习多样化教师模型的知识。实验表明，RIL显著缩小了轻量模型与现有顶尖视觉-语言模型的性能差距，甚至在部分任务上实现超越，具备广泛应用潜力。,13
Pico-Banana-400K: A Large-Scale Dataset for Text-Guided Image Editing,Pico-Banana-400K：用于文本引导图像编辑的大规模数据集,Multimodal LLM,Other,https://arxiv.org/pdf/2510.19808,https://huggingface.co/papers/2510.19808,本文提出了Pico-Banana-400K数据集，一个包含约40万张真实照片的文本指导图像编辑大规模数据集。该数据集通过系统化的质量控制和多样化编辑类型覆盖，支持单步及多步连续编辑研究，包含偏好标注和长短指令配对子集，促进对复杂编辑任务的探索。Pico-Banana-400K为训练和评估新一代文本驱动的图像编辑模型提供了重要资源，填补了现有公开数据集规模小、质量参差不齐的空白，推动该领域的发展。,11
