公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-05-16 09:24:02,超越OpenAI、拿下全球双料第一，“AI吴彦祖”背后大模型SOTA了！,MiniMax Speech-02模型实现多语言高拟真语音生成与克隆,MiniMax最新发布的Speech-02语音生成模型在全球权威语音基准测评中取得双料第一，展现出超拟人、多样化和个性化的语音合成能力。该模型支持32种语言，能够通过极少量语音样本完成高质量声音克隆，并实现多语言无缝切换。技术创新包括Flow-VAE结构，显著提升了说话者音色还原度和发音准确性，性价比优于国际领先竞争者。,Other,Other,,https://mp.weixin.qq.com/s/1pWK5Pik3Z4c1GIkNNC2oA
量子位,2025-05-16 09:24:02,ChatGPT的记忆机制被公开了,ChatGPT记忆机制的技术解析与实现路径,本文详细解析了OpenAI最新推出的ChatGPT聊天历史记录记忆功能，揭示其包含保存记忆和聊天记录两大系统，后者细分为当前对话历史、对话历史记录和用户洞察三个子系统。文章介绍了各子系统的技术实现方法，包括向量空间索引、消息摘要和基于RAG的用户洞察生成机制，并讨论了该功能的用户体验反馈及其对提升模型响应速度的潜在作用。,LLM,OpenAI,,https://mp.weixin.qq.com/s/fiAcFPdV1ZeOGQAfvyj0MQ
量子位,2025-05-16 09:24:02,GPT-4V仅达Level-2？全球首个多模态通才段位排行榜发布，General-Level打造多模态通用AI评测新范式,General-Level与General-Bench：多模态通才AI评测新框架及排行榜发布,General-Level团队提出了一个全新的多模态通才大模型评测框架General-Level及其配套数据集General-Bench，涵盖700多个任务、五大模态和29个领域。该框架通过五级段位体系评估模型的协同泛化能力，推动从专才向通才及全才的进阶，旨在为多模态AI模型提供更科学全面的评测标准。目前尚无模型达到最高Level-5段位，标志着通向AGI的挑战依然存在。,Multimodal LLM,Other,姚顺雨,https://mp.weixin.qq.com/s/SMh18jbBw7K32RsW8Yr6VA
AINLP,2025-05-16 09:15:51,英伟达选择阿里千问，背后竟然是。。。,英伟达选择阿里千问模型推动开源大模型生态发展,英伟达开源的OpenCodeReasoning模型系列基于阿里通义千问（Qwen2.5）微调，表现优异，超越多款闭源及开源模型。Qwen3作为国内首个支持混合推理的开源大模型，支持119种语言，具备强大代码生成、多语言及工具调用能力，且在成本与性能上实现突破。Qwen系列已成为全球领先的开源大模型基础设施，广泛应用于多领域，推动全球AI创新生态发展。,LLM,Alibaba,"李飞飞,Hannun",https://mp.weixin.qq.com/s/xPhKqvnzZkHSPeCFUX-voA
AINLP,2025-05-16 09:15:51,强化学习算法梳理：从 PPO 到 GRPO 再到 DAPO,强化学习算法综述：从PPO到GRPO及DAPO的策略梯度优化方法解析,本文系统梳理了基于奖励最大化假设的强化学习算法，重点介绍了On-Policy策略PPO、GRPO和DAPO的训练流程及关键组件。通过详细推导策略梯度优化目标函数及其梯度计算方法，阐述了蒙特卡洛采样估计策略梯度的原理和Reinforce算法的实现，并分析了其方差较大的缺陷及减小方差的思路。文章为理解现代强化学习策略优化提供了理论基础和实践指导。,Agent,Other,,https://mp.weixin.qq.com/s/edBCc0GeC87jDjgilGQkFQ
AINLP,2025-05-16 09:15:51,深度解析DeepSeek-V3：硬件与模型协同设计如何突破LLM规模化瓶颈，附论文英中对照版,DeepSeek-V3：硬件与模型协同设计突破大型语言模型规模化瓶颈,本文深入解析了DeepSeek团队最新论文《Insights into DeepSeek-V3》，介绍了通过硬件与模型协同设计优化大型语言模型训练与推理的关键技术，包括内存效率优化的多头潜在注意力（MLA）、稀疏激活的MoE架构、FP8混合精度训练及低延迟通信网络设计。该方案在2048块NVIDIA H800 GPU集群上实现了高效低成本的LLM训练，显著提升了内存利用率和计算效率，具有重要的工程和应用价值。,LLM,Other,梁文锋,https://mp.weixin.qq.com/s/HeZfCd1kgttslc7VOFm__Q
包包算法笔记,2025-05-16 09:02:56,大模型多轮对话场景评估trick，不要再用静态数据集了,大模型多轮对话评估中的动态用户模拟方法研究,本文探讨了大语言模型在多轮对话场景下评估的挑战，指出传统静态数据集无法真实反映多轮对话中模型回答对后续用户输入的影响。文章提出利用用户模拟器，通过训练一个会提问的模型动态生成多轮对话输入，从而更真实地评估模型表现。该方法可扩展测试样本多样性，提升评测与实际应用的一致性，且有望改进多轮RLHF训练流程。,LLM,Microsoft,,https://mp.weixin.qq.com/s/Q-FkxpXD9yJHbqOBeaSiIQ
智药邦,2025-05-15 23:51:07,CPHI【AI赋能小分子药物研发论坛】将于6月24日在上海召开！,2025年上海AI赋能小分子药物研发论坛综述,2025年6月24日，AI赋能小分子药物研发论坛将在上海新国际博览中心举办，聚焦利用AI技术整合化学与生物学多模态数据，推动小分子药物研发新范式。论坛由中国医药保健品进出口商会、上海博华国际展览有限公司和智药邦联合主办，邀请多位来自学术界和产业界的专家分享AI在药物发现和临床候选药物开发中的应用与实践，促进跨学科合作与创新。,AI4Science,Other,"岳石怡, 宋云龙, 王苑先, 李勋",https://mp.weixin.qq.com/s/LViatiNm8rv-6D0q2uGjwQ
智药邦,2025-05-15 23:51:07,专访|复旦大学智能复杂体系实验室孙思琦团队的交叉学科探索,复旦大学孙思琦团队基于深度学习的RNA与蛋白质结构预测技术突破,复旦大学智能复杂体系实验室孙思琦团队结合深度学习与冷冻电镜技术，突破了RNA和蛋白质结构预测中的精度与效率瓶颈。通过引入几何感知注意力机制和对比学习策略，显著提升了模型预测能力和计算速度，推动了生物大分子结构解析及其在药物设计和合成生物学中的应用。团队还分享了交叉学科研究的挑战与青年学者的建议。,AI4Science,Microsoft,孙思琦,https://mp.weixin.qq.com/s/J32_fYohHuTttUC-8m3Ekw
机器学习算法与自然语言处理,2025-05-15 23:04:15,2024年，博士学历断崖式贬值元年,2024年博士学历就业现状分析及趋势展望,文章分析了2024年博士学历在就业市场上的断崖式贬值现象，指出博士扩招导致供过于求，教职岗位竞争激烈，薪酬大幅下降。文中提及部分专业过剩，地方高校模仿非升即走政策，博士考公潮可能兴起。文章基于MLNLP社区的观察，呼吁博士毕业生主动求职并调整职业规划。,Other,Other,,https://mp.weixin.qq.com/s/RprQGgoditvUVNS9ymvmrA
