公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-10-11 02:06:15,刚刚，全球首个GB300巨兽救场！一年烧光70亿，OpenAI内斗GPU惨烈,微软发布全球首台GB300超算助力OpenAI大规模LLM训练,2024年，OpenAI在算力投入达70亿美元，内部GPU资源争夺激烈。微软推出全球首台配备4600+ GB300 GPU的超算，专为OpenAI设计，显著提升万亿参数大语言模型训练速度，从数周缩短至数天。该超算在计算、内存、网络和散热等方面实现全面优化，支持大规模AI模型训练与推理。OpenAI通过多层资源分配机制管理算力，确保研究与应用团队合理使用GPU资源。,LLM,"Microsoft, OpenAI","Greg Brockman, Satya Nadella, Kevin Weil",https://mp.weixin.qq.com/s/uSwVBH9dqAppPz5uewJucA
量子位,2025-10-11 01:14:59,李飞飞发起机器人家务挑战赛！老黄第一时间批钱赞助,李飞飞团队发起BEHAVIOR机器人家务挑战赛，推动具身智能发展,李飞飞团队联合英伟达发起首届BEHAVIOR家务挑战赛，旨在推动具身智能领域的发展。参赛机器人需在虚拟家庭环境中完成50项家务任务，采用统一机器人平台和丰富专家演示数据。挑战赛借鉴ImageNet模式，解决机器人学习缺乏标准化和训练数据不足的问题，强调以人为中心，推动机器人跨房间导航、双手操控和长期规划能力的提升。赛事截止日期为2025年11月15日，设有奖金和硬件奖励。,Embodied AI,Other,"李飞飞, Jim Fan, Edmar",https://mp.weixin.qq.com/s/iEw8kqGJ5lR4VWOGixKAPA
量子位,2025-10-11 01:14:59,250份文档“毒晕”大模型！无论规模大小统统中招,大模型训练中少量恶意文档即可植入后门漏洞的研究,Anthropic联合英国AISI和图灵研究所的研究表明，约250份含特定暗号的恶意文档即可在不同规模的大语言模型中成功植入“后门”漏洞，导致模型在遇到暗号时输出乱码，且该攻击与模型规模无关。此发现挑战了以往认为大模型数据中毒难度高的观点，提示大模型安全防护需加强对小规模恶意数据的警惕。,LLM,Other,,https://mp.weixin.qq.com/s/GhP1jWmAyy3daB82z20ohw
量子位,2025-10-11 01:14:59,破解MoE模型“规模越大，效率越低”困境！中科院自动化所提出新框架,中科院自动化所提出动态专家组队框架优化MoE模型效率,针对MoE模型在大规模参数扩展中面临的负载失衡、参数冗余和通信开销三难困境，中科院自动化所研究团队提出了一套动态专家分组与结构化压缩的统一优化框架。该框架通过在线双相似度聚类实现专家动态重组，显著降低模型参数量和内存消耗，同时提升吞吐量，为大规模MoE模型的高效低成本部署提供了新路径。,LLM,Other,,https://mp.weixin.qq.com/s/XKncQyBIN0FmKR5Pdt-3Xg
机器之心,2025-10-11 03:29:19,微调已死？Agentic上下文工程登场，无需微调实现模型进化,Agentic Context Engineering：无需微调的语言模型自我进化方法,本文介绍了由斯坦福大学、SambaNova和UC伯克利联合提出的Agentic Context Engineering（ACE）技术，该方法通过动态演化的上下文“作战手册”实现语言模型的自我提升，无需传统的参数微调。ACE框架通过生成器、反思器和整编器三角色协作，解决了简约偏置和上下文塌缩问题，支持上下文的增量更新和稳态演化，提升了模型在知识密集型任务中的性能和可靠性。,Agent,Other,,https://mp.weixin.qq.com/s/f-1h0Q-QKOWghJb7Fmrvtw
机器之心,2025-10-11 03:29:19,Vision-Zero：零数据VLM自我进化！陈怡然团队提出零监督训练新范式,Vision-Zero：基于零监督自博弈的多模态视觉语言模型训练新范式,本文介绍了由陈怡然团队提出的Vision-Zero框架，该框架通过社交推理类游戏的自博弈机制，实现了多模态视觉语言模型（VLM）的零监督训练。该方法无需人工标注数据，利用任意图片输入自动生成复杂推理数据，结合强化学习与可验证奖励交替优化，显著提升模型在推理、图表问答及视觉理解等任务上的性能，突破了传统监督训练的限制。,Multimodal LLM,Other,"陈怡然, 汪勤思, 林阅千, 李海, 刘博, 周天翼, 施靖, 万锟, 赵文天",https://mp.weixin.qq.com/s/TRkETaG2y1gzcdbE-eHNxA
深度奇点,2025-10-11 03:22:29,Nat. Commun. | 深度学习能否真正理解蛋白–配体相互作用的物理本质？,深度学习模型在蛋白–配体相互作用物理本质理解中的局限性分析,本文评估了AlphaFold3、RoseTTAFold All-Atom等四种协同折叠深度学习模型在蛋白–配体结构预测中的物理一致性。通过结合位点突变、配体化学修饰及自由能增强采样等对抗性实验，发现模型在面对合理扰动时预测结果偏离物理规律，表现出对训练数据统计特征的过度依赖，未能有效捕捉氢键、电荷作用等基本物理相互作用，提示其在药物设计等应用中存在泛化和可靠性风险。,AI4Science,Other,,https://mp.weixin.qq.com/s/1U7xKJVN1ok5AjtRni_alQ
老刘说NLP,2025-10-11 03:13:31,小试大模型PUA Prompt的礼貌程度性能影响及基于问题分解和动态图的GraphRAG思路,基于子问题分解与动态图更新的GraphRAG方法及大模型PUA Prompt礼貌程度对性能的影响研究,本文介绍了GraphRAG方法，通过子问题分解、动态检索及知识图谱的实时更新，提升复杂问题的回答能力。同时探讨了大模型PUA Prompt中提示词礼貌程度对多选题准确率的影响，实验表明较粗鲁的提示词能显著提高模型准确率，揭示了提示词语气对大语言模型性能的潜在影响。,LLM,Other,,https://mp.weixin.qq.com/s/RG2uTaYChaOtQbz-oL94Cw
ScienceAI,2025-10-11 02:46:43,医学文献也有「AI专职助手」：LEADS帮研究者节省近三成时间，比通用大模型更懂医学综述,LEADS：面向医学文献挖掘的专用基础模型提升系统评价效率,美国KeiJi AI团队提出了LEADS，一种基于通用大模型Mistral-7B并通过大规模医学综述数据微调的医学文献挖掘基础模型。LEADS在文献检索、筛选和数据提取任务中表现优于通用模型GPT-4o，召回率和准确率显著提升，能帮助研究者节省约20%-27%的时间。该模型支持多任务处理并可无缝集成于现有平台，促进人机协作，提高医学综述和系统评价的效率和准确性。,LLM,Other,,https://mp.weixin.qq.com/s/yMQBAVpSDtavxixdp1oAlQ
具身智能之心,2025-10-11 02:18:19,今晚分享！首篇智能体自进化综述：如何迈向超级人工智能之路？,智能体自进化综述及其迈向超级人工智能的路径探讨,本文综述了自进化智能体(Self-evolving Agents)的研究现状，聚焦智能体哪些部分应演化、演化的时机及实现方式。文章指出自进化智能体作为动态学习和适应的新范式，正推动人工智能领域变革。通过系统梳理相关问题，探讨智能体自进化在实现通用人工智能中的关键作用，并介绍了相关学术资源和研究进展。,Agent,THU,高焕昂,https://mp.weixin.qq.com/s/qIu-5Kb0vNtPixn77A6dRQ
专知,2025-10-11 06:40:50,仅499页pdf！吃透大语言模型,《自然语言处理：大模型理论实践》书籍介绍及大语言模型研究资源汇总,本文介绍了《自然语言处理：大模型理论实践》一书，系统涵盖了从基础自然语言处理技术到大语言模型的理论与应用，重点突出生成式预训练对话人工智能技术的发展。文章还提供了顶尖高校大模型研究思路和顶会论文精华，助力科研人员撰写高质量论文，并推荐了相关直播和科研资料礼包，支持大语言模型领域的学术研究与实践。,LLM,Other,,https://mp.weixin.qq.com/s/nKnNJYXr9da0qEl7-88Kvg
专知,2025-10-11 06:40:50,大语言模型幻觉：系统综述,大型语言模型幻觉的系统综述：成因、检测与缓解方法,本文系统综述了大型语言模型（LLMs）中的幻觉现象，分析了其成因、检测技术及缓解策略。文章提出了幻觉类型分类体系，全面探讨了幻觉在模型生命周期各阶段的根源，并构建了幻觉检测与缓解方法的系统分类框架。研究指出多种检测与缓解方法各有优势与局限，强调多方法融合的潜力。最后，文章总结了当前挑战并展望未来研究方向，旨在提升LLM生成内容的真实性与可信度。,LLM,Other,,https://mp.weixin.qq.com/s/Wn7Ev7q8iKASt0nP3HaBxA
专知,2025-10-11 06:40:50,【博士论文】数据与任务的物理学：深度学习中的局部性与组合性理论,深度学习中局部性与组合性理论的物理学视角研究,本文系统探讨了深度神经网络在高维任务中的学习机制，重点分析了数据与任务中的局部性与组合性结构。通过卷积神经网络的无限宽度极限和概率上下文无关文法建模，揭示了局部性如何帮助突破维度灾难及扩散模型的组合生成机制。研究还发现大规模预训练模型权重空间中的任务模块化结构，支持任务算术与模型编辑，丰富了对泛化与创造力的理论理解。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/w0fp9Zoai7KB4A3UxWgE3Q
专知,2025-10-11 06:40:50,必看！百篇“AI+军事” 智能防务报告资料汇编！,人工智能在军事智能防务中的应用与发展综述,本文汇编了百余篇关于人工智能与军事结合的研究报告，涵盖多智能体系统、生成式AI、大语言模型、无人机技术、反无人机作战、智能指挥控制等多个方面，重点分析了AI在现代战争中的决策支持、战术创新及作战效能提升。文章还探讨了俄乌战争中的AI应用启示、美国及以色列的先进军事AI技术发展，以及未来战场中AI赋能无人作战的新范式，全面展示了智能防务领域的最新进展与挑战。,Agent,Other,,https://mp.weixin.qq.com/s/cciCV8Y6a_Ubc2Jm7FOjDg
专知,2025-10-11 06:40:50,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年人工智能前沿技术综述与研究进展汇编,本文汇集了2025年人工智能领域的多项前沿综述与研究进展，涵盖大语言模型、扩散模型、多模态模型、智能体、强化学习、知识图谱、因果推断及具身智能等多个方向。内容包括博士论文、教程、综述报告及最新技术动态，重点探讨了模型自我改进、幻觉现象、隐私安全、智能体推理、上下文工程、提示调优及多智能体系统等核心问题，旨在为科研人员和业界提供系统全面的技术参考。,LLM,Other,,https://mp.weixin.qq.com/s/QBqqexceALRv0ZF0sc8txg
量子位,2025-10-11 06:03:23,开源编程模型王座易主了，谁能想到新SOTA是快手,快手发布基于强化学习的开源编程模型KAT-Dev-72B-Exp实现SOTA性能,快手团队推出的开源编程模型KAT-Dev-72B-Exp在SWE-Bench认证榜单上以74.6%成绩夺冠。该模型通过多阶段训练，包括监督微调和大规模Agentic强化学习，显著提升了代码生成和交互能力。团队自研工业级强化学习框架SeamlessFlow，实现训练效率大幅提升。模型支持复杂物理规律的代码可视化和多工具调用，展现出强化学习带来的涌现行为和高效的树形轨迹训练机制。,Agent,Other,,https://mp.weixin.qq.com/s/kXg8gatPuTX2eNJUOVT_yQ
量子位,2025-10-11 06:03:23,找出iPhone漏洞，库克给你200万美元,苹果公司提升安全赏金计划，最高奖励达200万美元,苹果公司宣布升级其安全赏金计划，将最高基础奖金翻倍至200万美元，针对能模拟商业监控软件攻击的高危漏洞奖励更高，最高可达500万美元。此次调整还提高了多个漏洞类别的奖金，扩展了赏金范围，并引入Target Flags机制加速奖励发放。此外，苹果计划向高风险群体提供配备内存完整性强制保护的iPhone 17，以增强安全防护。该计划将于2025年11月正式生效。,Other,Other,Ivan Krstić,https://mp.weixin.qq.com/s/h9hGFo5XA6SZcz02M5NXtg
量子位,2025-10-11 06:03:23,腾讯开源强化学习新算法！让智能体无需专家示范就“自学成才”，还即插即用零成本接入,腾讯优图实验室开源强化学习算法SPEAR实现智能体自我模仿与渐进探索,腾讯优图实验室发布强化学习新算法SPEAR，通过结合自我模仿与课程式渐进探索，解决了传统自我模仿学习中的熵塌缩和熵爆炸问题。该算法支持大语言模型驱动的智能体在无专家示范情况下自学成才，显著提升了多项基准任务表现，且具备即插即用、零成本接入优势，为长周期、稀疏奖励环境下的智能体训练提供新范式。,Agent,Tencent,,https://mp.weixin.qq.com/s/34buBEy-7la0IzJcvdwgiQ
