公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
深度学习自然语言处理,2025-06-15 23:28:57,直播预约 | 安全/可信论文分享@ICML&ACL2025,ICML&ACL2025安全与可信论文专题分享,本文介绍了ICML和ACL 2025会议中关于安全与可信主题的多篇论文，涵盖大语言模型（LLM）及其在安全检测、隐私保护、模型微调安全性和事实性对齐等方面的最新研究进展。重点论文包括AGrail终身代理护栏、多模态大语言模型中的隐私记忆问题及安全微调方法，展示了当前学术界在提升AI系统安全性和可信度方面的努力。,LLM,Other,"罗威迪, 鞠天杰, 卢宁, 王浩宇, 徐浩铭, 杨峻骁, 路宜达, 薛博阳",https://mp.weixin.qq.com/s/jPGQX8golbgZAQpPj8qKHw
机智流,2025-06-15 22:54:28,近 200 票！微软 RPT 强化学习预训练登顶 Hugging Face 一周必读论文TOP10，解码 AI 前沿脉动,微软强化学习预训练模型及多领域AI前沿论文盘点,本文总结了Hugging Face社区本周最受关注的十篇AI论文，微软研究院提出的强化学习预训练（RPT）以199票领先登顶。内容涵盖强化学习预训练、多语言问答时间性分类、少样本强化学习微调、医疗多模态大模型及高效端侧大语言模型等，反映了当前大语言模型、医疗AI和端侧模型等领域的最新进展和创新。,LLM,"Microsoft, PKU, THU, Alibaba",,https://mp.weixin.qq.com/s/slHX5RfP65sVE9Cc1Ab36w
机器学习算法与自然语言处理,2025-06-15 22:52:25,全球程序员炸锅！老黄伦敦放豪言：编程语言的未来是「Human」,未来人机交互：自然语言与AI编程的变革,本文探讨了人工智能推动的编程语言变革，强调未来人类将通过自然语言与AI沟通，实现无需传统编程技能即可开发应用。文章回顾了历史上的自然语言交流尝试，分析了AI在编程中的应用前景，提出了“Human”语言作为新型人机交互桥梁的可能性，预示着程序员职业的变革和普及化趋势。,LLM,Other,,https://mp.weixin.qq.com/s/maQMW89z99whryFGxew9iQ
机器学习算法与自然语言处理,2025-06-15 22:52:25,字节Seed新作DeltaFormer:下一代模型架构的尝试,DeltaFormer: 基于Delta Rule与Kernel Trick的下一代Transformer模型架构探索,本文介绍了字节跳动Seed团队提出的DeltaFormer模型，该模型通过引入Delta rule和Kernel trick，试图解决Transformer模型在表达能力与并行性之间的矛盾。DeltaFormer结合了DeltaNet的状态修改机制与Transformer的长文信息检索优势，旨在提升模型的表现力和并行效率。文章还探讨了复杂度理论对模型设计的启示及Delta rule在GPU上的并行实现潜力。,LLM,ByteDance,"Jürgen Schmidhuber, Richard Sutton, Geoffrey Hinton, Songlin Yang",https://mp.weixin.qq.com/s/XDWdn_v-xSHwNdGWd8dzJg
圆圆的算法笔记,2025-06-15 22:51:49,中科大&腾讯：通过提升各个专家网络差异性提升基于MoE的CTR预估效果,提升MoE结构中专家网络差异性以优化CTR预估模型性能,本文介绍了中科大与腾讯联合研究，通过增强多专家网络（MoE）中各专家间的差异性，提升点击率（CTR）预估模型效果。研究提出采用独立Embedding、异构网络结构及正则化损失等方法降低专家相关性，实验结果显示这些策略显著提升了模型的AUC表现，验证了专家多样性对MoE模型性能的重要性。,Other,Tencent,,https://mp.weixin.qq.com/s/JcvMQ5xJYLsCCWNqrv-ZiQ
机智流,2025-06-15 22:42:47,洛桑联邦理工学院提出MEMOIR：如何借助残差记忆模块对LLM实现可靠且可拓展的终生知识编辑,MEMOIR：基于残差记忆模块的LLM终生知识编辑框架,瑞士洛桑联邦理工学院提出MEMOIR框架，通过专用残差记忆模块和稀疏输入激活，实现大语言模型的可靠、可扩展终生知识编辑。该方法有效缓解了灾难性遗忘，提升了知识编辑的精准性和泛化能力。实验涵盖多种主流模型和任务，验证了MEMOIR在问答、幻觉纠正及分布外泛化中的优越性能。,LLM,Other,"Ke Wang, Yiming Qin",https://mp.weixin.qq.com/s/ugQlD2cjn0tyishZ1mgexw
AINLP,2025-06-16 10:08:49,90W？那确实可以封神了,人工智能大模型技术发展及人才市场分析,近年来，人工智能大模型技术快速发展，推动了医疗、教育和企业数据分析等领域的应用进步。科技巨头在裁员背景下积极招揽大模型人才，相关岗位年薪可达90万元。OpenAI等机构通过推广ChatGPT Plus和GPT-o1模型，提升用户体验和应用范围。文章强调系统学习大模型技术的重要性，并提供相关实战课程资源，助力技术人员提升职业竞争力。,LLM,OpenAI,,https://mp.weixin.qq.com/s/SXw7exV9g43MUKmniYbbXA
AINLP,2025-06-16 10:08:49,2026年校招大模型方向的一些建议,2026年大模型方向校招趋势与职业建议分析,文章分析了2026年大模型领域校招的现状与未来趋势，指出大模型基座团队薪资和发展空间优越，建议有能力的毕业生优先考虑基座岗位。文中强调C端Agent助手应用短期内难以落地，基座岗位更具影响力和稳定性。应用方向虽竞争较小但发展受限，基座团队人才流动大且集中于头部公司。总体建议是优先进入基座团队以获取技术红利和职业成长机会。,LLM,ByteDance,,https://mp.weixin.qq.com/s/X6eHJPPimI2Eeg4R5J6EZA
AINLP,2025-06-16 10:08:49,"agent调研(1)--MetaGPT,OpenManus和OWL",MetaGPT与OpenManus多智能体系统调研,本文介绍了MetaGPT和OpenManus两个多智能体系统项目。MetaGPT通过模拟软件团队中的多角色协作，利用LLM实现代码开发任务的分工与协作，强调标准操作流程（SOP）和共享消息池机制。OpenManus则在MetaGPT基础上更通用，采用多层集成的ReAct Agent架构，支持多场景快速定制和任务迭代执行。文章详细阐述了智能体定义、通信机制及系统设计思路。,Agent,Meta,,https://mp.weixin.qq.com/s/ksmGDnAlIMwhgNBdT-H9Tg
DrugAI,2025-06-16 09:22:19,Nat. Med. | 多模态视觉基础模型赋能皮肤病智能诊疗,基于多模态视觉基础模型的皮肤病智能诊疗研究,本文介绍了PanDerm，一种专为皮肤病学设计的多模态视觉基础模型，通过自监督学习在涵盖四种成像模态的200多万张真实世界皮肤病图像上预训练。PanDerm在多项皮肤病诊断与预测任务中表现优异，显著提升了诊断准确率和泛化能力，尤其在低标注数据环境下依然保持领先。该模型在临床应用中展现出帮助医生提升诊断效率和准确性的潜力，为医学多模态基础模型的发展提供了新范式。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/D-BEHAZ_5mDnJFP0nweG4Q
DrugAI,2025-06-16 09:22:19,英矽智能超额完成E轮融资，本轮累计募资总额约1.23亿美元,英矽智能完成1.23亿美元E轮融资，推动AI驱动药物研发创新,英矽智能（Insilico Medicine）宣布完成E轮融资，累计募资约1.23亿美元，超额完成目标。资金将用于升级其生成式人工智能平台和自动化智能实验室，推动药物研发管线创新。公司结合生成式AI与自主药物发现能力，已建立30余条研发管线，多个候选药物进入临床阶段。此次融资由惠理集团等多家投资机构领投，彰显行业对其AI驱动药物研发模式的认可。,AI4Science,Other,"Alex Zhavoronkov, 任峰",https://mp.weixin.qq.com/s/UOqsOe6f1mBrnNtOlSQ2-Q
