标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
Impact of Pretraining Word Co-occurrence on Compositional Generalization in Multimodal Models,预训练词共现对多模态模型组合泛化能力的影响,10 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.08000v1,http://arxiv.org/abs/2507.08000v1,2507.08000v1,本文研究了多模态模型中训练数据中词语共现频率对组合泛化能力的影响。通过分析CLIP模型预训练数据中概念组合的共现统计，作者发现模型在识别常见单词组合时表现更优，而罕见组合准确率显著下降。实验利用合成及自然图像验证了这一现象，并进一步证明该影响在基于CLIP的大型多模态模型中同样存在。研究结果强调了提升多模态模型组合泛化能力的重要性，提示未来需设计更有效的训练方法以避免对组合数据的依赖。
Traceable Evidence Enhanced Visual Grounded Reasoning: Evaluation and Methodology,可追踪证据增强的视觉基础推理：评估与方法论,10 Jul 2025,Multimodal LLM,OpenAI,http://arxiv.org/pdf/2507.07999v1,http://arxiv.org/abs/2507.07999v1,2507.07999v1,本文提出了TreeBench，一种专注于复杂场景中细微目标识别、可追踪证据和高阶推理的视觉问答评测基准，填补了现有模型整体评估的空白。基于该基准，作者设计了TreeVGR训练方法，通过联合监督定位与推理，提升了模型的准确性和解释能力。实验证明，TreeBench对现有先进模型具有较高挑战性，而TreeVGR显著提升了多项视觉推理任务的表现，表明可追踪证据对于视觉推理研究具有重要推动作用。相关代码已开源。
PyVision: Agentic Vision with Dynamic Tooling,PyVision：具备动态工具能力的智能视觉代理,10 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.07998v1,http://arxiv.org/abs/2507.07998v1,2507.07998v1,本文提出了PyVision，一种支持多轮交互的视觉推理框架，能够让多模态大模型自主生成、执行并优化基于Python的工具，以灵活应对不同任务。相比传统方法依赖固定流程和工具，PyVision通过动态创建工具显著提升了模型的视觉理解和推理能力。在多个基准测试中，PyVision分别使GPT-4.1和Claude-4.0-Sonnet的表现提升了7.8%和31.1%。该工作展示了动态工具生成在视觉智能领域的重要潜力，推动模型向更自主、更具创造性的视觉推理方向发展。
Skip a Layer or Loop it? Test-Time Depth Adaptation of Pretrained LLMs,跳过一层还是循环使用？预训练大语言模型的测试时深度自适应,10 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.07996v1,http://arxiv.org/abs/2507.07996v1,2507.07996v1,本文提出了一种方法，使预训练大型语言模型能够在推理时根据不同输入灵活调整层数和结构。通过跳过、重复或重新排列模型层，构建针对每个样本的动态网络结构，显著提升了模型的效率和准确性。实验表明，大部分正确预测的样本可用更短的结构处理，而许多原本错误的样本通过调整结构能获得正确结果。该研究揭示了固定深度模型的局限，展示了动态调整模型深度在提高推理性能和效率方面的潜力。
Multigranular Evaluation for Brain Visual Decoding,脑视觉解码的多粒度评估,10 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.07993v1,http://arxiv.org/abs/2507.07993v1,2507.07993v1,本文提出了BASIC，一种统一的多层次评估框架，用于更全面地衡量脑视觉解码的效果。该方法结合结构完整性、推理一致性和语境连贯性三个维度，通过分层分割掩码和多模态语言模型提取的场景信息，实现对解码图像与真实图像的细致对比。作者在多个数据集和解码方法上进行了验证，展示了该框架在区分不同模型性能和捕捉细微视觉差异方面的优势，为脑视觉解码技术的评估提供了更科学和细致的工具。
Multi-Granular Spatio-Temporal Token Merging for Training-Free Acceleration of Video LLMs,多粒度时空Token合并用于视频大语言模型的无训练加速,10 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.07990v1,http://arxiv.org/abs/2507.07990v1,2507.07990v1,本文提出了一种无需额外训练的视频大语言模型加速方法——多粒度时空令牌合并（STTM）。该方法通过利用视频中的空间和时间冗余，先将视频帧分解为多层次空间令牌，再沿时间维度进行有针对性的合并，有效减少计算量。实验表明，STTM在六个视频问答任务中表现优异，在保持较高准确率的同时，实现了2至3倍的速度提升。此外，STTM支持跨问题复用缓存，进一步提升效率，展示了其在视频理解领域的实用价值。
Automating Expert-Level Medical Reasoning Evaluation of Large Language Models,自动化专家级医疗推理评估的大语言模型,10 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.07988v1,http://arxiv.org/abs/2507.07988v1,2507.07988v1,本文提出了MedThink-Bench，一套包含500道涵盖十个医学领域的高难度问题及专家逐步解析的医学推理评测基准，旨在实现对大型语言模型（LLM）医学推理能力的严格、透明且可扩展的评估。基于此，作者设计了LLM-w-Ref评估框架，利用细致的推理步骤和模型自评机制，能够高效且准确地模拟专家判断。实验结果表明，该方法与专家评价高度一致，并发现部分较小模型在医学推理表现上优于部分大型模型。该工作为推动LLM在临床决策中的安全应用提供了重要工具和参考。
OST-Bench: Evaluating the Capabilities of MLLMs in Online Spatio-temporal Scene Understanding,OST-Bench：评估多模态大语言模型在在线时空场景理解中的能力,10 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.07984v1,http://arxiv.org/abs/2507.07984v1,2507.07984v1,本文提出了OST-Bench，一个针对多模态大语言模型在线时空场景理解能力的新基准。与传统离线评测不同，OST-Bench模拟智能体在动态环境中逐步探索和记忆场景的过程，更贴近现实应用。该基准包含来自多个三维场景数据集的1.4千个场景和1万条问答，重点考察模型在复杂空间推理和长期记忆检索上的表现。实验结果显示，现有模型在处理长时间在线观察和复杂空间线索时表现不足，揭示了在线时空推理的关键挑战。该工作为提升多模态模型的动态环境理解能力提供了重要资源和方向。
Performance and Practical Considerations of Large and Small Language Models in Clinical Decision Support in Rheumatology,大语言模型与小语言模型在风湿病学临床决策支持中的性能及实际应用考量,10 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.07983v1,http://arxiv.org/abs/2507.07983v1,2507.07983v1,本研究评估了大规模与小规模语言模型在风湿病临床决策支持中的表现。结果显示，结合检索增强生成技术的小型模型在诊断和治疗建议上优于大型模型，同时能耗更低，便于成本效益高的本地部署，适合资源有限的医疗环境。尽管如此，所有模型的准确性尚未达到风湿病专家水平，强调了专家监督的重要性。该研究为临床人工智能应用提供了实用性和效率的参考。
Geometry Forcing: Marrying Video Diffusion and 3D Representation for Consistent World Modeling,Geometry Forcing：结合视频扩散与三维表示实现一致的世界建模,10 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.07982v1,http://arxiv.org/abs/2507.07982v1,2507.07982v1,本文提出了一种名为Geometry Forcing的方法，旨在提升视频扩散模型对三维几何结构的理解能力。通过引入两个对齐目标，分别保证模型中间表示的方向一致性和尺度信息，方法有效引导模型学习潜在的三维表示。实验结果表明，该方法在多视角和动作条件的视频生成任务中显著提升了生成视频的视觉质量和三维一致性，弥补了传统视频扩散模型忽视几何信息的不足，推动了更真实且连贯的三维世界建模。
UniTac: Whole-Robot Touch Sensing Without Tactile Sensors,UniTac：无需触觉传感器的全机器人触觉感知,10 Jul 2025,Embodied AI,Other,http://arxiv.org/pdf/2507.07980v1,http://arxiv.org/abs/2507.07980v1,2507.07980v1,本文提出了UniTac，一种无需额外触觉传感器、仅利用机器人自身关节传感器实现全身触觉感知的方法。该方法通过数据驱动技术，使机器人能够准确定位接触点，提升其与人类及复杂环境的交互能力。作者在Franka机械臂和Spot四足机器人上验证了该方法，分别实现了约8厘米和7.2厘米的接触定位精度，且运行速度达到2000Hz。UniTac为机器人触觉感知提供了便捷且经济的解决方案，有助于推动人机交互领域的研究与应用。
Martian World Models: Controllable Video Synthesis with Physically Accurate 3D Reconstructions,火星世界模型：基于物理精确三维重建的可控视频合成,10 Jul 2025,AI4Science,Other,http://arxiv.org/pdf/2507.07978v1,http://arxiv.org/abs/2507.07978v1,2507.07978v1,本文提出了一种用于合成逼真火星地貌视频的综合方法，解决了火星影像数据稀缺及与地球影像差异大的挑战。方法包括两个核心部分：一是通过NASA真实立体导航图像重建高精度三维火星环境并生成多视角视频的数据处理流程；二是基于该数据训练的视频生成模型，能在给定初始图像及可选摄像机路径或文本提示下，合成视觉真实且几何一致的火星地形视频。实验表明，该方法在视觉效果和三维结构准确性方面均优于基于地球数据训练的现有视频合成模型，具备重要的火星任务模拟和机器人仿真应用价值。
Reinforcement Learning with Action Chunking,基于动作分块的强化学习,10 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.07969v1,http://arxiv.org/abs/2507.07969v1,2507.07969v1,本文提出了一种名为Q-chunking的方法，旨在提升强化学习在长时间跨度且奖励稀疏任务中的表现。该方法通过将连续动作序列作为整体进行学习，利用离线数据中的时间一致性行为，促进更有效的在线探索和更稳定的学习过程。实验结果表明，Q-chunking在结合离线数据进行在线学习时，显著提高了样本效率和任务完成效果，优于现有的相关方法，具有较强的实用价值和推广潜力。
Scaling RL to Long Videos,将强化学习扩展到长视频的多模态大语言模型,10 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.07966v1,http://arxiv.org/abs/2507.07966v1,2507.07966v1,本文提出了一种面向长视频推理的完整框架，通过结合大规模长视频问答数据集、多阶段训练策略及高效的强化学习训练系统，实现了视觉语言模型在长视频理解上的显著提升。该方法在多个长视频问答基准测试中表现优异，训练速度提升超过两倍，且性能随输入视频长度增长持续增强。此外，作者公开了支持多模态、多模型的强化学习训练系统，推动了长视频推理技术的应用与发展。
Prospective Learning in Retrospect,回顾中的前瞻学习,10 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.07965v1,http://arxiv.org/abs/2507.07965v1,2507.07965v1,本文针对传统机器学习框架在处理动态变化的数据分布和目标时表现不足的问题，基于新兴的前瞻学习理论，提出了改进算法和数值方法。研究进一步将前瞻学习扩展应用于序列决策场景，如觅食行为，展示了其在适应环境变化中的潜力。该工作为应对实际应用中不断演变的学习任务提供了理论和实践支持，相关代码已公开。
MIRIX: Multi-Agent Memory System for LLM-Based Agents,MIRIX：基于大语言模型智能体的多智能体记忆系统,10 Jul 2025,Agent,Other,http://arxiv.org/pdf/2507.07957v1,http://arxiv.org/abs/2507.07957v1,2507.07957v1,本文提出了MIRIX，一种模块化的多智能体记忆系统，突破了现有AI记忆方法的局限，实现了语言模型对多模态信息的长期、高效记忆与检索。MIRIX通过六种结构化记忆类型和动态协调机制，支持丰富的视觉与文本信息处理。在两个复杂测试中，MIRIX显著提升了准确率并大幅降低存储需求，展现了其在实际应用中的优越性能。该系统还提供了实时屏幕监控和隐私保护功能，推动了个性化AI记忆技术的发展。
Dynamic Chunking for End-to-End Hierarchical Sequence Modeling,用于端到端层次序列建模的动态分块方法,10 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.07955v1,http://arxiv.org/abs/2507.07955v1,2507.07955v1,本文提出了一种动态分块机制，能够自动学习内容和上下文相关的序列划分策略，并将其集成到层次化网络（H-Net）中，实现了从原始数据到输出的端到端建模。该方法在字节级别上优于传统基于分词的语言模型，且多层次层级结构进一步提升了性能和数据利用效率。H-Net在多语言、多模态任务中表现出更强的鲁棒性和更高的数据效率，尤其在分词困难的语言和序列（如中文、代码及DNA）上优势显著，展示了无需预处理的基础模型的潜力。
Input Conditioned Layer Dropping in Speech Foundation Models,语音基础模型中的输入条件层丢弃,10 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.07954v1,http://arxiv.org/abs/2507.07954v1,2507.07954v1,本文针对边缘和物联网设备中计算资源动态变化的需求，提出了一种基于输入特征的动态层跳过方法，用于语音基础模型的推理加速。该方法通过一个轻量级网络根据输入自动选择跳过的网络层，有效降低计算负担，同时保持甚至提升模型性能。实验证明，该策略在多个公开语音和音频数据集上优于随机跳层方法，并与现有提前退出技术表现相当，展示了其在资源受限环境中应用的潜力与优势。
Low Resource Reconstruction Attacks Through Benign Prompts,通过良性提示进行低资源重建攻击,10 Jul 2025,Diffusion Model,Other,http://arxiv.org/pdf/2507.07947v1,http://arxiv.org/abs/2507.07947v1,2507.07947v1,本文提出了一种低资源的重建攻击方法，通过看似无害的提示词即可从生成模型中重现训练数据中的图像，且无需访问训练集。研究发现，某些普通描述词（如“蓝色男女通用T恤”）竟能生成真实人物面孔，揭示了模型因使用电商平台抓取的模板化数据而存在的潜在隐私风险。该工作强调即使非专业用户也可能无意中触发敏感信息泄露，提醒人们关注生成模型在数据安全和隐私保护方面的隐患。
SAGE: A Visual Language Model for Anomaly Detection via Fact Enhancement and Entropy-aware Alignment,SAGE：通过事实增强与熵感知对齐的异常检测视觉语言模型,10 Jul 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2507.07939v1,http://arxiv.org/abs/2507.07939v1,2507.07939v1,本文提出了SAGE，一种针对工业异常检测的视觉语言模型框架，通过自引导事实增强和熵感知优化提升异常推理能力。SAGE结合领域知识进行视觉推理，并利用专家偏好优化模型输出，增强解释性和泛化能力。作者还构建了包含专家排序答案的工业异常问答数据集AD-PL，以及用于评估模型逻辑一致性的多尺度逻辑评估方法。实验表明，SAGE在零样本和少样本条件下均表现优异，推动了工业异常检测的智能分析发展。
Meek Models Shall Inherit the Earth,谦逊模型将主宰世界,10 Jul 2025,AGI,Other,http://arxiv.org/pdf/2507.07931v1,http://arxiv.org/abs/2507.07931v1,2507.07931v1,本文提出，尽管大型AI模型因计算资源丰富而性能领先，但随着计算投入的递减收益，性能差距将逐渐缩小，计算资源有限的“温和”模型最终能接近顶尖模型的表现。作者通过理论模型和实证数据分析，展示了在固定任务分布下，计算能力的边际提升显著减弱，削弱了大规模扩展的优势。该发现对AI发展策略和政策制定具有重要启示，呼吁重新评估资源分配和竞争格局。
Towards Continuous Home Cage Monitoring: An Evaluation of Tracking and Identification Strategies for Laboratory Mice,迈向连续的家笼监测：实验室小鼠追踪与识别策略的评估,10 Jul 2025,AI4Science,Other,http://arxiv.org/pdf/2507.07929v1,http://arxiv.org/abs/2507.07929v1,2507.07929v1,本文提出了一种实时自动识别实验室鼠鼠个体的系统，通过结合外观和运动信息，实现对佩戴定制耳标的小鼠在数字化笼舍中的连续监控。该系统包含多目标追踪、基于变换器的识别分类器及关联算法，能够以每秒30帧的速度全天候准确分配个体身份。实验结果表明，该方法在不同鼠株和环境条件下，相较现有技术显著提升了追踪效率并减少了身份切换。这一工作为实现实验动物的动态行为和生理监测提供了有效工具，促进了数据准确性和动物福利的提升。
Can Large Language Models Improve Phishing Defense? A Large-Scale Controlled Experiment on Warning Dialogue Explanations,大型语言模型能否提升钓鱼防御？关于警告对话解释的大规模对照实验,10 Jul 2025,LLM,Other,http://arxiv.org/pdf/2507.07916v1,http://arxiv.org/abs/2507.07916v1,2507.07916v1,本文通过大规模用户实验，评估了大型语言模型（LLMs）在生成网络钓鱼警告解释中的作用。研究比较了人工与两种LLM（Claude 3.5 Sonnet和Llama 3.3 70B）生成的解释对用户点击率及信任感等行为和感知指标的影响。结果表明，LLM生成的解释在降低钓鱼攻击成功率方面表现不逊于人工，且不同解释风格对减少误报和提升防御效果各有优势。研究表明，LLM可实现自动、可扩展且符合用户需求的钓鱼警告解释，提升网络安全防护的有效性。
DTECT: Dynamic Topic Explorer & Context Tracker,DTECT：动态主题探索器与上下文追踪器,10 Jul 2025,Other,Other,http://arxiv.org/pdf/2507.07910v1,http://arxiv.org/abs/2507.07910v1,2507.07910v1,本文提出了DTECT，一种集成化动态主题探索与上下文追踪系统，旨在帮助用户从大量文本数据中发现和理解主题随时间的变化。该系统整合了数据预处理、多种模型架构及评估指标，提升了主题模型的分析质量。通过自动主题标注、趋势词分析、交互式可视化和自然语言查询界面，DTECT显著增强了结果的可解释性和用户体验。作为一个开源平台，DTECT为研究者和从业者提供了便捷、高效的工具，促进对文本主题动态的深入洞察。
