公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习算法与自然语言处理,2025-10-02 00:26:31,Sora2深夜来袭，OpenAI直接推出App，视频ChatGPT时刻到了,OpenAI发布Sora2视频生成模型及配套社交应用,OpenAI推出了Sora2视频生成模型及其支持的iOS社交应用Sora，具备高物理准确性和真实感，支持复杂多镜头指令和同步音效，提升了视频生成的可控性和世界模拟能力。该模型能够精确模拟物理现象，支持用户“客串”功能，实现高度逼真的视频和音频融合。OpenAI还针对推荐算法中的成瘾和隐私问题提出了相应的解决方案，推动视频生成与社交体验的融合发展。,Multimodal LLM,OpenAI,Sam Altman,https://mp.weixin.qq.com/s/mP8qmHeSM57nZS8PJ5rLfQ
机器学习算法与自然语言处理,2025-10-02 00:26:31,ThinkingMachines曝LoRA终极指南：10倍学习率，媲美全参微调,LoRA参数高效微调性能分析与优化研究,本文介绍了Thinking Machines团队关于低秩适配（LoRA）技术的最新研究，探讨了LoRA在不同微调场景下与全参数微调（FullFT）的性能对比。研究发现，LoRA在小到中等规模数据集和强化学习中能达到与全参数微调相当的效果，但在大批量训练和超出容量的数据集上表现较差。文章还分析了LoRA在不同网络层的应用效果及其学习率和批量大小的影响，提出了优化LoRA性能的关键因素。,LLM,Other,John Schulman,https://mp.weixin.qq.com/s/-JfDAOYugSYNjDcIEX2p5A
机器学习算法与自然语言处理,2025-10-02 00:26:31,NeurIPS2025 | 我奶奶都能复现？条件表征学习：矩阵一乘，表征立马“对齐”！,条件表征学习：基于矩阵投影的多维信息快速对齐方法,本文提出了一种条件表征学习（CRL）方法，通过简单的矩阵投影，将通用图片表征快速对齐到指定准则的概念空间，实现多维信息的高效表达。该方法无需额外训练，复现难度低，适用于分类和检索等下游任务，显著提升了表征的解释性和定制化能力。实验验证了CRL在少样本分类、聚类及相似度检索任务中的优越性能，展示了其在实际应用中的潜力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/1Sqb05-cTmpUIVByBEN1Cw
机器学习算法与自然语言处理,2025-10-02 00:26:31,"Meta提出SoftTokens,HardTruths：如何让大模型推理更稳健、更泛化？",Meta提出软Token强化学习方法提升大语言模型连续推理能力,"本文介绍了Meta最新论文《Soft Tokens, Hard Truths》，提出一种基于强化学习的软token方法，实现大语言模型在连续思维链上的稳定训练，摆脱对真实推理标注的依赖。该方法通过在嵌入层注入噪声，结合RLOO算法，提升模型推理的泛化能力和稳定性。实验证明，该方法在数学推理和常识任务上均表现优异，且计算开销低，具有良好的扩展性。",LLM,Meta,,https://mp.weixin.qq.com/s/zmqNmrjz18VvelYdFNMAWw
量子位,2025-10-02 02:12:15,机器人“狂踹不倒”视频刷屏！太空舱遍布城市街巷，银河通用这几手秀麻了,银河通用Any2Track框架实现机器人精准动作追踪与动态环境适应,本文介绍了银河通用提出的Any2Track通用动作追踪框架，该框架通过二阶段强化学习实现机器人对复杂人类动作的精准模仿及在真实环境中的动态适应能力。Any2Track包括AnyTracker和AnyAdapter两个模块，前者训练通用动作追踪策略，后者基于历史交互数据实现环境动力学的在线适应，有效克服了sim2real差距，提升了机器人在多样动作和干扰环境下的稳定性和通用性。,Embodied AI,Other,,https://mp.weixin.qq.com/s/VS351NccWPPMDzltZTkw9w
机器之心,2025-10-02 01:29:40,梦里啥都有？谷歌新世界模型纯靠「想象」训练，学会了在《我的世界》里挖钻石,谷歌DeepMind提出Dreamer 4世界模型实现Minecraft中离线想象训练挖钻石,谷歌DeepMind发布的Dreamer 4是一种基于高效Transformer架构的可扩展世界模型智能体，能够仅通过离线数据集进行想象训练，成功在《我的世界》中完成复杂物体交互任务并获得钻石。该模型采用shortcut forcing目标减少误差累积，实现实时人机交互和高效训练，显著提升了世界模型在复杂控制任务中的表现，展示了从无标签视频中学习通用世界知识的潜力。,Agent,DeepMind,,https://mp.weixin.qq.com/s/gAepE8xmRwyARVTY1JijSg
新智元,2025-10-02 01:07:41,刚刚，这家0产品0模型就估值854亿的公司，终于发布了首款产品！,Thinking Machines Lab发布专注语言模型微调的API产品Tinker,Thinking Machines Lab推出了首款产品Tinker，一款专为语言模型微调设计的API，简化了分布式训练基础设施的复杂性，使开发者能够通过简单的Python代码专注于算法和数据创新。Tinker支持多种规模的开放权重模型，集成LoRA微调技术，优化训练资源利用，并提供开源的Tinker Cookbook辅助开发。目前处于免费私测阶段，未来将推出基于使用量的定价。,LLM,Other,"Murati, 卡帕西",https://mp.weixin.qq.com/s/LHnrWNnuY-BqbU3bU-a8dQ
量子位,2025-10-02 03:23:31,Murati翁荔陈丹琦公司发布首个产品，让大模型微调门槛暴降，要重新发明一个OpenAI,Thinking Machines Lab发布Tinker：简化大模型微调的灵活API工具,Thinking Machines Lab推出了首个产品Tinker，一款用于语言模型微调的灵活API，旨在降低GPU成本和基础设施复杂度，使研究者能够更自由地控制数据、算法和训练过程。Tinker支持Qwen3和Llama3系列模型，采用LoRA技术共享GPU资源，提升实验效率。该产品获得业界关注，被认为在抽象化与可调性之间取得良好平衡。团队还计划打造一个更开放自由的研究环境，试图“重新发明一个OpenAI”。,LLM,Other,"翁荔, Murati, Andrej Karpathy, Robert Nishihara",https://mp.weixin.qq.com/s/fFcj-E1pjXVebdLWv1Vtgw
量子位,2025-10-02 03:23:31,英伟达一口气开源多项机器人技术，与迪士尼合作研发物理引擎也开源了,英伟达发布多项开源机器人技术及物理引擎Newton,英伟达在机器人学习大会上开源了包括物理引擎Newton、Isaac GR00T N1.6基础模型和Cosmos世界基础模型等多项机器人技术，解决机器人仿真与现实迁移、模糊指令理解及训练数据不足等难题。Newton引擎基于GPU加速，提升仿真真实感，已被多所高校和企业采用。Isaac GR00T N1.6赋予机器人推理能力，支持复杂动作执行。英伟达还推出了自动化训练工作流和标准化测试框架，配合强大硬件基础设施，推动机器人研发效率提升。,Embodied AI,"DeepMind, PKU",Rev Lebaredian,https://mp.weixin.qq.com/s/P7IH5EsavWlOJUo_keKO2g
机器之心,2025-10-02 03:09:53,开发者狂喜：Thinking Machines发布首款产品Tinker，后训练麻烦全给包了,Thinking Machines发布Tinker API简化大语言模型微调流程,Thinking Machines推出首款产品Tinker，一款支持微调大语言模型的API，简化了调度、调优和资源管理等基础设施工作。Tinker采用LoRA技术共享计算资源，支持多种前沿模型，并提供开源库Tinker Cookbook。普林斯顿大学、斯坦福大学、加州大学伯克利分校等多家机构已应用Tinker进行高效模型训练和强化学习实验，显著提升模型性能。该产品面向研究人员和开发者开放测试，未来将推出基于使用的定价模式。,LLM,Other,"Mira Murati, Robert Nishihara, Eric Gan, Tyler Griggs, 金博文",https://mp.weixin.qq.com/s/KO3JXFuMxVsjEU1_VqtwNA
