标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Spatial Forcing: Implicit Spatial Representation Alignment for
  Vision-language-action Model",Spatial Forcing：面向Vision-language-action模型的隐式空间表示对齐,Embodied AI,THU,https://arxiv.org/pdf/2510.12276,https://huggingface.co/papers/2510.12276,本文提出了一种名为Spatial Forcing（SF）的新方法，旨在提升机器人视觉语言行动模型（VLA）的空间理解能力。不同于依赖显式3D传感器数据或深度估计的传统方法，SF通过将模型中间的视觉特征与预训练的3D模型生成的几何表示对齐，隐式增强空间感知能力。大量仿真和真实环境实验表明，SF不仅显著提高了模型的操作精度和训练效率，还增强了数据利用率，优于现有的2D和3D结合方法，推动了机器人在复杂三维环境中的语言指令执行能力。,125
"Advancing End-to-End Pixel Space Generative Modeling via Self-supervised
  Pre-training",通过自监督预训练推进端到端像素空间生成建模,Diffusion Model,Alibaba,https://arxiv.org/pdf/2510.12586,https://huggingface.co/papers/2510.12586,本文提出了一种创新的两阶段训练框架，有效提升了像素空间生成模型的性能和效率。首先，通过自监督预训练编码器捕捉图像的语义信息，并对其进行对齐；随后将编码器与随机初始化的解码器联合微调，实现端到端训练。该方法在ImageNet数据集上表现优异，显著超越了以往像素空间方法，且在生成质量和计算成本上与主流潜变量模型相当。此外，首次成功训练出无需预训练潜变量模型的高分辨率一致性生成模型，展示了该框架在高效图像生成领域的潜力。,83
"DITING: A Multi-Agent Evaluation Framework for Benchmarking Web Novel
  Translation",DITING：用于基准测试网络小说翻译的多智能体评估框架,Agent,Other,https://arxiv.org/pdf/2510.09116,https://huggingface.co/papers/2510.09116,本文提出了DITING，一个专门针对网络小说翻译质量的综合评估框架，从习语翻译、词义歧义、术语本地化、时态一致性、省略主语处理和文化安全六个维度进行评测，基于1.8万条中英句对专家标注数据。进一步设计的AgentEval框架模拟专家多方推理，超越传统表面指标，更准确反映翻译质量。通过对14个不同模型的测试，发现中国训练的大型语言模型在小说翻译上优于更大规模的国外模型，DeepSeek-V3表现最佳。该研究为网络小说翻译提供了新的评测标准和公开资源，促进相关领域发展。,81
Scaling Language-Centric Omnimodal Representation Learning,语言中心的全模态表征学习的扩展,Multimodal LLM,Alibaba,https://arxiv.org/pdf/2510.11693,https://huggingface.co/papers/2510.11693,本文提出了一种基于多模态大语言模型（MLLM）生成预训练隐式实现跨模态对齐的新框架LCO-Emb，利用对比学习作为轻量级微调提升表示能力。通过实验证明，该方法在多种任务和模型架构上均取得了领先性能。论文还发现并理论解释了生成能力与表示能力之间的正相关规律（GRSL），表明提升生成能力是增强多模态表示质量的有效途径。该研究为理解和优化多模态表示学习提供了新的视角和方法。,77
Detect Anything via Next Point Prediction,通过下一个点预测实现任意物体检测,Multimodal LLM,Other,https://arxiv.org/pdf/2510.12798,https://huggingface.co/papers/2510.12798,本文提出了Rex-Omni，一种基于多模态大语言模型（MLLM）的新型视觉感知系统，通过将目标检测任务转化为坐标的下一点预测，显著提升了检测精度和效率。该模型采用特殊标记表示量化坐标，结合多样化高质量训练数据和两阶段训练策略（监督微调与强化学习），有效解决了传统MLLM在检测中存在的召回率低、重复预测及坐标不准确等问题。在COCO和LVIS等基准测试中，Rex-Omni实现了与主流回归模型相当甚至更优的零样本检测表现，并具备丰富的语言理解能力，支持多种视觉任务，展示出广泛的应用潜力。,31
A Survey of Vibe Coding with Large Language Models,基于大语言模型的Vibe Coding综述,Agent,PKU,https://arxiv.org/pdf/2510.12399,https://huggingface.co/papers/2510.12399,本文系统梳理了基于大型语言模型的“Vibe Coding”方法，这是一种开发者通过观察AI生成代码的运行结果而非逐行理解代码的新型协作模式。论文首次将该方法形式化为一个动态决策过程，分析了人类开发者、软件项目与编码代理之间的关系，归纳出五种主要开发模型。研究指出，成功的Vibe Coding不仅依赖于AI能力，还需完善的开发环境和有效的人机协作机制。该综述为理解和推动AI辅助软件开发提供了理论基础与实践指导，揭示了当前面临的关键挑战和未来发展方向。,30
"FlashVSR: Towards Real-Time Diffusion-Based Streaming Video
  Super-Resolution",FlashVSR：面向实时扩散式流式视频超分辨率,Diffusion Model,"Shanghai AI Lab, THU",https://arxiv.org/pdf/2510.12747,https://huggingface.co/papers/2510.12747,本文提出了FlashVSR，一种基于扩散模型的实时视频超分辨率方法，显著提升了效率和可扩展性。通过引入三阶段蒸馏训练、局部稀疏注意力机制以及轻量条件解码器，FlashVSR实现了在单个GPU上对高分辨率视频的约17帧每秒处理速度，较现有方法快约12倍。此外，作者构建了包含12万视频的新数据集VSR-120K，支持大规模训练。实验表明，FlashVSR在保证高质量的同时，具备良好的实时性能和超高分辨率适应能力，推动了扩散模型在视频超分辨率领域的实际应用。,28
Temporal Alignment Guidance: On-Manifold Sampling in Diffusion Models,时序对齐引导：扩散模型中的流形内采样,Diffusion Model,Other,https://arxiv.org/pdf/2510.11057,https://huggingface.co/papers/2510.11057,"本文针对扩散模型在生成过程中易出现偏离数据分布的问题，提出了一种名为“时间对齐引导”（Temporal Alignment Guidance, TAG）的新方法。该方法通过预测生成样本与目标数据分布的偏差，并在每个生成步骤主动调整样本，使其保持在正确的数据分布上。大量实验表明，TAG显著提升了样本质量和生成效果，特别是在引导生成任务中表现优异，为扩散模型的稳定性和实用性提供了有效改进。",25
Dr.LLM: Dynamic Layer Routing in LLMs,Dr.LLM：大语言模型中的动态层路由,LLM,Other,https://arxiv.org/pdf/2510.12773,https://huggingface.co/papers/2510.12773,本文提出了Dr.LLM，一种可应用于预训练大语言模型的动态层路由框架。该方法通过轻量级路由器在推理时决定跳过、执行或重复模型层，实现计算资源的动态分配。路由器采用蒙特卡洛树搜索进行显式监督训练，保证在计算预算内提升或保持模型准确性。实验表明，Dr.LLM在多个逻辑和数学任务中显著提高准确率的同时减少计算层数，且具备良好的跨领域泛化能力，优于现有动态深度方法。该框架无需修改模型权重，兼顾效率与性能，具备较强实用价值。,23
Robot Learning: A Tutorial,机器人学习：教程,Embodied AI,Other,https://arxiv.org/pdf/2510.12403,https://huggingface.co/papers/2510.12403,本文综述了机器人学习领域的最新进展，重点介绍了从传统基于模型的方法向数据驱动的学习方法的转变。通过结合强化学习和模仿学习，论文展示了如何构建能够适应多种任务和不同机器人平台的通用语言条件模型。作为一篇教程，本文不仅系统讲解了核心理论，还提供了实用的代码示例，旨在帮助研究者和工程师掌握机器人学习的关键技术，推动该领域的发展与应用。,22
