公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
CAAI认知系统与信息处理专委会,2025-09-14 01:12:45,Science Advances--3D打印生物启发扭曲双曲超材料，用于无人机冲击缓冲和自供电实时传感,基于3D打印生物启发扭曲双曲超材料的无人机冲击缓冲与自供电实时传感系统,本文介绍了一种利用3D打印尼龙PA12制备的扭转-双曲面超材料（THM）与摩擦电纳米发电机（TENG）结合的保护装置，实现了无人机的冲击缓冲和自供电传感功能。该系统具有可调刚度，能有效吸收冲击能量，并在动态载荷下实现高精度实时监测。集成微控制器和无线模块后，系统可实现力监测、定位及早期预警，无需外部电源，展示了在航空航天结构健康管理中的应用潜力。,Other,Other,,https://mp.weixin.qq.com/s/9FC8W8qOTyMInM8khc04QQ
新智元,2025-09-14 01:01:50,重磅！5年破解黎曼猜想，10年接管人类认知，AI超级增长曲线揭秘,未来十年AI发展趋势与算力扩张分析,本文报道了Epoch AI负责人Jaime Sevilla与数据负责人Yafah Edelman对未来十年AI发展的展望，讨论了算力扩张速度可能放缓但仍保持增长，预计2030年AI将在数学、物理等领域取得重大突破，甚至可能破解黎曼猜想。AI程序员角色将转向产品设计与系统架构，AI经济潜力巨大，或推动经济实现显著增长。,AGI,OpenAI,"Jaime Sevilla, Yafah Edelman",https://mp.weixin.qq.com/s/DKIF4s_oit1YImaqu2bTvw
深度奇点,2025-09-14 03:28:38,Nat. Rev. Bioeng. | 医疗人工智能系统的透明性,医疗人工智能系统的透明性现状与挑战综述,本文综述了医疗人工智能系统在数据、模型及部署三个层面的透明性问题，强调透明性对建立临床信任和推动AI临床应用的重要性。文章探讨了数据文档化、隐私保护的数据共享、合成数据应用，以及模型可解释性方法如特征归因、概念驱动解释和反事实解释。还分析了大语言模型的透明性挑战和临床部署中的持续监测需求，指出透明性是医疗AI安全、公平和可靠性的核心保障。,Other,Other,,https://mp.weixin.qq.com/s/t2Q1FNS2PCkUCrkJfALqSg
DASOU,2025-09-14 03:20:48,阿里放大招，开源全新MoE架构！,阿里通义团队发布开源高效MoE大语言模型架构Qwen3-Next,阿里通义团队发布了基于高稀疏度Mixture-of-Experts架构的80B参数大语言模型Qwen3-Next，推理时仅激活3B参数，实现了与更大模型相媲美的性能。新模型采用混合注意力机制（Gated DeltaNet与标准注意力结合）、Zero-Centered RMSNorm提升训练稳定性，并引入多token预测机制提升推理效率。该架构针对上下文长度和参数量扩展进行了优化，显著提升了训练与推理的性价比，已在Qwen.ai及HuggingFace平台开源。,LLM,Alibaba,林俊旸,https://mp.weixin.qq.com/s/uitNkBwoo3nf1BzHAi3hmQ
机器之心,2025-09-14 03:07:22,为这一个Tab键，我愿意单独付费：Cursor用在线强化学习优化代码建议，护城河有了？,Cursor利用在线强化学习优化代码建议的Tab模型,Cursor通过在线强化学习技术，基于用户对代码建议的接受与拒绝反馈，实时优化其Tab键代码补全模型。该模型在超过4亿次每日请求的驱动下，实现了建议数量减少21%但接受率提升28%的效果，显著提升了开发者的编码体验。Cursor采用高频次模型更新策略，区别于传统静态训练方法，展示了实时在线学习在AI代码辅助领域的应用潜力和未来发展方向。,LLM,Other,Richard Sutton,https://mp.weixin.qq.com/s/ShalRibfp9YSE5UFS0GLVg
机器之心,2025-09-14 03:07:22,小红书智创音频技术团队：SOTA对话生成模型FireRedTTS-2来了，轻松做出AI播客！,FireRedTTS-2：面向播客与对话的多说话人长语音生成模型,小红书智创音频技术团队发布了FireRedTTS-2，一种针对多说话人对话合成的先进文本到语音模型。该模型通过升级离散语音编码器和文本语音合成模块，提升了发音准确性、说话人切换稳定性及韵律自然度，支持逐句生成和多语言、多音色合成，适用于AI播客等场景。FireRedTTS-2在多项评测中表现领先，具备流式解码能力和音色克隆功能，显著优化了对话合成的灵活性和质量。,Other,Other,,https://mp.weixin.qq.com/s/XUiCDtUqrYGsy-LkE6aKwA
机器之心,2025-09-14 03:07:22,大模型碰到真难题了，测了500道，o3 Pro仅通过15%,基于未解决问题的语言模型能力评估：UQ数据集与验证器方法,本文介绍了由斯坦福大学等机构提出的UQ数据集，该数据集包含500道高难度未解决问题，涵盖科学、数学、历史等领域，用于评估大语言模型在推理和事实准确性方面的能力。通过结合规则过滤、大语言模型筛选及人工审核，确保问题质量。文章还提出了无监督验证器机制，辅助筛选错误答案，实现持续异步的社区驱动评估。实验结果显示，当前顶尖模型在该测试集上的通过率仅为15%。,LLM,Other,,https://mp.weixin.qq.com/s/7qqhCcSInFIb0SERkY9GqQ
新智元,2025-09-14 05:27:10,GPT-5是口袋博士？诺奖得主哈萨比斯怒怼奥特曼：博士级AI纯属扯淡！,哈萨比斯论当前大模型与通用人工智能的差距及未来展望,诺贝尔奖得主、DeepMind CEO哈萨比斯指出，目前的大型语言模型尚未达到博士级智能，缺乏全面性和持续推理能力，真正的通用人工智能（AGI）仍需1-2项关键突破，预计5至10年内实现。哈萨比斯强调多模态能力和物理世界理解的重要性，介绍了DeepMind的Gemini、Genie 3等项目，并展望AI加速科学发现的潜力，尤其是在创造力方面仍有待突破。,AGI,DeepMind,"Demis Hassabis, John M. Jumper",https://mp.weixin.qq.com/s/QS5HzdbY5z1mURtVcm7uwQ
新智元,2025-09-14 05:27:10,2027万亿视频市场将爆发！AI十年如何重塑内容产业？｜新智元十周年峰会,AI驱动的视频内容产业变革与多模态智能体发展,文章介绍了潞晨科技创始人尤洋在新智元十周年峰会上的演讲，重点阐述了AI如何推动视频内容生产方式的变革，特别是通过开源项目Open Sora实现视频生成的普及化。文中回顾了过去十年AI技术的发展历程，强调多模态AI智能体在视频生成领域的应用前景及其对教育等行业的潜在影响。,Agent,"OpenAI, Tencent, Alibaba",尤洋,https://mp.weixin.qq.com/s/TFuSbOiFCHLFOMt3XB-8vQ
新智元,2025-09-14 05:27:10,微软用「光」跑AI登上Nature！100倍能效颠覆GPU，华人首席研究员扛鼎,微软剑桥研究院开发模拟光学计算机实现高效AI计算,微软研究院在剑桥开发出一台基于光学计算的模拟光学计算机（AOC），利用手机摄像头、Micro LED和透镜实现矩阵向量乘法，结合电子电路进行迭代计算，显著提升计算速度和能效。该技术已发表在Nature，展示了在金融清算和医疗MRI图像重建中的应用潜力，标志着光学计算在AI推理和优化问题上的实际可行性，开辟了GPU之外的AI计算新路径。,Other,Microsoft,"Satya Nadella, Shrirang Khedekar, Hitesh Ballani, Michael Hansen",https://mp.weixin.qq.com/s/Dbekcu-ooqpSK1bY3XhlgQ
