标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"DeepSearch: Overcome the Bottleneck of Reinforcement Learning with
  Verifiable Rewards via Monte Carlo Tree Search",DeepSearch：通过蒙特卡洛树搜索克服具有可验证奖励的强化学习瓶颈,LLM,Amazon,https://arxiv.org/pdf/2509.25454,https://huggingface.co/papers/2509.25454,本文提出了DeepSearch，一种将蒙特卡洛树搜索（MCTS）直接融入强化学习训练的新框架，旨在解决当前强化学习中探索不足导致性能提升停滞的问题。不同于传统方法仅在推理阶段使用树搜索，DeepSearch在训练过程中实现系统化探索和细粒度的奖励分配，显著提升了模型的推理能力。实验证明，DeepSearch在数学推理任务上达到62.95%的平均准确率，刷新了1.5亿参数模型的最佳成绩，并且计算资源消耗减少了5.7倍。该方法强调通过智能探索代替盲目计算，为强化学习训练提供了新的思路。,75
GEM: A Gym for Agentic LLMs,GEM：面向智能体大语言模型的环境模拟平台,Agent,Other,https://arxiv.org/pdf/2510.01051,https://huggingface.co/papers/2510.01051,本文提出了GEM（General Experience Maker），一个面向大型语言模型的开源环境模拟器，旨在推动从静态数据训练向基于交互体验的学习转变。GEM类似于传统强化学习中的OpenAI-Gym，提供统一的环境-代理接口、高效的异步执行机制和丰富多样的训练环境，支持多种主流强化学习框架。作者还基于GEM设计了新的训练基线方法，并对多种算法进行了系统比较。GEM不仅便于训练，还可作为评估工具，助力智能代理语言模型的研究与发展。,42
"VLA-RFT: Vision-Language-Action Reinforcement Fine-tuning with Verified
  Rewards in World Simulators",VLA-RFT：基于世界模拟器中验证奖励的视觉-语言-动作强化微调,Embodied AI,Other,https://arxiv.org/pdf/2510.00406,https://huggingface.co/papers/2510.00406,本文提出了VLA-RFT，一种基于数据驱动世界模型的视觉-语言-动作模型强化微调方法。该方法利用训练得到的模拟器预测动作引发的未来视觉状态，结合目标导向的奖励信号进行策略优化，显著降低了训练样本需求。相比传统模仿学习和强化学习，VLA-RFT在更少的训练步骤内超越了强监督基线，并在环境扰动下表现出更强的鲁棒性和稳定性。研究表明，基于世界模型的强化微调是提升视觉-语言-动作模型泛化能力和执行可靠性的有效途径。,32
"Knapsack RL: Unlocking Exploration of LLMs via Optimizing Budget
  Allocation",Knapsack RL：通过优化预算分配释放大语言模型的探索能力,LLM,ByteDance,https://arxiv.org/pdf/2509.25849,https://huggingface.co/papers/2509.25849,本文提出了一种基于背包问题思想的自适应探索预算分配方法，用于提升大型语言模型（LLM）在强化学习中的训练效率。通过动态调整不同任务的探索资源分配，方法有效避免了简单任务过度探索和困难任务探索不足的问题，显著增加了训练中有效梯度的比例。该策略使模型能将更多计算资源集中于难题上，提升了数学推理等任务的表现，且在保持或提升性能的同时，计算成本显著降低，展现出较传统均匀分配更优的资源利用效率。,26
Code2Video: A Code-centric Paradigm for Educational Video Generation,Code2Video：一种面向教育视频生成的代码中心范式,Agent,Other,https://arxiv.org/pdf/2510.01174,https://huggingface.co/papers/2510.01174,本文提出了Code2Video，一种基于代码驱动的教育视频生成框架，通过执行Python代码来制作内容连贯、结构清晰的教学视频。该框架包含规划、编码和审查三个协同工作模块，分别负责内容组织、代码生成及视频质量优化。为评估效果，作者构建了专业教育视频基准MMMC，并设计了TeachQuiz指标衡量视频的教学效果。实验结果显示，Code2Video在视频质量和知识传达上较直接代码生成提升约40%，生成的视频效果接近人工制作，展示了其在教育视频自动化制作中的潜力和可控性。,18
PIPer: On-Device Environment Setup via Online Reinforcement Learning,PIPer：基于在线强化学习的设备端环境配置,LLM,Other,https://arxiv.org/pdf/2509.25455,https://huggingface.co/papers/2509.25455,本文提出了一种结合监督微调与带可验证奖励的强化学习的方法，用于自动化软件项目的环境配置。该方法针对环境搭建这一软件工程中的难题，优化生成正确的配置脚本，实现了在普通硬件上运行的中型模型（Qwen3-8B）与更大规模模型（Qwen3-32B、GPT-4o）相当的性能。此技术不仅减轻了开发者的手动配置负担，也有助于软件工程研究中执行基准测试的规模化，展示了实用且高效的自动环境搭建解决方案。相关代码和模型已公开。,18
ACON: Optimizing Context Compression for Long-horizon LLM Agents,ACON：针对长时域大语言模型智能体的上下文压缩优化,Agent,Microsoft,https://arxiv.org/pdf/2510.00615,https://huggingface.co/papers/2510.00615,本文提出了Agent Context Optimization（ACON）框架，旨在解决大型语言模型在长时间任务中因上下文信息积累过多导致的效率和成本问题。ACON通过优化压缩策略，将环境观察和交互历史精炼为简洁且信息丰富的内容，提升了上下文的利用效率。该方法利用模型分析失败案例来不断改进压缩规则，并将优化后的压缩器蒸馏为更小的模型以减少计算开销。实验结果表明，ACON在多项任务中显著降低了内存使用，同时保持了高任务性能，并提升了较小模型的长期任务表现。,14
"Why Can't Transformers Learn Multiplication? Reverse-Engineering Reveals
  Long-Range Dependency Pitfalls",为什么Transformers无法学习乘法？逆向工程揭示长距离依赖的陷阱,LLM,DeepMind,https://arxiv.org/pdf/2510.00184,https://huggingface.co/papers/2510.00184,本文通过逆向分析一种能成功进行多位数乘法的Transformer模型，揭示了其学习过程中对长距离依赖的关键利用机制。研究发现，该模型通过注意力机制构建有向无环图来缓存和检索部分乘积，并采用高效的数字表示方法来实现计算。相比之下，标准微调模型未能捕捉这些长距离依赖，导致性能受限。基于此，作者设计了辅助损失引导模型学习“累加和”，显著提升了乘法能力。该工作揭示了Transformer在处理复杂算法任务时的瓶颈，并展示了引入正确归纳偏置的重要性。,11
"BiasFreeBench: a Benchmark for Mitigating Bias in Large Language Model
  Responses",BiasFreeBench：用于缓解大语言模型响应偏见的基准测试,LLM,Other,https://arxiv.org/pdf/2510.00232,https://huggingface.co/papers/2510.00232,本文提出了BiasFreeBench，一个统一的基准测试平台，用于评估大型语言模型中不同偏见缓解方法的效果。该基准整合了现有数据集，涵盖多项选择和开放式多轮问答场景，首次引入基于模型回复的“无偏评分”指标，衡量回复的公平性和安全性。通过系统比较八种主流偏见缓解技术，分析了提示式与训练式方法、模型规模及训练策略对未知偏见的泛化能力。BiasFreeBench旨在为偏见缓解研究提供统一、公正的评测标准，促进相关技术的发展。,10
Muon Outperforms Adam in Tail-End Associative Memory Learning,Muon优化器在尾端关联记忆学习中优于Adam,LLM,Other,https://arxiv.org/pdf/2509.26030,https://huggingface.co/papers/2509.26030,本文揭示了Muon优化器在训练大型语言模型（LLMs）时优于Adam的原因。研究发现，Muon对模型中的关联记忆参数（如注意力权重和前馈网络）的优化更有效，尤其在处理数据中少数类别（尾部类别）时表现更优。Muon的更新规则使得学习更加均衡且稳定，能够更好地适应类别不平衡的实际数据分布。理论分析和实验证明，Muon能实现更平衡的类别学习，提升了尾部类别的优化效果，解释了其在重尾分布数据上的优势。,9
"Flash-Searcher: Fast and Effective Web Agents via DAG-Based Parallel
  Execution",Flash-Searcher：基于DAG并行执行的快速高效网页智能体,Agent,Other,https://arxiv.org/pdf/2509.25301,https://huggingface.co/papers/2509.25301,本文提出了Flash-Searcher，一种基于有向无环图（DAG）的并行推理框架，旨在提升复杂任务中智能代理的执行效率和效果。与传统的顺序处理方式不同，Flash-Searcher将复杂任务拆分为相互依赖的子任务，支持独立路径的并行执行，并通过动态优化不断调整执行流程。实验证明，该方法在多个基准测试中显著优于现有框架，不仅提升了准确率，还减少了执行步骤，展示了良好的通用性和扩展潜力，为复杂推理任务提供了一种更高效的解决方案。,9
"Beyond Log Likelihood: Probability-Based Objectives for Supervised
  Fine-Tuning across the Model Capability Continuum",超越对数似然：跨模型能力连续体的基于概率的监督微调目标,LLM,Other,https://arxiv.org/pdf/2510.00526,https://huggingface.co/papers/2510.00526,本论文针对大语言模型的监督微调过程，发现传统的负对数似然（NLL）训练目标在模型能力不同阶段表现有限。作者提出并系统研究了一类基于概率的训练目标，揭示了模型能力连续体是影响目标效果的关键因素：在能力较强的模型上，倾向于利用先验信息、降低低概率词权重的新目标优于NLL；而在能力较弱的模型上，NLL依然表现最佳。理论分析和大规模实验证明了这一规律，为根据模型能力选择合适训练目标提供了科学依据。相关代码已开源。,7
BroRL: Scaling Reinforcement Learning via Broadened Exploration,BroRL：通过拓展探索实现强化学习的规模化,LLM,Other,https://arxiv.org/pdf/2510.01180,https://huggingface.co/papers/2510.01180,本文提出了BroRL，一种通过大幅增加每个样本的多次试探性探索（rollouts）来扩展强化学习的方法。与传统通过增加训练步数提升性能的方法不同，BroRL突破了性能瓶颈，实现了持续的性能提升。理论分析表明，更多的探索有助于正确结果概率的增长，且实验证明BroRL在模型训练效率和效果上均优于现有方法，成功提升了大规模语言模型的表现，具有较高的实用价值。,7
"On Predictability of Reinforcement Learning Dynamics for Large Language
  Models",关于大语言模型中强化学习动态的可预测性,LLM,Other,https://arxiv.org/pdf/2510.00553,https://huggingface.co/papers/2510.00553,本文揭示了强化学习在大规模语言模型训练中参数更新的两个关键特性：主要的性能提升由参数更新矩阵的首个奇异子空间决定，该子空间在训练过程中呈线性演化。基于此，作者提出了AlphaRL加速框架，通过早期训练数据预测最终参数更新，有效减少训练步骤，实现最高2.5倍加速且保持超过96%的性能。该方法无需额外模块或调参，具备广泛适用性，为大规模语言模型的高效、可解释强化学习训练提供了新的思路。,5
GUI-KV: Efficient GUI Agents via KV Cache with Spatio-Temporal Awareness,GUI-KV：基于时空感知的KV缓存实现高效GUI智能体,Agent,Other,https://arxiv.org/pdf/2510.00536,https://huggingface.co/papers/2510.00536,本文提出了GUI-KV，一种针对图形用户界面（GUI）代理的高效缓存压缩方法。该方法通过分析GUI中的空间和时间冗余，设计了统一预算分配策略，并结合空间显著性引导与时间冗余评分两项技术，有效压缩键值缓存而无需重新训练。实验表明，GUI-KV在保持接近全缓存准确率的同时，大幅降低计算资源消耗，显著提升了GUI代理在长序列高分辨率任务中的推理效率和性能，展示了利用GUI特有冗余提升智能代理效率的潜力。,4
Infusing Theory of Mind into Socially Intelligent LLM Agents,将心理理论融入社会智能大语言模型智能体,Agent,Other,https://arxiv.org/pdf/2509.22887,https://huggingface.co/papers/2509.22887,本文提出将“心智理论”（Theory of Mind，ToM）融入大型语言模型（LLM）社交代理中，以提升其对话表现和目标达成能力。研究发现，简单地引导模型生成对话中对方的心理状态即可显著改善交流效果。基于此，作者设计了ToMAgent，一种结合ToM与对话前瞻的对话代理，通过预测对方心理状态来实现更具策略性和目标导向的对话行为。实验证明，ToMAgent在社交交互评测中优于多种基线方法，展现出更强的长远适应能力和更佳的伙伴关系维护能力，推动了构建更具社会智能的语言模型代理的发展。,4
"Training Vision-Language Process Reward Models for Test-Time Scaling in
  Multimodal Reasoning: Key Insights and Lessons Learned",用于多模态推理测试时扩展的视觉-语言过程奖励模型训练：关键见解与经验教训,Multimodal LLM,Other,https://arxiv.org/pdf/2509.23250,https://huggingface.co/papers/2509.23250,本文提出了一种结合蒙特卡洛树搜索与强视觉语言模型判断的混合数据合成方法，提升了视觉语言过程奖励模型（VL-PRMs）在多模态推理中的标注准确性。同时，引入了聚焦视觉感知的监督策略，增强模型对视觉推理错误的检测能力。通过在五个多模态基准测试上的系统评估，验证了不同测试时扩展策略的有效性，发现较小模型亦能高效识别过程错误，并能挖掘更强模型的潜在推理能力。该研究为提升视觉语言模型的推理可靠性和泛化能力提供了新思路。,4
DeepCodeSeek: Real-Time API Retrieval for Context-Aware Code Generation,DeepCodeSeek：面向上下文感知代码生成的实时API检索,Agent,Other,https://arxiv.org/pdf/2509.25716,https://huggingface.co/papers/2509.25716,本文提出了DeepCodeSeek，一种面向企业代码环境的实时API检索方法，旨在提升基于上下文的代码生成质量。通过构建真实场景下的新数据集，解决了现有数据集中API泄露和使用意图模糊的问题。该方法采用多阶段检索和优化的轻量级模型，实现了高准确率的API预测，且在保持显著降低延迟的同时，性能优于更大规模模型。DeepCodeSeek有效增强了代码自动补全和智能代理应用的实用性，推动了特定领域代码生成技术的发展。,3
"Making, not Taking, the Best of N","Making, not Taking, the Best of N —— N样本融合方法",LLM,Other,https://arxiv.org/pdf/2510.00931,https://huggingface.co/papers/2510.00931,本文提出了一种名为Fusion-of-N（FusioN）的方法，通过融合多个生成结果中的优质信息，提升大型语言模型的输出质量。与传统的Best-of-N方法仅选择单一最佳答案不同，FusioN综合利用所有候选样本的优势，展现出更强的多样性和鲁棒性。作者在多语言、多任务和不同模型规模的实验中验证了该方法的有效性，结果表明FusioN在测试时扩展和合成数据生成两种场景下均优于Best-of-N。该研究推动了对生成结果利用方式的转变，有助于挖掘模型潜力，实现更高质量的文本生成。,3
The Pitfalls of KV Cache Compression,KV缓存压缩的陷阱,LLM,Other,https://arxiv.org/pdf/2510.00231,https://huggingface.co/papers/2510.00231,Here is the answer: 本文系统分析了大型语言模型中KV缓存压缩带来的潜在问题，特别是在多指令场景下性能下降的现象。研究发现，压缩会导致某些指令信息快速丢失，甚至被模型忽略，进而引发系统提示泄露等问题。作者通过实验证明，压缩方法、指令顺序和缓存淘汰策略等因素都会影响性能表现。针对这些挑战，论文提出了改进的缓存淘汰策略，有效缓解了压缩带来的负面影响，提升了多指令任务中的模型表现和稳定性。,2
