标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Robix: A Unified Model for Robot Interaction, Reasoning and Planning",Robix：用于机器人交互、推理与规划的统一模型,Embodied AI,ByteDance,https://arxiv.org/pdf/2509.01106,https://huggingface.co/papers/2509.01106,本文提出了Robix，一种集成机器人推理、任务规划与自然语言交互的统一视觉语言模型。作为机器人系统中的高级认知层，Robix能够理解复杂指令、规划长远任务，并与人类自然对话。其创新之处包括主动对话、实时中断处理和情境感知常识推理。通过链式思维推理和三阶段训练策略，Robix显著提升了机器人在多样任务中的执行能力和泛化表现，优于现有开源及商业模型，推动了通用机器人智能的发展。,29
Open Data Synthesis For Deep Research,用于深度研究的开放数据合成,LLM,Other,https://arxiv.org/pdf/2509.00375,https://huggingface.co/papers/2509.00375,本文提出InfoSeek，一种开放且可扩展的数据合成框架，用于生成复杂的深度研究任务，这类任务需将问题拆解为多个层级子问题并进行多步推理。InfoSeek通过构建层级约束满足问题，弥补了现有基准数据集结构深度不足和推理简单的缺陷。利用大规模网页信息，InfoSeek自动生成超过5万条训练样本及高质量测试集，显著提升模型在复杂推理任务中的表现。实验证明，基于InfoSeek训练的中型模型在多个挑战性基准上超越更大规模模型，展示了其在推动深度研究任务发展中的重要价值。代码与数据集已开源。,24
"Gated Associative Memory: A Parallel O(N) Architecture for Efficient
  Sequence Modeling",门控关联记忆：一种用于高效序列建模的并行O(N)架构,LLM,Other,https://arxiv.org/pdf/2509.00605,https://huggingface.co/papers/2509.00605,本文提出了Gated Associative Memory（GAM）网络，一种用于序列建模的全新并行架构，显著降低了计算复杂度，从传统Transformer的平方级别降至线性级别。GAM通过结合因果卷积捕捉局部信息和关联记忆机制提取全局模式，并利用门控机制动态融合两者，实现高效且灵活的信息整合。实验结果表明，GAM在多个数据集上训练速度快于主流模型，同时保持了优越或相当的预测性能，展示了其作为高效序列建模替代方案的潜力。,18
DynaGuard: A Dynamic Guardrail Model With User-Defined Policies,DynaGuard：一种基于用户定义策略的动态护栏模型,Agent,Other,https://arxiv.org/pdf/2509.02563,https://huggingface.co/papers/2509.02563,本文提出了DynaGuard，一种动态守护模型，能够根据用户自定义的政策实时评估和检测聊天机器人输出中的违规内容。与传统只能识别预设静态风险类别的守护模型不同，DynaGuard支持灵活定义规则，适应不同应用场景需求。该模型在静态风险检测上保持高准确率，同时能高效识别自由形式的政策违规，且在提供违规解释和辅助纠正方面表现出色。DynaGuard为聊天机器人安全管理提供了更灵活、精准且高效的解决方案。,15
"LMEnt: A Suite for Analyzing Knowledge in Language Models from
  Pretraining Data to Representations",LMEnt：一个用于分析语言模型中知识从预训练数据到表示的工具套件,LLM,Other,https://arxiv.org/pdf/2509.03405,https://huggingface.co/papers/2509.03405,本文提出了LMEnt，一个用于分析语言模型在预训练过程中知识获取的工具套件。LMEnt包括一个基于维基百科、带有实体标注的知识丰富语料库、一种显著提升检索效果的实体检索方法，以及12个预训练模型和大量中间检查点。该套件为研究预训练数据中的实体信息与模型表现之间的关系提供了可控环境，揭示了事实出现频率对知识学习的重要影响。LMEnt有助于深入理解语言模型的知识表示和学习动态，支持知识编辑与归因等多方面研究。,14
"Mixture of Global and Local Experts with Diffusion Transformer for
  Controllable Face Generation",基于扩散Transformer的全局与局部专家混合模型用于可控人脸生成,Diffusion Model,THU,https://arxiv.org/pdf/2509.00428,https://huggingface.co/papers/2509.00428,本文提出了Face-MoGLE，一种结合扩散变换器和专家混合机制的可控人脸生成框架。该方法通过语义解耦的潜在空间建模，实现对面部属性的精准控制；采用全局与局部专家协同捕捉整体结构与细节语义，提升生成的细腻度和一致性；并引入动态门控网络，根据生成过程的不同阶段和空间位置动态调整专家权重。Face-MoGLE支持多模态输入（如文本和遮罩），在高质量和语义可控的人脸合成任务中表现出优异的效果，具备良好的泛化能力和广泛的应用潜力。,7
"MOSAIC: Multi-Subject Personalized Generation via Correspondence-Aware
  Alignment and Disentanglement",MOSAIC：通过对应感知对齐与解缠实现多主体个性化生成,Other,ByteDance,https://arxiv.org/pdf/2509.01977,https://huggingface.co/papers/2509.01977,本文提出了MOSAIC框架，针对多主体图像生成中的身份保持和语义一致性问题进行了创新。通过引入精细的语义对应数据集SemAlign-MS和两种专门设计的损失函数，MOSAIC实现了对多个参考主体在生成图像中区域的准确对应和特征的有效分离，有效避免了身份混淆和属性泄漏。实验结果显示，MOSAIC在多主体生成任务中表现优异，能够稳定处理超过三位参考主体的复杂场景，推动了多主体个性化图像合成的发展。,7
On the Theoretical Limitations of Embedding-Based Retrieval,基于嵌入的检索的理论局限性,Other,DeepMind,https://arxiv.org/pdf/2508.21038,https://huggingface.co/papers/2508.21038,本论文系统揭示了基于单一向量嵌入的检索方法在处理查询时存在的理论限制，指出嵌入维度限制了模型能够准确返回的文档组合数量。通过构建名为LIMIT的数据集，作者实证验证了即使是极其简单的查询，当前最先进的模型也难以克服这些限制。研究表明，提升训练数据或模型规模难以根本解决该问题，呼吁未来探索新的方法以突破单向量范式的固有限制，推动检索技术的发展。,4
Planning with Reasoning using Vision Language World Model,基于视觉语言世界模型的推理规划,Agent,Meta,https://arxiv.org/pdf/2509.02722,https://huggingface.co/papers/2509.02722,本文提出了视觉语言世界模型（VLWM），通过结合语言理解与视觉信息，实现对复杂任务中动作与环境状态变化的高层次推理与预测。VLWM基于自然视频训练，能够推断目标达成情况并规划包含动作与状态变化的轨迹，同时学习动作策略和动态模型，支持快速反应和深度规划。该模型在多个视觉规划任务中表现优异，显著提升了规划效果和准确性，展示了其在智能辅助和自主决策领域的潜力。,3
Stairway to Fairness: Connecting Group and Individual Fairness,公平阶梯：连接群体公平与个体公平,Other,Other,https://arxiv.org/pdf/2508.21334,https://huggingface.co/papers/2508.21334,本文探讨了推荐系统中群体公平与个体公平之间的关系，填补了两者缺乏统一评估标准、难以直接比较的研究空白。通过在多个数据集上的实验证明，提升群体公平可能导致个体公平显著下降，揭示了两种公平性之间的潜在冲突。该发现为推荐系统设计者提供了重要指导，促使在追求公平时兼顾不同层面的公平性，从而构建更均衡和合理的推荐机制。相关代码已公开，便于后续研究和应用。,2
