标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"Mutarjim: Advancing Bidirectional Arabic-English Translation with a
  Small Language Model",Mutarjim：基于小型语言模型的双向阿拉伯语-英语翻译进展,LLM,Other,https://arxiv.org/pdf/2505.17894,https://huggingface.co/papers/2505.17894,本文介绍了Mutarjim，一款体积小巧但性能强劲的阿拉伯语-英语双向翻译模型。基于针对阿拉伯语和英语设计的Kuwain-1.5B模型，Mutarjim通过优化的训练方法和高质量语料，显著提升了翻译效果，表现优于体积大20倍的模型。论文还发布了新的综合性评测数据集Tarjama-25，覆盖多领域且经专家审核，弥补了现有数据集的不足。Mutarjim在该数据集上的英译阿任务中达到最新最佳成绩，展示了小型专用模型在阿拉伯语翻译中的高效与实用价值。,152
Shifting AI Efficiency From Model-Centric to Data-Centric Compression,将AI效率从模型中心压缩转向数据中心压缩,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2505.19147,https://huggingface.co/papers/2505.19147,本文提出AI效率提升的研究重心正从以模型为中心转向以数据为中心，特别强调通过减少处理的“令牌”数量来降低计算复杂度。随着模型规模接近硬件极限，传统通过增大参数提升性能的方法受限，而长序列数据（如超长文本、高分辨率图像和视频）带来的计算瓶颈日益突出。论文系统梳理了长上下文AI的最新进展，建立统一框架解释现有策略，并深入分析“令牌压缩”技术的优势与挑战，展望未来发展方向，旨在为应对长上下文带来的效率问题提供新思路，推动AI领域的持续进步。,116
"BizFinBench: A Business-Driven Real-World Financial Benchmark for
  Evaluating LLMs",BizFinBench：一个面向业务驱动的真实金融领域大语言模型评测基准,LLM,Other,https://arxiv.org/pdf/2505.19457,https://huggingface.co/papers/2505.19457,本文提出了BizFinBench，一套专门针对金融领域大语言模型（LLMs）性能评估的基准测试，涵盖数值计算、推理、信息提取、预测识别和知识问答五大维度，共包含6781个中文标注问题。通过对25个主流模型的测试，发现各模型在不同任务上的表现存在显著差异，且当前模型在处理复杂跨概念推理任务时仍有不足。研究还引入了IteraJudge方法以减少评估偏差。BizFinBench为金融领域LLM的能力评估提供了实用且严谨的工具，推动相关技术的进一步发展。代码与数据集已公开。,53
Alchemist: Turning Public Text-to-Image Data into Generative Gold,Alchemist：将公开文本到图像数据转化为生成式黄金,Diffusion Model,Other,https://arxiv.org/pdf/2505.19297,https://huggingface.co/papers/2505.19297,"本文提出了一种利用预训练生成模型自动筛选高质量训练样本的新方法，构建了名为Alchemist的通用文本生成图像（T2I）微调数据集。该数据集规模紧凑（3,350条样本），但显著提升了多款公开T2I模型的生成效果，同时保持了图像的多样性和风格。相比传统人工筛选，Alchemist方法成本更低且效果更优，有助于推动公开领域高质量SFT数据集的发展，促进文本生成图像模型的性能提升和研究进展。",51
"Embodied Agents Meet Personalization: Exploring Memory Utilization for
  Personalized Assistance",具身智能体遇上个性化：探索记忆利用以实现个性化辅助,Embodied AI,Other,https://arxiv.org/pdf/2505.16348,https://huggingface.co/papers/2505.16348,本文提出了MEMENTO，一个评估具身智能体记忆利用能力的框架，旨在提升其个性化辅助表现。研究发现，当前基于大型语言模型的具身智能体在理解用户赋予物品的个性化意义及日常习惯时存在显著不足，尤其在需要调用多条记忆信息时性能下降明显。通过系统化的评测，论文揭示了记忆利用在实现个性化任务中的关键作用，为未来开发更有效的个性化具身智能体提供了重要参考和方向。,41
PATS: Process-Level Adaptive Thinking Mode Switching,PATS：基于过程级的自适应思维模式切换,LLM,Other,https://arxiv.org/pdf/2505.19250,https://huggingface.co/papers/2505.19250,本文提出了一种名为PATS的推理方法，能够让大型语言模型根据每一步任务的难度动态调整思考策略，从而在保证准确率的同时提升计算效率。该方法结合过程奖励模型和束搜索技术，采用渐进式模式切换及错误步骤惩罚机制，有效克服了传统固定策略在处理不同难度问题时效率与性能之间的矛盾。实验证明，PATS在多个数学推理任务中表现出色，展现了基于过程难度自适应调整推理策略的重要性，为高效智能推理提供了新思路。,41
ARM: Adaptive Reasoning Model,ARM：自适应推理模型,LLM,Other,https://arxiv.org/pdf/2505.20258,https://huggingface.co/papers/2505.20258,本文提出了自适应推理模型（ARM），该模型能够根据任务难度智能选择不同的推理方式，从而显著减少推理所需的计算资源和时间。通过引入改进的训练方法Ada-GRPO，ARM在保持推理性能的同时，平均减少约30%的计算代价，最高可达70%，并实现训练速度提升约两倍。ARM还支持用户指定推理格式和多格式结果融合两种模式，兼顾效率与性能，解决了现有大规模推理模型普遍存在的“过度推理”问题，推动了更高效且自主的人工智能推理发展。,37
"Enigmata: Scaling Logical Reasoning in Large Language Models with
  Synthetic Verifiable Puzzles",Enigmata：利用可验证合成谜题扩展大语言模型的逻辑推理能力,LLM,"ByteDance, THU",https://arxiv.org/pdf/2505.19914,https://huggingface.co/papers/2505.19914,本文提出了Enigmata，一套专门提升大型语言模型（LLM）逻辑推理能力的综合训练框架。该框架包含36类可控难度的合成谜题任务及自动验证机制，支持多任务强化学习训练和精细评估。通过引入Enigmata-Eval基准和优化训练策略，所训练模型在多项谜题推理和数学任务中表现优异，且具备良好的泛化能力。该工作为提升LLM的逻辑推理能力提供了统一且可扩展的解决方案，推动了模型在复杂推理领域的应用。,28
"B-score: Detecting biases in large language models using response
  history",B-score：利用响应历史检测大语言模型中的偏见,LLM,Other,https://arxiv.org/pdf/2505.18545,https://huggingface.co/papers/2505.18545,本文研究了大型语言模型（LLMs）在多轮对话中是否能通过观察自身先前回答来减少偏见。作者设计了一套涵盖主观、随机和客观三类问题的测试集，发现LLMs在回答随机类型问题时能够自我“去偏”。此外，提出了B-score指标，用于有效检测模型在不同问题类型上的偏见。实验证明，利用B-score显著提升了对LLM答案的验证准确率，优于传统的置信度评分和单轮回答频率方法。该方法有助于更准确评估和减少语言模型中的偏见。,25
Deciphering Trajectory-Aided LLM Reasoning: An Optimization Perspective,解读轨迹辅助的大语言模型推理：一种优化视角,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2505.19815,https://huggingface.co/papers/2505.19815,本文提出了一种基于元学习视角的新框架，旨在深入理解大型语言模型（LLM）的推理能力。研究将推理过程视为对模型参数的伪梯度更新，建立了LLM推理与元学习方法之间的联系。通过将每个问题看作一个独立任务，推理轨迹作为内部优化过程，模型在多样化问题训练后能够泛化到未见过的问题。大量实验证明了这一理论的有效性，既加深了对LLM推理机制的理解，也为利用元学习技术提升模型性能提供了实践指导。,22
