标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
InstructSAM: A Training-Free Framework for Instruction-Oriented Remote Sensing Object Recognition,InstructSAM：一种面向指令的遥感目标识别无训练框架,21 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.15818v1,http://arxiv.org/abs/2505.15818v1,2505.15818v1,本文提出了InstructSAM，一种无需训练即可实现基于指令的遥感图像目标识别的新框架。针对现有方法难以处理复杂指令的问题，作者设计了涵盖计数、检测和分割的开放式任务集InstructCDS，并构建了首个遥感指令识别基准EarthInstruct。InstructSAM结合大规模视觉语言模型和掩码生成技术，通过优化方法高效匹配目标类别，实现了准确且快速的识别效果。实验表明，该方法在多项任务中表现优异，显著提升了遥感目标识别的灵活性和效率，推动了该领域多功能识别系统的发展。
Learning to Reason via Mixture-of-Thought for Logical Reasoning,通过Mixture-of-Thought学习逻辑推理,21 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.15817v1,http://arxiv.org/abs/2505.15817v1,2505.15817v1,本文提出了一种名为Mixture-of-Thought（MoT）的新框架，旨在提升大型语言模型在逻辑推理任务中的表现。MoT结合了自然语言、代码和符号化的真值表三种推理方式，通过联合训练和协同推理，实现了多模态间的优势互补。实验结果表明，MoT在多个逻辑推理基准测试中显著优于传统单一模态方法，尤其在复杂问题上提升明显，展示了多模态推理在提高模型推理能力方面的潜力和价值。
Streamline Without Sacrifice -- Squeeze out Computation Redundancy in LMM,无牺牲的流线化——压榨大多模态模型中的计算冗余,21 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.15816v1,http://arxiv.org/abs/2505.15816v1,2505.15816v1,本文针对大型多模态模型在处理视觉信息时存在的计算冗余问题，提出了一种新方法ProxyV。该方法通过引入代理视觉标记，减少了对原始视觉标记的计算负担，从而显著提升了模型的计算效率，同时保证了性能不受影响，甚至在某些情况下实现性能提升。ProxyV还可与现有的标记压缩技术结合，进一步提高效率。该研究为多模态模型的轻量化提供了有效思路，兼顾了计算资源节约与模型表现。
Meta-Learning an In-Context Transformer Model of Human Higher Visual Cortex,基于元学习的高阶视觉皮层上下文Transformer模型,21 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.15813v1,http://arxiv.org/abs/2505.15813v1,2505.15813v1,本文提出了一种基于变换器架构的元学习模型BraInCoRL，能够通过少量示例预测不同个体大脑高阶视觉皮层的神经响应，无需额外微调。该模型通过联合利用图像特征和脑区激活数据，显著提升了在低数据环境下对新图像和新受试者的预测准确性，并能适应不同数据采集条件。BraInCoRL不仅增强了模型的泛化能力，还提升了对神经信号的解释性，支持自然语言查询与脑区选择性的关联映射，为理解视觉皮层功能提供了新的工具。
Leveraging the Powerful Attention of a Pre-trained Diffusion Model for Exemplar-based Image Colorization,利用预训练扩散模型强大注意力机制的示例驱动图像上色,21 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.15812v1,http://arxiv.org/abs/2505.15812v1,2505.15812v1,本文提出了一种基于预训练扩散模型自注意力机制的无微调示例图像上色方法。通过利用模型强大的注意力能力，作者设计了双重注意力引导的颜色迁移策略，实现了输入灰度图与参考彩色图之间更精确的语义对应，从而有效将参考颜色转移到相应区域。此外，提出的无分类器引导技术进一步提升了上色质量。实验结果表明，该方法在图像质量和参考一致性方面均优于现有技术，展现出显著的实用价值。
On the creation of narrow AI: hierarchy and nonlocality of neural network skills,关于狭义人工智能的构建：神经网络技能的层级性与非局域性,21 May 2025,Other,Other,http://arxiv.org/pdf/2505.15811v1,http://arxiv.org/abs/2505.15811v1,2505.15811v1,本文探讨了构建高效且专注于特定领域的狭义人工智能系统的两大挑战。首先，研究发现训练狭义模型时，有时需要在多样化的数据上进行训练，以利用技能间的层级关系加速学习。其次，针对如何将大型通用模型中的特定技能迁移到小型专用模型，作者发现技能往往分布较广，但通过剪枝方法仍能有效提取所需技能，且优于传统的知识蒸馏。研究还提出了一种正则化策略，帮助模型更好地聚焦目标技能并舍弃无关内容。该工作为高效、安全的狭义AI设计提供了理论和方法支持。
GUI-G1: Understanding R1-Zero-Like Training for Visual Grounding in GUI Agents,GUI-G1：理解GUI智能体中类R1-Zero训练的视觉定位,21 May 2025,Agent,Other,http://arxiv.org/pdf/2505.15810v1,http://arxiv.org/abs/2505.15810v1,2505.15810v1,本文针对图形用户界面（GUI）智能体中结合强化学习与推理的训练方法进行了深入分析，发现现有方法在输入设计、奖励评估和策略更新上存在性能瓶颈。为此，作者提出了三项改进：简化推理过程、引入框大小约束防止奖励作弊，以及调整训练目标以更好处理困难样本。基于此，所提出的GUI-G1模型在多个公开测试集上表现优异，超越了同规模甚至更大模型，显著提升了GUI智能体的视觉定位能力。该研究为GUI智能体的训练提供了有效优化策略和新基准。
MMaDA: Multimodal Large Diffusion Language Models,MMaDA：多模态大型扩散语言模型,21 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.15809v1,http://arxiv.org/abs/2505.15809v1,2505.15809v1,本文提出了MMaDA，一种统一的多模态扩散基础模型，能够在文本推理、多模态理解和文本生成图像等任务中表现优异。其核心创新包括：统一的无关模态架构设计，跨模态一致的链式思维微调策略，以及专门针对扩散模型的统一强化学习算法UniGRPO。实验表明，MMaDA在多项任务上超越了现有领先模型，展示了良好的泛化能力和统一处理多模态信息的潜力。该工作为多模态模型的训练和应用提供了新的有效框架。
Neural Conditional Transport Maps,神经条件传输映射,21 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.15808v1,http://arxiv.org/abs/2505.15808v1,2505.15808v1,本文提出了一种基于神经网络的条件最优传输映射学习框架，能够同时处理类别和连续条件变量。核心方法通过一个超网络动态生成传输层参数，实现了比传统条件方法更灵活和高效的映射。实验结果和消融研究表明该方法在性能上优于多种基线配置。作者还展示了其在全局敏感性分析中的应用，提升了计算敏感性指标的效果。该研究推动了条件最优传输技术的发展，拓展了其在生成建模和黑盒模型解释等复杂领域的应用潜力。
The Atlas of In-Context Learning: How Attention Heads Shape In-Context Retrieval Augmentation,上下文学习图谱：注意力头如何塑造上下文检索增强,21 May 2025,LLM,Other,http://arxiv.org/pdf/2505.15807v1,http://arxiv.org/abs/2505.15807v1,2505.15807v1,本文探讨了大型语言模型通过检索增强实现上下文学习的内部机制，特别是在问答任务中的应用。作者提出了一种基于归因的方法，识别出两类关键的注意力头：一类负责理解指令并检索相关信息，另一类存储实体间的关系知识。通过分析和调整这些注意力头的功能，研究揭示了它们对答案生成的影响。此外，论文还展示了如何追踪模型推理过程中所依赖的知识来源，为构建更安全、透明的语言模型提供了理论基础和实践指导。
