公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-07-01 08:53:00,小扎官宣Meta超级智能实验室！97年小孩哥带队，11人名单7位是华人,Meta成立超级智能实验室，聚焦下一代模型研发,Meta宣布成立超级智能实验室（MSL），由前Scale AI CEO华人Alexandr Wang带队，联合GitHub前CEO Nat Friedman共同领导。首批11名成员中7位为华人，来自OpenAI、DeepMind等顶尖机构。MSL旨在开发下一代模型，推动个人超级智能的实现。小扎强调利用Meta强大计算资源和业务优势，推动前沿AI技术发展。,Multimodal LLM,"Meta, DeepMind, OpenAI","Mark Zuckerberg, Alexandr Wang, Nat Friedman, Yann LeCun",https://mp.weixin.qq.com/s/NoofvqfH_1yB9-E5U3XAgQ
量子位,2025-07-01 08:53:00,杭州闯出40亿AI医疗IPO！阿里CEO多轮投资,杭州微脉AI医疗公司赴港IPO及其全病程管理平台介绍,杭州微脉公司专注于AI驱动的全病程健康管理服务，依托自研多智能体AI平台CareAI，整合多种大语言模型和动态医疗知识库，实现预问诊、分诊、康复指导等服务。公司与公立医院深度合作，线上线下结合，已服务50万患者，2024年估值达40亿元。财务数据显示收入稳步增长，亏损逐步收窄，研发和运营效率提升。创始人裘加林为浙大MBA导师，具备丰富医疗与互联网行业经验。,Agent,"Alibaba, Tencent",裘加林,https://mp.weixin.qq.com/s/EcE7FofggXW7nLJQ1fPKcA
量子位,2025-07-01 08:53:00,性能提升84%-166%！L-Zero仅靠强化学习解锁大模型探索世界的能力 | 已开源,基于强化学习的端到端智能体训练框架L0及其在大模型探索能力上的提升,招商局狮子山人工智能实验室提出L0系统，通过强化学习范式RLVR，实现智能体自主学习规划、搜索、验证与记忆能力。其结构化智能体框架NB-Agent采用“Think-Code-Observe”循环，结合Python运行时变量管理长文本记忆，突破上下文限制。端到端训练显著提升模型在多轮推理任务中的表现，Qwen2.5-7B模型在HotpotQA和SimpleQA数据集上分别提升84%和166%。该方法展现了智能体在复杂任务中更高的通用性和自主性。,Agent,Other,,https://mp.weixin.qq.com/s/0kvYCLAJArY769IxGVD3UA
机器之心,2025-07-01 07:48:59,刚刚，Meta宣布正式成立「超级智能实验室」！11人豪华团队首曝光,Meta成立超级智能实验室，整合顶尖AI团队推动大模型研发,Meta宣布成立“超级智能实验室”（MSL），由前Scale AI CEO Alexandr Wang担任首席人工智能官，整合公司人工智能研究、基础设施和产品团队。MSL汇聚了来自OpenAI、Anthropic、DeepMind等机构的11位顶尖人才，专注于Llama系列大模型及相关基础研究。Meta计划通过该实验室推动下一代模型研发，力争在未来一年达到技术巅峰，进一步巩固其在人工智能领域的领先地位。,LLM,"Meta, OpenAI, DeepMind, Microsoft","Alexandr Wang, Nat Friedman, Mark Zuckerberg, Trapit Bansal, Shuchao Bi, Huiwen Chang, Ji Lin, Joel Pobar, Jack Rae, Hongyu Ren, Johan Schalkwyk, Pei Sun, Jiahui Yu, Shengjia Zhao",https://mp.weixin.qq.com/s/I9vrKrDfHIF_1Sdw9tYF2A
机器之心,2025-07-01 07:48:59,UofT、UBC、MIT和复旦等联合发布：扩散模型驱动的异常检测与生成全面综述,扩散模型在异常检测与生成中的应用综述,本文综述了扩散模型在异常检测与生成领域的最新进展，涵盖图像、视频、时间序列等多种数据类型。文章系统分析了基于重构、密度和分数的异常评分机制，探讨了图像异常检测中的恒等快捷方式问题及计算成本挑战，并介绍了多种加速策略。视频异常检测方面，强调了时空依赖建模与运动信息融合。该综述由多伦多大学、UBC、MIT、复旦大学等机构联合完成，旨在为该领域研究者提供全面参考与未来发展方向。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/smDyNhlGS-SpM2Wt34J-ng
专知,2025-06-30 23:40:29,持续强化学习研究综述,持续强化学习的研究进展与挑战综述,本文系统梳理了持续强化学习（CRL）的核心概念、方法及其面临的挑战。CRL结合了强化学习与持续学习的优势，旨在构建能够在任务序列中持续学习、适应新环境并避免灾难性遗忘的智能体。文章回顾了现有评估指标、任务设定及基准测试，提出了基于知识存储与迁移的CRL方法分类，并探讨了未来研究方向，为推动RL在动态复杂环境中的应用提供理论支持。,Agent,Other,,https://mp.weixin.qq.com/s/DEIrDZY6BkROXzSSvhRtKw
专知,2025-06-30 23:40:29,必看！百篇“AI+军事” 智能防务报告资料汇编！,人工智能在军事智能防务领域的应用与发展综述,本文汇编了百余篇关于“AI+军事”领域的重要文献和技术报告，涵盖智能指挥控制、无人系统、反无人机技术、多智能体系统、军事大模型、战场态势感知及网络安全等多个方面，重点探讨了人工智能如何助力现代战争形态的变革与军事决策的智能化。内容涉及美军、北约及国际军事技术动态，展示了AI在未来战场中的多维应用与挑战。,Agent,Other,,https://mp.weixin.qq.com/s/FfybieJDHtSFYsZSsb1Hqw
专知,2025-06-30 23:40:29,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年人工智能前沿技术综述与研究进展汇编,本文汇总了2025年人工智能领域的最新研究进展，涵盖大语言模型、扩散模型、多模态模型、智能体、知识图谱、深度学习、强化学习等多个方向。内容包括博士论文、新书、综述文章及会议动态，重点介绍了模型推理优化、智能体通信、安全防御、视觉语言融合、生成式AI应用及多模态感知等前沿技术与挑战，旨在为研究者和从业者提供全面的学术资源和技术参考。,LLM,Meta,,https://mp.weixin.qq.com/s/lHVuyatyuqGszSwF5d0KRw
DrugAI,2025-06-30 23:18:23,JACS Au | HiCLR：知识引导的层次对比学习框架，打造化学反应基础模型,HiCLR：基于知识引导的层次对比学习框架构建化学反应基础模型,本文介绍浙江大学团队提出的HiCLR框架，通过结合逆合成预测与层次对比学习，构建了兼具生成和理解能力的化学反应基础模型。该模型利用NameRXN反应分类体系引入层次化标签和关系归纳偏置，有效提升了反应表征的化学语义一致性。在多个下游任务如反应分类和产率预测中表现优异，展示了其在AI驱动化学研究中的广泛应用潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/0Zuu4JmP76_kB-McCBFaKA
机智流,2025-06-30 23:01:47,打脸李彦宏，文心4.5技术报告详解来了！,百度文心ERNIE 4.5多模态大模型技术报告解析,本文详解了百度文心ERNIE 4.5系列模型的技术创新，包括异构混合专家（Heterogeneous MoE）架构、多阶段预训练策略及视觉多模态处理技术。ERNIE 4.5覆盖0.3B至424B参数规模，采用跨模态参数共享与专用专家相结合的设计，实现了文本与视觉模态的高效融合与性能提升。文中还介绍了自适应分辨率视觉编码器和动态视频帧采样策略，显著提升多模态任务的理解能力和计算效率。,Multimodal LLM,Other,李彦宏,https://mp.weixin.qq.com/s/G1Kmh09T1L9lKFqGL1r99A
机器学习算法与自然语言处理,2025-06-30 22:41:14,GaryMarcus惊世之言：纯LLM上构建AGI彻底没了希望！MIT、芝大、哈佛论文火了,大型语言模型中的波将金式理解及其对通用人工智能构建的挑战,本文报道了MIT、芝加哥大学和哈佛大学联合发表的一篇论文，揭示大型语言模型（LLM）存在“波将金式”推理不一致性，即模型表面回答正确但缺乏与人类理解一致的深层概念表征。Gary Marcus基于该研究指出，纯LLM路径构建AGI面临根本性障碍。研究强调当前基准测试无法有效反映模型真实理解能力，呼吁对LLM理解能力的深入评估和改进。,AGI,Other,"Gary Marcus, Geoffrey Hinton, Prateek Jain",https://mp.weixin.qq.com/s/pIgChe9_W5jWvxYTzRbrWQ
机器学习算法与自然语言处理,2025-06-30 22:41:14,ICML2025|大语言模型竟然有“前瞻思维”？首个词元生成前便能预判全局输出,ICML 2025研究揭示大语言模型生成前的全局前瞻规划能力,本研究首次通过探针技术发现，大语言模型在生成首个词元之前，其隐藏层已编码了完整回复的全局规划信息，包括结构、内容和行为特征。这表明大语言模型不仅是逐词预测器，而是具备前瞻性规划能力。该发现为提升模型的可控性和可靠性提供了新思路，有望实现对模型生成过程的前瞻干预和精准控制。,LLM,Other,周展辉,https://mp.weixin.qq.com/s/egFHhEsZSWeISDoPPBN1mQ
机器学习算法与自然语言处理,2025-06-30 22:41:14,更多thinking≠更好结果，精准thinking可砍掉一半长度,基于强化学习的推理长度压缩方法LC-R1提升大模型推理效率,本文介绍了LC-R1方法，通过强化学习训练大语言模型在推理过程中精准识别并删除无效思考步骤，实现推理长度压缩约50%，同时仅带来约2%的精度损失。该方法显著提升了模型的有效推理率（VT率）至97%，解决了当前大模型推理冗长且啰嗦的问题，促进了模型推理效率与准确性的平衡。,LLM,Other,,https://mp.weixin.qq.com/s/joMmEM1p1u7Sfj9rmFP7Vw
新智元,2025-07-01 09:14:39,刚刚，小扎成立「超级智能实验室」！11人豪华阵容曝光，华人占多半,Meta成立超级智能实验室，整合内部AI团队推动下一代模型研发,Meta宣布成立“超级智能实验室”（MSL），由28岁首席AI官Alexandr Wang领导，整合基础模型团队、FAIR研究团队及AI产品团队，目标开发超越人类能力的超级智能AI。团队成员包括多位来自OpenAI、谷歌DeepMind和Anthropic的顶尖人才，预计明年推出顶尖水平的下一代模型。小扎强调超级智能将开启人类文明新纪元，Meta力图在该领域保持领先。,AGI,"Meta, OpenAI, DeepMind","Mark Zuckerberg, Alexandr Wang, Yann LeCun, Nat Friedman",https://mp.weixin.qq.com/s/EcvaXn58DXqUVmkduUe42w
老刘说NLP,2025-07-01 11:59:56,聚焦RAG＆KG＆LLM＆文档解析：老刘说NLP技术社区对外纳新,老刘说NLP技术社区聚焦大模型、RAG、知识图谱与文档解析的技术分享与纳新,老刘说NLP技术社区围绕大模型、RAG、文档智能和知识图谱四大方向，开展每日早报、技术讨论、线上分享及专题课程，累计举办43余次线上交流活动，涵盖知识图谱构建、领域微调、大模型部署等多个主题。社区采用会员制，提供技术资料推送和答疑服务，致力于促进技术交流与提升，欢迎对相关领域感兴趣的人员加入。,LLM,Other,,https://mp.weixin.qq.com/s/6Pu6PbD5ipPTMQrWZXKpOg
老刘说NLP,2025-07-01 11:59:56,Dify落地知识库场景的小思考及多模态RAG结合图像信息的几种策略评估,多模态RAG在知识库场景中的应用评估及Dify平台使用分析,本文基于最新的VisualRAG多模态评估框架，分析了文本、图像、标题和OCR信息融合对企业文档理解的提升效果，最高提升57.3%。同时探讨了Dify平台在RAG应用中的优势与局限，指出其适合快速验证和原型开发，但在高精度和复杂场景下存在性能瓶颈，建议根据需求选择自研或混合方案。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/SlZhiw6_QbPqpoIQNDN0aQ
量子位,2025-07-01 11:51:47,不走寻常路的淘天技术节：AI狼人杀、Poster路演、博见社轮番上阵,淘天集团硬核少年技术节4.0：多场景AI技术展示与创新应用,淘天集团第四届硬核少年技术节于2025年6月30日至7月4日在北京和杭州同步举办，聚焦AI技术的落地与创新。技术节设有AI展示场、交流场和比赛场，展示了淘天集团AIGX技术体系近40项成果，并发布了强化学习训练框架ROLL。交流场聚焦多模态智能，邀请多所高校和研究机构专家分享前沿进展。比赛场包括AI Hackathon和创新的AI狼人杀，推动AI Agent在语言理解与策略演化上的应用。,Agent,"Alibaba, THU, PKU","许主洪, 林俊旸, 骆卫华, 刘越",https://mp.weixin.qq.com/s/cXaab_4er7-eboYnZc2aAw
量子位,2025-07-01 11:51:47,阿里通义开源首个CoT音频模型，音·画同步被狠狠拿捏了,阿里通义开源基于链式思维推理的多模态音频生成模型ThinkSound,阿里通义语音团队发布了首个引入链式思维推理（CoT）的泛音频生成模型ThinkSound，提升了视频配音的音画同步效果。该模型通过多阶段推理分析视觉动态与声学属性，实现高保真、动态细节丰富的音频生成。ThinkSound在VGGSound数据集上优于多种主流方法，支持多种型号并开放下载，推动了音频生成技术向更智能、更精准的方向发展。,Multimodal LLM,Alibaba,,https://mp.weixin.qq.com/s/NPb2iQvAiTJb0LZG8CSdXg
量子位,2025-07-01 11:51:47,猫猫拯救科研！AI怕陷“道德危机”，网友用“猫猫人质”整治AI乱编文献,利用提示词调控大语言模型文献生成的效果分析,文章探讨了通过“猫猫”提示词尝试减少大语言模型（如DeepSeek）在生成科研文献时的虚假信息（幻觉）问题。实验显示该方法虽能部分提升文献真实性，但仍存在虚假文献混杂现象。文章指出，AI编造文献的根源在于模型的语言预测机制，单靠道德提示词难以根除幻觉，当前更有效的解决方案是结合联网检索（RAG）以增强生成内容的准确性。文中还提及主流搜索引擎和专业AI搜索工具在辅助科研中的应用价值。,LLM,Other,,https://mp.weixin.qq.com/s/UFNAQ8YCJ1EuqbRDL7SDcw
量子位,2025-07-01 11:51:47,1080p飞升4k，浙大开源原生超高清视频生成方案，突破AI视频生成清晰度上限,浙江大学APRIL实验室发布开源4K/8K超高清视频生成数据集及模型,浙江大学APRIL实验室团队推出全球首个开源4K/8K超高清视频数据集UltraVideo，包含42K高质量短视频及结构化语义描述，显著提升AI视频生成的分辨率和语义控制能力。基于该数据集微调的UltraWan-4K模型实现原生4K视频生成、精准语义控制及资源高效部署，突破了现有视频生成模型在分辨率和细节表现上的瓶颈，推动超高清视频生成技术向影院级质感迈进。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/wVLTTmbvTToW70Qqw7p80g
AI研究前瞻,2025-07-01 11:35:16,7.1-1|Blender 3D编辑与图片生成；DiT身份一致性多主体控制；统一的真实图像DiT密集预测；3D代理的视频编辑,BlenderFusion: 基于3D图形编辑与扩散模型的多对象视觉合成框架,本文提出BlenderFusion，一个结合Blender 3D编辑能力与双流扩散生成模型的统一视觉合成框架，实现对多对象、摄像机及背景的细粒度3D解耦编辑。通过分层提取、精确3D操作及扩散模型合成，显著提升复杂场景中多元素的控制精度和图像质量。实验证明该方法在多个数据集上优于现有基线，具备良好泛化能力和用户偏好，推动了生成式视觉编辑的灵活性与真实感。,Diffusion Model,DeepMind,,https://mp.weixin.qq.com/s/wOQGuLQkENLoYyiHTjaEhA
AI研究前瞻,2025-07-01 11:35:16,7.1-2|推理阶段视频token压缩；MOE负载均衡；LLM科学研究复现与优化,基于语义连通组件的视频Token压缩方法及其在多模态大语言模型中的应用,本文提出了一种无训练、推理阶段可用的基于语义连通组件（SCC）的空间-时间双维度视频token压缩策略，有效减少视频中冗余token，提升多模态大语言模型（VLLMs）的推理效率和语义覆盖能力。通过图论方法划分语义区域，结合两步压缩流程，在多个视频理解基准测试中表现优异，尤其在低token保留率下保持较高性能，适合资源受限环境。,Multimodal LLM,Alibaba,,https://mp.weixin.qq.com/s/FWs-6Zp-3zfmqo4G4hKaQw
AI研究前瞻,2025-07-01 11:35:16,7.1-3|机器人学习：统一仿真与物理世界的开源框架,Ark：统一仿真与物理机器人环境的开源Python框架,本文介绍了Ark框架，一种基于Python的开源机器人学习平台，旨在简化机器人策略的开发、测试与部署。该框架支持高保真仿真与物理机器人无缝切换，集成多种机器人基础模块及ROS互操作性，采用模块化设计和先进模仿学习算法，提升机器人学习的易用性和效率。实验验证了其在多任务操作和语义推理中的优越性能，展望未来将扩展强化学习支持及ROS 2兼容性。,Embodied AI,Other,,https://mp.weixin.qq.com/s/q-gmqU-OwLGeYEQdeNCPtQ
AI研究前瞻,2025-07-01 11:35:16,7.1-4|电影化理解评估基准；VLM单图空间推理；VLM多图感知与逻辑推理；世界模型感知与预测评估框架,ShotBench：面向电影摄影语言理解的视觉语言模型评测基准与训练策略,本文提出ShotBench，首个覆盖电影摄影八大核心维度的视觉语言模型评测基准，结合超过3500个专业标注的多模态数据，构建了约7万条问答对的ShotQA数据集。通过两阶段训练策略（监督微调+群体相对策略优化），ShotVL模型在电影摄影语言理解任务中显著超越现有顶尖模型，尤其提升了摄像机运动等复杂维度的推理能力，揭示了当前模型在细粒度视觉理解和空间感知方面的不足，并为未来研究提供了方向。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/rjzZe0EYT5J5EPR7HMfxiQ
ScienceAI,2025-07-01 11:27:51,Nature子刊 | 有效提升蛋白质折叠模式覆盖度，清华等使用全局几何感知潜在编码改进扩散模型,基于全局几何感知潜在编码的扩散模型提升蛋白质折叠模式覆盖度,清华大学及北京生命科学研究所团队提出TopoDiff框架，通过无监督学习结合全局几何感知潜在编码，改进基于扩散模型的蛋白质结构生成。该方法有效提升了生成蛋白质折叠模式的覆盖度，克服了现有模型在特定折叠类别生成上的局限，并通过系统评估和生物实验验证了其优越性。研究成果发表于《Nature Machine Intelligence》。,Diffusion Model,THU,,https://mp.weixin.qq.com/s/k1uSxsD4NeupBzd57liiDQ
ScienceAI,2025-07-01 11:27:51,如何对齐DNN与人类看世界的方式？像素还是概念？,深度神经网络与人类视觉语义表征对齐的通用框架研究,本文介绍了一种通用框架，用于比较深度神经网络（DNN）与人类在视觉和语义图像表征上的差异。研究发现，人类的视觉表征主要由语义维度主导，而DNN更偏重视觉特征，二者虽表现出相似的行为结果，但其内部表征机制存在显著差异。该框架基于大规模人类判断数据和DNN响应，利用变分嵌入技术提取多维度表征，为理解和改进人类与AI的对齐提供了理论基础。,AI4Science,Other,,https://mp.weixin.qq.com/s/VNSMDyRyIWOU8Y4NNzKLIA
