公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机智流,2025-05-22 08:22:42,🔥xAI 开放免费Live Search API，起号神器 +1🚀,xAI 发布免费 Live Search API,xAI 推出免费的 Live Search API，旨在为用户提供便捷的搜索功能，助力内容创作者和开发者快速搭建相关应用。该API的开放有望成为起号和内容生成的有力工具，促进相关生态的发展。,Agent,Other,,https://mp.weixin.qq.com/s/Nra_Dm16o2DX69cZ9yInsg
机智流,2025-05-22 08:11:57,"🔥卧槽,OpenAI 65 亿美元收购io,进军智能硬件,探索第二曲线🔥",OpenAI斥资65亿美元收购io，布局智能硬件领域,OpenAI宣布以65亿美元收购io公司，正式进军智能硬件领域，旨在探索新的增长曲线和业务方向。此次收购标志着OpenAI在人工智能技术之外，积极拓展硬件生态，推动AI与物联网等智能设备的深度融合，助力未来智能化发展。,Other,OpenAI,,https://mp.weixin.qq.com/s/EHNFY52_mpTD6ClsD-6P1g
机智流,2025-05-22 07:43:22,"🚀卧槽,Claude 4 明天凌晨要发布了？🔥",Claude 4 版本即将发布的消息,据报道，Claude 4 版本预计将于明天凌晨发布。该消息引发了业界对新一代大语言模型性能和应用前景的关注，尽管具体细节尚未披露，但预期该版本将在自然语言处理能力上有所提升，推动相关技术的发展。,LLM,Other,,https://mp.weixin.qq.com/s/OXsvuz8XDaKEpYvitSAbWQ
机智流,2025-05-21 23:30:22,Gemini 刚发布的「主动音频」和「主动视频」是什么？对谈 Project Astra 主管,Google DeepMind发布Gemini主动音频与主动视频功能及Project Astra智能助手进展,本文介绍了Google DeepMind在2025年I/O大会上发布的Gemini多模态模型最新升级，重点包括主动音频和主动视频功能，这些技术使模型能主动忽略背景声音并记忆关键事件。文章还深入探讨了基于Gemini的Project Astra智能助手，该助手融合视觉、语音和语言模型，支持多设备交互，具备主动性和记忆功能，未来目标是通过智能眼镜等设备实现更自然的增强现实体验。,Multimodal LLM,DeepMind,Greg Wayne,https://mp.weixin.qq.com/s/4TddgSQxWJelhhsvpokQiw
机智流,2025-05-21 23:30:22,0521晚报：Google I/O 开发者大会 | 全球首个无限步骤AI智能体 | 英伟达让机器人通过梦境学习新技能,2025年Google I/O及多项AI智能体与机器人学习技术进展综述,本文报道了2025年Google I/O大会上发布的多项AI技术创新，包括Google推出的Gemini Ultra订阅服务及AI编程智能体Jules，以及英伟达发布的机器人梦境学习项目DreamGen。此外，何恺明团队提出了单步图像生成新框架MeanFlow，Flowith发布了支持无限步骤的AI智能体Agent NEO，Hugging Face推出轻量级AI代理框架Tiny Agents，Intelligent Internet团队发布了开源通用AI代理II-Agent。这些进展涵盖了智能体、具身AI和多模态等多个领域，推动了AI应用的多样化和深度融合。,Agent,Other,何恺明,https://mp.weixin.qq.com/s/y4v63c_y0SRtEDDeoXJRAQ
NLP工作站,2025-05-21 22:55:28,推理or不推理？AdaptThink实现思维模式的自动切换,AdaptThink: 推理模型的自动思维模式切换方法,本文介绍了AdaptThink方法，使推理模型能够自主判断何时进行推理思考，何时直接回答，从而提高效率和准确率。该方法通过约束优化和重要性采样策略，平衡了推理与非推理模式的使用，显著减少了响应长度并提升了模型性能。实验基于DeepSeek-R1-Distill-Qwen系列模型，在多个数学和通用任务集上验证了该方法的有效性和泛化能力。,LLM,THU,刘聪,https://mp.weixin.qq.com/s/i2ho1NO_MLGXBaMVkqjdhw
机器学习算法与自然语言处理,2025-05-21 22:52:35,他主动辞去终身教职：“这里不再适合做研究”,美国学术环境变化对国际学者的影响：马蒂亚斯·多普克辞去终身教职案例分析,美国西北大学教授马蒂亚斯·多普克因学术环境恶化及政策不确定性，辞去终身教职并迁往欧洲，反映出特朗普政府时期对国际学生和学者的严格审查及签证政策对科研生态的冲击。多普克指出，美国对国际学者的包容性和科研支持正在减弱，影响了人才培养和学术交流，尤其对博士生教育产生负面影响。,Other,Other,Matthias Doepke,https://mp.weixin.qq.com/s/UfznJNeoGJRT6cXeGqAtVQ
机器学习算法与自然语言处理,2025-05-21 22:52:35,何恺明团队又发新作： MeanFlow单步图像生成SOTA，提升达50%,MeanFlow单步图像生成模型及其在ImageNet上的性能提升,本文介绍了由何恺明团队提出的MeanFlow单步生成建模框架，该方法通过引入平均速度场替代传统瞬时速度，改进了流匹配方法。在ImageNet 256×256数据集上，MeanFlow实现了3.43的FID分数，显著优于现有单步扩散和流模型，性能提升达50%以上。该模型无需预训练、蒸馏或课程学习，缩小了单步与多步生成模型之间的性能差距，展示了单步生成建模的新方向。,Diffusion Model,Other,何恺明,https://mp.weixin.qq.com/s/oiKiwFSxMaBuItkACLfbJA
机器学习算法与自然语言处理,2025-05-21 22:52:35,理解大模型训练并行技术：DP/TP/PP/SP/EP,大模型训练中的数据并行与模型并行技术解析,文章系统介绍了大模型训练中常用的并行技术，包括数据并行（DP）、张量并行（TP）、流水线并行（PP）、专家并行（EP）和分片并行（SP）。重点阐述了单卡内存限制对训练的影响，以及不同并行策略的适用场景和通信开销，特别是TP在Transformer结构中的具体实现和优化。文中强调DP为首选并行方式，且多种并行技术可组合使用以提升训练效率。,LLM,Other,李沐,https://mp.weixin.qq.com/s/FXcTEMXcJu19ijh94ls7lw
具身智能之心,2025-05-21 22:15:39,上海AI Lab&中科大等最新！迈向可泛化和可规模化的空间具身智能,上海AI Lab与中科大等关于空间具身智能泛化与规模化的研究进展,本文介绍了上海AI Lab联合中国科学技术大学、浙江大学在提升智能体在复杂3D环境中泛化能力和高效学习方面的最新研究成果。重点包括生成式世界模型AETHER、点云数据对机器人学习的影响研究Point Cloud Matters，以及3D空间感知表征学习框架SPA。这些成果推动了空间具身智能的泛化和规模化发展，相关论文的第一作者为上海AI Lab与中科大联合培养博士生朱皓怡。,Embodied AI,Shanghai AI Lab,朱皓怡,https://mp.weixin.qq.com/s/XSpP0MkbD_aGbneTcp-YKQ
