标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
First-Place Solution to NeurIPS 2024 Invisible Watermark Removal Challenge,NeurIPS 2024隐形水印去除挑战赛冠军方案,28 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.21072v1,http://arxiv.org/abs/2508.21072v1,2508.21072v1,本文提出了NeurIPS 2024“隐形水印去除挑战赛”的冠军方案，针对不同程度的攻击者知识，设计了两种有效的水印去除方法。针对已知水印方法的情况，采用自适应变分自编码器结合图像色彩恢复技术；针对未知水印方法，利用图像聚类和基于扩散模型的图像转换，结合语义信息优化参数。实验证明，该方案能在保持图像质量的同时，实现高达95.7%的水印去除效果。该工作为提升数字媒体水印的安全性提供了重要参考。
OneReward: Unified Mask-Guided Image Generation via Multi-Task Human Preference Learning,OneReward：通过多任务人类偏好学习实现的统一掩码引导图像生成,28 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.21066v1,http://arxiv.org/abs/2508.21066v1,2508.21066v1,本文提出了OneReward，一种基于单一奖励模型的多任务强化学习框架，用于提升图像生成模型在不同任务和评价标准下的表现。通过利用统一的视觉语言模型作为奖励信号，OneReward能够有效处理包括图像填充、扩展、物体移除和文字渲染在内的多种基于掩码的编辑任务，避免了传统方法中依赖任务特定微调的问题。基于此框架，作者开发了Seedream 3.0 Fill模型，实验证明其在多项指标上优于现有商业和开源方案，展示了统一多任务学习在图像生成领域的潜力和优势。
Learning on the Fly: Rapid Policy Adaptation via Differentiable Simulation,飞行中学习：通过可微分仿真实现快速策略自适应,28 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.21065v1,http://arxiv.org/abs/2508.21065v1,2508.21065v1,本文提出了一种基于可微分仿真的在线自适应学习框架，实现了机器人控制策略在真实环境中的快速调整。通过持续利用真实数据优化动力学模型，系统能够在几秒内适应未建模的扰动和环境变化，显著提升控制精度。实验表明，该方法在四旋翼飞行控制任务中，相较传统方法大幅降低了误差，并在视觉控制场景中表现出良好鲁棒性，展示了其在应对现实复杂环境中的潜力和效率。
Prompt-to-Product: Generative Assembly via Bimanual Manipulation,Prompt-to-Product：基于双手操作的生成式组装,28 Aug 2025,Embodied AI,Other,http://arxiv.org/pdf/2508.21063v1,http://arxiv.org/abs/2508.21063v1,2508.21063v1,本文提出了Prompt-to-Product，一种基于自然语言指令自动生成实物组装产品的系统。该方法以乐高积木为载体，能够根据用户的设计需求生成可实际搭建的积木结构，并通过双手机器人完成实物组装。实验和用户研究表明，该系统显著降低了组装产品设计与制作的门槛，减少了人工操作的复杂度，有效将用户的创意转化为现实作品，推动了智能制造与人机协作的发展。
OnGoal: Tracking and Visualizing Conversational Goals in Multi-Turn Dialogue with Large Language Models,OnGoal：利用大语言模型跟踪与可视化多轮对话中的会话目标,28 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.21061v1,http://arxiv.org/abs/2508.21061v1,2508.21061v1,本文提出了OnGoal，一种基于大型语言模型的对话界面，旨在帮助用户实时跟踪和评估多轮对话中的目标进展。通过提供目标对齐反馈、解释结果及目标进展概览，OnGoal使用户能更有效地管理复杂对话。实验证明，使用OnGoal的参与者在完成写作任务时节省了时间和精力，并能更灵活调整对话策略，提升了互动体验和对话的鲁棒性。研究结果为未来对话系统设计提供了有益的指导，促进目标沟通和用户反馈机制的优化。
Multi-View 3D Point Tracking,多视角三维点跟踪,28 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.21060v1,http://arxiv.org/abs/2508.21060v1,2508.21060v1,本文提出了一种首创的数据驱动多视角三维点追踪方法，能够利用少量摄像头（如四个）实时准确地跟踪动态场景中的任意点。相比单目追踪易受深度模糊和遮挡影响，及传统多摄像头方法对设备数量和优化要求高，该方法通过融合多视角信息和基于变换器的更新策略，有效解决了遮挡和长距离对应问题。在合成和真实数据集上的测试显示出优异的精度和良好的泛化能力。该研究为多视角三维追踪提供了实用且高效的解决方案，并开放了相关资源，推动该领域的发展。
Mixture of Contexts for Long Video Generation,用于长视频生成的上下文混合模型,28 Aug 2025,Diffusion Model,Other,http://arxiv.org/pdf/2508.21058v1,http://arxiv.org/abs/2508.21058v1,2508.21058v1,本论文针对长视频生成中的长时记忆问题，提出了一种名为“Mixture of Contexts”（MoC）的稀疏注意力路由模块。该方法通过动态选择关键历史片段和固定锚点，实现对重要信息的高效检索，避免了传统自注意力机制在长序列上的计算瓶颈。MoC不仅提升了模型对长时间视频内容中人物、动作和场景的一致性保持能力，还显著降低了计算资源需求，使得长视频的训练和生成更加可行。该方法为长时视频生成提供了一种高效且实用的解决方案。
Enabling Equitable Access to Trustworthy Financial Reasoning,实现公平获取可信赖的金融推理,28 Aug 2025,LLM,Other,http://arxiv.org/pdf/2508.21051v1,http://arxiv.org/abs/2508.21051v1,2508.21051v1,本文针对复杂且易出错的税务申报问题，提出了一种结合大型语言模型与符号计算器的混合方法，用于准确计算税务义务。通过在复杂的法规推理数据集上的测试，作者展示了将文本规则转化为形式逻辑程序并结合智能案例检索，显著提升了系统的准确性和可审计性。该方法不仅减少了税务错误带来的经济损失，还体现了神经符号架构在提供公平、可靠财务咨询服务中的潜力和实际价值。
Re-Representation in Sentential Relation Extraction with Sequence Routing Algorithm,基于序列路由算法的句子级关系抽取中的再表征,28 Aug 2025,Other,Other,http://arxiv.org/pdf/2508.21049v1,http://arxiv.org/abs/2508.21049v1,2508.21049v1,本文提出了一种基于动态路由机制的句子级关系抽取方法，显著提升了在多个主流数据集上的性能。研究发现，该方法通过“重表征”技术改善了不同概念间的匹配效果，从而增强了模型的表达能力。然而，在较大且标签噪声较多的数据集上表现较差，表明标签质量对结果影响显著。论文强调了重表征在句子级关系抽取中的重要性，并指出标签噪声和重表征能力是该任务面临的关键挑战。
Veritas: Generalizable Deepfake Detection via Pattern-Aware Reasoning,Veritas：通过模式感知推理实现的通用深度伪造检测,28 Aug 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2508.21048v1,http://arxiv.org/abs/2508.21048v1,2508.21048v1,本文针对现实中深度伪造检测面临的多样化和复杂挑战，提出了一个更贴近实际应用的测试数据集HydraFake，涵盖多种伪造技术和真实场景。基于此，作者设计了Veritas，一种结合多模态大语言模型和“模式感知推理”的检测方法，模拟人类的推理过程以提升识别能力。实验结果表明，Veritas在面对未知伪造手法和新数据环境时表现出显著优势，且能够提供透明可信的检测结果，推动深度伪造检测向更广泛应用迈进。
