标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Video models are zero-shot learners and reasoners,视频模型是零样本学习者和推理者,Other,DeepMind,https://arxiv.org/pdf/2509.20328,https://huggingface.co/papers/2509.20328,本文介绍了视频生成模型Veo 3在无需专门训练的情况下，能够完成多种视觉任务的能力，包括物体分割、边缘检测、图像编辑、物理属性理解及工具使用模拟等。该模型展现出的零样本学习和初步视觉推理能力表明，视频模型正朝着像大型语言模型那样，成为统一的通用视觉基础模型的方向发展。这一发现为实现多功能、通用的视觉理解系统提供了重要思路和可能。,26
SIM-CoT: Supervised Implicit Chain-of-Thought,SIM-CoT：监督隐式链式思维,LLM,Shanghai AI Lab,https://arxiv.org/pdf/2509.20317,https://huggingface.co/papers/2509.20317,本文提出了SIM-CoT，一种可插拔的训练模块，通过引入逐步监督，有效解决了隐式链式思维方法在扩展推理步骤时表现不稳定、语义表达单一的问题。SIM-CoT利用辅助解码器在训练阶段对隐式推理步骤进行对齐，增强了潜在表示的多样性和稳定性，同时在推理阶段不增加计算开销。该方法显著提升了多种隐式链式思维模型的准确率和泛化能力，在多个大语言模型上均取得了优于显式链式思维的性能表现，且具备更高的计算效率和良好的可解释性。,24
Advancing Speech Understanding in Speech-Aware Language Models with GRPO,利用GRPO推进语音感知语言模型中的语音理解,LLM,Other,https://arxiv.org/pdf/2509.16990,https://huggingface.co/papers/2509.16990,本文提出了一种基于群体相对策略优化（GRPO）的方法，用于训练具备语音感知能力的大型语言模型，以提升其在开放式语音理解任务（如口语问答和自动语音翻译）中的表现。该方法利用BLEU指标作为奖励信号，显著优于传统的有监督微调技术。实验结果表明，GRPO不仅提升了模型生成开放式回答的能力，还在多项评价指标上取得更好效果。此外，论文探讨了结合离策略样本以进一步优化模型的潜力，为未来研究提供了方向。,10
EmbeddingGemma: Powerful and Lightweight Text Representations,EmbeddingGemma：强大且轻量级的文本表示,LLM,Other,https://arxiv.org/pdf/2509.20354,https://huggingface.co/papers/2509.20354,本文提出了EmbeddingGemma，一种基于Gemma 3模型家族的轻量级文本嵌入模型。通过创新的训练方法，包括编码器-解码器初始化、几何嵌入蒸馏和扩散正则化，EmbeddingGemma在保持模型参数较少（约3亿参数）的同时，实现了多语言及代码领域的文本表示任务的领先性能。其表现优于多款参数更多的现有模型，且在模型量化和输出截断后依然保持优势，极大提升了低延迟和高吞吐量应用的实用性。该模型已开源，促进相关领域的进一步研究。,10
"LLMs4All: A Review on Large Language Models for Research and
  Applications in Academic Disciplines",LLMs4All：大语言模型在学术学科研究与应用中的综述,LLM,Other,https://arxiv.org/pdf/2509.19580,https://huggingface.co/papers/2509.19580,本文综述了大型语言模型（LLMs）在多个学术领域的研究与应用，涵盖人文社科、经济商业以及理工科等多个学科。文章介绍了当前主流的LLM技术及其在语言理解、问答、翻译和文本生成等任务中的表现，探讨了其助力学术研究和实际应用的潜力。同时，论文也分析了LLMs存在的局限性和面临的挑战，并展望了生成式人工智能未来的发展方向。该综述为学者和从业者提供了跨学科利用LLMs推动创新的参考与指导。,8
"EditVerse: Unifying Image and Video Editing and Generation with
  In-Context Learning",EditVerse：基于上下文学习的图像与视频编辑及生成统一框架,Multimodal LLM,Other,https://arxiv.org/pdf/2509.20360,https://huggingface.co/papers/2509.20360,本文提出了EditVerse，一个统一的模型框架，能够同时实现图像和视频的生成与编辑。通过将文本、图像和视频统一表示为序列，EditVerse利用自注意力机制实现跨模态知识共享和灵活处理不同分辨率及时长的输入输出。为解决视频编辑训练数据不足的问题，作者构建了包含23.2万视频编辑样本的规模化数据管道，并结合大规模图像和视频数据进行联合训练。此外，论文还发布了首个多任务、多分辨率的视频编辑基准EditVerseBench。实验和用户研究表明，EditVerse在多模态编辑与生成任务上表现优异，超越现有开源和商业模型。,7
"Soft Tokens, Hard Truths",软令牌，硬真相,LLM,Meta,https://arxiv.org/pdf/2509.19170,https://huggingface.co/papers/2509.19170,本文提出了一种基于强化学习的可扩展方法，用于训练大语言模型中的连续“思维链”表示（soft tokens），突破了以往依赖离散标记或从离散思维链蒸馏的限制。该方法通过在输入嵌入中引入噪声实现有效探索，计算开销低，支持数百个连续标记的学习。实验证明，在数学推理任务中，连续思维链在多样性和部分准确率上优于传统离散标记，且在推理时可转换为离散标记使用，方便部署。此外，连续训练更好地保持了模型在领域外任务上的表现，展示了其更柔和且有效的改进潜力。,4
"Lavida-O: Elastic Large Masked Diffusion Models for Unified Multimodal
  Understanding and Generation",Lavida-O：用于统一多模态理解与生成的弹性大型掩码扩散模型,Diffusion Model,Other,https://arxiv.org/pdf/2509.19244,https://huggingface.co/papers/2509.19244,本文提出了Lavida-O，一种统一的掩码扩散模型，能够同时实现多模态的理解与生成任务。相比现有模型，Lavida-O不仅支持图像级理解，还能完成目标定位、图像编辑及高分辨率文本生成图像，并通过创新的弹性混合变换器架构提升效率和生成质量。此外，模型引入规划与自我迭代反思机制，进一步优化生成效果。Lavida-O在多个基准测试中表现优异，显著超越现有方法，展示了其在多模态推理与生成领域的广泛应用潜力。,4
Logics-Parsing Technical Report,Logics-Parsing技术报告,Multimodal LLM,Alibaba,https://arxiv.org/pdf/2509.19760,https://huggingface.co/papers/2509.19760,本文提出了Logics-Parsing，一种基于大型视觉语言模型的端到端文档解析方法，结合强化学习优化布局分析和阅读顺序推断，显著提升了对复杂文档（如多栏报纸和海报）的处理能力。该模型通过引入多样化数据进行微调，增强了对化学公式和手写中文等内容的识别能力。为验证方法有效性，作者构建了涵盖多类别的LogicsParsingBench数据集，实验结果显示该方法在文档解析任务中达到了领先水平，推动了文档结构化理解的发展。,3
"PhysCtrl: Generative Physics for Controllable and Physics-Grounded Video
  Generation",PhysCtrl：用于可控且基于物理的视频生成的生成物理学框架,Diffusion Model,Other,https://arxiv.org/pdf/2509.20358,https://huggingface.co/papers/2509.20358,本文提出了PhysCtrl，一种基于物理原理的图像到视频生成框架。该方法通过结合物理参数和外力控制，利用扩散模型学习不同材料（弹性体、沙子、塑形泥和刚体）的三维运动轨迹，实现物理合理且可控的视频生成。PhysCtrl引入时空注意力机制模拟粒子交互，并在训练中加入物理约束，显著提升生成视频的真实感和物理一致性。实验结果表明，PhysCtrl在视觉质量和物理合理性方面均优于现有方法，推动了可控且物理基础的视频生成技术发展。,3
