公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
CAAI认知系统与信息处理专委会,2025-08-12 08:54:02,IEEE TRO 可编程平台实现磁流体液滴机器人微尺度 “群体智能” 突破,基于电磁线圈阵列的磁流体液滴机器人大规模可编程操控平台研究,本文介绍了清华大学深圳国际研究生院团队开发的基于高密度电磁线圈阵列的磁流体液滴机器人（FDR）可编程操控平台。该平台通过分布式磁场实现了对大规模液滴机器人并行、差异化的精准控制，结合视觉反馈实现多机器人编队路径跟踪，具备低功耗、长时间稳定运行能力。该系统在数字图案显示、信息编码及流体操作等领域展现出广泛应用潜力，相关成果已发表在IEEE Transactions on Robotics。,Embodied AI,THU,曲钧天,https://mp.weixin.qq.com/s/L8cKXKHdyH-jP2uf7aTmYw
新智元,2025-08-12 08:38:42,刚刚，OpenAI内部推理模型斩获IOI 2025金牌！所有AI选手中第一,OpenAI内部推理模型荣获IOI 2025金牌，领先所有AI参赛者,OpenAI的内部推理模型在2025年国际信息学奥林匹克(IOI)比赛中获得金牌，击败325名人类选手，排名第6，AI组第一。该模型未针对IOI专门训练，限制条件与人类相同，表现优异。相比之下，当前顶级商业模型表现逊色，显示实验室内部模型技术领先。此次成绩凸显AI竞赛在技术迭代、品牌影响力及人才资本吸引方面的重要性。,LLM,OpenAI,"Sheryl Hsu, Elon Musk, Terence Tao",https://mp.weixin.qq.com/s/hqDZRhuTY00AKh_Da8eQkQ
机器之心,2025-08-12 08:15:06,刚刚，OpenAI拿下IOI金牌，仅次于前五名人类选手！参赛推理模型才夺得IMO金牌,OpenAI推理模型在2025年国际信息学奥林匹克竞赛中获金牌,2025年国际信息学奥林匹克（IOI）中，OpenAI的通用推理模型在未经过专门训练的情况下，取得了仅次于前五名人类选手的优异成绩，获得AI参赛者第一名及金牌级别表现。该模型此前在国际数学奥林匹克（IMO）中也取得金牌，展示了强大的多领域推理能力。OpenAI团队采用了多模型采样与启发式筛选策略，且严格遵守比赛规则，体现了通用推理模型的显著进步。,LLM,OpenAI,"Greg Brockman, Noam Brown",https://mp.weixin.qq.com/s/uKxGx4m_oSu2rQGcgoifgQ
机器之心,2025-08-12 08:15:06,Lumina-mGPT 2.0：自回归模型华丽复兴，媲美顶尖扩散模型,Lumina-mGPT 2.0：基于纯自回归模型的多任务图像生成框架,Lumina-mGPT 2.0由上海人工智能实验室等团队提出，是一款纯解码器自回归模型，支持文生图、图像编辑、可控生成及密集预测等多任务。该模型从零开始独立训练，规避预训练偏差，采用高质量图像分词器和统一多任务框架。通过4位量化和推测式Jacobi采样优化推理效率，生成速度显著提升。实验表明其在文本到图像生成和多任务生成中表现优异，媲美顶尖扩散模型。未来将进一步优化采样速度并扩展多模态理解能力。,Multimodal LLM,Other,"辛毅, 高鹏",https://mp.weixin.qq.com/s/3zcFinrOaK7ZDAojVws5QA
机智流,2025-08-11 23:49:38,HF今日论文| Voost 虚拟试衣， Agent 记忆探索... 12 篇必读论文揭示前沿趋势！,Hugging Face精选论文盘点：GLM-4.5智能体基础模型与Voost虚拟试衣扩散模型,本文盘点了12篇Hugging Face热门论文，重点介绍了智谱AI与清华大学联合发布的GLM-4.5基础模型，具备智能体、推理和编码三大核心能力，性能接近顶级闭源模型。同时介绍了Voost扩散Transformer框架，实现了虚拟试穿与试脱的双向生成，提升了时尚AIGC的真实感。此外，还涵盖了GUI智能体交互、代码推理优化及NeRF交互编辑等前沿技术，展示了AI多领域的最新进展。,Agent,THU,,https://mp.weixin.qq.com/s/-dKc7boidE2nKvcKacEIMQ
机智流,2025-08-11 23:43:43,GLM-4.5 技术报告解读：预训练筑基、中训练提能、专家迭代统一,GLM-4.5系列模型技术报告解读：多阶段训练与专家模型迭代,本文解读了智谱AI与清华大学联合发布的GLM-4.5系列大语言模型技术报告，介绍了其预训练、中训练和后训练的多阶段训练策略。GLM-4.5采用混合专家架构，结合高质量数据采样和创新去重方法，提升了推理、智能体和编码能力。中训练阶段聚焦领域特定任务，后训练阶段通过专家模型迭代进一步强化模型性能，最终在全球模型排名中表现优异。,LLM,THU,,https://mp.weixin.qq.com/s/_waXmFyrCfMABOjeCZRqGw
机器学习POD,2025-08-11 23:35:07,重磅开源！GLM-4.5 ARC 技术报告深度解读,GLM-4.5 ARC基础模型技术报告解读,智谱AI与清华大学联合发布了开源混合专家大语言模型GLM-4.5，聚焦智能体、推理和编码三大核心能力。该模型拥有3550亿参数，在ARC评测基准中表现优异，位列综合排名第三。论文详细介绍了模型架构、训练流程及技术创新，展示了其在统一提升多项能力上的显著进展，推动了开源大语言模型的发展。,LLM,THU,,https://mp.weixin.qq.com/s/VVyezB93wb753CfXBEQADw
智药邦,2025-08-11 23:21:27,JCIM｜Qsarna：用于药物发现的智能化学空间导航在线平台,Qsarna：集成机器学习与分子对接的药物发现虚拟筛选在线平台,本文介绍了由雅盖隆大学与Selvita团队开发的免费在线平台Qsarna，该平台结合传统分子对接与机器学习方法，提供端到端的虚拟筛选工作流程。Qsarna支持基于片段的分子生成，简化药物发现过程，降低使用门槛。平台已成功应用于单胺氧化酶B抑制剂的筛选，发现多种纳摩尔级活性化合物并通过实验验证，推动了药物发现的高效化和普及化。,AI4Science,Other,,https://mp.weixin.qq.com/s/XXdA1_xu6SQ1RZ-avuW71w
智药邦,2025-08-11 23:21:27,AI+靶向RNA小分子药物开发｜砺博生物完成近亿元Pre-A轮融资,砺博生物完成近亿元Pre-A轮融资，聚焦AI辅助靶向RNA小分子药物开发,砺博生物专注于利用AI技术开发靶向RNA的小分子药物，成功完成近亿元人民币Pre-A轮融资。公司基于深圳湾实验室的技术平台，通过AI预测RNA潜在靶点并结合高通量筛选，推动多条创新药管线向临床阶段迈进。该模式旨在突破传统蛋白质靶点药物研发瓶颈，开拓RNA靶点药物新蓝海，聚焦中枢神经系统疾病、癌症及自身免疫性疾病领域。,AI4Science,Other,"周耀旗, 詹剑, 方超, 颜宁",https://mp.weixin.qq.com/s/dkeL-yzq-3P5XzngLPlrJw
智药邦,2025-08-11 23:21:27,AI+年龄相关疾病新型疗法｜Gero与中外制药达成合作，总价值约2.5亿美元,Gero与中外制药合作开发AI驱动的年龄相关疾病新疗法,2025年7月，中外制药与新加坡生物科技公司Gero达成联合研究与许可协议，合作开发针对年龄相关疾病的新型抗体疗法。Gero利用其AI靶点发现平台识别治疗靶点，中外制药则运用专有抗体工程技术进行药物开发。此次合作总价值约2.5亿美元，旨在加速创新药物的发现与商业化，满足年龄相关疾病患者的未被满足需求。,AI4Science,Other,,https://mp.weixin.qq.com/s/lNCPu9GPUpKxWXBE7lwaDg
