公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-04-03 10:05:41,Claude 3.5首战复现21%顶会论文，人类博士无法取代！OpenAI：AI全是草台班子,OpenAI推出PaperBench框架评估AI智能体复现顶尖科研论文能力,OpenAI发布了PaperBench框架，旨在评估AI智能体复现ICML 2024顶尖论文的能力。该框架要求AI从零开始复现20篇优秀论文，包括理解核心文献和开发代码库。结果显示，Claude 3.5 Sonnet以21%的得分领先，但仍未超越人类博士水平。PaperBench包含8316个可评分任务，评估过程由每篇论文作者共同制定标准，确保评估的准确性和权威性。此研究对AI在科研领域的潜力具有重要意义。,AI4Science,OpenAI,None,https://mp.weixin.qq.com/s/JjrJMG_ftSHqDYbc4SOMPA
包包算法笔记,2025-04-03 08:22:35,垂直大模型和workflow是伪命题、是在逆AGI大势开倒车,垂直大模型与工作流的误区分析,本文探讨了AI领域中的一个重要教训，即依靠纯粹算力的通用方法在AI研究中始终占据主导地位。作者指出，当前的AI创业者们正在重复历史错误，过于依赖复杂的工作流，而忽视了模型本身的通用能力。随着AI技术的进步，强大的模型将取代现有的复杂工程设计，推动AI应用的真正价值。文章引用了Rich Sutton的观点，强调了在AI系统中强行植入人类知识的局限性。,LLM,Google,"Rich Sutton, Lukas Petersson",https://mp.weixin.qq.com/s/mOr28E0APCYx6B1ymR6rFA
机器学习算法与自然语言处理,2025-04-03 07:40:36,终于等到免费且开源的DeepResearch！智谱发布AutoGLM沉思，操纵电脑搞科研太玄幻了,智谱发布AutoGLM沉思：开源智能体推动科研新模式,智谱AI在中关村论坛发布了AutoGLM沉思，一个免费开源的智能体产品，旨在提升科研效率。该产品结合了深度研究与操作执行能力，能够自主思考、搜索资料并生成报告，显著简化传统研究流程。与OpenAI的DeepResearch相比，AutoGLM沉思不仅免费，还具备浏览器操作能力，能够自动执行任务，展示了AI在科研领域的潜力和应用前景。,Agent,Other,None,https://mp.weixin.qq.com/s/dbR2bFvjs3JJ6jKNB21UpA
机器学习算法与自然语言处理,2025-04-03 07:40:36,2025美国最新奥数题，让大模型集体翻车，DeepSeek R1平均分也不到5%,评估大型语言模型在2025年美国数学奥林匹克竞赛中的表现,本文探讨了大型语言模型（LLMs）在2025年美国数学奥林匹克竞赛（USAMO）中的表现。尽管这些模型在某些数学基准测试中表现良好，但在USAMO的严格证明题中，所有模型的平均得分不足5%。研究分析了模型的推理过程，识别出常见的失败模式，并指出当前训练方法的不足。未来的研究应关注改进模型的推理能力和逻辑一致性，以提升其在复杂数学问题上的表现。,LLM,Other,None,https://mp.weixin.qq.com/s/F-M4OHr9XKPVktILBaAOdg
机器学习算法与自然语言处理,2025-04-03 07:40:36,CCF-NLP走进高校之“走进乐山师范学院”,CCF-NLP走进高校活动介绍,本文介绍了由中国计算机学会自然语言处理专业委员会（CCF-NLP）发起的“CCF-NLP走进高校”活动，旨在促进高校师生对自然语言处理前沿研究的了解。活动将于2025年4月11日在乐山师范学院举行，邀请多位嘉宾分享在NLP领域的研究成果，包括AI科学研究加速、情绪理解、大语言模型对齐等主题。文章还介绍了活动的流程和参与嘉宾的背景信息。,LLM,Other,"金澎, 张岳",https://mp.weixin.qq.com/s/QCURDZi4YhcloQ9xigLIkA
虎嗅APP,2025-04-03 07:38:27,早报 | 于东来质问永辉店月赚200万不涨工资；小米辟谣雷军致公众的一封信；鸿蒙智行辟谣享界S9追尾；特朗普签署对等关税行政命令,早报：特朗普签署对等关税行政令及企业高管质疑工资问题,本文为虎嗅APP发布的早报，涵盖了多个热点新闻，包括特朗普签署对等关税行政令、于东来质疑永辉超市高管不涨工资的发言、杭州银行行长辞职、沈阳建筑火灾救援情况、比尔·盖茨关于财富传承的观点，以及小米和鸿蒙智行的辟谣事件。此外，软银寻求巨额贷款以加码AI投资，特斯拉交付量暴跌等消息也被提及。,Other,Other,"比尔·盖茨, 特朗普, 于东来, 雷军",https://mp.weixin.qq.com/s/qEmyJ0xrtQ5bArFBRFcOBA
虎嗅APP,2025-04-03 07:38:27,四代宅到底是不是伪命题,第四代住宅市场分析,本文探讨了第四代住宅（四代宅）在中国房地产市场的崛起及其影响。四代宅因其高得房率和大露台设计受到购房者青睐，成为各大城市热销的楼市新宠。文章分析了四代宅的销售数据、市场趋势及其对传统住宅项目的影响，指出其背后的原因包括生活方式的改变和市场需求的变化。随着供应量的激增，四代宅可能会对未来的房地产市场格局产生深远影响。,Other,Other,None,https://mp.weixin.qq.com/s/h5ngPr5Z8LvDsgurwyd0Ow
虎嗅APP,2025-04-03 07:38:27,中学强制女生剪短发，这合理吗？,中学女生短发政策的合理性探讨,本文探讨了中学强制女生剪短发的政策及其合理性。文章分析了这一政策对学生心理、社会性别角色及教育环境的影响，提出了对教育制度和性别平等的反思。通过对相关案例和社会舆论的讨论，作者呼吁对学生个体差异和选择权的尊重，强调教育应以包容和理解为基础。,Other,Other,None,https://mp.weixin.qq.com/s/62La2lt7Oah32_3kZH0Qgw
虎嗅APP,2025-04-03 07:38:27,揭开老铺黄金的神秘面纱,老铺黄金2024年度业绩分析,老铺黄金（HK：06181）于2024年发布业绩公告，显示销售额达98亿港元，同比增长166.4%，净利润14.7亿港元，同比增长254%。公司专注于古法黄金的设计与销售，产品以足金和足金镶嵌为主，后者占比逐年上升，反映消费者对高端工艺的偏好。老铺黄金采用“一口价”定价策略，减少金价波动对业绩的影响，毛利润率持续高于行业平均水平，2023年毛利润率为41.9%。,Other,Other,None,https://mp.weixin.qq.com/s/5vzpet8z8Yq4Zx0z2OrxJg
DrugAI,2025-04-03 03:41:03,Nat. Mach. Intell. | 综述：Transformer与基因组语言模型,综述：Transformer与基因组语言模型的应用与挑战,本文综述了基于transformer架构的基因组语言模型(gLMs)在基因组学中的应用。研究人员借鉴人类语言与基因组生物学之间的类比，探讨了gLMs在无监督预训练任务中的潜力，特别是在零样本和少样本学习方面的能力。文章分析了transformer架构的优势与局限性，并展望了超越transformer的基因组建模未来，为计算生物学家和计算机科学家提供了重要的参考。,AI4Science,Other,None,https://mp.weixin.qq.com/s/zZ5dKF_gPALmaDJOEX67Rg
