标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
"ReasonMed: A 370K Multi-Agent Generated Dataset for Advancing Medical
  Reasoning",ReasonMed：一个370K多智能体生成的数据集，用于推进医学推理研究,LLM,Alibaba,https://arxiv.org/pdf/2506.09513,https://huggingface.co/papers/2506.09513,本文提出了ReasonMed，一种包含37万条高质量医学推理示例的大型数据集，旨在提升医学问答模型的推理能力。该数据集通过多智能体协同验证与错误修正生成，显著提高了推理路径的准确性。基于ReasonMed，作者系统研究了结合详细推理过程与简洁答案总结的训练策略，训练出的模型在多个医学问答基准上超越了现有同类模型，展现了其在知识密集型医学领域的显著优势和广泛应用潜力。,56
"SWE-Factory: Your Automated Factory for Issue Resolution Training Data
  and Evaluation Benchmarks",SWE-Factory：您的自动化工厂用于问题解决训练数据和评估基准,LLM,Other,https://arxiv.org/pdf/2506.10954,https://huggingface.co/papers/2506.10954,本文提出了SWE-Factory，一种自动化流水线，用于高效构建和评估大规模GitHub问题解决数据集，支持训练和测试大型语言模型的软件工程能力。该系统集成了自动搭建评测环境的多代理协作机制、基于退出码的标准化评分方法，以及自动化的测试验证流程。实验证明，SWE-Factory能以低成本高准确率生成有效任务实例，显著减少了传统数据集构建的人工负担。该工具及数据集已开源，助力推动软件问题解决相关研究的发展。,36
Text-Aware Image Restoration with Diffusion Models,基于扩散模型的文本感知图像修复,Diffusion Model,Other,https://arxiv.org/pdf/2506.09993,https://huggingface.co/papers/2506.09993,本文提出了一种文本感知的图像修复方法，旨在同时恢复图像的视觉内容和文字信息。为解决现有扩散模型在修复文字区域时常出现的错误生成问题，作者构建了包含10万张带复杂文字标注的高质量数据集SA-Text，并设计了多任务扩散框架TeReDiff，将文字检测模块与图像修复模型联合训练，实现文字特征的有效融合。大量实验表明，该方法在保持图像质量的同时，显著提升了文字识别准确率，优于现有主流修复技术。,31
VRBench: A Benchmark for Multi-Step Reasoning in Long Narrative Videos,VRBench：用于长篇叙事视频多步推理的基准测试,Multimodal LLM,Shanghai AI Lab,https://arxiv.org/pdf/2506.10857,https://huggingface.co/papers/2506.10857,本文提出了VRBench，这是首个针对长叙事视频中多步推理能力的评测基准。VRBench收录了1010个平均时长1.6小时的长视频，配备了近9500个人工标注的多步问答对及超过3万条带时间戳的推理步骤。通过多阶段筛选和专家审核，保证视频剧情连贯性。该基准设计了结合人工与AI的推理链生成框架，并采用多阶段评价体系，既考察模型的最终答案，也评估推理过程的质量。对多种大型语言模型和视觉语言模型的测试表明，VRBench为推动视频理解中复杂推理研究提供了重要资源和参考。,28
"AniMaker: Automated Multi-Agent Animated Storytelling with MCTS-Driven
  Clip Generation",AniMaker：基于MCTS驱动剪辑生成的自动化多智能体动画故事讲述,Agent,Alibaba,https://arxiv.org/pdf/2506.10540,https://huggingface.co/papers/2506.10540,本文提出了AniMaker，一种基于多智能体协作的自动动画故事生成框架。该系统通过智能搜索策略高效生成多个候选视频片段，并结合专门设计的评估机制，从文本输入中自动制作出连贯且故事一致的多场景、多角色动画。AniMaker在保证视觉和叙事连续性的同时，显著提升了生成质量和效率，优于现有方法，推动了AI动画故事生成向实际应用迈进。,26
"Domain2Vec: Vectorizing Datasets to Find the Optimal Data Mixture
  without Training",Domain2Vec：无需训练即可向量化数据集以寻找最优数据混合,LLM,Other,https://arxiv.org/pdf/2506.10952,https://huggingface.co/papers/2506.10952,本文提出了Domain2Vec，一种将数据集分解为若干“元领域”组合的新方法，通过构建元领域词汇表并利用分类器将数据集表示为域向量。该方法基于数据分布对齐假设，无需训练即可高效找到语言模型预训练的最优数据混合比例。Domain2Vec不仅显著降低了计算成本，还提升了下游任务性能，实验证明其在相同计算预算下能够减少近一半的计算量并平均提升2.83%的性能表现，展现了其在大规模语言模型训练中优化数据混合的实用价值。,18
"Optimus-3: Towards Generalist Multimodal Minecraft Agents with Scalable
  Task Experts",Optimus-3：面向通用多模态Minecraft智能体的可扩展任务专家,Agent,Other,https://arxiv.org/pdf/2506.10357,https://huggingface.co/papers/2506.10357,本文提出了Optimus-3，一种面向Minecraft环境的通用多模态智能体。针对开放世界中任务多样、视觉复杂和数据不足的问题，作者设计了三大关键技术：知识增强的数据生成方法以扩展高质量训练数据；基于任务路由的专家混合架构以减少任务间干扰；以及融合多模态推理的强化学习策略以提升智能体的推理能力。实验结果表明，Optimus-3在多项任务上显著优于现有多模态模型和先进智能体，展示了其在复杂开放环境中实现多功能交互的潜力。,17
Magistral,Magistral,Multimodal LLM,Other,https://arxiv.org/pdf/2506.10910,https://huggingface.co/papers/2506.10910,本文介绍了Magistral，一种基于自主构建的强化学习流程训练的大型语言模型推理系统。与依赖已有模型和数据不同，Magistral完全使用自研模型和基础设施，通过纯强化学习提升了模型的推理能力。实验表明，该方法不仅保持了原模型的多模态理解和指令执行能力，还显著提升了复杂任务的表现。论文还公开发布了Magistral Small模型权重，推动了强化学习在语言理解领域的应用与研究。,16
Discrete Audio Tokens: More Than a Survey!,离散音频标记：不仅仅是综述！,LLM,Microsoft,https://arxiv.org/pdf/2506.10274,https://huggingface.co/papers/2506.10274,本文系统回顾并评测了离散音频编码技术，涵盖语音、音乐及通用音频三个领域，提出了基于编码器-解码器结构、量化方法、训练方式和应用场景的分类体系。通过多项基准测试和消融实验，分析了不同编码器在音频重建、下游任务表现及声学语言建模中的优劣与权衡。研究揭示了当前方法的局限和实际应用中的考虑因素，为未来音频离散表示的研究和应用提供了全面指导和参考。,15
"PosterCraft: Rethinking High-Quality Aesthetic Poster Generation in a
  Unified Framework",PosterCraft：在统一框架下重新思考高质量美学海报生成,Other,Other,https://arxiv.org/pdf/2506.10741,https://huggingface.co/papers/2506.10741,本文提出了PosterCraft，一种统一且模块化的海报生成框架，旨在提升美学海报的设计质量。该方法通过四个阶段的优化流程，包括大规模文本渲染、区域感知微调、美学强化学习和视觉语言联合反馈，实现了文本与视觉元素的高度协调与美观融合。PosterCraft摒弃了传统的固定布局和模块化设计，使模型能够自由探索更具视觉吸引力的海报构图。实验结果显示，该框架在文本渲染准确性、布局连贯性及整体视觉效果上显著优于现有开源方法，接近商业顶尖系统的水平。,14
AutoMind: Adaptive Knowledgeable Agent for Automated Data Science,AutoMind：用于自动化数据科学的自适应知识型智能体,Agent,Other,https://arxiv.org/pdf/2506.10974,https://huggingface.co/papers/2506.10974,本文提出了AutoMind，一种基于大语言模型的自适应智能代理框架，旨在提升自动化数据科学的能力。AutoMind通过整合专家知识库、引入策略性搜索算法以及动态调整代码生成策略，有效解决了现有系统依赖固定流程和编码方式、难以处理复杂任务的问题。实验结果显示，AutoMind在多个数据科学自动化基准测试中表现优越，展现出较高的效率和解决方案质量，推动了自动化数据科学向更智能、灵活方向的发展。,11
