公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
老刘说NLP,2025-10-16 00:54:31,博士在读，已发7篇论文！？,博士生高效发表顶会论文的培养模式与AI科研辅助工具介绍,文章介绍了一位博士生在导师指导下，循序渐进完成7篇顶会顶刊论文的成长经历，强调导师的重要作用。文中还介绍了由上海交通大学技术转化企业推出的AI科研教育品牌“追梦AI”，该品牌通过匹配顶尖导师和提供科研写作辅助工具，帮助科研人员提升论文写作效率和质量，促进学术成果产出。,Other,Other,,https://mp.weixin.qq.com/s/3Dj3ckmK5c3Js5s3ZQEfZA
老刘说NLP,2025-10-16 00:54:31,多模态大模型做目标检测Detect Anything思路及其工程化数据合成路线,多模态大模型在目标检测中的Detect Anything方法及工程化数据合成策略,本文介绍了基于多模态大模型的目标检测方法Detect Anything，重点探讨了其统一坐标预测的建模思路及工程化数据合成路线。该方法结合了Qwen2.5-VL、SpaCy、DINO-X等多种模型，通过特殊token量化坐标，实现视觉任务的序列生成。数据合成方面，利用公开数据集及模型生成数据，结合自然语言处理和开放词汇检测技术，构建了大规模高质量训练数据，提升了模型的检测精度和泛化能力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/GermqJRwxbLuZCVz6dwO_Q
机器之心,2025-10-16 00:51:21,刚刚，谷歌Veo 3.1迎来重大更新，硬刚Sora 2,谷歌发布Veo 3.1 AI视频生成模型，增强音频与叙事控制,谷歌最新AI视频生成模型Veo 3.1发布，提升了音频生成、叙事控制和视听质量，支持多种输入形式及更长视频生成。新版本集成了原生音频功能，简化了音画同步创作流程，适用于企业培训、营销等场景。Veo 3.1可通过Flow平台、Gemini API及Vertex AI访问，支持720p和1080p分辨率，提供更精细的场景编辑与延展能力，推动AI视频创作向更高质量和更强控制力发展。,Other,Other,,https://mp.weixin.qq.com/s/RCDfqh1BmJWX31B0cGbJxA
机器之心,2025-10-16 00:51:21,不再靠「猜坐标」！颜水成团队等联合发布PaDT多模态大模型：实现真正的多模态表征输出,PaDT多模态大模型：基于视觉令牌实现统一的多模态表征输出,颜水成团队联合华南理工大学、新加坡科技研究局I2R研究所及腾讯WeChat Vision提出PaDT模型，通过引入视觉参考令牌（VRTs），实现文本与视觉令牌的无缝交替输出，解决传统多模态大语言模型在空间定位任务中依赖文本坐标带来的格式混乱和语义断裂问题。PaDT在目标检测、实例分割及指代表达等任务上刷新了多项SOTA表现，且以3B参数模型超越了78B参数的InternVL3，展示了其高效且鲁棒的多模态理解能力。,Multimodal LLM,Tencent,颜水成,https://mp.weixin.qq.com/s/fINdv4pNTzNEaqWF4A91bw
新智元,2025-10-16 02:30:17,刚刚，谷歌深夜上新Veo 3.1！网友狂刷2.75亿条，Sora 2要小心了,谷歌发布Veo 3.1视频生成模型，提升叙事与音频控制能力,谷歌于2025年10月发布了旗舰视频生成模型Veo 3.1，增强了叙事和音频控制功能，支持首尾帧及多图参考，实现多人物场景合成和音画同步，视频最长可达148秒，分辨率最高1080p/24fps。该模型已集成Gemini API与Vertex AI，普通用户可通过Flow和Gemini平台体验。Veo 3.1在视频质量和创意编辑上有一定提升，但仍存在部分细节不足，期待未来版本的进一步优化。,Multimodal LLM,DeepMind,,https://mp.weixin.qq.com/s/2qlH4dnTviiWV5XuEUyANA
新智元,2025-10-16 02:30:17,你的下一个「爱豆」不一定是真人，也可以是AI豆,中国移动灵犀智能体：AI生活助手与AI+NFC交互的应用探索,文章介绍了中国移动基于自研大模型「九天」打造的灵犀智能体，作为一个理解用户意图、主动服务的全场景生活助手。通过灵犀智能体，用户可实现自然语言交互，简化操作流程，提升生活效率。同时，灵犀贴贴利用AI+NFC技术实现便捷交互，打通通信、消费与智能生态，推动个性化智能生活体验。文章还展示了四足机器人等具身AI应用，体现了AI与现实生活的深度融合。,Agent,Other,,https://mp.weixin.qq.com/s/sayhoVIMq_y9xxaqb3JcCw
新智元,2025-10-16 02:30:17,谷歌142页报告首发揭秘：90%码农每天用AI超2小时！,谷歌DORA 2025报告：AI在软件开发中的应用现状与团队影响分析,谷歌DORA 2025报告基于近五千名开发者调研，揭示90%的开发者每天使用AI超过2小时，广泛应用于写代码、改bug和写文档等环节。尽管AI提升了生产力和代码质量，但仅24%开发者高度信任AI，形成“信任悖论”。报告指出AI放大团队优势与短板，高效团队借助AI提升效率，低效团队则加剧问题，提出七种典型团队人设，强调AI价值依赖于团队能力。,Other,Other,,https://mp.weixin.qq.com/s/CZyS4wdRfortk79z92jPyQ
机器之心,2025-10-16 02:20:01,苹果发完M5芯片，最开心的是M1钉子户,苹果发布M5芯片，提升AI计算与图形性能,苹果最新发布的M5芯片基于第三代3纳米制程，集成了每个GPU核心的神经加速器，使AI计算性能较M4提升4倍以上。M5在图形性能、CPU多线程性能及神经引擎推理速度上均有显著提升，统一内存带宽达到153GB/s，支持更大规模本地AI模型运行。该芯片将搭载于新款MacBook Pro、iPad Pro及Apple Vision Pro，显著提升AI应用和图形体验。,Other,Other,,https://mp.weixin.qq.com/s/cbbdn-X6GU6BIIvoKEqvRQ
机器之心,2025-10-16 02:20:01,年轻人用AI生成流浪汉吓坏父母，吸引810万人围观，这次玩笑开大了,AI生成流浪汉图像恶搞引发社会关注与警力浪费问题分析,近期，年轻人利用AI图像生成技术制作流浪汉恶搞照片和视频，误导父母及他人，引发恐慌和报警事件，视频在社交平台上获得大量关注。此类恶作剧因制作门槛低且效果逼真，导致社会资源浪费和潜在安全隐患。文章呼吁在享受AI带来的娱乐同时，应注意道德底线，避免引发不必要的困扰和冲突。,Other,Other,,https://mp.weixin.qq.com/s/aOheY3IFjnwPWxH0ZDH2rQ
机器之心,2025-10-16 02:20:01,从掩码生成到「再掩码」训练：RemeDi让扩散语言模型学会自我纠正与反思,RemeDi：具备自我纠正能力的再掩码扩散语言模型,西湖大学MAPLE实验室提出了具备“再掩码”能力的扩散语言模型RemeDi 9B，通过在多步扩散去噪过程中结合再掩码SFT和强化学习训练，模型能够基于置信度识别并修正生成中的错误token，实现自我反思与纠错。RemeDi还支持可变长生成，提升了扩散语言模型的灵活性和文本质量，显著优于现有同类模型。,Diffusion Model,Other,齐国君,https://mp.weixin.qq.com/s/EHO4S057hkOz2jhc_yFNNQ
