公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
减论,2025-08-01 21:34:06,【8.1-arXiv】微软提出Phi-Ground！,2025年8月1日arXiv计算机视觉领域最新研究综述,本文综述了2025年8月1日arXiv计算机视觉领域约125篇论文的精选推荐，涵盖Transformer在轨迹预测、扩散模型与Vision Transformer结合的人类注视路径预测、时空频域运动感知、3D开放集目标检测、半监督伪装目标检测、情感理解与生成、AI生成Talking Heads质量评估、机器人物体可供性分割及多模态大语言模型在多约束规划中的应用等前沿技术，展示了多机构合作推动视觉与多模态AI技术的最新进展。,Agent,Other,,https://mp.weixin.qq.com/s/SCgQZagIp9A6BAczWJt2_A
减论,2025-08-01 21:34:06,【视频arXiv减辑】cs.CV（8月1日）,2025年8月1日计算机视觉领域最新arXiv论文视频摘要,本文为微信公众号“减论”发布的2025年8月1日计算机视觉领域（cs.CV）最新arXiv论文的视频摘要合集。内容主要涉及视觉相关的最新研究进展，包含代码片段和技术实现细节，但未具体展开某一研究主题或成果。,Other,Other,,https://mp.weixin.qq.com/s/mqMaTOzgbat2gd-_-7dUMQ
甲子光年,2025-08-01 19:35:33,这家AI Infra公司为什么做了一个“中国版的E2B”？｜甲子光年,中国首个兼容E2B接口的Agent沙箱平台及其AI基础设施进展,2025年世界人工智能大会上，PPIO发布了兼容E2B接口的Agent沙箱平台，聚焦于解决Agent在安全性、可靠性和性能上的挑战。该平台通过分布式GPU云和安全隔离的沙箱环境，为开发者提供高效、安全的Agent开发环境，推动Agent基础设施从概念验证向规模化应用转型，助力Agent生态的快速发展。,Agent,Other,王艺,https://mp.weixin.qq.com/s/Z8lAOunV0VvRW1PQYUJj7A
新智元,2025-08-01 19:09:55,24岁辍学博士，小扎捧2.5亿薪酬包亲自上门抢人！AI顶薪已让NBA汗颜,AI顶尖人才市场薪酬激增与科技巨头争夺战分析,本文报道了24岁AI天才Matt Deitke在拒绝Meta首次1.25亿美元邀约后，最终以四年2.5亿美元的高薪加盟Meta的故事，反映出当前AI人才市场的激烈竞争。科技巨头如Meta、谷歌、OpenAI等为争夺顶尖AI专家，开出堪比甚至超过NBA顶级球星的薪酬，显示出AI领域人才的稀缺与价值。文章还介绍了Matt Deitke的学术与创业背景，以及AI人才通过专业顾问团博弈薪酬的现象。,Multimodal LLM,"Meta, DeepMind, OpenAI","Mark Zuckerberg, Eric Schmidt, Matt Deitke, Kiana Ehsani, Ilya Sutskever, Daniel Gross",https://mp.weixin.qq.com/s/sRk9MHcoyJh96Qx-6Kc-sw
智药邦,2025-08-01 18:10:06,Nat Rev Chem｜Target 2035计划：大规模生成蛋白质-配体数据，以支持机器学习,Target 2035计划：大规模开放蛋白质-配体数据支持机器学习驱动的化学探针发现,Target 2035计划旨在2025-2030年间通过大规模生成高质量、开放的蛋白质-小分子结合数据集，推动机器学习和人工智能模型的发展，加速无配体先例人类蛋白质的化学探针发现。项目采用DNA编码化合物库筛选和亲和选择质谱技术，建立标准化、ML就绪的AIRCHECK数据库，促进社区协作和算法迭代，最终目标是在2035年前为所有人类蛋白质找到有效调控工具。,AI4Science,Other,,https://mp.weixin.qq.com/s/a22jSTq_LfUUlNdNrB_QOg
智药邦,2025-08-01 18:10:06,2025柏思荟年会12大研发硬核论坛议程新一轮更新｜2025柏思荟“研发&BD”双品牌年会,2025柏思荟年会生物药研发论坛议程及技术前沿综述,2025柏思荟年会之第七届生物药开发者创新大会（BDIC 2025）将于8月21-22日在上海举办，聚焦抗体药与细胞治疗领域的研发与临床技术。大会涵盖12个关键研发环节，包括新靶点探索、抗体发现、双抗设计、CMC开发、免疫原性优化、ADC治疗策略、临床试验设计及细胞治疗产品研发等，汇聚行业专家分享最新技术突破与实战经验，促进生物医药研发创新与国际合作。,Other,Other,"牛张明, 吴海平, 宋文鑫, 诸葛鑫, 康名超, 卢宏韬, 郭嘉聪, 赵新昊, 胡晓斌, 苏志鹏, 滕毓敏, 陈亮, 孝作祥, 张彦丰, 单永强, 黄浩旻, 何云, 涂超, 刘辰, 刘江海, 赵永宏, 王明晗, 王辛中, 乔怀耀, 顾明洋, 秦秋平",https://mp.weixin.qq.com/s/lzp14u3Q-8aw-xxClgNjHA
智药邦,2025-08-01 18:10:06,NVIDIA推出La-Proteina，实现原子级蛋白质生成的突破,NVIDIA发布La-Proteina实现原子级蛋白质结构生成,NVIDIA Research联合牛津大学和Mila–Québec AI Institute推出La-Proteina，一种基于部分潜在蛋白质表示的新方法，实现了从头设计全原子级蛋白质结构及其氨基酸序列。该方法结合变分自编码器和部分潜在流匹配框架，显著提升了蛋白质设计的精度、可扩展性和结构有效性，支持生成多达800个残基的蛋白质，推动了蛋白质设计领域的技术进步。,AI4Science,Other,,https://mp.weixin.qq.com/s/SmQT-pSNJQKIfmvMYRUPiQ
量子位,2025-08-01 17:05:00,这个5亿播放的AI视频，邪乎得平平无奇,AI生成动物监控视频的现状与识别挑战分析,本文介绍了一条在TikTok上播放量超过5亿的AI生成动物蹦床视频，分析了其以假乱真的原因，包括夜间红外监控画质的天然遮掩和选题的猎奇性。文章指出当前AI视频生成技术已能生成短时长高仿真视频，但仍存在物理逻辑和生物特征上的细微缺陷。文中还分享了识别AI视频的简单方法，并讨论了AI视频生成技术的快速发展及其带来的社会影响。,Other,Other,,https://mp.weixin.qq.com/s/x997z1zDcqoD_2AGUVEIng
量子位,2025-08-01 17:05:00,抖音全新推荐大模型RankMixer，参数翻70倍，推理成本不涨,字节跳动抖音推荐大模型RankMixer架构及优化研究,字节跳动团队提出了全新推荐排序模型RankMixer，通过软硬件协同设计，将抖音推荐模型参数规模提升至10亿级别，同时大幅提升GPU算力利用率，实现推理成本不增反降。RankMixer采用Token化特征输入和TokenMixing模块，有效实现跨特征信息交互，提升推荐效果。该模型已在抖音主feed全量上线，带来显著用户时长和业务收益，且推广至字节内部多个业务场景。,Other,ByteDance,,https://mp.weixin.qq.com/s/RewNlyOw0eYKhAcz__GlKg
深度学习自然语言处理,2025-08-01 16:56:17,让MLLM学会主动观察！视觉感知Token引爆多模态进化,视觉感知令牌提升多模态大语言模型的主动观察能力与空间推理性能,本文提出视觉感知令牌（Visual Perception Token）机制，赋予多模态大语言模型（MLLM）自主触发视觉动作的能力，解决传统模型视觉感知被动、难以动态聚焦关键区域及文本幻觉问题。通过区域选择令牌和视觉重编码令牌，模型实现图像局部裁剪和特征动态调制，显著提升空间推理和细粒度识别任务性能。实验表明，20亿参数模型引入令牌后性能超越70亿参数基线，推动MLLM感知智能化发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/Q-koztFS537xRdVmEHwHIQ
