公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-07-08 08:47:35,刚刚，苹果大模型团队负责人叛逃Meta！华人AI巨星+1，年薪飙至9位数,苹果大模型团队负责人Ruoming Pang离职加盟Meta，团队结构调整与AI战略变化,苹果基础模型团队负责人Ruoming Pang因内部对引入第三方模型的分歧及团队士气低落，宣布离职并加入Meta，后者为其提供了高额薪酬。Ruoming Pang曾领导苹果多模态大模型研发，支持Siri等核心功能。其离开引发团队重组，AFM团队由Zhifeng Chen接管。苹果AI战略正面临调整，更多依赖OpenAI和谷歌等外部模型支持，未来发展存在不确定性。,Multimodal LLM,"Meta, OpenAI","Ruoming Pang, John Giannandrea, Mark Zuckerberg, Yuanzhi Li, Anton Bakhtin",https://mp.weixin.qq.com/s/dcNaxbVIY9wsZroa7Vxikw
量子位,2025-07-08 08:40:11,谢赛宁回应团队论文藏AI好评提示词：立正挨打，但是时候重新思考游戏规则了,谢赛宁团队论文藏AI提示词事件及其学术伦理反思,谢赛宁团队一篇论文中被发现藏有用于引导AI审稿给出好评的提示词，事件引发学术界广泛关注。谢赛宁公开道歉并强调共同作者的责任，指出该行为源于学生误解推文内容。事件暴露了AI审稿带来的伦理挑战，呼吁重新审视学术评审规则和加强AI伦理教育，以维护学术诚信和研究信任。,LLM,Other,谢赛宁,https://mp.weixin.qq.com/s/d4DlHLGexqSF5n9ke4psnw
量子位,2025-07-08 08:40:11,开源CUDA项目起死回生，支持非英伟达芯片，濒临倒闭时神秘机构出手援助,开源CUDA兼容项目ZLUDA的复苏及其对非NVIDIA芯片支持的进展,开源项目ZLUDA致力于让非NVIDIA芯片运行CUDA程序，经历AMD停止资助和项目濒临终止后，获得神秘机构支持得以恢复。最新版本增强了对大模型工作负载的支持，重点兼容llm.c、PyTorch等机器学习框架，并改进了准确性和日志系统。团队正努力实现多GPU架构支持，目标在2025年第三季度恢复至此前状态。,LLM,Other,Andrzej Janik,https://mp.weixin.qq.com/s/KtKG-L-Y8stDYxsHurX41A
机器之心,2025-07-08 08:04:10,刚刚，苹果基础模型团队负责人庞若鸣被Meta挖走！加入超级智能团队、年薪千万美元,苹果基础模型团队负责人庞若鸣加盟Meta超级智能团队,苹果基础模型团队负责人庞若鸣离职，加入Meta新成立的超级智能团队，Meta为其提供数千万美元年薪。庞若鸣曾在谷歌工作15年，2021年加入苹果，领导约100人的基础模型团队，负责Apple Intelligence核心基础模型的研发。此次离职反映了AI领域人才争夺激烈，可能引发苹果团队后续离职潮。Meta近期高薪挖角多位顶尖AI专家，强化其AI研发实力。,LLM,"Meta, OpenAI","庞若鸣, Mark Zuckerberg, Alexandr Wang, Daniel Gros, Nat Friedman, Yuanzhi Li, Anton Bakhtin, Tom Gunter",https://mp.weixin.qq.com/s/Ew_O5wQ5Gav3ApUAfIxMTQ
机器之心,2025-07-08 08:04:10,上交研究登Nature大子刊！可微分物理首次突破端到端无人机高速避障,基于可微分物理的端到端无人机高速避障方法研究,上海交通大学与苏黎世大学联合提出了一种融合无人机物理建模与深度学习的端到端自主导航方法。该方法利用低分辨率深度图和简约质点动力学模型，通过可微分物理引擎训练，实现多无人机零通信协同飞行。系统在真实复杂环境中表现出高达90%的导航成功率和显著的飞行速度提升，且无需GPS或VIO定位，具备良好的鲁棒性和机动性。,Embodied AI,Other,"张宇昂, 胡瑜, 宋运龙, 林巍峣, 邹丹平",https://mp.weixin.qq.com/s/6rNSVr5CaeObSB_tjskzPw
机智流,2025-07-08 05:20:38,🔥重磅，马斯克宣布Grok4将在北京时间7月10日本周四上午11:00发布,马斯克宣布Grok4将于7月10日发布,马斯克宣布其新一代产品Grok4将于北京时间2025年7月10日星期四上午11:00正式发布。此次发布备受关注，标志着相关技术或产品的重大进展，但文章未透露更多具体细节。,Other,Other,Elon Musk,https://mp.weixin.qq.com/s/a-6UlDGLQQZ6rqEbpx2Zow
智药邦,2025-07-07 23:55:07,Adv Sci｜上海交通大学庆睿研究组：基于隐空间扩散模型的蛋白质序列设计算法PRO-LDM,基于隐空间扩散模型的蛋白质序列设计方法PRO-LDM研究,上海交通大学庆睿课题组联合香港科技大学（广州）提出PRO-LDM，一种基于隐空间扩散生成模型的蛋白质序列设计算法。该方法通过局部与全局尺度学习氨基酸及序列特征，实现多样性和功能导向的蛋白质设计。模型支持条件与非条件生成，能有效调控序列多样性，并通过绿色荧光蛋白变体设计验证其性能。PRO-LDM具备高效、模块化和泛化能力，推动蛋白质设计领域的深度学习应用。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/T5Bi7w09jqimyG8re8CiLw
智药邦,2025-07-07 23:55:07,Nat Biotechnol｜新加坡国立大学张阳团队：深度学习与物理模拟驱动的蛋白质结构预测新方法,新加坡国立大学张阳团队提出基于深度学习与物理模拟融合的蛋白质结构预测方法D-I-TASSER,新加坡国立大学张阳团队开发了D-I-TASSER，一种结合深度学习与物理模拟的混合蛋白质结构预测方法。该方法通过整合多序列比对、模板识别及深度学习预测的空间约束，辅以迭代穿线组装和分子动力学优化，实现了单结构域及多结构域蛋白质的高精度三维结构预测，且具备探索蛋白质多构象状态的能力。该研究成果发表于2025年Nature Biotechnology。,AI4Science,Other,,https://mp.weixin.qq.com/s/XUTyG4kotUrc1EpjKHOhBA
智药邦,2025-07-07 23:55:07,生成式AI蛋白设计赋能抗衰产品与药物研发｜Foundry完成数千万元Pre-种子轮融资,Foundry BioSciences完成Pre-Seed轮融资，推动生成式AI蛋白设计在抗衰老领域应用,Foundry BioSciences于2025年完成数千万元人民币Pre-Seed轮融资，致力于利用生成式AI蛋白设计技术加速抗衰老产品与药物研发。公司由MIT、普林斯顿和哈佛的科学家联合创办，专注于蛋白质语言模型的构建及其在免疫调节、代谢健康等长寿科学领域的应用。融资将用于技术升级、团队扩充及产业转化，联合晶泰科技推动从算法到自动化实验的高效研发流程，旨在缩短研发周期，推动抗衰老创新疗法和消费品的产业化。,AI4Science,Other,"姜凯议, 柴菁菁, 温书豪",https://mp.weixin.qq.com/s/cH-fYcQFyMPZQD8h4eHnxA
机智流,2025-07-07 23:26:02,腾讯混元3D再升级，上线智能拓扑能力！业界首个美术级3D生成大模型，大幅提升建模效率,腾讯混元3D模型升级，新增智能拓扑能力提升建模效率,腾讯混元3D模型实现升级，新增智能拓扑功能，成为业界首个美术级3D生成大模型。该技术显著提升了3D建模的效率，推动了数字内容创作的智能化进程，助力相关行业的生产力提升。,Other,Tencent,,https://mp.weixin.qq.com/s/M0DEoG6pvVoYIQ8X-AK4Pg
