公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习算法与自然语言处理,2025-05-12 22:56:16,DeepSeek精度效率双提升，华为&信工所提出思维链“提前退出”机制,华为与中科院信工所提出动态提前退出机制提升大模型推理效率与准确率,华为联合中科院信工所提出DEER（动态提前退出推理）机制，通过识别推理过程中的思路转换临界点，动态判断是否提前终止思考生成答案，从而提升大语言模型推理的效率和准确率。该方法无需额外训练，已在多个推理模型和评测集上验证有效，显著减少思维链长度并提高准确率，解决了大模型过度思考的问题，展示了高效推理的新路径。,LLM,Other,,https://mp.weixin.qq.com/s/aOHvlKo5_9b1vi37GXk7pA
量子位,2025-05-13 09:03:27,Manus终于开放注册！每天能免费玩一次,智能体平台Manus开放注册及积分使用情况分析,Manus智能体平台正式开放注册，用户每天可免费获得积分体验服务。平台提供三档会员服务，积分消耗较大导致部分用户认为价格较高。文章还提及智能体行业标准MCP及其竞争者AG-UI协议，强调智能体技术的快速发展和多样化选择。相关产品包括字节跳动的扣子空间和百度的手机端Manus等，显示智能体生态日益丰富。,Agent,ByteDance,张涛,https://mp.weixin.qq.com/s/GgxKdFv2yUAB0c0x2QU5-A
量子位,2025-05-13 09:03:27,Claude1.7万字系统提示词全网刷屏！Karpathy锐评：LLM训练缺乏关键范式,Claude系统提示词泄露及Karpathy关于LLM训练新范式的分析,Claude模型的1.7万字系统提示词被泄露，引发广泛关注。Karpathy指出当前大语言模型训练缺乏关键范式，提出通过系统提示学习模拟人类经验积累，将提示嵌入权重，实现模型的长期记忆和自主反思功能。这一新范式有望推动LLM从被动优化向主动学习转变，促进自主AI系统的发展，但仍存在实现细节和安全性挑战，引发业界热议。,LLM,Other,Andrej Karpathy,https://mp.weixin.qq.com/s/E4-AmuiJP5cP-InHbgQfVg
机器学习算法与自然语言处理,2025-05-12 22:56:16,YSSNLP2025注册开放 | 第二十二届自然语言处理青年学者研讨会全日程公开,第二十二届自然语言处理青年学者研讨会（YSSNLP2025）注册开放及全日程公布,YSSNLP2025将于2025年6月13-16日在大连理工大学举办，旨在促进国内外自然语言处理领域青年学者的学术交流与合作。会议主题聚焦大模型与语言智能，涵盖特邀报告、专题论坛、企业论坛及讲习班等多样活动。此次研讨会由中国中文信息学会主办，汇聚多位知名专家和青年学者，推动产学研结合，助力NLP产业发展与人才培养。,Other,Other,"林鸿飞, 刘知远, 冯骁骋, 陈玉博, 庞亮, 杨敏, 杨亮, 林原, 覃立波, 龚晨, 司加胜, 毛佳昕, 周雨佳, 马为之, 朱琛, 田植良, 王少楠, 王金刚, 王炳宁, 林衍凯, 钱忱, 高莘, 郑值, 邹杰, 林鸿宇, 胡琳梅, 石戈, 涂耿, 曾景杰, 朱余韬, 许侃, 卢俊宇, 白泽文, 吴有霖, 汪志军, 杨琦, 王泽坤, 尹圣迪, 李华阳, 赵莹洲, 李璎旭, 徐童",https://mp.weixin.qq.com/s/ZLFvTzmL1GqtBmtDcXKIxQ
机器学习算法与自然语言处理,2025-05-12 22:56:16,强迫模型自我争论，递归思考版CoT热度飙升！网友：这不就是大多数推理模型的套路吗？,递归思考链（CoRT）提升大语言模型推理能力的技术分析,本文介绍了递归思考链（CoRT）技术，该方法在传统链式思维（CoT）基础上加入递归反思机制，使语言模型能够生成多个替代响应并自我评估选择最佳答案，从而提升推理能力。CoRT通过结构化自我批判和迭代优化，模拟人类反思性思维，已在GitHub获得较高关注度。尽管技术效果显著，但业内观点认为其理念与现有多轮自我反驳机制类似，存在“新瓶装旧酒”的争议。,LLM,Other,,https://mp.weixin.qq.com/s/wmgqAVNCNgQkgW4lpWJdAw
DrugAI,2025-05-13 11:11:50,AIBC2025丨人工智能与生物医药生态大会最新日程（第二版）,2025人工智能与生物医药生态大会最新日程及议题概览,2025人工智能与生物医药生态大会将于6月12-13日在上海举办，聚焦AI在新药研发、蛋白质结构预测、药物设计及生命科学中的应用。大会邀请国内外专家分享AI赋能生物医药的最新进展和实践，涵盖小分子药物设计、蛋白质工程、抗体药物及AI辅助化学合成等多个专题，旨在促进学术与产业交流，加速生物医药技术创新与产业发展。,AI4Science,Other,"徐峻, 邱婧君, 何如意, 周耀旗, 周如鸿, 王如伟, 郑明月, 唐海谊, 姚小军, 郭晶晶, 段宏亮, 萧詠然, 袁琼, 陈红明, 任峰, 李翛然, 卞月珉, 窦登峰",https://mp.weixin.qq.com/s/8_w_CP4rn8-GooSTeyjxgg
量子位,2025-05-13 11:01:16,AI无限生成《我的世界》，玩家动动键盘鼠标自主控制！国产交互式世界模型来了,基于扩散模型的交互式开放世界生成技术及其评测体系,本文介绍了由昆仑万维开发的Matrix-Game交互式世界模型，利用扩散模型实现对《我的世界》等开放世界游戏的实时、高质量生成与用户交互。该模型通过大规模无标签与带标签数据集训练，支持多样化动作控制和物理合理的场景生成，提升了虚拟世界的沉浸感和可控性。文章还提出了GameWorld Score评测体系，综合评估视觉质量、时间一致性和交互可控性，推动交互式世界生成技术的发展。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/WiS9gAP_BbmBQqsoTT2pKw
智药邦,2025-05-13 10:49:30,AIBC2025丨人工智能与生物医药生态大会最新日程（第二版）,2025人工智能与生物医药生态大会最新日程及议题概览,2025人工智能与生物医药生态大会将于6月12-13日在上海举办，聚焦AI技术在新药研发、靶点筛选、分子设计及临床研究中的应用。大会邀请国内外顶尖专家，涵盖蛋白质结构预测、小分子药物设计、抗体药物开发及AI赋能化学合成等多个前沿主题，旨在促进生物医药领域的技术交流与产业合作，加速行业创新发展。,AI4Science,Other,"徐峻, 邱婧君, 何如意, 周耀旗, 周如鸿, 王如伟, 郑明月, 唐海谊, 姚小军, 郭晶晶, 段宏亮, 萧詠然, 袁琼, 陈红明, 任峰, 李翛然, 卞月珉, 窦登峰",https://mp.weixin.qq.com/s/aMOUNQnVgQIpVEk_p2m-Nw
老刘说NLP,2025-05-13 10:48:59,从算法成功转到模型推理：应届生斩获 6 个 offer 的进阶之路,应届生转型模型推理加速的职业发展路径分析,本文分享了一位苏州大学硕士毕业生从计算机视觉算法转向模型压缩与推理加速方向的经历。通过参加行业课程和实战项目，提升了模型推理加速能力，获得多家知名企业offer。文章强调模型推理加速在大模型端侧部署中的重要性，并推荐了由前腾讯高级研究员杨伟光主讲的深度学习模型推理加速课程，适合算法人员、工程人员及在校学生入门该方向。,Diffusion Model,Tencent,"吴建鑫, 杨伟光",https://mp.weixin.qq.com/s/YU8ShzWj28R1JWzyBQATCw
老刘说NLP,2025-05-13 10:48:59,腾讯的Cursor–CodeBuddy深度评测-从代码生成到多文件协作生成的AI开发工具评测,腾讯Cursor–CodeBuddy智能体的多文件协作代码生成工具评测,本文评测了腾讯云最新发布的CodeBuddy智能体Craft，重点分析其在多文件工程化协作和对话式编程中的表现。Craft基于双核架构和MCP协议，支持从需求拆解到代码生成、重构和测试的全流程自主开发，提升复杂项目的自动化编码能力。通过与Cursor Agent的对比，展示了Craft在需求澄清、计划制定及跨文件协作中的优势，特别是在五子棋微信小程序开发案例中的实际应用效果。,Agent,Tencent,,https://mp.weixin.qq.com/s/GCP750Yopw7Tf8KzUpYJgw
AINLP,2025-05-13 09:39:58,火爆全网！《LLM书》.PDF,生成式人工智能指南及大模型技术发展综述,本文介绍了一本关于生成式人工智能的实用指南，重点讲解了Transformer和扩散模型的理论与实践，涵盖项目生命周期中的用例定义、模型选择、微调及部署。文章还推荐了大模型前沿课程，提供大量顶会论文和创新点资源，辅以专业导师一对一指导，助力科研人员提升论文质量和中稿率，推动大模型技术的学习与应用。,LLM,Other,,https://mp.weixin.qq.com/s/dOO8woS_eRYfr_28Ihd3VA
AINLP,2025-05-13 09:39:58,从字节、百川、Bespoke Labs 3个大模型项目，看RL驱动下的Agent技术趋势,基于强化学习的Agent技术趋势及代表性大模型项目分析,本文分析了字节跳动、百川智能和Bespoke Labs三大模型项目在强化学习驱动下的Agent技术发展，探讨了端到端Agent训练与模块化架构的优劣。字节跳动的ReTool通过强化学习优化模型调用代码解释器解决数学推理，百川的ReSearch与ReCall实现多跳检索与多工具自主编排，均展示了Agent在推理过程中自主调用外部工具的能力。文章还对比了OpenAI的端到端Agent训练方法，指出其更高的智能上限和自主演化潜力。,Agent,ByteDance,Richard S. Sutton,https://mp.weixin.qq.com/s/jyZX33A1S2ZI3JyqD6ZZ3A
AINLP,2025-05-13 09:39:58,图解Vllm V1系列3：KV Cache初始化,Vllm V1系列三：KV Cache初始化机制解析,本文详细介绍了Vllm V1中KV Cache初始化的流程及其在Executor与Workers架构中的实现细节。通过分析Executor广播数据、Worker执行命令及KV Cache元数据的计算，阐述了小数据与大数据通信机制的不同处理方式，以及ModelRunner在Worker端的关键作用。文章基于vllm项目代码，系统讲解了KV Cache初始化的核心步骤和设计理念。,LLM,Other,,https://mp.weixin.qq.com/s/QHOU9_LGscCdjaFp8fJn5Q
专知,2025-05-12 23:15:30,【UCSD博士论文】可控且高效的视觉生成,可控且高效的视觉生成方法研究,本文提出了多种提升视觉生成系统可控性与效率的方法，包括基于预训练视觉-语言模型的MaskCLIP用于开放词汇图像分割，DiffusionRig实现个性化面部编辑，Patch-DM通过图像块生成高分辨率图像，以及基于预训练扩散模型的图像修复技术。研究工作致力于构建兼具可控性和高效性的视觉生成系统，促进视觉理解与生成能力的提升。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/4rO4jgyBeGIbr_S_TmHO0g
专知,2025-05-12 23:15:30,美军无人机演进：吸取俄乌战争经验，寻求低成本可消耗系统​​,美军无人机系统转型及低成本可消耗系统战略分析,美陆军正通过“复制者”计划及1500亿美元国防调整法案，推动无人机系统向低成本、可消耗、规模化部署转型，借鉴俄乌战争中低成本无人机的实战经验。该战略强调提升杀伤力，裁撤传统有人平台，发展单向攻击无人机、小型战术无人机及自主无人机蜂群，构建多域作战能力。此举标志着美军无人系统从高成本有人平台向数量优势和自主性系统的根本转变。,Other,Other,,https://mp.weixin.qq.com/s/HuvpBkNIrTCgJL-7uWihQQ
专知,2025-05-12 23:15:30,构建具身智能新范式：人形机器人技术现状及发展趋势综述,人形机器人技术现状与发展趋势综述,本文综述了人形机器人作为具身智能代表的技术现状与发展趋势，涵盖核心零部件、环境感知、步态控制、灵巧操作及人机交互等关键技术，分析了其在智能制造、社会服务等领域的应用及面临的技术瓶颈。文章还展望了多模态大模型、仿真训练平台及安全伦理等未来发展方向，旨在为相关研究提供参考，推动人形机器人技术进步与产业化发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/XCWEVD0nKkwTCfbOBg4n7Q
专知,2025-05-12 23:15:30,【ICML2025】《引入推理于视觉：通过模型融合理解感知与推理》,视觉语言模型中感知与推理能力的跨模态模型融合研究,本文提出一种将视觉语言模型（VLM）与大型语言模型（LLM）推理能力通过参数融合结合的方法，实现无需重新训练即可迁移推理能力。研究发现感知能力主要编码于模型前层，推理能力依赖中后层，融合后所有层均对推理任务贡献显著，感知层级分布基本保持不变。该方法不仅提升多模态模型性能，也为理解感知与推理协同机制提供新视角。相关代码已公开。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/2leK8gCwJua2yNQVFt_Qnw
专知,2025-05-12 23:15:30,必看！百篇“AI+军事” 智能防务报告资料汇编！,AI在军事智能防务领域的应用与发展综述,本文汇编了百余篇关于人工智能在军事领域应用的研究报告和技术综述，涵盖多智能体系统、无人系统、深度学习、强化学习、认知战、网络安全、战术决策支持等多个方向，重点介绍了美军及北约等机构的最新技术进展与战略部署，探讨了AI在未来战争中的作用及挑战，旨在为智能防务领域的研究与实践提供全面参考。,Agent,Other,,https://mp.weixin.qq.com/s/cBNlGCvVWugDsqvTGpGE9w
专知,2025-05-12 23:15:30,2025必看AI干货!《大模型/AIGC/GPT-4/Transformer/DL/KG/NLP/CV AI+X》集合,2025年大模型与人工智能前沿技术综述,本文汇总了2025年在大语言模型、扩散模型、深度学习、知识图谱、因果推理、多模态模型及智能体等领域的重要综述论文和最新研究进展，涵盖了从模型训练、推理优化到应用实践的多方面内容，涉及多所高校博士论文及顶会论文，重点介绍了大语言模型的推理、自我进化、知识蒸馏及多模态融合等核心技术，并附带相关行业报告与经典教程，助力科研人员全面了解当前AI技术发展态势。,LLM,"Meta, OpenAI, THU",,https://mp.weixin.qq.com/s/42Mcr1_hEhix6YRfL_7tYw
机器学习算法与自然语言处理,2025-05-12 22:56:16,18岁天才高中生独登顶刊，AI解锁150万新天体！斯坦福连夜发offer,18岁高中生利用机器学习发现150万个新天体并发表顶级天文学期刊论文,美国18岁高中生Matteo Paz基于加州理工学院的研究，利用机器学习技术分析NASA的2000亿条数据，发现了150万个未知潜在天体，并以唯一作者身份在《The Astronomical Journal》发表论文，获得2025年Regeneron科学人才搜索竞赛一等奖及25万美元奖金。该研究结合AI与天文学，展示了AI在科学探索中的应用潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/_eg_7WKpegPKrSkmw2gE0Q
机智流,2025-05-12 22:53:24,官方版 Qwen3 量化模型正式发布！,官方发布Qwen3量化模型,官方正式发布了Qwen3量化模型，标志着该模型在性能优化和资源效率方面取得了重要进展。量化模型有助于降低计算资源需求，提升模型部署的实用性和普及度，推动大语言模型技术的应用落地。,LLM,Other,,https://mp.weixin.qq.com/s/-WM0cagjc7LsDv6pWh6f1A
机智流,2025-05-12 22:01:07,聊聊MoA（混合智能体架构）：如何激发LLM潜力并掀起语言模型协作革命？,Mixture-of-Agents架构提升大型语言模型协作性能的研究,本文介绍了Together AI团队提出的Mixture-of-Agents（MoA）架构，通过多层次、多模型协作机制显著提升大型语言模型的生成质量。MoA利用提议者与聚合者角色分工，结合提示技术实现无需微调的高效协作，实验在AlpacaEval 2.0等权威基准测试中超越GPT-4，展现了开源模型的潜力和语言模型协作的新方向。,LLM,Other,,https://mp.weixin.qq.com/s/5rJU3mdvl5FQwliBJezy8A
PaperWeekly,2025-05-13 13:06:02,NeurIPS/ICML疯狂收割：时间序列新范式杀疯了！,2024-2025年时间序列分析的新进展与应用综述,本文综述了NeurIPS 2024及ICML等顶级会议中时间序列分析领域的新数据集、评估方法及前沿技术，包括KAN、Mamba、大模型融合及扩散模型的应用。时间序列分析在金融、交通、医疗等多个行业的广泛应用推动了深度学习和自监督预训练方法的发展。文章还介绍了相关公开课程和科研服务，强调时间序列作为活跃研究方向的重要性及其在未来的持续火热。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/WwspUY-5wPRThrsC5Yc-mA
PaperWeekly,2025-05-13 13:06:02,ICLR 2025 | 告别Token丢弃：更适合CoT和多轮对话的长文本推理加速方法,OmniKV：基于层间注意力相似性的长文本推理加速方法,本文提出OmniKV，一种无需丢弃Token且无需训练的长文本推理加速方法。该方法利用Transformer层间注意力的高度相似性，通过动态选择重要Token子集，显著减少KV Cache计算和数据传输开销。OmniKV在Lightllm上实现了1.7倍吞吐量提升，且在多步推理和多轮对话场景中保持无损性能，优于传统丢弃Token的方法，展现出良好的鲁棒性和效率提升。,LLM,Alibaba,,https://mp.weixin.qq.com/s/OBr0wF9kVqs3ZBxSnbmdog
