标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
3D Aware Region Prompted Vision Language Model,[翻译]3D Aware Region Prompted Vision Language Model,16 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.13317v1,http://arxiv.org/abs/2509.13317v1,2509.13317v1,本文提出了一种名为SR-3D的视觉语言模型，能够将单视角二维图像与多视角三维数据通过共享的视觉表示空间连接起来。该模型支持灵活的区域提示，用户可在任意帧上用边界框、分割掩码或直接在三维空间中标注，无需繁琐的多帧标注。通过融合二维特征和三维位置信息，SR-3D实现了跨视角的精准空间理解。大量实验表明，SR-3D在二维和三维任务上均表现优异，且能应用于无三维传感器输入的真实视频中，准确推断空间关系和尺寸信息，展示了其在场景理解中的广泛潜力。
Do Natural Language Descriptions of Model Activations Convey Privileged Information?,模型激活的自然语言描述是否传达了特权信息？,16 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.13316v1,http://arxiv.org/abs/2509.13316v1,2509.13316v1,本文探讨了将大型语言模型内部激活状态转化为自然语言描述的方法，旨在揭示模型的内部工作机制。研究发现，现有的评估数据集无法有效区分描述中包含的是模型内部信息还是输入信息，且生成的描述往往更多反映了用于转述的语言模型自身的知识，而非目标模型的真实激活状态。作者指出，未来需要设计更具针对性的评测标准和实验方法，以准确评估此类描述是否真正提供了对模型内部运行的深入理解。
ReSum: Unlocking Long-Horizon Search Intelligence via Context Summarization,[翻译]ReSum: Unlocking Long-Horizon Search Intelligence via Context Summarization,16 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.13313v1,http://arxiv.org/abs/2509.13313v1,2509.13313v1,本文提出了ReSum，一种通过定期总结上下文信息，实现长期搜索和推理的新方法，有效突破了大型语言模型在处理复杂、多轮查询时的上下文限制。ReSum将历史交互内容压缩为简洁的推理状态，保持对先前发现的记忆，从而支持无限制的探索。结合ReSum-GRPO训练策略，显著提升了模型的推理能力。实验证明，ReSum在多个基准测试中较现有方法平均提升4.5%准确率，经过训练后提升可达8.2%，并在少量训练样本下表现优异，超过了当前开源网页智能体的性能。
WebWeaver: Structuring Web-Scale Evidence with Dynamic Outlines for Open-Ended Deep Research,WebWeaver：用于开放式深度研究的动态大纲构建的网络规模证据结构化框架,16 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.13312v1,http://arxiv.org/abs/2509.13312v1,2509.13312v1,无法生成摘要。
Towards General Agentic Intelligence via Environment Scaling,通过环境扩展迈向通用智能体智能,16 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.13311v1,http://arxiv.org/abs/2509.13311v1,2509.13311v1,无法生成摘要。
Scaling Agents via Continual Pre-training,[翻译]Scaling Agents via Continual Pre-training,16 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.13310v1,http://arxiv.org/abs/2509.13310v1,2509.13310v1,本文针对现有大语言模型在执行复杂任务时表现不足的问题，提出了一种名为“Agentic持续预训练”的新方法，通过在基础模型上持续训练以增强其自主决策和工具使用能力。基于此方法，作者构建了AgentFounder-30B模型，并在多个基准测试中取得了领先成绩，显著提升了模型在多步骤推理和复杂任务中的表现，展示了该方法在打造更强大智能代理系统中的潜力和价值。
WebResearcher: Unleashing unbounded reasoning capability in Long-Horizon Agents,[翻译]WebResearcher: Unleashing unbounded reasoning capability in Long-Horizon Agents,16 Sep 2025,Other,Other,http://arxiv.org/pdf/2509.13309v1,http://arxiv.org/abs/2509.13309v1,2509.13309v1,本文提出了WebResearcher框架，通过将深度研究过程建模为决策过程，帮助AI智能体在长时间任务中持续整合信息，避免单一上下文带来的信息过载和噪声问题。结合WebFrontier数据合成引擎，框架能够生成高质量训练数据，提升智能体主动构建知识的能力。该方法支持多智能体并行协作，实现更全面的探索。实验结果表明，WebResearcher在多个复杂任务上表现优异，超越了现有领先系统，展现出强大的自主深度研究和推理能力。
WebSailor-V2: Bridging the Chasm to Proprietary Agents via Synthetic Data and Scalable Reinforcement Learning,WebSailor-V2：通过合成数据与可扩展强化学习弥合与专有智能体的鸿沟,16 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.13305v1,http://arxiv.org/abs/2509.13305v1,2509.13305v1,无法生成摘要。
Image Realness Assessment and Localization with Multimodal Features,基于多模态特征的图像真实性评估与定位,16 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.13289v1,http://arxiv.org/abs/2509.13289v1,2509.13289v1,本文提出了一种基于多模态特征的框架，用于客观评估AI生成图像的真实感并定位视觉不一致区域。该方法利用训练有素的视觉-语言模型生成的文本描述，替代人工标注，既实现了整体真实感的量化，也识别出局部不真实区域。实验结果表明，该方法显著提升了真实感预测的准确性，并生成了有效区分真实与不真实区域的密集真实感图，有助于提升生成图像的质量和实用性。
Shapes of Cognition for Computational Cognitive Modeling,用于计算认知建模的认知形态,16 Sep 2025,Agent,Other,http://arxiv.org/pdf/2509.13288v1,http://arxiv.org/abs/2509.13288v1,2509.13288v1,本文提出了“认知形态”这一新范式，用于构建具备语言能力的智能代理的计算认知模型。该方法通过记忆和运用多种知识类型的典型模式，帮助代理像人类一样简化复杂情境，实现习惯性行为、类比推理和认知负荷最小化。面对异常情况，代理可通过在线学习或寻求帮助等方式调整应对。文章强调了具体的建模目标和策略，致力于开发可解释、可扩展且可信赖的智能系统。该范式不仅适用于语言智能体，也为知识驱动和混合人工智能方法提供了新的发展思路。
ChartGaze: Enhancing Chart Understanding in LVLMs with Eye-Tracking Guided Attention Refinement,ChartGaze：利用眼动追踪引导的注意力优化提升多模态大语言模型的图表理解能力,16 Sep 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2509.13282v1,http://arxiv.org/abs/2509.13282v1,2509.13282v1,本文提出了ChartGaze，一种基于眼动追踪数据的新方法，旨在提升大型视觉语言模型（LVLMs）对图表的理解能力。通过收集人类在图表推理任务中的注视点，作者发现现有模型的注意力常偏离关键区域，影响准确性和解释性。为此，论文引入了注视引导的注意力调整策略，使模型的关注点更贴近人类视线。实验结果显示，该方法在多个模型上均提升了回答准确率和注意力一致性，验证了融合人类视线信息对增强图表理解效果的有效性。
RepIt: Representing Isolated Targets to Steer Language Models,RepIt：表示孤立目标以引导语言模型,16 Sep 2025,LLM,Other,http://arxiv.org/pdf/2509.13281v1,http://arxiv.org/abs/2509.13281v1,2509.13281v1,无法生成摘要。
