公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
具身智能之心,2025-11-14 00:59:52,具身智能年度盛会！完整议程公开，VLA、世界模型与RL三大研讨会同期开讲,2025中国具身智能机器人大会议程及关键技术进展综述,2025中国具身智能机器人大会（EAIRCon 2025）将于11月19日在深圳举办，聚焦具身智能机器人领域的最新技术与产业发展。大会设有主论坛、专题论坛及多个研讨会，涵盖人形机器人、机器人模仿学习与强化学习、具身世界模型及具身VLA大模型技术。多位行业专家和学者将分享前沿研究成果，探讨具身智能机器人迈向通用智能的挑战与机遇，推动机器人与具身智能技术的深度融合与产业化。,Embodied AI,Other,"龚伦常, 熊蓉, 王佳楠, 江磊, 黄思远, 苏洋, 曹巍, 张国仁, 莫一林",https://mp.weixin.qq.com/s/meyroDv3LDI_u6ogD1cnRA
具身智能之心,2025-11-14 00:59:52,港科大等团队提出WMPO：基于世界模型的VLA策略优化框架,基于世界模型的视觉-语言-动作策略优化框架WMPO,香港科技大学与字节跳动Seed团队提出WMPO，一种基于高保真像素级世界模型的视觉-语言-动作（VLA）策略优化框架。该方法通过在“想象”空间生成轨迹，支持无真实环境交互的on-policy强化学习，显著提升样本效率、任务性能和泛化能力。核心创新包括像素空间轨迹生成、策略行为对齐及长轨迹生成技术，避免了传统方法的分布错位和样本效率低下问题。实验验证显示WMPO在多项机器人操作任务中优于现有基线。,Embodied AI,ByteDance,Fangqi Zhu,https://mp.weixin.qq.com/s/oKJqK9VxAlUzjIoKlPO8tQ
具身智能之心,2025-11-14 00:59:52,头部的具身公司，正在投资其它公司了......,具身智能领域头部公司投资布局分析,本文介绍了具身智能产业中领先企业通过投资和收购创业公司，布局上下游关键技术和供应链的现状。以智元机器人、银河通用、星海图、逐际动力等为例，展示了它们在工业物流机器人、高性能电机、陪伴养老机器人等细分领域的投资情况，反映出具身智能产业链的紧密融合与发展趋势。,Embodied AI,Other,,https://mp.weixin.qq.com/s/7tOb8AUHqfaTtF-x72xlcg
具身智能之心,2025-11-14 00:59:52,李飞飞3D世界模型公测，网友已经玩疯了,李飞飞团队发布多模态3D世界生成与编辑模型Marble,李飞飞创立的World Lab推出了名为Marble的3D世界生成模型，支持通过文本、图片、视频等多模态输入快速生成和编辑高保真3D场景。该模型降低了3D建模门槛，允许用户沉浸式体验和导出多种格式，支持空间布局自定义及动态交互功能。Marble是朝向具备生成、多模态和交互能力的空间智能世界模型迈出的重要一步，未来将重点发展虚拟环境中的实时交互。,Embodied AI,Other,李飞飞,https://mp.weixin.qq.com/s/V4_FRfsJJeY6CNzUsuuGVw
量子位,2025-11-14 02:03:28,雷军下铺的兄弟，创业家务机器人,崔宝秋创业家务机器人，推动具身智能发展,崔宝秋，曾任小米副总裁及技术委员会主席，离开小米后投身家务机器人创业，聚焦具身智能领域。他将AIoT与云计算、大数据、人工智能技术融合，致力打造能走进千家万户的智能机器人。此前，他还担任RISC-V芯片公司进迭时空的首席技术顾问，体现其对开源芯片架构的支持。崔宝秋与雷军的多年合作经历，奠定了其在中国AI和智能硬件领域的重要地位。,Embodied AI,Other,"崔宝秋, 雷军",https://mp.weixin.qq.com/s/cyctmaZWRsaiJMLWNnbMMw
量子位,2025-11-14 02:03:28,AI Coding最贵300人：2年2050亿估值，刚又被塞了160亿,AI编程工具Cursor完成23亿美元D轮融资，估值达293亿美元,AI编程软件Cursor在两年内估值迅速攀升至293亿美元，完成23亿美元D轮融资，投资方包括谷歌和英伟达。Cursor团队规模超过300人，年化收入突破10亿美元，产品通过自研模型Composer提升代码生成效率，已被全球数百万开发者及多家大型企业采用。Cursor专注于提升顶尖开发者的效率，深度嵌入企业级开发流程，展现出强劲的市场需求和增长潜力。,LLM,Other,Nat Friedman,https://mp.weixin.qq.com/s/cyk0xsTA5PP9FF5dE14UFA
量子位,2025-11-14 02:03:28,"破解多模态大模型“选择困难症”！内部决策机制首次揭秘：在冲突信息间疯狂""振荡""",多模态大语言模型中模态跟随行为的动态决策机制研究,本文提出了一个新的框架，将多模态大语言模型在处理冲突信息时的模态跟随行为分解为相对推理不确定性和固有模态偏好两部分。通过构建可控玩具数据集和基于输出熵的不确定性度量，研究揭示了模型在模糊区域内预测答案的振荡现象，提供了模型选择行为的机制性解释。该研究有助于更准确地理解和量化多模态模型的内部决策过程。,Multimodal LLM,Other,"王帝, 胡丽杰",https://mp.weixin.qq.com/s/Uhv2YognuVd9IKwAlnOeDw
机器之心,2025-11-14 01:32:54,LeCun在Meta的最后论文？还是共同一作，LeJEPA：JEPAs理论拼图补完,LeJEPA：基于理论的稳定可扩展自监督学习框架,本文介绍了Meta团队提出的LeJEPA框架，针对联合嵌入预测架构（JEPA）训练中表征崩溃问题，提出了基于各向同性高斯分布的理论指导和新颖的分布匹配目标SIGReg。LeJEPA无需复杂启发式方法，具备简洁、高效、稳定的训练特性，在多种架构和数据集上表现优异，推动了自监督学习的理论与实践发展。,Other,Meta,Yann LeCun,https://mp.weixin.qq.com/s/b0gDyBvTqe-m_TERTOITMw
机器之心,2025-11-14 01:32:54,FDA对偶锚点：模型知识迁移的新视角——从参数空间到输入空间,FDA框架：基于功能对偶锚点的多任务模型知识迁移方法,本文提出FDA（Model Merging with Functional Dual Anchors）框架，通过将专家模型的任务知识从参数空间映射到输入空间的对偶合成输入点，实现多任务模型的高效融合。FDA利用输入空间的联合梯度诱导优化路径，提升了多任务模型的性能和鲁棒性。实验验证了FDA在视觉和自然语言模型上的优越表现及其对超大规模模型的扩展能力，为模型融合提供了新的视角和方法。,LLM,Other,"施柯煊, 温研东, 刘威杨",https://mp.weixin.qq.com/s/KssulRec4pP5gXkZrZ4Kxg
DASOU,2025-11-14 03:50:09,来了，罗福莉C位亮相小米，离职DeepSeek后首次官宣,罗福莉加盟小米MiMo团队，推动空间智能与AGI研发,罗福莉正式加入小米，担任MiMo团队负责人，致力于推动多模态空间智能的发展，连接感知、推理、生成与行动能力，迈向通用人工智能（AGI）。她此前在DeepSeek和阿里巴巴达摩院有丰富的深度学习和NLP研究经验，参与多项重要模型研发。小米MiMo项目聚焦空间智能，旨在实现信息AI与物理AI的融合，契合小米的生态布局。此次官宣标志着小米在AGI领域的战略升级。,AGI,Alibaba,"罗福莉, 雷军, 李飞飞",https://mp.weixin.qq.com/s/1WTQ5wf6SP-h9BA-bE8jJg
