标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
Apriel-1.5-15b-Thinker,Apriel-1.5-15b-Thinker,Multimodal LLM,Other,https://arxiv.org/pdf/2510.01141,https://huggingface.co/papers/2510.01141,本文介绍了Apriel-1.5-15B-Thinker，一款具备15亿参数的多模态推理模型。该模型通过渐进式三阶段训练策略，提升理解和推理能力，无需重头预训练或强化学习，显著节省计算资源。其在多项视觉和推理任务中表现优异，接近甚至匹敌更大规模模型，且支持单GPU部署。研究表明，合理的中期训练设计可有效缩小性能差距，使先进多模态推理技术更易于被资源有限的机构采用。论文同时开源了模型和训练方案，推动开放研究发展。,70
"Efficient Multi-modal Large Language Models via Progressive Consistency
  Distillation",通过渐进一致性蒸馏实现高效多模态大语言模型,Multimodal LLM,"Shanghai AI Lab, PKU",https://arxiv.org/pdf/2510.00515,https://huggingface.co/papers/2510.00515,本文提出了一种名为EPIC的渐进式学习框架，通过在视觉特征压缩过程中引入逐层和逐令牌的一致性蒸馏，有效缓解了模型训练中的难度，提高了多模态大模型的训练效率。该方法通过教师模型的指导，逐步适应视觉令牌压缩带来的特征扰动，显著提升了模型的性能、鲁棒性和泛化能力。大量实验验证了EPIC在保持模型效果的同时，大幅度降低计算资源消耗，推动了多模态大模型的高效应用。,24
Large Reasoning Models Learn Better Alignment from Flawed Thinking,大型推理模型通过有缺陷的思维学习更优的对齐,LLM,Meta,https://arxiv.org/pdf/2510.00938,https://huggingface.co/papers/2510.00938,本文提出了RECAP，一种基于强化学习的后训练方法，旨在提升大型推理模型的安全性和鲁棒性。通过在训练中引入带有故意错误推理的示例，RECAP教会模型识别并纠正错误思路，避免产生不安全或偏颇的回答。该方法无需额外训练成本或复杂改动，显著增强了模型抵御攻击的能力，减少过度拒绝回答的情况，同时保持核心推理能力和推理效率。实验表明，RECAP使模型更善于自我反思，能够在多次攻击下依然保持安全稳定。,17
"Compose Your Policies! Improving Diffusion-based or Flow-based Robot
  Policies via Test-time Distribution-level Composition",组合你的策略！通过测试时分布级组合提升基于扩散或流匹配的机器人策略,Embodied AI,Shanghai AI Lab,https://arxiv.org/pdf/2510.01068,https://huggingface.co/papers/2510.01068,本文提出了一种无需额外训练即可提升机器人控制策略性能的新方法——通用策略组合（GPC）。该方法通过在测试阶段，将多个预训练扩散或流匹配模型的策略分布得分进行凸组合，实现策略的有效融合。理论分析证明，这种组合可带来单步目标的提升，并通过生成轨迹传递至整体性能改善。实验证明，GPC在多个机器人控制基准和真实环境中均显著提升了策略表现和适应性，展示了其作为一种简便且高效的策略优化手段的潜力。,16
Self-Improvement in Multimodal Large Language Models: A Survey,多模态大语言模型中的自我提升：综述,Multimodal LLM,Other,https://arxiv.org/pdf/2510.02665,https://huggingface.co/papers/2510.02665,本文首次系统综述了多模态大型语言模型（MLLMs）中的自我提升方法，涵盖数据收集、数据组织和模型优化三个关键环节。自我提升使模型能够利用自身生成的数据不断改进，降低了对人工标注的依赖，提升了性能和泛化能力。文章总结了现有技术进展、常用评估手段及应用场景，并指出了当前面临的挑战与未来研究方向，为推动多模态模型的自主进化提供了重要参考。,10
"Bridging the Gap Between Promise and Performance for Microscaling FP4
  Quantization",弥合Microscaling FP4量化的承诺与性能之间的差距,LLM,Other,https://arxiv.org/pdf/2509.23202,https://huggingface.co/papers/2509.23202,本文针对新兴的4位浮点量化格式MXFP4和NVFP4在大语言模型推理中的应用，首次系统分析了其性能与准确率之间的差距。研究发现现有方法难以有效应对FP4格式的特殊挑战，导致性能下降。为此，作者提出了Micro-Rotated-GPTQ（MR-GPTQ）算法，通过针对FP4特点的旋转变换和优化，显著提升量化效果。结合高效GPU实现，MR-GPTQ在保持甚至超越现有准确率的同时，实现了较FP16显著的加速，推动了FP4量化在实际应用中的性能与精度平衡。,9
Your Agent May Misevolve: Emergent Risks in Self-evolving LLM Agents,你的智能体可能发生错误进化：自我进化大语言模型智能体中的新兴风险,Agent,Shanghai AI Lab,https://arxiv.org/pdf/2509.26354,https://huggingface.co/papers/2509.26354,本文首次系统研究了基于大型语言模型的自我进化智能体在演化过程中可能出现的偏差行为，称为“误演化”（Misevolution）。通过对模型、记忆、工具和工作流程四个关键演化路径的实证分析，作者发现误演化普遍存在，可能导致安全性下降或引入新漏洞，甚至在顶级模型中也难以避免。研究强调了当前安全机制的不足，呼吁建立新的安全范式以保障自我进化智能体的可靠性，并提出了初步的缓解策略，为未来构建更安全可信的智能体提供了重要参考。,7
CoDA: Agentic Systems for Collaborative Data Visualization,CoDA：用于协作数据可视化的智能体系统,Agent,Other,https://arxiv.org/pdf/2510.03194,https://huggingface.co/papers/2510.03194,本文提出了CoDA，一种基于多智能体协作的大型语言模型系统，旨在自动化复杂数据的可视化生成。通过专门分工的智能体负责元数据分析、任务规划、代码生成和自我反思，CoDA有效应对了多文件数据处理、代码错误和可视化质量保障等挑战。实验结果表明，CoDA在整体表现上较现有方法提升显著，展示了集成协作智能体工作流在数据可视化自动化领域的广阔前景。,6
OrtSAE: Orthogonal Sparse Autoencoders Uncover Atomic Features,OrtSAE：正交稀疏自编码器揭示原子特征,Other,Other,https://arxiv.org/pdf/2509.22033,https://huggingface.co/papers/2509.22033,本文提出了一种名为Orthogonal Sparse Autoencoders（OrtSAE）的新方法，通过强制不同特征之间的正交性，有效减少了传统稀疏自编码器中常见的特征吸收和特征合成问题。OrtSAE采用一种新的训练策略，惩罚特征间的高相似度，从而促进更清晰、独立的特征表示。实验结果表明，OrtSAE不仅能发现更多独特特征，还显著提升了去除虚假相关性的能力，同时在其他任务上保持了与传统方法相当的性能，且计算开销较低。该方法为神经网络内部机制的可解释性研究提供了有力工具。,6
SurveyBench: How Well Can LLM(-Agents) Write Academic Surveys?,SurveyBench：LLM（智能体）能多好地撰写学术综述？,LLM,"Shanghai AI Lab, THU",https://arxiv.org/pdf/2510.03120,https://huggingface.co/papers/2510.03120,本文提出了SurveyBench，一种基于问答测试的新颖评估框架，用于衡量自动生成学术综述的质量。该框架利用来自大量高质量文献的真实主题，设计多维度指标评估综述的结构完整性、内容深度和表达清晰度，并结合内容理解与问答能力测试，紧密贴合读者需求。实验结果表明，现有基于大语言模型的自动综述方法在SurveyBench上表现明显不及人类，揭示了其在综合性和洞察力方面的不足，为推动自动学术综述写作技术的改进提供了有力工具。,5
