公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器学习算法与自然语言处理,2025-09-17 00:35:18,谷歌靠NanoBanana超越ChatGPT！登顶苹果AppStore第一，玩疯了玩疯了,谷歌Nano Banana助力Gemini应用登顶多国AppStore,谷歌推出的图像生成工具Nano Banana因其易用性和免费特性，成为推动多模态大语言模型Gemini爆发增长的关键因素。Nano Banana在短时间内新增用户2300万，编辑图片超过5亿张，助力Gemini在美国、印度、加拿大等多个国家的苹果AppStore登顶。DeepMind CEO哈萨比斯及业界人士高度评价Nano Banana的表现，文章还总结了多种实用的提示词玩法，展示了其在图像生成和编辑领域的广泛应用。,Multimodal LLM,DeepMind,哈萨比斯,https://mp.weixin.qq.com/s/QEMjABniQUanj8uI290H6w
机器学习算法与自然语言处理,2025-09-17 00:35:18,郑理@武汉大学：多模态情感与修辞理解：从细粒度分析到大模型赋能,多模态情感与修辞理解：细粒度分析与大模型应用,本报告由武汉大学郑理博士主讲，聚焦情感计算中的多模态情感识别、修辞理解及推理问题。通过将情感计算任务细分为感知、理解和推理三个层级，探讨文本、图像、语音的情绪识别，隐喻夸张检测及情绪原因抽取等关键技术，旨在解决多模态语义错位和修辞隐含性等挑战，推动大模型在情感计算领域的应用与发展。,Multimodal LLM,Other,"郑理, 涂耿",https://mp.weixin.qq.com/s/gfjF__e2goW7AtvJ71v5xw
机器学习算法与自然语言处理,2025-09-17 00:35:18,LLMInference高效Debug方法汇总,基于vLLM的分布式大语言模型推理调试方法总结,本文介绍了在复杂的LLM推理框架中，尤其是分布式推理系统中常用的高效调试技巧。内容涵盖日志打印优化、remote pdb远程调试工具的使用，以及性能分析工具如nsys和torch profiler的应用，旨在帮助开发者更好地定位和解决推理过程中的问题，提升调试效率和系统性能。,LLM,Other,,https://mp.weixin.qq.com/s/tZ7WljIdNkHlPIvC-UVfTg
机器学习算法与自然语言处理,2025-09-17 00:35:18,全新开源模型复现o3视觉推理，无需大量训练即可实现深度思考,Mini-o3模型实现长周期多轮视觉推理的开源复现,本文介绍了由字节跳动与香港大学团队联合开发的Mini-o3模型，该模型通过冷启动监督微调和强化学习微调，实现了无需大量训练资源即可进行数十轮深度视觉推理。核心创新包括视觉探测数据集VisualProbe、多样化推理策略的迭代数据收集及超轮次掩码策略，显著提升了视觉搜索任务的交互轮次和准确率，突破了现有视觉语言模型在多轮交互和复杂任务处理上的限制。,Multimodal LLM,ByteDance,,https://mp.weixin.qq.com/s/5iI27FK5JBX0RhTpAsNdXA
机器之心,2025-09-17 00:07:08,刚刚，李飞飞空间智能新成果震撼问世！3D世界生成进入「无限探索」时代,李飞飞团队发布持久存在的3D世界生成模型Marble,斯坦福大学教授李飞飞的创业公司World Labs推出了空间智能模型Marble，能够基于单张图片或文本提示生成持久存在且可自由导航的3D世界。该模型支持多样化风格和更大规模的场景生成，用户可通过浏览器零成本探索，并导出高斯点云用于下游应用。Marble在几何结构和风格一致性方面取得显著进展，推动了3D内容创作和空间智能的发展。,Embodied AI,Other,李飞飞,https://mp.weixin.qq.com/s/-hw_l9Pk72IIify0WUYZJA
机器之心,2025-09-17 00:07:08,突破单链思考上限，清华团队提出原生「并行思考」scale范式,清华团队提出原生并行思考范式以提升大语言模型推理能力,清华大学AIR团队针对大语言模型在顺序推理中的“隧道视野”瓶颈，提出了ParaThinker框架，实现模型在一次推理中并行生成多条思路并融合，突破了单链思考的性能极限。该方法通过专用可控Token、思维嵌入和两阶段注意力掩码确保多路径推理的多样性和独立性，显著提升了推理效率和质量，适用于复杂开放式任务，优于传统多数投票策略。,LLM,THU,"Hao Wen, Yifan Su, Feifei Zhang, Yunxin Liu, Yunhao Liu, Ya-Qin Zhang, Yuanchun Li",https://mp.weixin.qq.com/s/jkDVYxiuplNrFfZYKLjkxg
深度奇点,2025-09-16 22:09:53,Chem. Sci. | 数据驱动的有机合成条件优化：智能推荐试剂、温度与当量比,基于数据驱动的有机合成条件优化框架QUARC,本文介绍了QUARC框架，通过大规模专利数据库训练，利用图神经网络和分子指纹模型，实现了有机合成中试剂种类、反应温度及当量的联合预测。QUARC在多个任务和反应类别中优于传统基线，尤其在条件复杂的交叉偶联反应中表现突出，为自动化合成和实验条件优化提供了有效支持。,AI4Science,Other,,https://mp.weixin.qq.com/s/72LYqUxkyzOjtFl6x2Vjcg
DrugAI,2025-09-16 22:06:52,Nat. Methods | GRASP：整合多样实验信息助力蛋白质复合物结构预测,GRASP：融合多源实验数据的蛋白质复合物结构预测方法,GRASP是一种通用框架，能够高效整合残基对约束和界面约束等多种实验信息，提升蛋白质复合物结构预测的准确性。该方法在模拟和真实数据中均优于现有技术，特别是在抗原–抗体复合物预测中表现突出。GRASP支持多源约束联合建模，并展示了在近细胞条件下解析线粒体蛋白互作网络的潜力，为复杂蛋白质互作的结构解析提供了新工具。,AI4Science,Other,,https://mp.weixin.qq.com/s/0gnVmPGFMeZLmrYhcjup5A
深度学习自然语言处理,2025-09-17 02:28:12,腾讯提出SPO，告别Group,腾讯提出Single-stream Policy Optimization提升大语言模型强化学习效率,本文介绍了腾讯团队提出的Single-stream Policy Optimization（SPO）方法，旨在解决现有组基策略梯度方法（如GRPO）在大语言模型强化学习中的退化组和同步瓶颈问题。SPO通过单流策略梯度范式，结合持续价值跟踪、全局优势归一化和优先级采样，实现了更稳定、高效的训练。实验证明，SPO在数学难题基准和Agentic训练中显著提升了性能和吞吐量。,LLM,Tencent,,https://mp.weixin.qq.com/s/fTLKbcdKA_UebMXspftzCg
AI研究前瞻,2025-09-17 02:15:30,9.17-1|大规模多模态多领域4D数据集，世界模型建模；大规模可模拟室内场景数据集；具身场景中推理和导航；VLM中视觉反思机制,OmniWorld: 大规模多模态多领域4D数据集及其在具身智能中的应用,本文提出了OmniWorld数据集，涵盖多领域、多模态的4D世界建模数据，包含自采集的合成数据与多个公共数据集，支持空间几何与时间动态的联合建模。通过设计多模态标注管线和构建挑战性基准，评估了当前3D几何预测与摄像机控制视频生成模型的性能，验证了OmniWorld在提升模型泛化性和鲁棒性方面的有效性。该数据集推动了具身智能和场景理解领域的发展，揭示了现有模型的瓶颈与未来改进方向。,Embodied AI,Shanghai AI Lab,,https://mp.weixin.qq.com/s/IyiMY-50tJeNlNNMOE8UcA
