标题,中文标题,发布日期,领域分类,研究机构,PDF链接,论文链接,arXiv ID,简明摘要
H$^{\mathbf{3}}$DP: Triply-Hierarchical Diffusion Policy for Visuomotor Learning,H$^{3}$DP：用于视觉运动学习的三层次扩散策略,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07819v1,http://arxiv.org/abs/2505.07819v1,2505.07819v1,本文提出了一种名为H³DP的三层次分层扩散策略，用于提升机器人视觉-运动学习的效果。该方法通过结合深度信息组织输入、构建多尺度视觉特征以及分层生成动作，有效强化了视觉感知与动作预测的耦合。实验结果表明，H³DP在44个模拟任务中平均提升了27.5%的性能，并在4个复杂的双手操作真实任务中表现出显著优势，展示了其在机器人精细操控中的潜力和实用价值。
DanceGRPO: Unleashing GRPO on Visual Generation,DanceGRPO：在视觉生成中释放GRPO的潜力,12 May 2025,Diffusion Model,Other,http://arxiv.org/pdf/2505.07818v1,http://arxiv.org/abs/2505.07818v1,2505.07818v1,本文提出了DanceGRPO，一种首创的统一强化学习框架，成功将群体相对策略优化方法应用于视觉生成任务。该方法兼容多种生成模型和任务类型，包括图像与视频的生成，显著提升了生成质量和训练稳定性。实验证明，DanceGRPO在多个评价指标上较现有方法提升显著，尤其在复杂视频生成和稀疏反馈学习方面表现突出。该工作为强化学习与视觉内容生成的结合提供了有效路径，推动了人类反馈驱动的视觉生成技术发展。
Pixel Motion as Universal Representation for Robot Control,Pixel Motion作为机器人控制的通用表示,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07817v1,http://arxiv.org/abs/2505.07817v1,2505.07817v1,本文提出了LangToMo，一种结合视觉、语言和动作的双系统机器人控制框架。该方法通过预测像素级运动序列作为中间表示，从单帧图像和文本指令出发，指导机器人执行任务。像素运动作为一种通用且易解释的表示，可通过自监督学习从大规模视频数据中获得，支持高效训练。系统将高层次的运动生成与低层次的动作映射分离，实现灵活且可扩展的控制策略。该框架有效连接了语言指令与机器人动作，提升了机器人在多样环境下的适应能力和泛化性能。
"Imagine, Verify, Execute: Memory-Guided Agentic Exploration with Vision-Language Models","Imagine, Verify, Execute：基于视觉-语言模型的记忆引导智能体探索框架",12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07815v1,http://arxiv.org/abs/2505.07815v1,2505.07815v1,本文提出了一种名为IVE的探索框架，结合视觉-语言模型，通过“想象、验证、执行”三步模拟人类好奇心驱动的探索过程。IVE将视觉信息转化为语义场景图，预测新场景的物理可行性，并生成可执行动作序列。实验表明，IVE在模拟和真实环境中实现了更丰富多样的探索，显著提升了状态访问的多样性，并促进了后续任务学习，表现优于传统强化学习方法和人类示范数据。该方法为机器人在开放环境中的自主学习提供了有效途径。
DexWild: Dexterous Human Interactions for In-the-Wild Robot Policies,DexWild：面向真实环境的灵巧人类交互机器人策略,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07813v1,http://arxiv.org/abs/2505.07813v1,2505.07813v1,本文提出了DexWild方法，通过让人类使用手部直接操作多样化物体和环境，收集大规模机器人操作数据。为此，作者设计了一个低成本、便携且易用的设备DexWild-System。该方法结合人类和机器人示范数据共同训练，使机器人能更好地适应新环境和任务，且仅需少量机器人专用数据。实验表明，DexWild显著提升了机器人的操作成功率和跨平台泛化能力，展示了在复杂环境中实现灵巧机器人操作的有效途径。相关资源已公开。
Continuous Visual Autoregressive Generation via Score Maximization,通过得分最大化实现连续视觉自回归生成,12 May 2025,Other,Other,http://arxiv.org/pdf/2505.07812v1,http://arxiv.org/abs/2505.07812v1,2505.07812v1,本论文提出了一种连续视觉自回归生成框架，避免了传统方法中将连续视觉数据离散化带来的信息损失。该方法基于严格的评分规则，直接在连续空间中优化生成模型，使其更准确地逼近真实数据分布。通过引入无须概率预测的能量评分作为训练目标，提升了模型在连续视觉数据生成上的效果。此外，论文还展示了现有连续自回归生成方法在该框架下的统一性，具有理论和实践上的创新意义。相关代码已公开。
AcoustoBots: A swarm of robots for acoustophoretic multimodal interactions,AcoustoBots：用于声学驱动多模态交互的机器人群,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07808v1,http://arxiv.org/abs/2505.07808v1,2505.07808v1,本文提出了AcoustoBots，一种结合声学驱动技术与可移动机器人群的多模态交互系统。通过将相控阵换能器安装在机器人上，AcoustoBots实现了声学悬浮、触觉反馈和声音生成等多种交互方式的灵活组合与扩展。设计中包括可调节阵列方向的铰链机构及自动投放颗粒的机器人，提升了系统的自主性和互动范围。该研究展示了分布式声学控制的可扩展性，验证了双机器人原型的性能，为未来更大规模机器人群的多模态交互应用奠定基础。
Improving Trajectory Stitching with Flow Models,利用流模型改进轨迹拼接,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07802v1,http://arxiv.org/abs/2505.07802v1,2505.07802v1,本文针对生成模型在轨迹规划中的局限性，特别是无法通过拼接已有轨迹生成新方案的问题，提出了改进的架构设计和数据集选择方法。同时，作者引入了新的训练与推理策略，以提升模型的稳定性和规划能力。通过在模拟和真实机器人平台上的实验验证，方法在处理超出训练分布的边界条件及避障任务中表现优异，显著优于现有方法，能够有效避开更大尺寸的障碍物，展示了其在复杂轨迹规划中的应用潜力。
A Theoretical Framework for Explaining Reinforcement Learning with Shapley Values,基于Shapley值的强化学习解释理论框架,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07797v1,http://arxiv.org/abs/2505.07797v1,2505.07797v1,本文提出了一个基于Shapley值的理论框架，用于解释强化学习中智能体的决策过程。通过将环境状态特征视为合作的“参与者”，该方法量化了每个特征对智能体行为、表现及价值估计的影响。该框架不仅提供了数学上严谨且易于理解的解释，还揭示了智能体决策背后的关键因素，增强了模型的透明度和可信度。此工作统一并扩展了现有解释方法，为强化学习在安全关键领域的应用提供了坚实的理论基础。
Learning Dynamics in Continual Pre-Training for Large Language Models,大语言模型持续预训练中的学习动态,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07796v1,http://arxiv.org/abs/2505.07796v1,2505.07796v1,本文研究了大规模语言模型在持续预训练过程中的学习动态，重点分析了模型在通用和特定领域任务上的表现变化。作者发现预训练损失曲线反映了模型从一个表现状态向另一个隐藏状态的转变，并提出了一种结合数据分布变化和学习率调整的损失预测模型。该模型不仅能够准确预测任意训练步骤和学习率下的损失，还帮助优化训练参数以平衡通用性与领域适应性。大量实验证明该方法在多种数据集和训练设置中均有效，提升了持续预训练的理解和应用指导。
Overflow Prevention Enhances Long-Context Recurrent LLMs,溢出预防提升长上下文循环大语言模型性能,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07793v1,http://arxiv.org/abs/2505.07793v1,2505.07793v1,本文研究了当前长上下文处理效率较高的循环大型语言模型，发现其固定大小的循环记忆限制了对长文本信息的充分利用。作者提出了一种基于分块的推理方法，仅处理输入中最相关的部分，有效防止了记忆溢出问题。实验证明，该方法显著提升了多款模型在长文本任务中的表现，且在权威基准测试中达到了领先水平。研究结果还质疑了循环模型是否真正利用了跨上下文的长距离依赖关系，揭示了提升长文本理解的新方向。
Learning from Peers in Reasoning Models,在推理模型中从同伴学习,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07787v1,http://arxiv.org/abs/2505.07787v1,2505.07787v1,本文针对大型推理模型在推理初期出现错误难以纠正的问题，提出了一种基于“同伴学习”的方法LeaP。该方法通过让多个推理路径共享中间信息，促进相互纠正，从而提升模型推理的准确性。针对小规模模型难以有效利用该机制的问题，作者进一步设计了微调模型LeaP-T。实验结果表明，LeaP在多个数学推理基准上显著优于现有方法，展现出较强的错误容忍和适应复杂任务的能力。该工作推动了推理模型之间协作的新方向。
Domain Regeneration: How well do LLMs match syntactic properties of text domains?,领域再生：大型语言模型在多大程度上匹配文本领域的句法特性？,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07784v1,http://arxiv.org/abs/2505.07784v1,2505.07784v1,本文研究了大型语言模型（LLMs）在再现不同文本领域句法特征上的表现。通过让开源LLM重生成维基百科和新闻两类文本，作者分析了模型在句子长度、文章可读性及句法结构复杂度等多个层面的匹配情况。结果显示，模型生成的文本在多数特征上与原始人类文本存在偏差，表现为均值偏移、变化范围缩小以及极端值减少。该研究揭示了当前LLMs在捕捉文本领域句法多样性方面的局限，提供了评估模型语言能力的新视角。
Relative Overfitting and Accept-Reject Framework,相对过拟合与接受-拒绝框架,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07783v1,http://arxiv.org/abs/2505.07783v1,2505.07783v1,本文针对大型语言模型（LLM）在扩展过程中遇到的性能瓶颈，提出了“相对过拟合”概念，揭示了噪声影响是瓶颈的根源。基于此，作者设计了“接受-拒绝”框架，使得小型语言模型（SLM）能正向辅助LLM决策，提升整体表现。实验证明，该方法在多任务和多数据集上均优于单纯扩大模型规模，且显著降低了计算资源需求。该框架具有广泛适用性，有望推动语言模型及其他领域的性能突破。
MLE-Dojo: Interactive Environments for Empowering LLM Agents in Machine Learning Engineering,MLE-Dojo：用于赋能大语言模型智能体在机器学习工程中的交互式环境,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07782v1,http://arxiv.org/abs/2505.07782v1,2505.07782v1,本文提出了MLE-Dojo，一个模拟真实机器学习工程流程的交互式环境，支持大型语言模型智能体通过反复试验和反馈不断改进解决方案。基于200多个真实Kaggle竞赛任务，MLE-Dojo涵盖数据处理、模型设计、参数调优等多样化任务，支持监督学习和强化学习训练。实验表明，尽管现有模型能实现一定的迭代优化，但在处理复杂问题和长远规划方面仍存在不足。该框架结构灵活，便于整合多种数据和工具，促进模型调优和结果复现，已开源以推动相关领域的发展。
Multi-Agent Path Finding via Finite-Horizon Hierarchical Factorization,基于有限视界层次分解的多智能体路径规划,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07779v1,http://arxiv.org/abs/2505.07779v1,2505.07779v1,本文提出了一种用于多机器人路径规划的新算法，特别适用于动态环境如自动化仓库。该方法通过有限时间窗口的分层规划，机器人先独立规划路径，再根据冲突和可达性动态分组，支持即时执行与并行规划。相比传统离线方法，该算法显著缩短了响应时间，实验证明其在多个测试场景中能将首次行动时间减少约60%，同时保持路径质量，展现出良好的扩展性和实用性。
Synthesizing Diverse Network Flow Datasets with Scalable Dynamic Multigraph Generation,利用可扩展动态多重图生成合成多样化网络流数据集,12 May 2025,Other,Other,http://arxiv.org/pdf/2505.07777v1,http://arxiv.org/abs/2505.07777v1,2505.07777v1,本文提出了一种新颖的机器学习方法，用于生成高质量的合成网络流数据集，解决了真实网络数据获取难题。该方法结合了动态多重图结构生成和特征生成技术，并通过模型对齐确保特征与结构的准确匹配。作者设计了新的评估指标，全面衡量合成数据的准确性和多样性，实验结果显示该方法在保持效率的同时提升了生成数据的真实性。论文还探讨了合成数据准确性与多样性之间的权衡，推动了网络数据合成领域的发展。
Agent RL Scaling Law: Agent RL with Spontaneous Code Execution for Mathematical Problem Solving,Agent RL 规模定律：基于自发代码执行的数学问题求解智能体强化学习,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07773v1,http://arxiv.org/abs/2505.07773v1,2505.07773v1,本文提出了一种基于强化学习的方法，使语言模型能够自主生成并执行代码来解决数学问题，无需人工示范。研究发现，随着训练步骤增加，模型使用代码的频率、回答长度和任务准确率均呈现稳定增长，揭示了训练投入与工具辅助推理能力提升之间的量化关系。该方法在多个数学基准测试中显著优于不使用工具的强化学习模型，展示了自主工具使用在智能体学习中的重要作用。研究成果为理解和推动智能体利用外部工具解决复杂任务提供了理论基础和实用框架。
Enhancing Code Generation via Bidirectional Comment-Level Mutual Grounding,通过双向注释级相互落地增强代码生成,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07768v1,http://arxiv.org/abs/2505.07768v1,2505.07768v1,本文提出了一种基于代码注释的交互式方法，通过在代码生成过程中反复生成和编辑注释，实现开发者与大语言模型之间的共同理解。该方法有效提升了代码生成的准确性，在多个基准测试中显著优于现有模型，并通过用户实验验证了其在加快编程速度和提高任务完成率方面的优势。研究表明，利用注释促进开发者与模型的协作，可增强代码质量和开发者信心。
Privacy Risks of Robot Vision: A User Study on Image Modalities and Resolution,机器人视觉的隐私风险：关于图像模态与分辨率的用户研究,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07766v1,http://arxiv.org/abs/2505.07766v1,2505.07766v1,本研究针对移动服务机器人在个人或敏感环境中使用摄像头可能带来的隐私风险，开展了一项用户调查，探讨不同类型的图像形式和分辨率对用户隐私感知的影响。结果显示，深度图像和语义分割图像普遍被认为较为安全，而低分辨率的彩色图像（如32×32和16×16像素）也能有效缓解隐私顾虑。该研究为机器人视觉系统在保护用户隐私方面提供了实证依据，指导设计更具隐私保护性的视觉感知方案。
Emotion-Gradient Metacognitive RSI (Part I): Theoretical Foundations and Single-Agent Architecture,Emotion-Gradient元认知递归自我改进（第一部分）：理论基础与单智能体架构,12 May 2025,AGI,Other,http://arxiv.org/pdf/2505.07757v1,http://arxiv.org/abs/2505.07757v1,2505.07757v1,本文提出了情感梯度元认知递归自我提升（EG-MRSI）框架，融合了自我反思、情感驱动的内在动机与安全受控的自我修改机制。该框架能够在有限风险下自主优化自身学习算法，通过基于信心、错误、新颖性和累计成功的内在奖励信号，指导智能体的发展路径。论文定义了智能体的初始配置及其动态机制，并引入了衡量语义学习效果的新指标。作为系列论文的第一部分，本文奠定了EG-MRSI单智能体理论基础，为构建开放式、安全的通用人工智能提供了新的理论支持。
VTutor for High-Impact Tutoring at Scale: Managing Engagement and Real-Time Multi-Screen Monitoring with P2P Connections,VTutor：基于P2P连接的高效辅导大规模管理学生参与度与实时多屏监控,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07736v1,http://arxiv.org/abs/2505.07736v1,2505.07736v1,本文提出了VTutor，一种基于网页的混合辅导平台，利用点对点屏幕共享和虚拟头像，实现对多名学生的实时多屏监控与互动反馈。该系统帮助导师快速识别分心或遇到困难的学生，及时提供个性化支持，从而提升小组教学中的个别辅导效果。VTutor结合学习科学与动画教学代理的研究，借助虚拟头像维持学生参与度，适应不同技术环境。研究还探讨了大规模AI辅导的改进方向，为远程教育中的导师支持提供新思路。
Assessing the Chemical Intelligence of Large Language Models,评估大型语言模型的化学智能,12 May 2025,AI4Science,OpenAI,http://arxiv.org/pdf/2505.07735v1,http://arxiv.org/abs/2505.07735v1,2505.07735v1,本文评估了具备推理能力的大型语言模型在化学领域的表现，设计了包含796道有机化学核心问题的新型测试集ChemIQ，要求模型给出简短回答以贴近实际应用。结果显示，推理模型在不同难度下正确率达28%-59%，显著优于非推理模型的7%。模型能够实现分子结构命名转换和基于核磁共振数据推断分子结构，部分任务准确率高达74%。研究表明，这些模型的推理过程类似人类化学家的思考，展示了其在复杂化学问题解决中的潜力和应用价值。
LAMM-ViT: AI Face Detection via Layer-Aware Modulation of Region-Guided Attention,LAMM-ViT：通过层感知的区域引导注意力调制实现的AI人脸检测,12 May 2025,Other,Other,http://arxiv.org/pdf/2505.07734v1,http://arxiv.org/abs/2505.07734v1,2505.07734v1,本文提出了一种名为LAMM-ViT的视觉变换器模型，用于检测AI合成的人脸。该方法通过结合基于面部区域的注意力机制和动态层级调制，有效捕捉不同生成技术下的细微结构不一致性。实验结果显示，LAMM-ViT在跨模型检测任务中显著优于现有方法，表现出较强的泛化能力和鲁棒性，具备应对不断演进的合成媒体威胁的潜力。
Spoken Language Understanding on Unseen Tasks With In-Context Learning,基于上下文学习的未见任务语音语言理解,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07731v1,http://arxiv.org/abs/2505.07731v1,2505.07731v1,本文针对语音语言理解（SLU）中缺乏特定任务训练数据的问题，提出了一种基于随机类别标签的通用微调方法。该方法显著提升了语音-文本大语言模型在未见任务上的表现，克服了现有模型零样本和少样本学习能力不足的限制。该研究为无需任务专属标注数据即可扩展新任务的SLU模型提供了有效解决方案，具有重要的实用价值和推广潜力。
Guiding Data Collection via Factored Scaling Curves,通过分解缩放曲线指导数据采集,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07728v1,http://arxiv.org/abs/2505.07728v1,2505.07728v1,本文提出了一种基于分因素扩展曲线的方法，用于指导数据采集以训练具备广泛适应能力的模仿学习策略。该方法通过量化不同环境因素及其组合对策略性能的影响，帮助确定在有限资源下应重点采集哪些类型的数据。实验结果表明，该方法在模拟和真实环境中均显著提升了策略在新环境中的成功率，最高提升达26%。此外，所提方法还能利用离线指标有效指导数据采集，减少对大规模真实评估的依赖，提高了数据采集的效率和实用性。
Gameplay Highlights Generation,Gameplay Highlights Generation（游戏精彩片段生成）,12 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.07721v1,http://arxiv.org/abs/2505.07721v1,2505.07721v1,本文提出了一种自动生成游戏精彩片段的方法，帮助玩家高效分享游戏体验，提升观众参与度。通过构建包含人工标注有趣事件的视频数据集，作者微调了多模态视频理解模型，实现了跨多款射击游戏的高准确率事件检测，且具备良好的迁移学习能力。该方法避免了传统技术中对游戏开发者合作或复杂定制的依赖。为便于实际应用，作者采用跨平台推理框架优化模型运行效率和体积，展示了自然语言指导的多模态模型在视频识别任务中的数据效率和性能优势。
Hybrid Spiking Vision Transformer for Object Detection with Event Cameras,基于事件相机的混合脉冲视觉Transformer用于目标检测,12 May 2025,Other,Other,http://arxiv.org/pdf/2505.07715v1,http://arxiv.org/abs/2505.07715v1,2505.07715v1,本文提出了一种混合脉冲视觉Transformer模型（HsVT），用于提升基于事件相机的目标检测性能。该模型结合空间和时间特征提取模块，有效捕捉事件序列中的时空信息，从而增强复杂目标检测能力。为推动相关研究，作者还公开了一个新的人体跌倒检测数据集，兼顾隐私保护与存储效率。实验结果表明，HsVT在多个数据集上以更少参数实现了显著的检测性能提升，展示了其在低能耗、高效事件检测中的潜力。
Circuit Partitioning Using Large Language Models for Quantum Compilation and Simulations,利用大语言模型进行量子编译与仿真的电路划分,12 May 2025,AI4Science,Other,http://arxiv.org/pdf/2505.07711v1,http://arxiv.org/abs/2505.07711v1,2505.07711v1,本文针对当前受限于噪声门的中小规模量子计算机，提出利用大型语言模型（LLMs）辅助量子电路分割的方法。通过训练开源LLMs理解和生成量子电路代码，作者实现了对电路的有效划分，提升了后续噪声门最小化算法的应用范围。实验结果表明，经过精细调优的模型在分割准确率上显著优于未调优模型，展示了LLMs在量子编译和仿真中的潜力与应用前景。
Hybrid Control Strategies for Safe and Adaptive Robot-Assisted Dressing,用于安全且自适应机器人辅助穿衣的混合控制策略,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07710v1,http://arxiv.org/abs/2505.07710v1,2505.07710v1,本文提出了一种混合控制策略，用于提升机器人辅助穿衣过程中的安全性和适应性。通过实时监测服装卡顿和用户不适两类风险，系统能够自动调整动作或通过对话引导用户干预，同时根据用户反馈动态减速或终止任务。物理实验验证表明，该方法有效提升了任务的连续性和用户安全。研究强调了结合自主控制与用户参与的双向交互机制，对于实现更灵活、个性化的人机协作具有重要意义。
Codifying Character Logic in Role-Playing,角色扮演中的角色逻辑编码,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07705v1,http://arxiv.org/abs/2505.07705v1,2505.07705v1,"本文提出了一种名为“编码化角色档案”的方法，用于角色扮演中的行为决策，通过结构化函数明确表达角色逻辑。该方法相比传统基于文本提示的角色描述，具备逻辑执行持续性、便于更新和调试，以及支持行为随机性的优势。作者基于来自Fandom的83个角色和5,141个场景构建了评测基准，实验结果显示编码化档案显著提升了角色行为的一致性、多样性和可控性。此外，该方法通过预处理分担推理负担，使得规模较小的模型也能高效实现高质量角色扮演，具备良好的扩展性和实用价值。"
Through the Looking Glass: Common Sense Consistency Evaluation of Weird Images,透过镜中世界：奇异图像的常识一致性评估,12 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.07704v1,http://arxiv.org/abs/2505.07704v1,2505.07704v1,本文提出了一种名为“Through the Looking Glass”（TLG）的新方法，用于评估图像是否符合常识。该方法利用大型视觉-语言模型从图像中提取基本事实，再通过一个轻量级分类器对这些事实进行分析，从而判断图像内容是否合理。TLG在检测不合常理的图像（如“奇怪”场景）任务中表现优异，刷新了WHOOPS!和WEIRD数据集上的最佳成绩，展示了其在图像常识一致性评估中的有效性和实用价值。
FD-RIO: Fast Dense Radar Inertial Odometry,FD-RIO：快速稠密雷达惯性里程计,12 May 2025,Embodied AI,Other,http://arxiv.org/pdf/2505.07694v1,http://arxiv.org/abs/2505.07694v1,2505.07694v1,本文提出了FD-RIO，一种结合高频惯性测量单元（IMU）数据与密集雷达扫描的快速定位方法，旨在解决雷达采样率低和分辨率不足的问题。该方法首次采用卡尔曼滤波融合密集雷达里程计与IMU数据，提升了运动估计的准确性和鲁棒性。通过公开数据集的评测，FD-RIO在保持简洁高效的同时，达到了与现有先进方法相当甚至更优的性能，展示了其在移动平台实际应用中的潜力和实用价值。
Belief Injection for Epistemic Control in Linguistic State Space,语言状态空间中的认知控制信念注入,12 May 2025,Agent,Other,http://arxiv.org/pdf/2505.07693v1,http://arxiv.org/abs/2505.07693v1,2505.07693v1,本文提出了一种名为“信念注入”的主动认知控制方法，旨在提升人工智能代理的思维管理能力。该方法通过将特定的语言信念直接植入代理的内部认知结构，主动引导其推理和行为调整。论文详细介绍了多种注入策略，并将其与传统的信念筛选机制进行了比较。此外，研究探讨了信念注入的实际应用、实现挑战及伦理问题，展望了其在认知控制领域的未来发展潜力。该方法为智能系统的认知治理提供了新的思路和工具。
Anatomical Attention Alignment representation for Radiology Report Generation,用于放射学报告生成的解剖注意力对齐表示,12 May 2025,Multimodal LLM,Other,http://arxiv.org/pdf/2505.07689v1,http://arxiv.org/abs/2505.07689v1,2505.07689v1,本文提出了一种名为Anatomical Attention Alignment Network（A3Net）的新方法，用于自动生成放射学报告。该方法通过结合解剖结构知识与图像局部特征，增强了模型对图像空间结构和语义关系的理解能力，从而提升了生成文本的准确性和临床相关性。在多个公开胸部X光数据集上的实验结果表明，A3Net在视觉感知和报告质量方面均优于现有方法，有助于减轻放射科医生的工作负担并提高诊断服务的效率。
S-GRPO: Early Exit via Reinforcement Learning in Reasoning Models,S-GRPO：基于强化学习的推理模型早期退出策略,12 May 2025,LLM,Other,http://arxiv.org/pdf/2505.07686v1,http://arxiv.org/abs/2505.07686v1,2505.07686v1,本文针对大型语言模型在推理过程中存在的“过度思考”问题，提出了一种基于强化学习的新方法——序列组递减奖励策略优化（S-GRPO）。该方法通过动态判断推理步骤的充分性，实现推理链条的提前终止，从而减少冗余步骤。实验结果表明，S-GRPO在多个推理基准测试中显著缩短了推理序列长度，同时提升了模型准确率，展示了其在提高推理效率和效果方面的潜力。
