公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
量子位,2025-11-29 00:56:30,万卡集群要上天？中国硬核企业打造太空超算！,中国太空超算发展及天基智能计算技术进展,文章介绍了中国在太空超算领域的最新进展，重点报道了中科天算及多家科研机构在天基智能计算、星载高算力和在轨协同计算等方面的突破。通过构建高性能算力舱、通信舱和能源舱，推动实现10EOPS级的太空超算集群部署，解决了辐射防护和热管理等关键技术难题，开启了太空智能计算的新范式，促进太空互联网生态和智能决策能力的发展。,Agent,Other,刘垚圻,https://mp.weixin.qq.com/s/VQ8BipFkqMqDxWF1RIyzjw
DrugAI,2025-11-29 00:24:03,AI驱动多肽药物设计 | 2025多肽设计大赛第二轮征集启事,基于AI的多肽药物设计及2025多肽设计大赛第二轮征集,2025多肽设计大赛第一轮已公布结果，AI设计的多肽序列中活性最强者EC50达到2 nM，超越天然多肽NKA，展示了AI在多肽药物设计中的潜力。现启动第二轮多肽序列征集，邀请全球科研人员和青年学者参与，推动AI赋能下的多肽药物设计研究进展。,AI4Science,Other,,https://mp.weixin.qq.com/s/IB0FdvBHmOyZnLpqgB3ZaQ
DrugAI,2025-11-29 00:24:03,Nat. Commun. | 基于蛋白文本描述的ab initio 氨基酸序列设计,基于多模态交叉注意力的蛋白文本描述驱动氨基酸序列设计框架ProtDAT,本文提出ProtDAT，一种结合蛋白文本描述与序列信息的多模态蛋白设计框架。通过新颖的多模态交叉注意力机制，ProtDAT实现了文本与序列的深度融合，显著提升了蛋白序列生成的结构质量和功能一致性。该模型在大规模Swiss-Prot数据集上预训练，生成序列在结构指标和功能注释上均优于现有方法，展示了高保真且可控的蛋白序列设计能力。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/eUQ3Auzbnk7FarFBR1CupA
机器之心,2025-11-29 01:48:44,世界模型，是否正在逼近自己的「ChatGPT时刻」？,世界模型的定义、技术路径与应用前景探讨,本文围绕世界模型的定义、构建方法、技术实现路径及商业化前景展开讨论。专家们从不同角度阐述世界模型作为预测模型的本质及其在自动驾驶、具身智能等多模态任务中的应用。文章探讨了数据与模型的循环训练机制，技术实现上扩散模型与自回归模型的优劣，以及物理信息融合的必要性。尽管观点存在分歧，世界模型作为AI发展的新兴方向，仍需进一步探索与验证。,Embodied AI,Other,"李飞飞, 朱政, 贾宝雄, 范琦, 张群英",https://mp.weixin.qq.com/s/5M_eG6cxALbF7lY4vCvlAw
机器之心,2025-11-29 01:48:44,NeurIPS 2025 Oral | 1个Token零成本，REG让Diffusion训练收敛快20倍！,REG方法通过引入Class Token显著加速Diffusion模型训练收敛,本文介绍了一种名为REG（Representation Entanglement for Generation）的新方法，通过将预训练视觉模型DINOv2的class token与latent拼接并共同加噪训练，显著提升了Diffusion模型的训练收敛速度和性能。REG在ImageNet 256×256数据集上相比SiT和REPA分别实现了63倍和23倍的收敛加速，且仅增加极少计算开销，推理成本几乎不变。该方法还能够在推理阶段同步生成图像latent及其全局语义信息，增强生成效果。,Diffusion Model,Other,,https://mp.weixin.qq.com/s/OOLyVz6agajec2_DmX0uKg
新智元,2025-11-29 01:01:13,1小时纪录片，讲述AlphaFold的5年传奇！奥斯卡奖团队操刀,AlphaFold五年发展回顾及其在结构生物学中的应用,本文回顾了谷歌DeepMind开发的AlphaFold在过去五年中对结构生物学领域的重大影响。AlphaFold通过高精度预测蛋白质三维结构，解决了长期未解的生物学难题，推动了全球科研的平等发展。其开源代码和包含2.4亿结构的数据库为全球数百万研究者提供了重要资源，促进了实验数据的解读和新发现的产生。AlphaFold的成功体现了AI在科学研究中的辅助作用和协同创新潜力。,AI4Science,DeepMind,"Demis Hassabis, John Jumper",https://mp.weixin.qq.com/s/Qe8VnE6Pt-GgXgulTW4FQQ
新智元,2025-11-29 01:01:13,北大新作EvoVLA：大幅降低机器人幻觉，长序列成功率暴涨10%,北大提出EvoVLA框架显著降低机器人幻觉并提升长序列任务成功率,北京大学团队开发了自监督VLA框架EvoVLA，通过利用Gemini生成硬负样本进行对比学习，结合基于姿态的物体探索和长程记忆机制，有效降低机器人在长序列操作任务中的幻觉率，从38.5%降至14.8%，成功率提升10.2%。该模型在仿真和真实机器人上均表现优异，推动具身智能领域的长程操作能力提升。,Embodied AI,PKU,"刘择霆, 杨子达, 唐浩, 张泽宇",https://mp.weixin.qq.com/s/yowo9txftJjyXEvE0s6IJQ
量子位,2025-11-29 03:58:35,华尔街尬捧TPU学术界懵了：何恺明5年前就是TPU编程高手，多新鲜～,谷歌TPU与英伟达GPU市场竞争及Meta长期使用TPU情况分析,文章分析了华尔街对谷歌TPU的市场炒作，指出Meta等大公司及学术界早已广泛使用TPU，何恺明五年前领导了TPU相关代码库开发。对比英伟达GPU和谷歌TPU的技术性能及成本，均未形成明显护城河。谷歌通过与Meta、苹果签订长期合约锁定芯片产能，形成对代工厂的影响力。整体来看，谷歌TPU与英伟达GPU在算力市场的竞争复杂且多维。,Other,"Meta, OpenAI","何恺明, Clive Chan, 谢赛宁, Carlos E. Perez",https://mp.weixin.qq.com/s/R6_Hj9S5MCg0fqjUFzpp4A
量子位,2025-11-29 03:58:35,混元OCR模型核心技术揭秘：统一框架、真端到端,混元OCR模型核心技术及端到端统一框架解析,腾讯混元大模型团队发布了轻量级商业级开源OCR模型HunyuanOCR，采用原生ViT与轻量LLM结合的端到端架构，支持多语言、多场景文本检测、识别及复杂文档解析。模型通过大规模高质量多模态数据训练，结合强化学习优化，实现了文本定位与语义理解的统一，显著提升了鲁棒性和效率，获得ICDAR 2025 DIMT挑战赛冠军，并在多个平台开源及部署。,Multimodal LLM,Tencent,,https://mp.weixin.qq.com/s/MTIQcsxDWD476XmG2zfLgg
量子位,2025-11-29 03:58:35,速报！MEET2026嘉宾阵容再更新，观众报名从速,MEET2026智能未来大会嘉宾阵容及议题介绍,MEET2026智能未来大会将于12月10日举办，聚焦AI及智能科技在产业和学科的融合发展，涵盖强化学习、多模态、芯片算力、AI+行业等热点话题。大会邀请了多位业界和学术领军人物，包括张亚勤、孙茂松、王仲远、王颖、韩旭和Daniel Povey，展示最新技术成果并发布人工智能年度榜单与趋势报告，推动学术与商业的深度交流。,Other,Other,"张亚勤, 孙茂松, 王仲远, 王颖, 韩旭, Daniel Povey",https://mp.weixin.qq.com/s/VqeqI4vEKtwnfDDBwwB73g
