公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机器之心,2025-06-20 08:58:52,Andrej Karpathy最新演讲爆火！人类已进入「说话就能编程」的软件3.0时代,Andrej Karpathy关于软件3.0时代的演讲及AI软件发展趋势分析,Andrej Karpathy在YC AI Startup School的演讲中提出，软件正经历第三次重大变革，进入“软件3.0”时代，核心特征是自然语言成为新的编程接口，基于大型语言模型（LLM）的新型计算机系统逐步形成。他将软件发展划分为软件1.0（传统代码）、软件2.0（神经网络权重）和软件3.0（LLM驱动），强调当前AI系统虽强大但仍存在缺陷，未来应聚焦人机协作和数字基础设施的AI友好设计。,LLM,OpenAI,"Andrej Karpathy, Sam Altman, Ilya Sutskever",https://mp.weixin.qq.com/s/q6IF0l5-sFklZiJ1FqBPMg
机器之心,2025-06-20 08:58:52,人人皆可创作音乐！腾讯AI Lab开源音乐生成大模型SongGeneration,腾讯AI Lab开源音乐生成大模型SongGeneration及其技术创新,腾讯AI Lab于2025年6月推出并开源了音乐生成大模型SongGeneration，针对音乐AIGC中的音质、音乐性和生成速度三大难题，采用LLM-DiT融合架构，实现高质量、多轨道、风格和音色跟随的音乐生成。模型参数约3B，支持中英文多语种歌词输入及多样化曲风，广泛应用于短视频配乐、游戏音效等领域，推动音乐AI从辅助工具向智能共创转变，构建开放且可持续的音乐AI生态系统。,LLM,Tencent,,https://mp.weixin.qq.com/s/6qfU_hexVnd8ePW0qF9l8g
具身智能之心,2025-06-20 08:44:53,【圆桌正当时】机器人不能没有方向盘，你的遥操够丝滑吗？,具身智能与机器人遥操作技术现状与发展探讨,本文围绕机器人遥操作技术（遥操1.0）展开讨论，介绍了具身智能的发展历程及其在机器人行业的应用现状。文章强调遥操作作为机器人必备技术的重要性，指出当前机器人操作系统和硬件尚不成熟，呼吁构建面向人类操控的具身机器人操作系统（如ROS3.0）。多位行业专家和学者分享了对遥操作技术的见解及未来发展方向，推动机器人从规则驱动向数据驱动和人机共生时代转变。,Embodied AI,"PKU, THU","赵仲夏, 王文灏, 莫一林, 刘斯坦",https://mp.weixin.qq.com/s/DqM7otCdYjJoQ-h7LXZ-uw
具身智能之心,2025-06-20 08:44:53,VR-Robo：real2sim2real，机器人视觉强化学习导航和运动控制新范式！,VR-Robo：基于Real2Sim2Real的机器人视觉导航与运动控制框架,本文提出VR-Robo，一种面向足式机器人视觉导航与运动控制的真实-仿真-真实（Real-to-Sim-to-Real）统一框架。通过结合基础模型的几何先验和GS-网格混合表示，构建高保真且可交互的仿真环境，实现强化学习策略的零样本迁移。该方法仅依赖RGB图像，无需额外传感器，支持复杂环境中的自主导航。实验验证了其在多场景、多条件下的有效性，但当前仅适用于静态室内环境，训练效率有待提升。,Embodied AI,Other,Shaoting Zhu,https://mp.weixin.qq.com/s/oKg0ix5Ccmdqlj5YunihvQ
具身智能之心,2025-06-20 08:44:53,EMBODIED WEB AGENTS：融合物理与数字领域以实现综合智能体智能,Embodied Web Agents：融合物理与数字领域的综合智能体研究,本文提出Embodied Web Agents (EWA)新范式，旨在构建融合物理具身与网络推理的智能体，解决当前AI智能体在物理与数字领域割裂的问题。研究开发了统一仿真环境和跨域任务基准EWA-Bench，涵盖烹饪、导航、购物、旅游和地理定位五大领域。实验表明主流模型在跨域任务中表现不足，跨域协同是主要瓶颈。该工作首次形式化具身网络智能体概念，发布物理-数字融合环境与评测基准，为未来跨域智能体研究提供基础。,Agent,Other,,https://mp.weixin.qq.com/s/kGIF7c1H1gGTKnwatkx-IA
智药邦,2025-06-20 00:58:57,Drug Discov Today｜百万分子尽收眼底：深度学习时代化学空间的可视化导航,深度学习时代化学空间可视化技术综述,本文综述了维也纳大学Sergey Sosnin博士在深度学习和大数据背景下，化学空间可视化算法与工具的最新进展。文章介绍了从经典主成分分析（PCA）到非参数化方法如自组织映射（SOM）、生成拓扑映射（GTM）、t-SNE和UMAP等多种降维技术在药物研发中的应用，重点探讨了如何有效处理和展示百万至亿级分子数据，助力药物发现过程中的决策支持。,AI4Science,Other,Sergey Sosnin,https://mp.weixin.qq.com/s/sOpIXBann0TipKmPv82Z1A
智药邦,2025-06-20 00:58:57,Nat Commun｜利用大语言模型打造统一框架，破解药物协同效应预测难题,基于大语言模型的统一药物协同效应预测框架BAITSAO,耶鲁大学赵宏宇教授团队提出BAITSAO模型，利用大语言模型生成的药物和细胞系嵌入信息，通过多任务学习实现药物协同效应的统一预测。该模型支持零样本学习和多药组合分析，显著提升了预测准确性和泛化能力，展示了在药物发现及基因-药物相互作用预测中的广泛应用潜力。,LLM,Other,赵宏宇,https://mp.weixin.qq.com/s/LGg5o-rxjGum_-MDEDJUvw
机智流,2025-06-19 23:10:22,手把手带你入门 HTML：打造你的第一个网页！,HTML基础入门教程及环境搭建指南,本文介绍了HTML、CSS和JavaScript三大前端技术的基本概念及其作用，重点讲解了HTML5页面的基本骨架结构和常用标签的使用方法。文章还指导读者如何在VSCode中安装必要插件以搭建前端开发环境，帮助初学者快速上手网页制作，打造个性化网页界面。,Other,Other,,https://mp.weixin.qq.com/s/NhTQD5z9njUBKTPIGxifrA
减论,2025-06-19 22:02:49,【减宝日记】第四天：世界很大，我小小只,减宝日记第四天观察记录,本文为“减宝日记”系列的第四天记录，标题表达了作者对世界广阔与自身渺小的感悟。内容简短，未涉及具体技术或研究进展，更多体现个人感受和观察。,Other,Other,,https://mp.weixin.qq.com/s/3W0odqY-GUggpJknxHwyUQ
减论,2025-06-19 22:02:49,【6.19-arXiv】港理工提出Dual LoRA！,香港理工大学提出Dual LoRA用于稳定扩散模型的视频超分辨率,本文综述了2025年6月19日arXiv发布的多项视觉与生成领域最新研究成果。重点介绍了香港理工大学提出的Dual LoRA学习范式，通过交替训练一致性和细节增强的LoRA模块，实现基于稳定扩散模型的单步视频超分辨率，兼顾时序一致性与空间细节。此外，还涵盖了新加坡国立大学与字节跳动的多模态视觉表示、清华大学与字节跳动的音视频大语言模型video-SALMONN 2等多项前沿技术。,Diffusion Model,"ByteDance, THU",,https://mp.weixin.qq.com/s/cHvhMZdamywsWJxposeqRw
减论,2025-06-19 22:02:49,【视频arXiv减辑】cs.CV（6月19日）,2025年6月19日计算机视觉领域最新论文视频汇总,本文为2025年6月19日发布的计算机视觉领域最新论文视频汇总，内容涵盖最新研究进展与技术实现，旨在为研究人员提供前沿动态和技术参考。文章主要以视频形式呈现，涉及计算机视觉的多种技术细节与应用，帮助读者快速了解领域内最新成果。,Other,Other,,https://mp.weixin.qq.com/s/bfLqPy7czfeD0khb4E7zJw
新智元,2025-06-20 10:22:15,AI写完85%的代码！字节研发负责人和TRAE合作的首个项目官宣开源,字节跳动基于AI原生IDE TRAE的英语学习应用开发及开源实践,字节跳动技术副总裁洪定坤利用AI原生IDE TRAE，在3天内通过自然语言生成约85%的代码，完成并开源了英语学习应用“积流成江”。该应用集成了大模型能力，支持用户认证、单词管理、复习跟踪、语音识别等功能，展示了AI Coding在实际开发中的高效与可行性，体现了开发者与AI协同创新的新范式。,LLM,ByteDance,洪定坤,https://mp.weixin.qq.com/s/MaOkQKXDleHwq98rCnaZ4w
老刘说NLP,2025-06-20 11:56:41,表格RAG项目解读：一个过滤+澄清补充的数据工程式思路,表格RAG项目的过滤与澄清补充数据工程方法解析,本文解读了表格RAG项目的整体设计思路，重点介绍了基于语义和大语言模型的表格过滤（召回）、表格澄清补充上下文信息以提升理解和召回效果，以及表格格式化和生成阶段的实现细节。该项目通过多阶段处理实现从大量表格中检索相关表格内容，尽管设计存在效率瓶颈，但其数据工程式思路对表格检索增强生成具有参考价值。,LLM,Other,,https://mp.weixin.qq.com/s/ZwEj2Kc9Le1uOi1E7EVXJw
AI研究前瞻,2025-06-20 11:55:00,6.20-1|第一人称探索视频数据集；跨架构VLM蒸馏；多模态声明验证；少样本图像分类；轻量级联邦学习,Sekai：面向世界探索的全球第一人称视角长时视频数据集构建与应用,本文介绍了Sekai数据集，该数据集涵盖全球100多个国家和750多个城市，包含超过5000小时的第一人称视角长时动态视频，配备丰富的多维度自动注释。通过结合真实世界视频与高拟真游戏视频，Sekai支持多场景、多天气、多时间段的复杂世界模拟，推动交互式视频生成与世界探索模型的发展。实验验证了数据集的高质量及其在交互式探索模型训练中的有效性，展望了未来多模态传感器融合与更复杂交互应用的可能性。,Embodied AI,Other,,https://mp.weixin.qq.com/s/QvB9ChiYsoSQTjl1fi2A-A
AI研究前瞻,2025-06-20 11:55:00,6.20-2|多语种语音识别与处理：多人ASR系统，DiariZen声纹日志,基于DiCoW与DiariZen的多语种多说话人长录音自动语音识别系统研究,本文提出结合Diarization-Conditioned Whisper（DiCoW）与DiariZen的多说话人多语种自动语音识别系统，提升了长篇录音中多说话人语音的识别准确率和鲁棒性。通过帧级说话人条件化识别、联合训练及辅助VAD处理标签不一致问题，系统在MLC-SLM挑战赛中表现优异，显著降低了分割误差率和字符错误率，验证了多语言适应性和实际应用潜力。,Other,Other,,https://mp.weixin.qq.com/s/M__YlCUFA4VI8WPcG-F3WA
AI研究前瞻,2025-06-20 11:55:00,6.20-3|LLM推理泛化，推理原型；训练故障快速恢复；语义奖励BERT，开放创作奖励；高效PPO训练优化,基于推理原型的LLM跨领域推理泛化框架ProtoReasoning,本文提出推理原型概念，构建ProtoReasoning框架，通过将自然语言推理问题自动转换为Prolog和PDDL原型表示，实现大型语言模型在逻辑推理与规划任务上的跨领域泛化。采用自动验证机制和多阶段训练策略，显著提升模型在多个推理基准上的表现，验证了推理原型在提升推理能力和泛化性能中的核心作用。,LLM,ByteDance,,https://mp.weixin.qq.com/s/7XFkt6nRQsDjK9siVpvX9g
AI研究前瞻,2025-06-20 11:55:00,6.20-4|具身Web智能体，物理数字交互；群体智能驱动的自动化智能体系统生成,具身网络智能体：跨物理与数字环境的多模态智能体系统研究,本文提出具身网络智能体新范式，融合真实三维环境与网页接口，实现物理与数字世界的智能交互。构建统一模拟平台，涵盖烹饪、导航、购物等多领域任务，评估多模态大语言模型在跨域集成推理中的表现。结果显示当前模型在跨物理-数字任务中存在显著不足，尤其在环境切换和长序列任务执行上。研究为具身智能与数字智能深度融合提供理论与实践基础，推动智能体跨界融合发展。,Embodied AI,Other,,https://mp.weixin.qq.com/s/HAtgOxDdfHf33G2TUNiApQ
ScienceAI,2025-06-20 11:32:43,准确率70.14%，多模态数据Transformer模型预测药物相互作用，使多药同服更安全,基于多模态数据的语义交叉注意力Transformer模型用于药物相互作用预测,本文介绍了西安交通大学与天津科技大学联合开发的SCAT模型，一种结合多模态生物医学数据的语义交叉注意力Transformer，用于精准预测药物相互作用。该模型融合BioBERT文本编码、Doc2Vec文档嵌入及Graph2Vec分子结构特征，通过BiGRU和Cross-Attention机制提取局部与全局语义特征，在DDIExtraction-2013数据集上表现优于现有五种先进方法，准确率达70.14%，为多药同服安全提供了有效的AI辅助工具。,AI4Science,Other,,https://mp.weixin.qq.com/s/uB-lVzWRu9vPPUHUZbkFaQ
