标题,中文标题,领域分类,研究机构,PDF链接,论文链接,简明摘要,Upvote数
MMSearch-R1: Incentivizing LMMs to Search,MMSearch-R1：激励多模态大模型进行搜索,Multimodal LLM,ByteDance,https://arxiv.org/pdf/2506.20670,https://huggingface.co/papers/2506.20670,本文提出了MMSearch-R1，一种基于强化学习的框架，使大型多模态模型能够在真实环境中高效执行按需、多轮搜索。该方法结合图像和文本搜索工具，通过奖励机制引导模型合理调用搜索，显著减少不必要的搜索次数。为训练模型，作者构建了包含多样视觉和文本知识需求的多模态搜索数据集。实验表明，MMSearch-R1在知识密集型任务中优于传统检索增强方法，同时减少了30%以上的搜索调用，提升了多模态模型在实际应用中的搜索效率和效果。,37
MADrive: Memory-Augmented Driving Scene Modeling,MADrive：基于记忆增强的驾驶场景建模,Other,Other,https://arxiv.org/pdf/2506.21520,https://huggingface.co/papers/2506.21520,本文提出了MADrive，一种基于记忆增强的驾驶场景重建框架，通过从大型外部数据库中检索并替换视觉相似的三维车辆模型，实现了对自动驾驶环境中车辆的高保真、多视角重建。作者发布了包含约7万段360度车辆视频的MAD-Cars数据集，并设计了检索与重建模块，将检索到的三维车辆资产通过姿态调整和光照匹配集成到目标场景中。该方法显著提升了场景的真实感和灵活性，支持对未来视角和替代驾驶情境的逼真合成，推动了自动驾驶场景建模与模拟的进步。,28
WorldVLA: Towards Autoregressive Action World Model,WorldVLA：迈向自回归动作世界模型,Agent,Alibaba,https://arxiv.org/pdf/2506.21539,https://huggingface.co/papers/2506.21539,本文提出了WorldVLA，一种将视觉、语言和动作统一建模的自回归动作世界模型。该模型通过结合视觉语言动作模型与世界模型，实现了图像和动作的相互理解与生成，提升了动作预测和未来图像生成的能力。针对传统动作模型在连续动作生成中误差累积的问题，作者设计了一种注意力掩码策略，有效缓解了误差传播，显著提升了动作序列生成的表现。实验结果表明，WorldVLA在多任务中优于单独的动作模型和世界模型，展示了两者的协同增益。,23
"Where to find Grokking in LLM Pretraining? Monitor
  Memorization-to-Generalization without Test",在LLM预训练中何处发现Grokking？无测试下监测记忆到泛化的转变,LLM,Other,https://arxiv.org/pdf/2506.21551,https://huggingface.co/papers/2506.21551,本文首次在7亿参数级大语言模型（LLM）单次预训练过程中验证了“grokking”现象，即模型在训练损失收敛后，测试性能仍持续提升，体现了从记忆到泛化的转变。研究发现，不同数据在模型内部路径选择上逐渐由随机变得结构化且共享，路径复杂度降低，揭示了泛化能力延迟提升的机制。作者提出两种新指标，能高效预测泛化改进，且无需额外测试，具备实际预训练监控价值。理论分析进一步表明，路径结构优化有助于降低模型复杂度并提升泛化能力。,16
Mind2Web 2: Evaluating Agentic Search with Agent-as-a-Judge,Mind2Web 2：基于Agent-as-a-Judge的智能体搜索评估,Agent,Amazon,https://arxiv.org/pdf/2506.21506,https://huggingface.co/papers/2506.21506,本文提出了Mind2Web 2，一个包含130个真实且复杂的长时任务的基准测试，旨在评估具备自主网页浏览和信息综合能力的智能搜索系统。为解决答案动态变化和多源引用的评估难题，作者设计了基于树状评分标准的“代理评审”框架，实现自动化准确性和来源归属判断。通过对九个先进系统及人类表现的全面测试，结果显示顶尖系统已能达到人类一半以上的效率和准确度。Mind2Web 2为未来智能搜索技术的发展和评测提供了坚实基础。,16
"FaSTA^*: Fast-Slow Toolpath Agent with Subroutine Mining for Efficient
  Multi-turn Image Editing",FaSTA^*：结合子程序挖掘的快速-慢速工具路径智能体用于高效多轮图像编辑,Agent,Other,https://arxiv.org/pdf/2506.20911,https://huggingface.co/papers/2506.20911,本文提出了一种名为FaSTA*的神经符号智能体，用于高效处理多轮图像编辑任务。该方法结合了大型语言模型快速进行高层次子任务规划与基于A*搜索的细致工具路径优化，通过挖掘和复用常用子程序，有效降低了重复子任务的计算成本。FaSTA*在保证编辑成功率的同时，大幅提升了计算效率，展现出类似人类的快速-缓慢规划策略，优于现有图像编辑方法。该工作为复杂图像编辑提供了一种成本效益高且适应性强的解决方案。,15
SAM4D: Segment Anything in Camera and LiDAR Streams,SAM4D：摄像头与激光雷达流中的任意分割,Multimodal LLM,Alibaba,https://arxiv.org/pdf/2506.21547,https://huggingface.co/papers/2506.21547,本文提出了SAM4D，一种面向自动驾驶场景的多模态时序分割基础模型，能够在摄像头和激光雷达数据流中实现灵活的目标分割。通过统一的多模态位置编码，模型实现了不同传感器特征的空间对齐和交互；引入运动感知的跨模态记忆注意机制，提高了时序一致性和长时间特征利用。为解决标注难题，作者设计了自动化数据生成引擎，快速产出高质量的摄像头-激光雷达伪标签。实验证明，SAM4D在跨模态分割和数据标注方面表现出显著优势，推动了自动驾驶感知技术的发展。,9
Arch-Router: Aligning LLM Routing with Human Preferences,Arch-Router：使大语言模型路由与人类偏好对齐,LLM,Other,https://arxiv.org/pdf/2506.16655,https://huggingface.co/papers/2506.16655,本文提出了一种名为Arch-Router的偏好对齐路由框架，通过一个紧凑的1.5亿参数模型，将用户查询与预定义的领域或操作类型匹配，从而指导大语言模型的选择。该方法克服了现有路由技术仅依赖客观基准评测、忽视用户主观偏好的不足，且支持无须重新训练即可灵活加入新模型。实验证明，Arch-Router在符合人类偏好方面优于多款顶级专有模型，提升了路由决策的透明度和适应性，为多模型系统的实际应用提供了有效解决方案。,4
"GPTailor: Large Language Model Pruning Through Layer Cutting and
  Stitching",GPTailor：通过层切割与拼接进行大语言模型剪枝,LLM,Other,https://arxiv.org/pdf/2506.20480,https://huggingface.co/papers/2506.20480,本文提出了一种新颖的大型语言模型压缩方法，通过剪切和合并多个微调模型的层，实现模型参数的有效减少，同时最大限度保持性能。该方法将模型裁剪问题转化为零阶优化，支持层的移除、选择和合并操作。实验以Llama2-13B为例，压缩后模型在保留约97.3%性能的同时，减少了约25%的参数，显著优于现有技术。该策略为大规模模型的高效部署提供了新的思路和工具。,3
Whole-Body Conditioned Egocentric Video Prediction,全身条件化的第一人称视角视频预测,Embodied AI,Meta,https://arxiv.org/pdf/2506.21552,https://huggingface.co/papers/2506.21552,本文提出了一种基于人体全身动作预测第一人称视角视频的新方法。通过结合人体关节层级结构的三维动作轨迹，模型能够模拟人体动作如何影响视野中的环境变化。作者利用包含真实世界第一人称视频和人体姿态数据的大规模数据集训练了自回归条件扩散变换器，并设计了层级评估任务来全面测试模型的预测和控制能力。该工作首次尝试从人体视角出发，解决复杂环境和动作行为的视频预测问题，为理解和模拟人体动作与视觉感知的关系提供了新思路。,3
An Agentic System for Rare Disease Diagnosis with Traceable Reasoning,一种具备可追溯推理的罕见病诊断智能体系统,Agent,Shanghai AI Lab,https://arxiv.org/pdf/2506.20430,https://huggingface.co/papers/2506.20430,本文提出了DeepRare，一种基于大型语言模型的罕见病诊断系统，能够处理多种临床输入（如文本描述、结构化表型和基因检测数据），并生成带有可追溯推理链的诊断假设。该系统集成了超过40种专业工具和最新医学知识，实现了复杂且透明的诊断过程。实验结果显示，DeepRare在多个数据集和疾病类别中表现优异，诊断准确率显著超过现有方法，且推理过程获得临床专家高度认可。该系统有助于提升罕见病的诊断效率和可靠性，推动人机协同医疗发展。,3
"FineWeb2: One Pipeline to Scale Them All -- Adapting Pre-Training Data
  Processing to Every Language",FineWeb2：一条管道适用于所有语言——将预训练数据处理自适应到每种语言,LLM,Other,https://arxiv.org/pdf/2506.20920,https://huggingface.co/papers/2506.20920,本文提出了FineWeb2，一种自动适应多语言的预训练数据处理流水线，解决了多语言大规模语言模型训练中数据筛选和去重的难题。通过对九种语言的系统评估，验证了该流水线在非英语语料构建上的优越性能，并引入了基于重复率和质量的合理数据重平衡方法，进一步提升模型表现。最终，作者基于近百个网络数据快照，扩展该流水线支持超过1000种语言，构建了规模达20TB的多语言预训练数据集FineWeb2，并公开了相关代码和数据，推动多语言大模型的公平发展与应用。,2
FairyGen: Storied Cartoon Video from a Single Child-Drawn Character,FairyGen：基于单个儿童手绘角色的故事驱动卡通视频生成,Multimodal LLM,Other,https://arxiv.org/pdf/2506.21272,https://huggingface.co/papers/2506.21272,本文提出了FairyGen系统，能够从单幅儿童手绘角色图像自动生成具有连贯故事情节的卡通动画视频。该方法通过分离角色建模与背景风格设计，结合多模态语言模型生成分镜脚本，实现角色视觉风格向背景的传播，保持整体风格一致性。通过三维角色代理重建和扩散模型驱动的运动生成，FairyGen可创造自然流畅的动画表现。实验表明，该系统在保持手绘风格的同时，能够生成结构化且富有表现力的故事动画，展示了个性化儿童故事动画创作的潜力。,2
Thought Anchors: Which LLM Reasoning Steps Matter?,思维锚点：哪些大语言模型的推理步骤更重要？,LLM,Other,https://arxiv.org/pdf/2506.19143,https://huggingface.co/papers/2506.19143,本文提出了基于句子层面的三种归因方法，揭示大型语言模型推理过程中关键的“思维锚点”——对后续推理影响显著的重要推理步骤。通过黑盒反事实测试、白盒注意力模式分析及因果归因，研究发现这些锚点通常为规划或回溯句子，显著影响模型的多步推理路径。该工作通过开源工具展示方法效果，证明了句子级分析在提升复杂推理模型可解释性方面的潜力，为理解和优化语言模型的推理机制提供了新思路。,1
