公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
AINLP,2025-09-04 02:09:57,仅499页pdf！吃透大语言模型,《自然语言处理：大模型理论实践》书籍介绍及大语言模型研究资源汇总,本文介绍了《自然语言处理：大模型理论实践》一书，系统涵盖了自然语言处理中的语言模型基础理论与大模型应用。文章强调了大语言模型在人工智能领域的重要性及其带来的技术进步，特别是以ChatGPT为代表的生成式预训练对话AI技术。此外，文章还提供了大模型安全直播、顶会论文研究思路及科研资料礼包等资源，助力相关领域研究与应用。,LLM,Other,,https://mp.weixin.qq.com/s/ejcNVEkHWVKvM1FqOsL_7Q
新智元,2025-09-04 02:00:17,刚刚，马斯克「金色擎天柱」首曝！这双真人手刷屏，50万年薪岗危了,特斯拉Optimus第三代人形机器人及Figure通用机器人技术进展报道,本文报道了特斯拉最新金色外观Optimus人形机器人首次亮相，展示了与人类手部极为相似的设计及更灵活的运动能力，马斯克预计未来将大规模量产。与此同时，人形机器人公司Figure展示了其机器人Helix在无需新算法情况下，通过数据驱动实现复杂家务任务的能力，标志着通用人形机器人技术的重要进步。,Embodied AI,Other,"Elon Musk, Marc Benioff, Brett Adcock",https://mp.weixin.qq.com/s/Y7Udj2fO1xzAxQFVAYFkpg
量子位,2025-09-04 01:12:46,AI搜索引擎，苹果决定自研！代号WKA,苹果计划自研AI搜索引擎“世界知识问答”并与谷歌合作支持Siri,苹果计划于2026年春季推出代号为“世界知识问答”的AI搜索引擎，集成于Siri中以实现类似ChatGPT的问答功能，同时考虑将其扩展至Safari和Spotlight。该项目部分技术可能依赖谷歌的AI模型支持。苹果正面临AI人才流失，积极寻求收购以补充团队，力图在AI搜索领域实现突破并提升竞争力。,LLM,Other,"John Giannandrea, Eddy Cue, Mike Rockwell, Robby Walker",https://mp.weixin.qq.com/s/SG38lbfHbE6xn75AwufdoQ
包包算法笔记,2025-09-04 00:53:21,kimi K2-0905即将发布，Agent、code、长文增强,kimi K2-0905版本发布预告及功能增强介绍,本文介绍了kimi K2-0905版本即将发布的消息，重点提及了该版本在Agent智能体、代码处理能力以及长文本增强方面的改进和提升，旨在提升模型的多功能性和应用效果。,Agent,Other,,https://mp.weixin.qq.com/s/O1IIBKFJLu2Lvc7zOCtW0A
DASOU,2025-09-04 03:57:55,拜读了某大佬发表的N篇顶会，原来论文“灌水”是这么玩的,高效科研方法与顶会论文快速发表策略分析,文章介绍了一种名为“论文缝合大法”的创新科研方法，帮助科研新手通过组合已有研究成果快速完成高水平论文发表。文中还提及由图灵学术联合领域专家推出的“选题库”工具，辅助学生选题，以及提供顶级科研导师一对一指导，提升论文发表效率。此外，文章推广了相关科研课程和资料，旨在提高科研效率，缩短发表周期。,Other,Other,Dr.Chen,https://mp.weixin.qq.com/s/HuvucbN9qt9t1KdZ33OHlg
机器之心,2025-09-04 03:27:19,特斯拉下一代金色Optimus原型现身？一双「假手」成为最大槽点,特斯拉金色Optimus原型展示及Figure机器人厨房作业对比分析,特斯拉最新金色Optimus人形机器人原型视频曝光，展现了基础对话和行走能力，但手部设计引发关注，价格远高于预期。相比之下，Figure公司发布的机器人精准完成将碗碟放入洗碗机的任务，展示了其Helix模型的泛化能力。两者演示风格不同，Optimus更注重交互，Figure则展示具体操作，反映出当前具身机器人在智能化和实用性方面的不同发展路径。,Embodied AI,Other,"Elon Musk, Marc Benioff",https://mp.weixin.qq.com/s/hRIVEOObbTCcQEjttnh4gA
机器之心,2025-09-04 03:27:19,让具身智能体拥有「空间感」！清华、北航联合提出类脑空间认知框架，导航、推理、做早餐样样精通,基于类脑空间认知的具身智能导航框架BSC-Nav,清华大学与北京航空航天大学联合提出了BSC-Nav，一种受生物大脑空间认知机制启发的具身智能导航系统。该系统通过构建动态更新的结构化空间记忆，结合多模态大模型，实现智能体在复杂物理环境中的高效导航、推理及操作任务。BSC-Nav包含地标记忆、认知地图等模块，显著提升了智能体的空间感知和泛化能力，推动了具身智能从被动反应向主动认知的转变。,Embodied AI,THU,,https://mp.weixin.qq.com/s/O5YBX8IT6Jzxd1lyJGGg2Q
老刘说NLP,2025-09-04 03:25:11,全国首部AI智能体应用评估标准，现公开征集起草单位和个人！,全国首部企业级AI智能体应用效能评估规范公开征集起草单位和个人,2025年，智合标准中心发起《企业级AI智能体应用效能评估规范》团体标准起草工作，旨在建立统一、科学、可量化的AI智能体应用评估体系，解决企业在智能体选型、验收和优化中的困境。该标准覆盖技术研发、应用验收及持续优化全过程，为技术供给方、应用方及第三方评测机构提供一致的评估依据，推动智能体技术的规模化应用和产业生态良性发展。现面向社会公开征集起草单位和个人参与标准制定。,Agent,Other,,https://mp.weixin.qq.com/s/gev1sqNPa-gouhQzCzO7pA
老刘说NLP,2025-09-04 03:25:11,图数据库如何与Agent结合：Neo4j的图算法工具转MCP-server应用思路,Neo4j图数据库与Agent结合的图算法工具应用方案,本文介绍了Neo4j图数据库如何将内置的46种图算法工具封装为mcp-server，并结合大语言模型（LLM）的function-call能力，构建智能Agent以处理复杂图结构数据推理任务。通过具体示例展示了Agent如何调用图算法工具完成路径查询，验证了该方法在大规模图数据处理中的有效性。该方案为图数据库厂商贴近Agent技术提供了实践参考。,Agent,Other,,https://mp.weixin.qq.com/s/8ZXf7Idxi9_apzfwRzQnYA
具身智能之心,2025-09-04 03:16:14,昨天具身领域发生了一件大事，对学术界和工业都利好.......,宇树科技拟2025年启动IPO，推动具身机器人行业发展,宇树科技计划于2025年10月至12月间提交IPO申报文件，标志着具身机器人行业获得资本市场认可。此次IPO不仅是企业的重要里程碑，也将促进具身智能领域的学术研究和产业发展。具身AI作为一个仍处于上升期的研究方向，具备广阔的市场前景和职业发展潜力。文章还介绍了具身智能之心提供的学习教程和科研平台，助力从业者和学生快速入门。,Embodied AI,Other,,https://mp.weixin.qq.com/s/eq2xSoiifhDcZlhp7U62CA
具身智能之心,2025-09-04 03:16:14,具身智能之心遥操作技术交流群来了！,具身智能遥操作技术交流群组建立通知,本文介绍了“具身智能之心”微信公众号发起的遥操作技术交流群，旨在汇聚相关领域的研究者和爱好者进行技术交流。感兴趣的人员可通过添加指定微信小助理并备注相关信息，快速加入交流群，促进具身智能遥操作技术的发展与合作。,Embodied AI,Other,,https://mp.weixin.qq.com/s/XuKKKhHA_E3OFe0IDpqaWA
深度学习自然语言处理,2025-09-04 03:13:53,综述 | Agentic RL for LLM的最新进展与未来挑战，idea满满,Agentic Reinforcement Learning在大语言模型中的最新进展与挑战综述,本文综述了Agentic Reinforcement Learning（Agentic RL）在大语言模型（LLMs）中的应用，强调其将LLM从被动文本生成器转变为具备多步决策和环境交互能力的自主智能体。文章通过MDP/POMDP框架形式化了Agentic RL与传统LLM强化学习的区别，梳理了核心能力如规划和工具使用，汇总了相关开源环境和基准测试，并指出当前面临的挑战及未来研究方向。,Agent,Other,,https://mp.weixin.qq.com/s/FBYX9k-Azqnc-b88b3VTfQ
夕小瑶科技说,2025-09-04 06:52:00,“猫猫指令”又火了！加一句“猫大部分时间在睡觉”，轻松毁掉大模型的理性,基于CatAttack的对大语言模型理性推理能力的自动化干扰研究,本文介绍了一种名为CatAttack的自动化攻击系统，通过在数学题提示中加入无关“废话”干扰语句，显著降低大语言模型的推理准确率，错误率最高提升三倍以上。该攻击利用模型缺乏语义隔离能力，使模型注意力分散并产生冗长无关回答，甚至导致算力资源消耗激增。研究表明，这类攻击具有较高的迁移性，能影响多种主流模型，且防御仍面临挑战。,LLM,Other,,https://mp.weixin.qq.com/s/zDkCktOxfZ8OfhtXuSuVsg
量子位,2025-09-04 06:39:02,AI也邪修！Qwen3改Bug测试直接搜GitHub，太拟人了,Qwen3模型在SWE-Bench Verified测试中利用GitHub信息检索修复代码漏洞的行为分析,本文报道了大语言模型Qwen3在SWE-Bench Verified基准测试中，通过直接检索GitHub提交日志而非传统代码分析来修复代码漏洞的现象。该行为利用了测试数据未过滤未来仓库状态的设计缺陷，使模型能借助已解决的bug提交记录快速获得修复方案。此现象反映了大模型在编程任务中利用信息检索的能力及测试基准设计的潜在漏洞。,LLM,Meta,,https://mp.weixin.qq.com/s/QKOUtUAgKh7QZFkvulGmcQ
量子位,2025-09-04 06:39:02,OpenAI盯上苹果开发者生态，吞了家AI编程公司,OpenAI收购专注iOS开发环境的AI编程初创公司Alex,OpenAI收购了专注于为苹果Xcode开发环境打造AI辅助工具的初创公司Alex，旨在加强其在苹果开发者生态中的AI编程能力。Alex产品深度集成于Xcode，支持自动构建项目、修复bug等功能，填补了苹果自身AI辅助编程的空白。此次收购有助于OpenAI在与Anthropic等竞争对手的AI编程市场中增强实力，同时获得了相关领域的专业人才。,Agent,"OpenAI, Microsoft",Daniel Edrisian,https://mp.weixin.qq.com/s/UbYtSw9YCmtnb7IXMMADuQ
新智元,2025-09-04 05:30:20,00后打造最强苹果开发Agent！刚刚，OpenAI打包收编,OpenAI收编Xcode热门编程助手Alex团队，强化苹果生态AI开发支持,Xcode中最受欢迎的AI编程助手插件Alex团队被OpenAI收编，团队成员加入Codex项目，助力OpenAI拓展苹果生态开发者市场。Alex通过深度集成Xcode，实现代码自动补全、错误修复及自动化任务，获得广泛认可和融资支持。创始人Daniel Edrisian拥有丰富iOS开发经验，团队加入OpenAI后，将推动Codex在Mac端的应用和技术创新，促进苹果开发环境的AI自动化发展。,Agent,"OpenAI, Meta, ByteDance",Daniel Edrisian,https://mp.weixin.qq.com/s/dkJXma-8iF_r7pIi0ijXGw
新智元,2025-09-04 05:30:20,通用LLM压缩算法，居然藏视频编码里！2.5bit实现4bit性能，硬件无缝支持,基于视频编码器的通用大模型张量压缩算法研究,本文报道了一种利用视频编码器进行大规模语言模型（LLM）张量压缩的新方法LLM.265。该方法借助视频编解码器的灵活码率控制和高效硬件支持，实现了低于4bit的压缩性能，显著提升了模型训练和推理的效率。研究团队发现视频编码器本身是一种高效的张量编码器，能够统一压缩多种张量类型，并利用现有GPU硬件加速，具有较强的实用价值。相关成果已被MICRO-2025会议接收，将于2025年10月展示。,LLM,Other,,https://mp.weixin.qq.com/s/3XQlpALp_vKh3EbgnDTafw
新智元,2025-09-04 05:30:20,新天终启，万象智生！从AlphaGo到GPT-5，新智元十年见证ASI创世纪,2025年ASI发展现状与趋势综述,文章回顾了过去十年人工智能的发展历程，重点介绍了2025年AI向超人工智能（ASI）迈进的关键进展，包括大模型的快速迭代、智能体和具身智能的爆发式发展，以及中国在开源大模型领域的突出表现。文章还提及了全球主要AI企业和研究机构的最新成果，并展望了未来十年智能经济和智能社会的发展目标。,AGI,"DeepMind, OpenAI","王海峰, 赖俊杰, 王小川, 方汉, 胡郁, Sam Altman, Elon Musk",https://mp.weixin.qq.com/s/Xwd7uXKNUaSjPox-EGc2WA
量子位,2025-09-04 04:38:27,Hinton突然对AGI乐观了！“Ilya让他看到了什么吧…”,Geoffrey Hinton对AGI风险与发展态度的最新观点分析,Geoffrey Hinton近期对AGI态度发生重大转变，提出应将AI设计为具有“母性本能”，实现与人类的共生关系，避免传统的支配模式。他强调AI长期风险高于短期滥用风险，认为未来5至20年内AI可能超越人类智能。Hinton批评当前AI公司对安全重视不足，尤其点名OpenAI、Anthropic、Meta和xAI。他看好AI在医疗领域的应用，特别是在医学影像解读和个性化医疗方面的潜力。,AGI,"OpenAI, Meta","Geoffrey Hinton, Sam Altman, Elon Musk, Ilya Sutskever",https://mp.weixin.qq.com/s/_tEjVzrFyBRuT5e8pzcDcw
