公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
新智元,2025-05-29 08:55:24,刚刚，新版DeepSeek-R1正式开源！直逼o3编程强到离谱，一手实测来了,新版DeepSeek-R1开源及其编程能力提升评测报告,新版DeepSeek-R1模型正式开源，基于660B参数的DeepSeek-V3-0324训练，性能接近o4-mini，编程能力显著超越Claude 4 Sonnet和Gemini 2.5 Flash。模型支持长时思考，单任务处理时长可达30-60分钟，展现出更自然和缜密的推理风格。实测显示其编程任务表现优异，代码首次运行即无误，且在多项智能体任务中表现稳定。此次更新被视为开源模型在编码和推理能力上的重要进展。,LLM,Other,,https://mp.weixin.qq.com/s/jBh6IGbaLcG3pBT9NsybaA
包包算法笔记,2025-05-29 07:45:28,谷歌CEO：通用AI不是工具，是“下一代平台本身”，互联网生态将重新洗牌,谷歌CEO桑达尔·皮查伊论通用AI平台转型与未来生态,谷歌CEO桑达尔·皮查伊在2024年Google I/O大会后接受专访，阐述了AI作为下一代平台的深远影响。谷歌通过多模态大模型Gemini及多种AI产品推动从能力展示向产品落地转变，强调AI将成为新的用户界面和操作系统，催生XR眼镜、个性化助手等新硬件形态。皮查伊指出，AI与机器人技术结合将引领计算进入现实世界，推动平台生态的结构性变革。,Agent,Other,"Sundar Pichai, Demis Hassabis, Nilay Patel",https://mp.weixin.qq.com/s/r2t43xpV7THFy4KP7Qj46Q
机智流,2025-05-29 05:42:46,"新DeepSeek-R1开源,媲美o3-high",DeepSeek-R1模型开源及其性能评估,本文介绍了新开源的DeepSeek-R1模型，该模型在性能上可媲美现有的o3-high模型。文章重点展示了DeepSeek-R1的开源情况及其在相关任务中的表现，旨在为研究者和开发者提供一个高效的模型选择。,Other,Other,,https://mp.weixin.qq.com/s/JMKGVCgLM138BCwrPV1spQ
机智流,2025-05-29 05:38:25,"🔥源神DeepSeek-R1-0528开源,媲美openai-o3-high？🚀",源神DeepSeek-R1-0528模型开源及其性能评估,本文介绍了源神DeepSeek-R1-0528模型的开源情况，并对其性能进行了初步评估，指出其在某些指标上可与OpenAI的o3-high模型相媲美。文章简要讨论了该模型的潜在应用价值及其在相关领域的影响。,LLM,Other,,https://mp.weixin.qq.com/s/whUWVKpgqvVunPxOuJw3aQ
智药邦,2025-05-28 23:34:59,Drug Discov Today｜人工智能技术革新蛋白质与核酸研究：从靶点识别到个性化医疗的范式转变,人工智能技术在蛋白质与核酸研究中的应用进展及其对药物研发的影响,本文综述了人工智能与机器学习技术在蛋白质与核酸研究中的最新进展，涵盖蛋白质结构预测、蛋白质相互作用、基因编辑及RNA研究等领域。重点介绍了AlphaFold等AI工具如何突破传统方法的效率瓶颈，推动靶点识别、分子设计和个性化医疗的发展。此外，文章还探讨了AI在疫苗研发、药物筛选及制药流程优化中的应用及面临的数据质量和伦理挑战。,AI4Science,DeepMind,,https://mp.weixin.qq.com/s/Fh7egQbdHTG-xRg2sf5Jjw
智药邦,2025-05-28 23:34:59,Nat Commun｜中山大学杨跃东等发布全球最大的单细胞基础大模型CellFM,中山大学团队基于国产芯片构建全球最大单细胞基础大模型CellFM,中山大学杨跃东教授团队联合重庆大学、华为、新格元生物科技，依托国家超算广州中心“天河星逸”超算系统，开发了全球规模最大的单细胞基础大模型CellFM。该模型整合超1亿人类单细胞数据，采用8亿参数的深度学习框架，显著提升了基因功能预测和扰动响应模拟的性能，为精准医疗和药物研发提供了智能化支持。相关成果发表于Nature Communications，标志着国产芯片在生物智能计算领域的重要突破。,AI4Science,Other,杨跃东,https://mp.weixin.qq.com/s/LjxtFrmjG-PFRbE-zTyUGw
智药邦,2025-05-28 23:34:59,Matter综述｜大连化物所邓德会团队：AI助力催化剂设计与合成的智能化闭环路径,AI驱动催化剂设计与合成的智能化闭环路径综述,本文综述了大连化物所邓德会团队在AI辅助催化剂设计与合成领域的最新进展，涵盖机器学习、主动学习和生成模型在催化剂成分预测、性能优化、合成条件调控及自主实验闭环系统构建中的应用。研究展示了AI与自动化实验平台协同进化，推动催化材料研发由经验驱动向数据智能驱动转变，促进催化科学智能化转型。文章还指出当前AI通用性和异常识别能力的不足，强调未来需加强自动化系统适应性、跨学科数据库融合及具备决策能力的AI模型开发。,AI4Science,Other,邓德会,https://mp.weixin.qq.com/s/sromXfZALSrVC9kCkO-sew
机器学习算法与自然语言处理,2025-05-28 23:30:02,华为目标院校白名单（2025最新版）,2025年华为目标院校名单及相关就业参考分析,本文介绍了华为2025年目标院校白名单，涵盖985、211及部分双非高校，重点列举了清华、北大、浙大、上海交大等顶尖高校及西安电子科技大学、北京邮电大学等重点工科院校。文章还分享了华为暑期实习面试难度及就业比例，强调该名单仅供参考。MLNLP社区旨在促进机器学习与自然语言处理领域的学术及产业交流，支持相关人员的深造与就业。,Other,Tencent,,https://mp.weixin.qq.com/s/WZZ15g4Oe4GXt5lNg4CBbg
机器学习算法与自然语言处理,2025-05-28 23:30:02,LLM加RL遭质疑：故意用错奖励，数学基准也显著提升，AI圈炸了,强化学习中虚假奖励对大语言模型数学推理能力提升的影响研究,本文报道了一项来自华盛顿大学、艾伦人工智能实验室和伯克利的研究，发现使用虚假奖励（包括随机奖励和错误奖励）训练大语言模型Qwen2.5-Math-7B，依然能显著提升其在数学推理基准MATH-500上的表现。该发现挑战了强化学习中高质量监督信号必要性的传统观点，表明虚假奖励在特定模型上同样有效，但对其他模型如Llama3和OLMo2效果有限，提示不同模型的推理先验差异对训练结果有重要影响。,LLM,Other,,https://mp.weixin.qq.com/s/0Nu1871YvLDzQZJlUycmjw
机器学习算法与自然语言处理,2025-05-28 23:30:02,Agent也能蒸馏了！性能超好,基于Agent蒸馏的小模型性能提升方法研究,本文介绍了一种通过Agent蒸馏技术提升小模型性能的方法。该方法让小模型学会利用检索和代码工具，替代传统的死记硬背，显著提升了小模型在复杂数学题和多跳知识问答任务中的表现。通过首思前缀和自我纠错机制，小模型的性能接近甚至超越了更大参数量的模型，展示了低成本智能助手的应用潜力。,Agent,Other,,https://mp.weixin.qq.com/s/dyeYTnQo19orbk-lEQ7WOg
