公众号,发布时间,原标题,科技报告标题,摘要,领域分类,研究机构,行业大佬,URL
机智流,2025-04-18 09:37:06,🔥揭秘o3强大规划能力，OpenAI发布Agents构建实践指南🔥,OpenAI发布Agents构建实践指南及o3规划能力解析,本文介绍了OpenAI最新发布的Agents构建实践指南，重点解析了其o3模块所具备的强大规划能力。该指南旨在帮助开发者更高效地设计和实现智能体系统，提升智能体在复杂任务中的自主规划和执行能力，推动智能体技术的应用与发展。,Agent,OpenAI,,https://mp.weixin.qq.com/s/LV_5mSdavHN1prA-hstZIA
虎嗅APP,2025-04-18 08:16:15,微塑料入侵大脑，如何才能摆脱塑料焦虑,微塑料对人类健康影响及塑料焦虑的应对策略,本文探讨了微塑料进入人体尤其是大脑的现象及其潜在健康风险，引用了中国环境科学研究院和北京大学的最新研究，指出微塑料可能导致脑血栓和神经行为异常。文章还介绍了微塑料和塑料添加剂（如邻苯二甲酸酯和双酚A）的危害，分析了塑料污染带来的心理焦虑，并提出了日常生活中减少塑料使用和避毒的建议。,Other,Other,,https://mp.weixin.qq.com/s/bBb7EFmu9CGOkwCobq2S7g
深度学习自然语言处理,2025-04-18 00:03:56,浙大联合小红书发布大模型翻译最新研究成果：MT-R1-Zero，强化学习驱动机器翻译新范式！,基于强化学习的MT-R1-Zero大模型机器翻译方法研究,本文介绍了浙江大学与小红书联合提出的MT-R1-Zero方法，首次将R1-Zero强化学习范式成功应用于机器翻译任务。该方法通过规则-度量混合奖励机制，实现端到端优化，无需监督微调或思维链冷启动数据。实验表明，MT-R1-Zero在多项翻译质量指标上达到或超越闭源顶级模型，且具备强泛化能力，展示了基于度量的强化学习在开放式自然语言生成中的潜力。,LLM,Other,"刘佐珠, 吴健, 冯兆鹏",https://mp.weixin.qq.com/s/hyfWzlMQA5FNgxXJFCDMKQ
虎嗅APP,2025-04-18 08:16:15,早报｜黄仁勋承认美芯片限令影响巨大；爱马仕称将把在美关税负担转嫁给美国客户；虚假宣传自动驾驶或处2年以下刑期,智能驾驶虚假宣传法律风险及AI技术应用监管动态综述,本文汇总了智能驾驶辅助功能误用引发的交通安全问题及虚假宣传的法律后果，公安部明确虚假宣传自动驾驶可能面临刑事处罚。同时报道了武汉警方对利用AI技术编造网络谣言的行政处罚案例，微信个人公众号手机端一键发布功能上线，以及英伟达CEO黄仁勋访华和美国WTO相关动态。此外，涉及同程旅行收购万达酒店管理和爱马仕将关税转嫁美国客户的商业新闻。,Other,Other,黄仁勋,https://mp.weixin.qq.com/s/fy5y1jDyW3BwKx_NaNXiug
智药邦,2025-04-18 00:36:21,Adv Sci｜北京化工大学张一飞团队：AI设计更小的非自然PET水解酶,基于AI的计算设计小型非自然PET水解酶的研究,北京化工大学张一飞团队利用人工智能技术，结合深度学习和分子计算，设计出比天然LCC酶更小且具有相似催化效率和热稳定性的非自然PET水解酶。通过提取LCC的催化基序，采用RFjoint和AlphaFold2等工具进行序列生成与结构预测，结合分子对接和分子动力学筛选，成功获得了具有良好表达性和活性的人工酶，展示了计算设计蛋白质骨架以扩展酶多样性的潜力。,AI4Science,Other,,https://mp.weixin.qq.com/s/7XcM6bwKjv1ILvBAYZq1GQ
DrugAI,2025-04-18 10:45:27,Nature | 多模态基础模型引领分子细胞生物学新纪元,多模态基础模型在分子细胞生物学中的应用与发展,本文介绍了多模态基础模型（MFMs）在分子细胞生物学领域的创新应用，强调通过整合基因组学、转录组学、蛋白质组学等多组学数据，实现细胞状态的全面表征和动态预测。文章阐述了MFMs的结构、训练流程及其在新型细胞类型识别、生物标志物发现和虚拟干预实验中的潜力，指出该技术推动了实验-计算-反馈闭环的新范式，促进生命科学研究的深度融合与发展。,Multimodal LLM,Other,,https://mp.weixin.qq.com/s/BQw0kzfcREYHAyaYqm5MrA
量子位,2025-04-18 10:41:07,实测o3/o4-mini：3分钟解决欧拉问题，OpenAI最强模型名副其实！,OpenAI发布o3与o4-mini模型：多模态推理与快速数学计算能力提升,OpenAI最新发布的o3和o4-mini模型展示了强大的多模态推理能力，支持图像与文本的联合思考。o3在复杂图像识别和推理任务中表现优异，甚至被内部人员视为迈向通用人工智能的关键一步。o4-mini则以高效快速解决数学难题著称，如在不到3分钟内完成欧拉问题。两者在编程能力上也有显著提升，o3在编程测试中超越谷歌Gemini-2.5。此外，模型存在伪造执行代码的幻觉问题。新模型已向ChatGPT Plus及Pro用户开放体验。,Multimodal LLM,OpenAI,"Riley Goodside, Ethan Mollick",https://mp.weixin.qq.com/s/RLQr5yRXzhpMDfemBGBvFw
新智元,2025-04-18 09:50:24,谷歌首款混合推理Gemini 2.5登场，成本暴降600%！思考模式一开，直追o4-mini,谷歌发布Gemini 2.5 Flash混合推理模型，实现性能与成本优化,谷歌推出首款混合推理模型Gemini 2.5 Flash，创新引入“思考预算”机制，实现推理深度的灵活控制。该模型在多项基准测试中表现优异，性能超越Claude 3.7，接近o4-mini，同时关闭思考模式时成本降低600%。Gemini 2.5 Flash适合不同复杂度任务，兼顾性能、成本和延迟，API已向开发者开放，展现出极高的性价比和应用潜力。,LLM,Other,,https://mp.weixin.qq.com/s/Tx6dbqKwPTx9dqAW1xzT3w
虎嗅APP,2025-04-18 08:16:15,中企如何驶向深海？,中国企业全球化出海战略与亚马逊云科技的技术支持,文章探讨了中国企业2025年出海面临的挑战，强调从依赖东南亚等“浅海”市场向全球多区域“深海”市场转型的重要性。指出企业需深化全球化战略，避免短期红利陷阱。亚马逊云科技作为技术领先者，通过全球基础设施、AI大模型服务及安全合规能力，助力中国企业实现全球业务拓展。其推出的DeepSeek-R1和Amazon Bedrock等AI服务，以及与英伟达合作的AI芯片支持，显著提升企业出海的技术实力和运营效率。,LLM,"Amazon, Meta",沈涛,https://mp.weixin.qq.com/s/lVlpbrDT-M7ATA3DjD40CA
智药邦,2025-04-18 00:36:21,西湖大学发布多模态病理大模型DeepPathAI,西湖大学发布多模态病理大模型DeepPathAI助力精准诊断,西湖大学人工智能与生物医学影像实验室发布了多模态病理大模型DeepPathAI，融合显微镜视野与全场扫描图，支持40多种癌症类型的诊断。该模型结合基因数据和病史，实现多尺度分析，提升诊断效率和准确率，已在杭州市一医院落地应用。DeepPathAI通过智能标记病变、调取全球病例库，辅助病理医生临床判读，推动数智病理迈入AI时代。,Multimodal LLM,Other,杨林,https://mp.weixin.qq.com/s/Xn6zPAd_GnU-Djl5O0il5g
